レースコード,レース日,レース場,レース回,締切時刻,取得日時,気象観測時刻,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃)
202606172101,2026-06-17,21,01R,08:32,2026-06-17T08:22:20.434054+09:00,0755,3.0,3,3.0,2,24.0,25.1
202606171801,2026-06-17,18,01R,08:44,2026-06-17T08:34:23.010199+09:00,0805,3.0,3,3.0,2,22.0,22.0
202606172102,2026-06-17,21,02R,08:58,2026-06-17T08:48:24.460523+09:00,0835,3.0,3,3.0,2,24.2,25.1
202606171802,2026-06-17,18,02R,09:10,2026-06-17T09:00:31.043740+09:00,0805,3.0,3,3.0,2,22.0,22.0
202606172103,2026-06-17,21,03R,09:24,2026-06-17T09:14:23.030216+09:00,0901,3.0,3,3.0,2,24.4,25.1
202606171803,2026-06-17,18,03R,09:36,2026-06-17T09:26:21.071592+09:00,0847,3.0,4,3.0,2,22.0,22.0
202606172104,2026-06-17,21,04R,09:50,2026-06-17T09:40:30.577227+09:00,0927,4.0,3,4.0,2,24.8,25.1
202606171804,2026-06-17,18,04R,10:02,2026-06-17T09:52:20.017576+09:00,0913,3.0,3,3.0,2,22.0,22.0
202606172105,2026-06-17,21,05R,10:18,2026-06-17T10:08:25.991630+09:00,0953,3.0,3,3.0,2,24.8,25.1
202606171805,2026-06-17,18,05R,10:30,2026-06-17T10:20:21.836790+09:00,0939,4.0,3,4.0,2,22.0,22.0
202606170801,2026-06-17,08,01R,10:33,2026-06-17T10:24:25.085474+09:00,0944,4.0,4,2.0,1,24.0,26.0
202606171301,2026-06-17,13,01R,10:40,2026-06-17T10:30:26.155541+09:00,1026,4.0,3,0.0,1,28.7,23.9
202606170901,2026-06-17,09,01R,10:41,2026-06-17T10:32:21.417169+09:00,0930,6.0,4,5.0,2,24.0,25.0
202606171701,2026-06-17,17,01R,10:45,2026-06-17T10:36:24.143318+09:00,1000,1.0,3,1.0,2,23.0,21.0
202606172106,2026-06-17,21,06R,10:48,2026-06-17T10:38:18.187030+09:00,1021,4.0,3,4.0,2,24.8,25.1
202606171806,2026-06-17,18,06R,10:58,2026-06-17T10:48:27.906875+09:00,1005,3.0,4,3.0,2,23.0,22.0
202606170802,2026-06-17,08,02R,11:03,2026-06-17T10:54:26.759454+09:00,1037,4.0,4,2.0,1,24.0,26.0
202606171302,2026-06-17,13,02R,11:05,2026-06-17T10:56:20.945817+09:00,1043,5.0,3,3.0,1,28.9,24.0
202606170902,2026-06-17,09,02R,11:09,2026-06-17T11:00:35.660228+09:00,1045,5.0,4,3.0,2,23.0,25.0
202606171702,2026-06-17,17,02R,11:14,2026-06-17T11:04:21.217258+09:00,1048,0.0,,1.0,2,23.0,21.0
202606172107,2026-06-17,21,07R,11:18,2026-06-17T11:08:20.954202+09:00,1051,3.0,3,3.0,2,25.1,25.1
202606171303,2026-06-17,13,03R,11:28,2026-06-17T11:18:19.969703+09:00,1043,5.0,3,3.0,1,28.9,24.0
202606170501,2026-06-17,05,01R,11:30,2026-06-17T11:20:25.255987+09:00,1020,2.0,5,2.0,1,25.0,24.0
202606171807,2026-06-17,18,07R,11:31,2026-06-17T11:22:20.082171+09:00,1101,3.0,4,3.0,2,23.0,22.0
202606170803,2026-06-17,08,03R,11:33,2026-06-17T11:24:18.570251+09:00,1107,5.0,4,2.0,1,24.0,26.0
202606170903,2026-06-17,09,03R,11:38,2026-06-17T11:28:23.553826+09:00,1113,6.0,4,4.0,2,23.0,25.0
202606171703,2026-06-17,17,03R,11:46,2026-06-17T11:36:24.856079+09:00,1117,1.0,5,1.0,2,23.0,21.0
202606172108,2026-06-17,21,08R,11:48,2026-06-17T11:38:24.540424+09:00,1121,4.0,3,4.0,2,25.1,25.1
202606171304,2026-06-17,13,04R,11:52,2026-06-17T11:42:23.312314+09:00,1108,7.0,2,5.0,2,29.1,24.1
202606171808,2026-06-17,18,08R,12:00,2026-06-17T11:50:23.534171+09:00,1101,3.0,4,3.0,2,23.0,22.0
202606170804,2026-06-17,08,04R,12:03,2026-06-17T11:54:23.775860+09:00,1137,6.0,4,3.0,1,24.0,26.0
202606170502,2026-06-17,05,02R,12:05,2026-06-17T11:56:20.947453+09:00,1134,3.0,6,2.0,1,26.0,24.0
202606170904,2026-06-17,09,04R,12:09,2026-06-17T12:00:43.662695+09:00,1142,6.0,4,4.0,2,24.0,25.0
202606171704,2026-06-17,17,04R,12:14,2026-06-17T12:04:18.363096+09:00,1149,2.0,5,2.0,2,23.0,21.0
202606171305,2026-06-17,13,05R,12:17,2026-06-17T12:08:27.181560+09:00,1155,6.0,2,4.0,2,29.4,24.2
202606172109,2026-06-17,21,09R,12:19,2026-06-17T12:10:23.346579+09:00,1151,3.0,3,3.0,2,24.8,25.1
202606171809,2026-06-17,18,09R,12:31,2026-06-17T12:22:16.656332+09:00,1134,3.0,4,3.0,2,24.0,22.0
202606170805,2026-06-17,08,05R,12:33,2026-06-17T12:24:23.670140+09:00,1137,6.0,4,3.0,1,24.0,26.0
202606172201,2026-06-17,22,01R,12:33,2026-06-17T12:24:23.670140+09:00,1150,2.0,5,2.0,2,26.0,23.0
202606170503,2026-06-17,05,03R,12:35,2026-06-17T12:26:21.941061+09:00,1209,2.0,6,2.0,1,26.0,24.0
202606170905,2026-06-17,09,05R,12:40,2026-06-17T12:30:23.683586+09:00,1213,6.0,4,4.0,2,24.0,25.0
202606171705,2026-06-17,17,05R,12:44,2026-06-17T12:34:21.905695+09:00,1217,1.0,5,1.0,2,23.0,21.0
202606171306,2026-06-17,13,06R,12:47,2026-06-17T12:38:17.125254+09:00,1220,6.0,2,4.0,2,29.0,24.2
202606172110,2026-06-17,21,10R,12:53,2026-06-17T12:44:23.014322+09:00,1222,3.0,3,3.0,2,25.2,25.2
202606172202,2026-06-17,22,02R,13:01,2026-06-17T12:52:22.002674+09:00,1236,3.0,5,3.0,2,26.0,23.0
202606170504,2026-06-17,05,04R,13:03,2026-06-17T12:54:18.830760+09:00,1239,3.0,5,2.0,1,26.0,24.0
202606170806,2026-06-17,08,06R,13:05,2026-06-17T12:56:18.788734+09:00,1237,6.0,4,3.0,1,24.0,26.0
202606171810,2026-06-17,18,10R,13:07,2026-06-17T12:58:19.392365+09:00,1234,2.0,5,2.0,2,24.0,22.0
202606170906,2026-06-17,09,06R,13:11,2026-06-17T13:02:19.277312+09:00,1244,6.0,4,4.0,2,24.0,25.0
202606171307,2026-06-17,13,07R,13:17,2026-06-17T13:08:18.997908+09:00,1250,6.0,2,4.0,2,28.1,24.2
202606171706,2026-06-17,17,06R,13:23,2026-06-17T13:14:17.020013+09:00,1247,0.0,,1.0,2,23.0,21.0
202606172111,2026-06-17,21,11R,13:25,2026-06-17T13:16:23.095903+09:00,1256,3.0,3,3.0,2,25.0,25.2
202606172203,2026-06-17,22,03R,13:29,2026-06-17T13:20:23.969313+09:00,1304,2.0,5,2.0,2,26.0,23.0
202606170505,2026-06-17,05,05R,13:33,2026-06-17T13:24:22.875901+09:00,1307,5.0,6,3.0,1,26.0,24.0
