レースコード,レース日,レース場,レース回,締切時刻,取得日時,気象観測時刻,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃)
202606141001,2026-06-14,10,01R,08:32,2026-06-14T08:22:19.040682+09:00,0759,3.0,4,3.0,2,23.0,24.0
202606142301,2026-06-14,23,01R,08:44,2026-06-14T08:34:20.828798+09:00,0800,2.0,6,2.0,2,20.0,25.0
202606141002,2026-06-14,10,02R,08:58,2026-06-14T08:48:20.461042+09:00,0835,3.0,4,3.0,2,24.0,24.0
202606142302,2026-06-14,23,02R,09:10,2026-06-14T09:00:31.797859+09:00,0848,3.0,5,3.0,2,21.0,25.0
202606141003,2026-06-14,10,03R,09:24,2026-06-14T09:14:22.817383+09:00,0901,1.0,4,1.0,2,25.0,24.0
202606142303,2026-06-14,23,03R,09:36,2026-06-14T09:26:23.552947+09:00,0914,2.0,6,2.0,2,22.0,25.0
202606141004,2026-06-14,10,04R,09:50,2026-06-14T09:40:24.187204+09:00,0927,3.0,4,3.0,2,25.0,24.0
202606142304,2026-06-14,23,04R,10:02,2026-06-14T09:52:23.837395+09:00,0940,2.0,6,2.0,2,22.0,25.0
202606141005,2026-06-14,10,05R,10:18,2026-06-14T10:08:21.801391+09:00,0953,2.0,4,2.0,2,26.0,24.0
202606142305,2026-06-14,23,05R,10:30,2026-06-14T10:20:22.816109+09:00,1006,2.0,6,2.0,2,23.0,25.0
202606141101,2026-06-14,11,01R,10:31,2026-06-14T10:22:22.017599+09:00,0955,2.0,3,2.0,2,24.0,23.0
202606140801,2026-06-14,08,01R,10:33,2026-06-14T10:24:25.507083+09:00,0944,3.0,4,1.0,2,23.0,26.0
202606141006,2026-06-14,10,06R,10:44,2026-06-14T10:34:23.050947+09:00,0953,2.0,4,2.0,2,26.0,24.0
202606141601,2026-06-14,16,01R,10:52,2026-06-14T10:42:24.008445+09:00,0953,2.0,4,3.0,2,23.0,22.0
202606141102,2026-06-14,11,02R,10:58,2026-06-14T10:48:20.784778+09:00,0955,2.0,3,2.0,2,24.0,23.0
202606142306,2026-06-14,23,06R,11:00,2026-06-14T10:50:21.935445+09:00,1034,3.0,6,3.0,2,23.0,25.0
202606140802,2026-06-14,08,02R,11:03,2026-06-14T10:54:21.138303+09:00,1037,5.0,4,2.0,2,24.0,26.0
202606141007,2026-06-14,10,07R,11:12,2026-06-14T11:02:26.632408+09:00,1047,1.0,6,1.0,2,26.0,24.0
202606140301,2026-06-14,03,01R,11:14,2026-06-14T11:04:24.874384+09:00,1100,4.0,5,5.0,2,24.0,20.0
202606141602,2026-06-14,16,02R,11:19,2026-06-14T11:10:23.924275+09:00,1055,2.0,4,3.0,2,23.0,22.0
202606141103,2026-06-14,11,03R,11:24,2026-06-14T11:14:25.788333+09:00,1034,2.0,4,2.0,2,24.0,24.0
202606142307,2026-06-14,23,07R,11:30,2026-06-14T11:20:19.668553+09:00,1104,3.0,6,3.0,2,24.0,25.0
202606140601,2026-06-14,06,01R,11:32,2026-06-14T11:22:22.468367+09:00,0940,3.0,5,1.0,2,24.0,24.0
202606140803,2026-06-14,08,03R,11:33,2026-06-14T11:24:25.280225+09:00,1107,5.0,4,2.0,2,24.0,26.0
202606140302,2026-06-14,03,02R,11:43,2026-06-14T11:34:20.633506+09:00,1100,4.0,5,5.0,2,24.0,20.0
202606141008,2026-06-14,10,08R,11:43,2026-06-14T11:34:20.633506+09:00,1115,1.0,7,1.0,2,26.0,24.0
202606141603,2026-06-14,16,03R,11:46,2026-06-14T11:36:20.153150+09:00,1055,2.0,4,3.0,2,23.0,22.0
202606141104,2026-06-14,11,04R,11:53,2026-06-14T11:44:24.823295+09:00,1130,3.0,4,3.0,2,25.0,24.0
202606140602,2026-06-14,06,02R,11:59,2026-06-14T11:50:23.189200+09:00,1136,3.0,4,1.0,2,24.0,24.0
202606142308,2026-06-14,23,08R,12:00,2026-06-14T11:50:23.189200+09:00,1134,2.0,7,2.0,2,24.0,25.0
202606140804,2026-06-14,08,04R,12:03,2026-06-14T11:54:21.471629+09:00,1107,5.0,4,2.0,2,24.0,26.0
202606140303,2026-06-14,03,03R,12:12,2026-06-14T12:02:24.102575+09:00,1117,5.0,5,10.0,2,24.0,20.0
202606141604,2026-06-14,16,04R,12:13,2026-06-14T12:04:24.595736+09:00,1150,3.0,4,3.0,2,24.0,22.0
