レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202604232401,6,4,5,1,5,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.021,0.13,0.002,0.11,0.056,0.1,0.086,0.16,0.105,0.1,0.093,0.08,0.05883333333333334
202604232402,3,4,6,1,2,4,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.049,0.23,0.057,0.25,0.087,0.14,0.041,0.1,0.05,0.14,0.016,0.05,0.10166666666666668
202604232403,4,6,2,1,3,2,×,×,○,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.029,0.18,0.014,0.2,-0.009,0.27,0.008,0.2,-0.014,0.23,0.126,0.32,0.20766666666666667
202604232404,3,2,6,1,3,2,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.061,0.13,0.034,0.17,0.046,0.15,-0.012,0.21,0.007,0.07,0.063,0.07,0.10016666666666668
202604232405,6,4,3,1,2,3,×,×,○,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.014,0.03,0.033,0.08,0.01,0.12,0.048,0.14,-0.041,0.19,0.086,0.17,0.10133333333333334
202604232406,4,2,6,1,4,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.022,0.15,0.04,0.18,0.005,0.23,0.079,0.21,-0.003,0.2,0.039,0.18,0.16133333333333333
202604232407,2,3,5,1,3,2,×,○,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.015,0.11,0.05,0.13,0.127,0.12,0.08,0.18,0.044,0.16,0.027,0.26,0.11016666666666668
202604232408,2,5,6,1,6,5,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.049,0.11,0.028,0.19,0.036,0.18,0.079,0.14,0.063,0.17,0.062,0.16,0.1055
202604232409,3,6,4,5,1,6,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.014,0.12,-0.019,0.21,0.05,0.25,0.026,0.1,0.034,0.09,0.061,0.11,0.12366666666666669
202604232410,6,5,4,3,2,1,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.043,0.13,0.022,0.12,0.004,0.11,-0.006,0.09,0.077,0.22,0.021,0.17,0.1275
202604232411,6,4,5,1,2,4,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.0,0.08,0.052,0.12,0.033,0.12,0.056,0.11,-0.01,0.14,0.004,0.16,0.09916666666666668
202604232412,5,4,1,1,5,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.04,0.14,0.079,0.23,0.044,0.21,0.091,0.19,0.046,0.2,0.002,0.23,0.14966666666666667
202604232202,6,5,3,1,6,4,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.18,0.15,0.121,0.19,0.138,0.18,0.16,0.16,0.099,0.19,0.144,0.16,0.04133333333333333
202604232203,6,5,4,1,2,5,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.109,0.22,0.099,0.19,0.062,0.22,0.189,0.18,0.196,0.17,0.2,0.16,0.07250000000000001
202604232204,6,2,5,1,3,4,×,×,×,×,,,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.131,0.29,0.08,0.23,0.089,0.21,0.089,0.19,0.049,0.23,0.245,0.37,0.13949999999999999
202604232206,6,5,3,5,3,2,×,×,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,5.0,5,4.0,6,6.0,4,×,0.112,0.33,0.105,0.17,0.087,0.2,0.102,0.15,0.169,0.17,0.186,0.12,0.08516666666666667
202604232207,6,5,2,1,3,2,×,×,○,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.177,0.24,0.149,0.25,0.077,0.25,0.088,0.26,0.095,0.23,0.124,0.22,0.12333333333333334
202604232208,6,5,2,1,4,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.087,0.11,0.066,0.14,0.066,0.19,0.061,0.19,0.166,0.2,0.163,0.22,0.0735
202604232209,5,4,6,1,4,5,×,○,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.093,0.09,0.162,0.11,0.096,0.06,0.18,0.03,0.222,0.05,0.109,0.06,0.077
202604232210,6,4,5,1,3,2,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.127,0.14,0.096,0.14,0.189,0.1,0.09,0.17,0.071,0.14,0.127,0.17,0.056333333333333346
202604232211,6,5,2,2,1,6,×,×,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.059,0.22,0.062,0.14,0.11,0.15,0.14,0.18,0.069,0.17,0.133,0.2,0.08116666666666668
202604232212,6,5,4,2,5,1,×,○,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.112,0.19,0.109,0.13,0.1,0.16,0.12,0.21,0.13,0.17,0.14,0.21,0.05983333333333333
202604232001,6,2,5,1,2,4,×,○,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.119,0.11,0.076,0.14,0.104,0.1,0.075,0.05,0.085,0.09,0.053,0.15,0.033999999999999996
202604232002,6,4,5,3,5,6,×,×,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.072,0.16,0.069,0.25,0.1,0.14,0.101,0.13,0.108,0.12,0.109,0.18,0.07016666666666668
202604232003,6,5,4,3,6,2,×,×,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.096,0.18,0.065,0.22,0.09,0.15,0.152,0.11,0.095,0.13,0.103,0.18,0.0755
202604232004,6,5,4,6,2,5,○,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,6.0,6,5.0,4,×,0.115,0.12,0.076,0.11,0.073,0.09,0.149,0.23,0.149,0.13,0.167,0.12,0.03383333333333333
202604232005,6,5,4,2,1,4,×,×,○,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.103,0.14,0.122,0.19,0.061,0.24,0.083,0.16,0.092,0.11,0.069,0.26,0.09500000000000001
202604232006,6,5,4,2,1,5,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.124,0.14,0.065,0.18,0.082,0.16,0.108,0.16,0.089,0.28,0.106,0.34,0.11433333333333336
202604232007,6,5,2,4,1,3,×,×,×,×,,まくり,-,1,1.0,2,3.0,3,4.0,4,5.0,5,6.0,6,2.0,1,×,0.13,0.15,0.094,0.22,0.132,0.18,0.105,0.12,0.098,0.18,0.091,0.15,0.05833333333333332
202604232008,6,5,4,1,2,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.122,0.23,0.103,0.19,0.055,0.15,0.092,0.28,0.075,0.23,0.188,0.22,0.11083333333333335
202604232009,6,4,5,1,3,4,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.081,0.15,0.151,0.16,0.05,0.15,0.06,0.22,0.092,0.2,0.075,0.23,0.10016666666666667
202604232010,6,4,5,1,4,2,×,○,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.096,0.15,0.119,0.17,0.102,0.14,0.109,0.19,0.125,0.22,0.046,0.27,0.09050000000000002
202604232011,6,5,3,1,5,3,×,○,○,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.085,0.18,0.057,0.16,0.086,0.17,0.104,0.14,0.072,0.06,0.067,0.07,0.055500000000000015
202604231801,6,5,4,1,4,6,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.009,0.11,0.007,0.16,0.009,0.22,0.045,0.21,0.091,0.23,-0.001,0.25,0.17299999999999996
202604231802,6,5,2,3,6,1,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.012,0.14,0.005,0.19,0.074,0.07,0.064,0.04,-0.007,0.04,0.026,0.07,0.07200000000000001
202604231803,6,5,4,1,6,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.023,0.23,-0.012,0.24,0.046,0.25,0.004,0.23,0.066,0.26,0.036,0.21,0.2095
202604231804,6,5,4,1,4,2,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.048,0.15,-0.015,0.18,-0.026,0.15,0.005,0.12,0.041,0.21,0.005,0.24,0.1653333333333333
202604231805,6,5,4,1,5,3,×,○,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.023,0.17,0.029,0.2,0.017,0.18,0.012,0.15,0.008,0.14,0.008,0.33,0.17883333333333332
202604231806,6,3,5,2,1,5,×,×,○,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.02,0.21,0.049,0.17,0.037,0.18,0.05,0.28,-0.002,0.19,0.008,0.26,0.18799999999999997
202604231807,6,5,4,1,3,4,×,×,○,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.018,0.27,0.008,0.23,0.031,0.2,0.006,0.24,0.035,0.22,-0.005,0.22,0.22050000000000003
202604231808,6,5,4,5,6,1,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.004,0.15,0.067,0.17,0.018,0.18,-0.009,0.12,0.002,0.15,0.023,0.19,0.14383333333333334
202604231809,6,5,4,1,2,5,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,5.0,5,6.0,6,4.0,3,×,-0.004,0.21,0.014,0.24,0.003,0.21,0.043,0.22,0.063,0.25,-0.026,0.22,0.2095
202604231810,6,3,5,1,2,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.002,0.12,0.075,0.1,0.079,0.17,-0.004,0.09,0.015,0.13,0.112,0.09,0.07750000000000001
202604231811,6,4,5,1,3,4,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.029,0.05,0.022,0.06,0.031,0.05,0.031,0.08,-0.001,0.05,0.007,0.13,0.05983333333333333
202604231812,6,5,4,1,2,5,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.027,0.06,0.02,0.05,0.009,0.04,0.061,0.12,-0.013,0.16,0.06,0.14,0.06766666666666667
202604231701,6,5,4,1,2,4,×,×,○,×,,逃げ,-,1,1.0,2,3.0,3,4.0,4,5.0,5,6.0,6,2.0,1,×,-0.048,0.1,0.025,0.11,0.01,0.1,0.048,0.19,-0.044,0.16,-0.019,0.12,0.13466666666666668
202604231702,6,5,4,1,4,2,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.031,0.12,0.013,0.11,-0.031,0.1,-0.017,0.11,0.041,0.07,-0.007,0.11,0.09833333333333334
202604231703,6,5,4,5,1,3,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.001,0.04,-0.004,0.1,-0.041,0.09,-0.041,0.17,-0.011,0.22,-0.047,0.15,0.1525
202604231704,6,5,3,3,1,2,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,6.0,6,5.0,4,×,-0.042,0.1,0.016,0.11,0.002,0.08,0.006,0.14,0.026,0.37,0.009,0.12,0.1505
202604231705,6,5,4,3,2,5,×,×,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,5.0,5,4.0,6,6.0,4,×,0.007,0.1,0.005,0.07,0.007,0.04,0.0,0.12,0.009,0.09,-0.029,0.12,0.09016666666666667
202604231706,6,5,3,3,1,5,×,×,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,,5,×,-0.053,0.14,0.001,0.12,0.025,0.05,-0.026,0.05,0.016,0.03,-0.03,,0.0854
