レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202604142201,6,5,2,1,2,5,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.151,0.11,0.232,0.09,0.144,0.07,0.179,0.09,0.175,0.08,0.244,0.11,0.09583333333333333
202604142203,6,5,3,1,2,4,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.157,0.1,0.164,0.07,0.133,0.13,0.187,0.13,0.118,0.12,0.182,0.12,0.04583333333333334
202604142204,6,3,5,1,5,2,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.1,0.1,0.131,0.2,0.125,0.17,0.186,0.14,0.114,0.18,0.108,0.23,0.057999999999999996
202604142205,6,5,3,1,3,5,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,,5,5.0,6,6.0,5,×,0.167,0.06,0.138,0.09,0.118,0.03,0.247,,0.177,0.04,0.123,0.01,0.0986
202604142206,6,3,2,1,3,4,×,○,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.139,0.06,0.189,0.07,0.109,0.04,0.078,0.09,0.209,0.11,0.108,0.15,0.06999999999999999
202604142207,5,6,3,1,2,3,×,×,○,×,,,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.162,0.21,0.142,0.22,0.215,0.23,0.108,0.23,0.179,0.17,0.199,0.13,0.05683333333333334
202604142208,5,3,4,1,2,4,×,×,○,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.131,0.17,0.104,0.07,0.158,0.06,0.1,0.05,0.148,0.06,0.102,0.07,0.05683333333333332
202604142209,6,5,4,1,4,2,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.163,0.09,0.103,0.16,0.224,0.16,0.162,0.13,0.133,0.13,0.146,0.16,0.0405
202604142210,6,3,5,1,5,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.109,0.09,0.117,0.1,0.11,0.1,0.126,0.22,0.14,0.2,0.101,0.24,0.056499999999999995
202604142211,6,5,3,4,2,5,×,×,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.122,0.14,0.197,0.21,0.104,0.18,0.111,0.09,0.253,0.17,0.146,0.19,0.0425
202604142212,6,5,4,1,3,4,×,×,○,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,6.0,6,5.0,4,×,0.192,0.09,0.15,0.07,0.116,0.1,0.091,0.17,0.227,0.16,0.215,0.14,0.06983333333333334
202604141701,6,3,5,1,4,5,×,×,○,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,6.0,6,5.0,4,×,-0.027,0.12,-0.017,0.16,-0.028,0.13,-0.136,0.07,-0.02,0.09,-0.038,0.04,0.146
202604141702,6,5,4,1,3,6,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.043,0.21,0.007,0.22,-0.021,0.15,-0.045,0.2,0.005,0.17,-0.056,0.16,0.2105
202604141703,6,5,4,2,1,4,×,×,○,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,6.0,6,5.0,4,×,-0.005,0.19,-0.017,0.18,0.02,0.13,-0.03,0.1,-0.049,0.08,-0.02,0.09,0.14516666666666667
202604141704,6,5,4,1,2,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.001,0.12,-0.037,0.1,0.013,0.09,-0.027,0.1,-0.024,0.18,-0.051,0.21,0.1545
202604141705,6,2,5,1,6,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.061,0.11,-0.003,0.08,-0.051,0.07,0.016,0.1,0.021,0.13,-0.021,0.11,0.1165
202604141706,6,3,5,2,1,4,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.002,0.14,-0.01,0.1,-0.058,0.08,0.026,0.13,-0.063,0.15,0.085,0.2,0.13633333333333333
202604141707,6,5,4,2,1,3,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.019,0.11,0.016,0.13,-0.013,0.11,0.014,0.14,-0.01,0.09,0.002,0.06,0.10200000000000002
202604141708,6,3,4,1,4,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.051,0.08,-0.008,0.04,-0.02,0.03,-0.036,0.07,0.017,0.03,-0.024,0.1,0.07866666666666666
202604141709,6,5,4,1,2,4,×,×,○,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.044,0.11,-0.019,0.12,-0.032,0.07,-0.038,0.18,0.02,0.18,-0.022,0.15,0.1575
202604141710,6,5,2,1,6,4,×,×,×,×,,逃げ,-,1,1.0,2,3.0,3,4.0,4,5.0,5,6.0,6,2.0,1,×,-0.1,0.1,0.004,0.16,-0.006,0.12,-0.028,0.23,-0.053,0.12,0.017,0.17,0.17766666666666667
202604141711,6,5,4,1,5,4,×,○,○,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.009,0.06,0.03,0.06,-0.028,0.06,-0.021,0.11,0.017,0.05,0.006,0.06,0.06749999999999999
202604141712,6,5,4,1,2,4,×,×,○,×,,逃げ,-,1,1.0,2,4.0,3,5.0,4,6.0,5,2.0,6,3.0,1,×,-0.003,0.07,-0.06,0.18,-0.052,0.15,0.037,0.2,0.01,0.1,0.016,0.11,0.14366666666666666
202604141601,6,2,3,4,3,2,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,,6,5.0,4,×,0.044,0.13,0.047,0.12,0.059,0.07,0.022,0.11,0.018,,0.067,0.1,0.05820000000000001
202604141602,6,2,5,2,4,1,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.027,0.18,0.016,0.16,0.065,0.15,0.091,0.16,-0.041,0.17,0.043,0.25,0.14483333333333334
202604141603,6,5,1,3,4,5,×,×,×,×,,,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.028,0.17,0.036,0.18,0.066,0.07,0.04,0.05,0.065,0.09,0.013,0.14,0.07533333333333335
202604141604,6,5,4,2,4,5,×,×,×,×,,まくり,-,1,1.0,2,3.0,3,4.0,4,5.0,5,2.0,6,6.0,2,×,0.019,0.23,0.029,0.15,-0.057,0.05,0.027,0.05,0.002,0.18,0.026,0.13,0.12400000000000001
