レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202604302401,6,5,4,4,2,5,×,×,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.074,0.33,-0.012,0.32,-0.017,0.36,0.108,0.2,0.157,0.19,0.079,0.27,0.21350000000000002
202604302402,6,5,4,2,6,5,×,×,×,×,,,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.006,0.18,0.076,0.09,-0.002,0.21,0.052,0.16,0.103,0.07,0.067,0.07,0.09266666666666667
202604302403,6,4,3,2,1,3,×,×,○,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.005,0.14,0.009,0.13,-0.033,0.15,-0.067,0.32,-0.034,0.3,0.116,0.36,0.23566666666666666
202604302404,6,4,5,1,2,4,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.006,0.15,-0.019,0.16,-0.042,0.2,0.083,0.24,-0.01,0.3,0.054,0.34,0.21966666666666668
202604302405,6,1,3,5,2,3,×,×,○,×,,,-,1,1.0,2,4.0,3,2.0,4,5.0,5,3.0,6,6.0,2,×,0.1,0.09,0.044,0.19,0.013,0.16,0.001,0.18,0.003,0.12,-0.017,0.23,0.141
202604302406,2,5,6,4,3,1,×,×,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.088,0.21,0.064,0.58,-0.021,0.23,0.005,0.07,0.008,0.19,0.023,0.16,0.21216666666666664
202604302407,5,6,4,4,5,1,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.027,0.17,0.067,0.22,0.134,0.19,0.032,0.12,0.01,0.14,0.161,0.54,0.16716666666666669
202604302408,6,5,3,1,2,4,×,×,×,×,,逃げ,-,1,1.0,2,3.0,3,4.0,4,5.0,5,6.0,6,2.0,1,×,-0.013,0.18,-0.033,0.19,0.068,0.21,0.006,0.19,-0.024,0.18,0.072,0.17,0.17400000000000002
202604302409,5,6,2,2,1,3,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.102,0.06,0.012,0.03,-0.011,0.07,-0.005,0.08,0.116,0.13,0.004,0.11,0.05766666666666667
202604302410,5,6,4,2,3,6,×,×,×,×,,,-,1,,2,2.0,3,3.0,4,4.0,5,6.0,6,5.0,3,×,-0.04,,0.014,0.06,-0.001,0.06,0.099,0.07,0.054,0.06,0.012,0.11,0.048
202604302411,5,6,2,4,2,6,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.038,0.13,0.047,0.09,0.01,0.14,-0.031,0.13,0.044,0.33,0.039,0.14,0.14816666666666667
202604302412,5,6,4,1,2,6,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.009,0.15,-0.012,0.14,-0.007,0.15,0.013,0.19,0.103,0.22,0.078,0.22,0.15066666666666667
202604302212,6,5,4,1,5,2,×,○,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.146,0.12,0.125,0.17,0.152,0.14,0.104,0.19,0.114,0.13,0.117,0.19,0.043000000000000003
202604302103,6,4,5,1,5,2,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.116,0.06,0.102,0.13,0.147,0.09,0.156,0.29,0.123,0.13,0.121,0.15,0.05183333333333334
202604302104,6,5,4,1,4,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.144,0.1,0.151,0.12,0.164,0.1,0.198,0.14,0.094,0.17,0.146,0.15,0.04616666666666667
202604302105,6,5,4,1,3,5,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.143,0.16,0.053,0.23,0.074,0.18,0.16,0.25,0.153,0.13,0.091,0.3,0.10366666666666667
202604302106,6,5,2,5,3,4,×,×,×,×,,まくり,-,1,1.0,2,3.0,3,2.0,4,4.0,5,5.0,6,6.0,4,×,0.085,0.24,0.078,0.24,0.095,0.21,0.071,0.22,0.057,0.17,0.155,0.26,0.13316666666666666
202604302107,6,5,3,1,3,6,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.064,0.1,0.167,0.08,0.23,0.07,0.07,0.15,0.083,0.13,0.091,0.26,0.09649999999999999
202604302108,6,5,4,4,3,1,×,×,×,×,,差し,-,1,1.0,2,,3,3.0,4,4.0,5,5.0,6,6.0,5,×,0.14,0.19,0.144,,0.124,0.34,0.206,0.27,0.147,0.24,0.061,0.3,0.13240000000000002
202604302109,6,5,4,1,3,6,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.149,0.04,0.069,0.09,0.135,0.11,0.146,0.2,0.14,0.18,0.155,0.18,0.04566666666666666
202604302110,6,5,4,1,2,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.146,0.09,0.151,0.11,0.166,0.15,0.085,0.1,0.116,0.14,0.143,0.17,0.02983333333333334
202604302111,6,5,4,1,4,2,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.145,0.18,0.113,0.16,0.201,0.17,0.136,0.11,0.106,0.15,0.063,0.18,0.049999999999999996
202604302112,6,5,3,2,4,1,×,×,×,×,,,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.133,0.23,0.127,0.28,0.133,0.26,0.165,0.15,0.064,0.16,0.098,0.13,0.08666666666666667
202604301901,6,5,4,6,1,4,○,×,○,×,,差し,-,1,1.0,2,4.0,3,3.0,4,5.0,5,6.0,6,2.0,2,×,-0.008,0.23,0.032,0.14,0.086,0.12,0.09,0.16,0.124,0.16,0.046,0.18,0.10333333333333333
202604301902,6,3,5,2,1,3,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.109,0.24,0.073,0.19,0.032,0.17,0.036,0.18,0.062,0.14,0.061,0.16,0.11783333333333335
