レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202604272401,5,6,4,2,1,3,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.06,0.14,0.0,0.1,0.0,0.18,-0.007,0.12,0.102,0.1,0.001,0.14,0.10466666666666667
202604272402,4,5,6,2,1,4,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.13,0.22,-0.005,0.13,0.018,0.17,0.088,0.13,0.0,0.14,-0.071,0.15,0.13
202604272403,5,6,3,6,2,5,×,×,×,×,,差し,-,1,1.0,2,2.0,3,5.0,4,6.0,5,3.0,6,4.0,2,×,-0.009,0.16,0.056,0.12,0.016,0.18,-0.045,0.13,0.092,0.11,0.012,0.14,0.11966666666666669
202604272404,2,3,6,2,5,3,○,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,6.0,5,4.0,6,5.0,3,×,0.029,0.15,0.092,0.18,0.031,0.18,0.004,0.26,-0.032,0.24,0.014,0.24,0.18533333333333335
202604272405,6,5,4,3,5,4,×,○,○,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.033,0.13,0.15,0.15,-0.025,0.08,0.047,0.07,0.068,0.05,0.07,0.11,0.04716666666666667
202604272406,4,3,5,2,1,3,×,×,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.004,0.17,0.017,0.07,0.124,0.1,0.075,0.22,0.155,0.08,-0.068,0.27,0.13483333333333333
202604272407,5,4,6,4,1,5,×,×,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.058,0.16,-0.026,0.18,0.066,0.19,0.062,0.06,0.131,0.1,0.009,0.22,0.132
202604272408,5,4,3,4,3,2,×,×,×,×,,差し,-,1,2.0,2,3.0,3,4.0,4,5.0,5,,6,1.0,0,×,0.012,0.31,-0.014,0.11,0.003,0.01,0.012,0.01,0.056,,-0.037,0.28,0.1496
202604272409,6,2,4,1,4,5,×,×,×,×,,,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.017,0.16,0.067,0.24,-0.015,0.25,-0.01,0.19,0.048,0.23,0.094,0.31,0.20216666666666663
202604272410,5,6,2,4,2,1,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.003,0.14,0.001,0.11,0.039,0.15,0.055,0.14,0.017,0.12,0.026,0.12,0.1065
