レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202604182301,5,6,3,1,4,2,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.062,0.09,0.051,0.12,0.124,0.12,0.07,0.15,0.073,0.21,0.057,0.28,0.09016666666666667
202604182302,4,6,3,1,2,3,×,×,○,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,6.0,6,5.0,4,×,0.028,0.16,0.047,0.2,0.077,0.17,0.096,0.2,0.038,0.26,0.056,0.22,0.1446666666666667
202604182304,6,5,4,1,4,2,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,6.0,6,5.0,4,×,0.064,0.15,0.081,0.11,0.033,0.14,0.094,0.14,0.04,0.12,0.047,0.13,0.07183333333333333
202604182305,4,5,2,5,1,3,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.037,0.08,0.061,0.1,0.01,0.11,0.075,0.15,0.056,0.13,0.044,0.09,0.06283333333333334
202604182306,4,5,6,1,2,6,×,×,○,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,6.0,6,5.0,4,×,0.04,0.09,0.04,0.13,0.048,0.17,0.054,0.15,0.03,0.14,0.045,0.14,0.09383333333333332
202604182307,6,5,4,2,2,1,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,,6,6.0,5,×,0.044,0.16,0.024,0.12,0.03,0.16,0.069,0.21,0.143,,0.054,0.22,0.1298
202604182309,2,6,5,3,1,4,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.015,0.18,0.087,0.26,0.029,0.19,0.057,0.18,0.085,0.2,0.076,0.14,0.1335
202604182310,6,5,3,1,3,6,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.036,0.09,0.04,0.1,0.057,0.1,0.056,0.11,0.036,0.11,0.091,0.14,0.05566666666666668
202604182311,5,6,3,2,5,6,×,×,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.063,0.27,0.047,0.19,0.059,0.23,0.07,0.14,0.06,0.13,0.05,0.13,0.1235
202604182312,6,5,3,1,2,4,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.141,0.14,0.061,0.15,0.045,0.14,0.086,0.17,0.045,0.27,0.029,0.16,0.10416666666666667
202604182101,6,3,4,1,2,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.166,0.16,0.116,0.25,0.129,0.21,0.09,0.19,0.123,0.21,0.14,0.21,0.07966666666666666
202604182102,6,5,2,4,1,2,×,×,○,×,,,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.123,0.13,0.157,0.23,0.192,0.15,0.149,0.17,0.147,0.24,0.257,0.26,0.03983333333333334
202604182103,6,5,4,3,5,2,×,○,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,6.0,5,4.0,6,5.0,3,×,0.111,0.18,0.162,0.26,0.165,0.12,0.172,0.15,0.146,0.11,0.219,0.16,0.054833333333333324
202604182104,6,5,2,3,1,6,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.156,0.08,0.094,0.13,0.168,0.11,0.118,0.05,0.237,0.04,0.116,0.08,0.0785
202604182105,6,3,4,1,2,6,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.104,0.18,0.132,0.12,0.179,0.08,0.129,0.14,0.117,0.18,0.149,0.28,0.06533333333333334
202604182106,6,5,4,2,4,6,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.178,0.11,0.132,0.11,0.167,0.08,0.13,0.07,0.262,0.11,0.179,0.04,0.08800000000000001
202604182107,6,5,4,1,5,2,×,○,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.112,0.17,0.201,0.15,0.153,0.17,0.142,0.16,0.171,0.15,0.18,0.13,0.03583333333333335
202604182108,6,5,3,2,1,4,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.245,0.07,0.152,0.1,0.12,0.09,0.128,0.16,0.105,0.11,0.171,0.13,0.055833333333333346
202604182109,6,5,4,1,2,6,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,6.0,6,5.0,4,×,0.172,0.1,0.221,0.13,0.188,0.11,0.168,0.16,0.188,0.26,0.162,0.19,0.058166666666666665
202604182110,6,5,2,2,1,5,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.122,0.11,0.146,0.14,0.149,0.28,0.14,0.21,0.155,0.17,0.146,0.2,0.04800000000000001
202604182111,6,5,4,4,5,1,×,○,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.158,0.1,0.174,0.13,0.192,0.16,0.1,0.08,0.114,0.13,0.191,0.23,0.034833333333333334
202604182112,6,5,4,1,5,2,×,○,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.216,0.08,0.122,0.14,0.121,0.08,0.137,0.1,0.146,0.11,0.131,0.15,0.04783333333333334
202604182001,6,3,4,1,3,2,×,○,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.053,0.09,0.052,0.09,0.104,0.08,0.083,0.12,0.084,0.09,0.063,0.15,0.03816666666666666
202604182002,6,5,4,2,4,3,×,×,×,×,,まくり,-,1,,2,2.0,3,3.0,4,4.0,5,6.0,6,5.0,3,×,0.047,,0.101,0.1,0.037,0.11,0.05,0.11,0.084,0.19,0.108,0.15,0.05639999999999999
202604182003,6,4,5,4,2,5,×,×,○,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.063,0.18,0.074,0.09,0.081,0.07,0.051,0.09,0.145,0.13,-0.028,0.11,0.056
202604182004,6,3,4,6,3,5,○,○,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,5.0,5,6.0,6,4.0,3,×,0.062,0.17,0.083,0.16,0.125,0.11,0.044,0.15,0.159,0.11,0.124,0.13,0.06016666666666667
202604182005,6,4,2,1,2,5,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.063,0.14,0.061,0.16,0.038,0.14,0.031,0.13,0.051,0.13,0.149,0.11,0.0825
202604182006,6,5,4,1,2,5,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.051,0.08,0.072,0.04,0.048,0.04,0.062,0.1,0.021,0.11,0.109,0.13,0.03616666666666667
202604182007,6,5,4,2,1,3,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.074,0.13,0.106,0.14,0.053,0.12,0.097,0.13,0.04,0.19,0.068,0.23,0.08366666666666667
202604182008,6,5,2,2,1,5,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.063,0.16,0.08,0.11,0.047,0.11,0.03,0.19,0.048,0.16,0.052,0.18,0.09833333333333333
202604182009,6,5,2,1,2,5,×,×,×,×,,,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.075,0.15,0.135,0.12,0.078,0.17,0.073,0.11,0.085,0.19,0.052,0.29,0.09366666666666668
202604182010,6,4,5,2,1,5,×,×,○,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.076,0.24,0.067,0.23,0.119,0.17,0.128,0.19,0.082,0.18,0.053,0.26,0.12416666666666669
202604182011,6,1,5,1,3,2,×,×,×,×,,逃げ,-,1,1.0,2,3.0,3,4.0,4,2.0,5,,6,6.0,2,×,0.022,0.15,0.052,0.16,0.008,0.14,0.081,0.17,0.066,,0.11,0.16,0.1014
202604182012,6,2,5,1,2,3,×,○,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,5.0,5,4.0,6,6.0,4,×,0.066,0.12,0.066,0.09,0.054,0.15,0.067,0.16,0.15,0.19,0.164,0.21,0.05883333333333334
202604181301,6,5,2,3,1,4,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.076,0.25,0.045,0.21,0.045,0.25,0.055,0.27,0.071,0.33,0.037,0.22,0.20016666666666671
202604181302,6,5,4,1,2,4,×,×,○,×,,逃げ,-,1,1.0,2,2.0,3,4.0,4,3.0,5,5.0,6,6.0,4,×,0.041,0.2,-0.036,0.26,0.033,0.22,0.077,0.27,0.051,0.17,0.056,0.18,0.17966666666666664
202604181303,6,5,3,1,2,5,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,5.0,5,4.0,6,6.0,4,×,0.092,0.18,0.016,0.23,0.083,0.25,0.011,0.2,0.137,0.22,0.099,0.21,0.142
202604181304,6,4,3,2,3,4,×,×,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.087,0.31,0.079,0.12,0.054,0.13,0.096,0.24,0.008,0.12,0.091,0.13,0.10583333333333333
202604181305,6,5,4,1,5,3,×,○,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.063,0.18,0.095,0.18,0.066,0.12,0.062,0.1,0.083,0.15,0.114,0.19,0.07283333333333335
202604181306,6,5,4,1,2,4,×,×,○,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.02,0.1,0.014,0.05,0.035,0.09,0.064,0.08,0.112,0.12,0.03,0.09,0.0425
