レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202604042201,1,3,6,1,2,3,○,×,×,×,,逃げ,-,6,1.0,1,2.0,2,3.0,4,4.0,3,5.0,5,6.0,1,×,0.081,0.22,0.086,0.19,0.136,0.19,0.211,0.33,0.198,0.41,0.192,0.51,0.15766666666666665
202604042202,4,5,6,3,4,1,×,×,×,×,,差し,-,5,1.0,2,2.0,1,3.0,4,4.0,6,5.0,3,6.0,2,×,0.174,0.1,0.095,0.11,0.134,0.06,0.122,0.07,0.198,0.08,0.09,0.07,0.05883333333333333
202604042203,1,4,3,3,4,1,×,○,×,×,,差し,-,6,1.0,2,2.0,5,3.0,4,4.0,3,5.0,1,6.0,2,×,0.123,,0.132,0.05,0.15,0.1,0.184,0.16,0.175,0.12,0.249,0.18,0.05600000000000001
202604042204,5,4,2,2,5,3,×,×,×,×,,まくり,-,5,1.0,2,2.0,1,3.0,3,5.0,6,4.0,4,6.0,1,×,0.172,0.22,0.081,0.15,0.116,0.17,0.119,0.29,0.194,0.25,0.207,0.33,0.08683333333333333
202604042205,5,3,1,3,5,2,×,×,×,×,,差し,-,5,1.0,2,2.0,4,3.0,1,4.0,6,5.0,3,6.0,1,×,0.219,0.25,0.121,0.18,0.172,0.23,0.182,0.25,0.198,0.24,0.166,0.27,0.06033333333333333
202604042206,4,2,3,1,2,4,×,○,×,×,,逃げ,-,4,1.0,5,2.0,2,3.0,6,4.0,1,6.0,3,5.0,0,×,0.179,0.25,0.211,0.28,0.077,0.33,0.139,0.32,0.182,0.46,0.193,0.41,0.17816666666666667
202604042207,2,4,5,1,2,5,×,×,○,×,,逃げ,-,2,1.0,3,2.0,1,3.0,6,4.0,5,5.0,4,6.0,1,×,0.127,0.2,0.121,0.18,0.043,0.17,0.133,0.26,0.206,0.19,0.141,0.2,0.07683333333333335
202604042208,4,3,2,1,2,3,×,×,×,×,,逃げ,-,2,1.0,3,2.0,5,3.0,6,4.0,4,5.0,1,6.0,0,×,0.224,0.11,0.179,0.16,0.12,0.16,0.144,0.23,0.179,0.38,0.038,0.15,0.09533333333333334
202604042209,3,6,4,2,1,3,×,×,×,×,,差し,-,1,1.0,2,2.0,6,3.0,5,4.0,3,5.0,4,6.0,2,×,0.112,0.21,0.12,0.27,0.145,0.29,0.128,0.27,0.196,0.29,0.182,0.26,0.11783333333333335
202604042210,5,2,6,1,2,3,×,○,×,×,,逃げ,-,4,1.0,5,2.0,1,3.0,3,4.0,6,5.0,2,6.0,0,×,0.167,0.16,0.13,0.1,0.138,0.11,0.182,0.16,0.081,0.18,0.184,0.16,0.034999999999999996
