レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202604032201,1,3,2,1,2,6,○,×,×,×,,逃げ,-,6,1.0,2,2.0,5,3.0,1,4.0,4,6.0,3,5.0,1,×,0.158,0.11,0.209,0.08,0.123,0.15,0.235,0.13,0.219,0.08,0.212,0.25,0.081
202604032202,1,4,6,1,4,6,○,○,○,○,,逃げ,-,2,1.0,4,2.0,6,3.0,3,4.0,1,5.0,5,6.0,0,×,0.059,0.17,0.186,0.18,0.164,0.16,0.151,0.17,0.195,0.25,0.184,0.26,0.04516666666666667
202604032203,4,6,5,4,3,1,○,×,×,×,,まくり,-,2,1.0,5,2.0,1,3.0,6,4.0,3,5.0,4,6.0,0,×,0.183,0.14,0.19,0.15,0.08,0.17,0.105,0.11,0.245,0.16,0.173,0.18,0.045000000000000005
202604032204,3,4,6,3,2,4,○,×,×,×,,まくり,-,2,1.0,1,2.0,6,3.0,4,4.0,3,5.0,5,6.0,1,×,0.061,0.17,0.128,0.22,0.1,0.17,0.18,0.23,0.168,0.29,0.157,0.28,0.09433333333333334
202604032205,3,4,6,3,4,1,○,○,×,×,,まくり,-,1,1.0,2,2.0,6,3.0,5,4.0,3,5.0,4,6.0,2,×,0.104,0.08,0.164,0.1,0.141,0.1,0.191,0.11,0.183,0.12,0.153,0.16,0.04666666666666666
202604032206,5,6,4,1,2,5,×,×,×,×,,,-,2,1.0,1,2.0,3,3.0,5,4.0,6,5.0,4,6.0,1,×,0.09,0.08,0.146,0.12,0.159,0.18,0.207,0.2,0.169,0.2,0.188,0.16,0.020499999999999994
202604032207,2,1,4,3,2,6,×,×,×,×,,まくり,-,4,1.0,6,2.0,3,3.0,5,5.0,2,6.0,1,4.0,2,×,0.115,0.14,0.126,0.25,0.111,0.09,0.16,0.15,0.175,0.18,0.112,0.11,0.031166666666666676
202604032208,1,2,5,5,4,2,×,×,×,×,,差し,-,4,1.0,6,2.0,2,3.0,1,4.0,5,5.0,3,6.0,1,×,0.161,0.28,0.115,0.18,0.155,0.2,0.192,0.08,0.18,0.07,0.092,0.1,0.0765
202604032209,4,5,1,1,3,4,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,6,4.0,5,5.0,4,6.0,4,×,0.112,0.09,0.22,0.09,0.183,0.08,0.124,0.18,0.157,0.13,0.159,0.25,0.0715
202604032210,4,2,1,1,5,2,×,×,×,×,,逃げ,-,3,1.0,5,2.0,1,3.0,6,4.0,2,5.0,4,6.0,0,×,0.03,0.11,0.123,0.17,0.066,0.1,0.201,0.2,0.171,0.13,0.209,0.12,0.04866666666666667
202604032211,1,3,6,1,2,3,○,×,×,×,,,-,6,1.0,4,2.0,3,3.0,1,4.0,2,5.0,5,6.0,1,×,0.176,0.2,0.08,0.15,0.112,0.08,0.139,0.14,0.157,0.18,0.184,0.13,0.033999999999999996
202604032212,4,2,5,1,4,2,×,×,×,×,,逃げ,-,4,1.0,5,2.0,2,3.0,6,4.0,3,5.0,1,6.0,0,×,0.192,0.07,0.158,0.07,0.19,0.09,0.168,0.16,0.151,0.23,0.103,0.24,0.08900000000000001
