レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202604262301,5,6,3,1,2,3,×,×,○,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.063,0.04,0.078,0.04,0.018,0.07,0.026,0.15,0.036,0.04,0.024,0.06,0.04616666666666666
202604262302,6,5,3,1,4,2,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.041,0.18,0.004,0.23,0.054,0.15,0.039,0.12,0.026,0.13,-0.007,0.11,0.12716666666666665
202604262304,6,3,5,2,4,5,×,×,○,×,,,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.053,0.22,0.044,0.14,0.099,0.26,0.02,0.1,0.056,0.13,0.03,0.14,0.11466666666666668
202604262305,6,5,4,1,3,2,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.043,0.13,0.043,0.16,0.028,0.19,0.021,0.26,0.02,0.24,0.089,0.26,0.166
202604262306,1,5,6,2,1,4,×,×,×,×,,,-,1,1.0,2,2.0,3,3.0,4,4.0,5,,6,6.0,5,×,0.038,0.14,0.086,0.15,0.09,0.15,0.007,0.15,0.027,,0.058,0.17,0.0962
202604262307,6,3,5,1,2,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,6.0,5,4.0,6,5.0,3,×,0.028,0.19,0.01,0.21,0.059,0.22,0.049,0.17,0.008,0.22,-0.006,0.14,0.167
202604262308,5,4,3,1,2,3,×,×,○,×,,,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.021,0.15,0.036,0.12,0.084,0.09,0.006,0.18,0.005,0.26,0.021,0.21,0.13949999999999999
202604262309,2,5,6,2,4,6,○,×,○,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.023,0.15,0.023,0.07,0.083,0.08,0.052,0.17,0.052,0.11,0.013,0.18,0.08666666666666667
202604262310,6,5,4,1,5,3,×,○,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,5.0,5,4.0,6,6.0,4,×,0.022,0.15,0.057,0.11,0.062,0.21,0.028,0.19,0.027,0.19,-0.019,0.21,0.14716666666666667
202604262311,6,5,2,1,3,6,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,5.0,5,4.0,6,6.0,4,×,0.114,0.17,0.032,0.1,0.055,0.06,0.038,0.05,0.003,0.02,-0.014,0.04,0.035333333333333335
202604262312,6,2,4,1,6,5,×,×,×,×,,逃げ,-,1,1.0,2,6.0,3,2.0,4,3.0,5,4.0,6,5.0,1,×,0.042,0.17,0.016,0.34,0.04,0.22,0.061,0.25,0.028,0.17,0.063,0.19,0.18166666666666664
202604262101,6,5,4,1,2,5,×,×,×,×,,,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.124,0.2,0.087,0.22,0.145,0.12,0.177,0.06,0.12,0.05,0.179,0.04,0.09333333333333332
202604262111,6,5,2,4,2,3,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.192,0.2,0.118,0.11,0.16,0.14,0.116,0.12,0.133,0.13,0.124,0.1,0.011166666666666663
202604262112,6,5,4,1,4,6,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.087,0.12,0.241,0.13,0.197,0.07,0.191,0.13,0.107,0.14,0.14,0.1,0.0675
202604262001,6,5,4,1,2,5,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.08,0.09,0.081,0.1,0.06,0.14,0.017,0.14,0.115,0.16,0.097,0.17,0.05833333333333334
