レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202604072101,2,5,4,4,5,1,×,○,×,×,,差し,-,1,1.0,6,2.0,3,3.0,4,5.0,5,4.0,2,6.0,2,×,0.041,0.13,0.173,0.19,0.109,0.14,0.128,0.07,0.127,0.07,0.333,0.18,0.0675
202604072105,4,5,2,2,6,4,×,×,×,×,,差し,-,1,1.0,4,2.0,2,3.0,6,4.0,5,5.0,3,6.0,2,×,0.146,0.07,0.075,0.07,0.199,0.12,0.078,0.07,0.199,0.08,0.092,0.05,0.054833333333333324
202604072106,6,3,5,3,2,5,×,×,○,×,,まくり,-,4,1.0,3,2.0,5,3.0,1,6.0,2,4.0,6,5.0,0,×,0.126,0.27,0.141,0.34,0.268,0.22,0.048,0.3,0.16,0.25,0.116,0.29,0.15116666666666667
202604072110,6,3,5,1,2,3,×,×,×,×,,逃げ,-,3,1.0,1,2.0,5,3.0,4,4.0,2,5.0,6,6.0,2,×,0.151,0.09,0.179,0.1,0.129,0.09,0.088,0.12,0.109,0.12,0.081,0.15,0.048499999999999995
202604072111,5,6,1,1,5,2,×,×,×,×,,逃げ,-,5,1.0,3,2.0,2,3.0,1,4.0,6,5.0,4,6.0,0,×,0.156,0.14,0.138,0.22,0.077,0.21,0.171,0.28,0.217,0.14,0.178,0.14,0.07583333333333332
202604072112,5,2,3,6,2,5,×,○,×,×,,差し,-,3,,5,2.0,4,,2,4.0,6,5.0,1,6.0,0,×,0.159,,0.18,0.09,0.131,,0.119,0.21,0.062,0.01,0.154,0.03,0.08925
202604071701,6,2,3,1,4,5,×,×,×,×,,逃げ,-,2,1.0,5,2.0,4,3.0,1,4.0,3,5.0,6,6.0,1,×,0.014,0.04,-0.028,0.07,0.008,0.1,-0.088,0.16,-0.011,0.1,-0.016,0.13,0.12016666666666666
202604071702,3,2,4,3,2,6,○,○,×,×,,まくり,-,2,1.0,5,2.0,6,4.0,3,5.0,4,6.0,1,3.0,0,×,-0.119,0.08,0.016,0.03,-0.032,0.05,-0.055,0.12,0.012,0.1,-0.023,0.04,0.1035
202604071703,2,3,5,1,2,3,×,×,×,×,,逃げ,-,1,1.0,6,2.0,5,3.0,2,4.0,4,5.0,3,6.0,1,×,-0.035,0.1,0.002,0.14,-0.037,0.17,-0.1,0.18,-0.015,0.19,-0.051,0.27,0.21433333333333335
202604071704,4,6,1,1,2,5,×,×,×,×,,逃げ,-,2,1.0,3,2.0,1,4.0,6,3.0,4,5.0,5,,0,×,0.059,0.06,-0.044,0.07,0.029,0.08,0.019,0.09,0.035,0.09,0.031,,0.058399999999999994
