レースコード,予想1着,予想2着,予想3着,実際1着,実際2着,実際3着,1着的中,2着的中,3着的中,全的中,予想決まり手,決まり手,決まり手的中,艇1_予想コース,艇1_実際コース,艇2_予想コース,艇2_実際コース,艇3_予想コース,艇3_実際コース,艇4_予想コース,艇4_実際コース,艇5_予想コース,艇5_実際コース,艇6_予想コース,艇6_実際コース,コース一致数,進入完全一致,艇1_予想ST,艇1_実際ST,艇2_予想ST,艇2_実際ST,艇3_予想ST,艇3_実際ST,艇4_予想ST,艇4_実際ST,艇5_予想ST,艇5_実際ST,艇6_予想ST,艇6_実際ST,ST_MAE
202604192401,4,6,3,1,5,3,×,×,○,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.106,0.2,0.082,0.17,0.086,0.17,0.057,0.26,-0.026,0.27,0.08,0.25,0.15583333333333335
202604192402,5,4,1,1,2,3,×,×,×,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.044,0.16,-0.011,0.14,0.078,0.23,0.025,0.36,0.077,0.3,-0.076,0.29,0.22383333333333333
202604192403,6,2,5,2,1,4,×,×,×,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.119,0.06,0.056,0.07,0.005,0.11,0.031,0.1,0.033,0.09,0.009,0.14,0.0725
202604192404,6,2,4,3,4,5,×,×,×,×,,差し,-,1,1.0,2,,3,3.0,4,4.0,5,5.0,6,6.0,5,×,-0.04,0.14,0.053,,0.08,0.03,0.08,0.07,0.004,0.1,0.035,0.08,0.07620000000000002
202604192405,5,3,4,4,1,2,×,×,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.033,0.13,-0.0,0.16,0.105,0.11,0.025,0.07,0.009,0.18,-0.044,0.13,0.10866666666666665
202604192406,5,6,4,1,6,2,×,○,×,×,,,-,1,1.0,2,2.0,3,3.0,4,,5,5.0,6,6.0,5,×,-0.006,0.07,0.126,0.02,-0.005,0.03,0.149,,0.041,0.02,0.009,0.01,0.047799999999999995
202604192407,5,6,3,3,1,6,×,×,×,×,,まくり,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.009,0.15,0.015,0.15,0.023,0.13,0.01,0.11,0.084,0.19,0.042,0.06,0.10416666666666667
202604192408,6,5,2,1,2,6,×,×,×,×,,,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.055,0.16,0.038,0.13,0.022,0.16,0.11,0.14,0.012,0.18,0.072,0.17,0.1235
202604192409,4,5,6,3,1,6,×,×,○,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.014,0.1,0.007,0.11,0.12,0.06,0.098,0.1,0.071,0.14,0.011,0.12,0.07616666666666667
202604192410,4,3,5,6,1,5,×,×,○,×,,差し,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,-0.026,0.21,0.049,0.17,0.01,0.12,0.044,0.09,0.028,0.09,0.018,0.04,0.09949999999999999
202604192411,4,2,6,1,2,6,×,○,○,×,,逃げ,-,1,1.0,2,2.0,3,3.0,4,4.0,5,5.0,6,6.0,6,○,0.02,0.07,0.034,0.07,0.017,0.09,0.018,0.17,0.091,0.25,0.096,0.09,0.07933333333333335
