レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202606032101,2026-06-03,21,01R,08:32,2026-06-03T08:22:24.758816+09:00,1,52.0,0.0,6.84,0.0,47.0,0.0,6.87,0.0,54.0,0.0,6.81,0.0,51.0,1.0,6.81,0.0,51.0,1.0,6.89,0.0,46.5,0.5,6.91,-0.5
202606032102,2026-06-03,21,02R,08:58,2026-06-03T08:48:42.075368+09:00,1,53.9,0.0,6.83,0.0,54.7,0.0,6.76,-0.5,52.0,0.0,6.86,0.0,52.1,0.0,6.81,0.0,44.5,2.5,6.92,0.0,52.0,0.0,6.91,0.0
202606032103,2026-06-03,21,03R,09:24,2026-06-03T09:14:34.229253+09:00,1,54.2,0.0,6.75,0.0,45.0,2.0,6.89,-0.5,52.3,0.0,6.81,0.0,54.5,0.0,6.85,0.0,56.8,0.0,6.93,0.0,52.3,0.0,6.79,0.0
202606032104,2026-06-03,21,04R,09:50,2026-06-03T09:40:31.281916+09:00,1,56.0,0.0,6.8,0.0,54.0,0.0,6.83,0.0,52.5,0.0,6.87,0.0,52.3,0.0,6.83,0.0,54.1,0.0,6.77,0.0,52.0,0.0,6.84,0.0
202606032105,2026-06-03,21,05R,10:18,2026-06-03T10:08:23.401495+09:00,1,52.8,0.0,6.8,0.0,52.0,0.0,6.9,0.0,55.8,0.0,6.89,0.0,52.6,0.0,6.87,0.0,57.2,0.0,6.93,-0.5,52.0,0.0,6.83,0.0
202606031101,2026-06-03,11,01R,10:39,2026-06-03T10:31:05.185467+09:00,1,61.1,0.0,6.71,0.0,53.2,0.0,6.79,0.0,52.6,0.0,6.73,0.0,52.3,0.0,6.76,0.0,52.5,0.0,6.7,0.0,51.0,1.0,6.75,0.5
202606031301,2026-06-03,13,01R,10:45,2026-06-03T10:36:23.230561+09:00,1,59.1,0.0,6.96,-0.5,55.1,0.0,6.95,0.0,52.0,0.0,6.89,0.0,52.3,0.0,6.9,0.0,55.9,0.0,6.9,0.0,52.2,0.0,6.95,-0.5
202606032106,2026-06-03,21,06R,10:47,2026-06-03T10:38:21.064152+09:00,1,53.2,0.0,6.83,0.0,52.0,0.0,6.91,0.0,45.5,1.5,6.85,0.0,52.3,0.0,6.8,0.0,53.1,0.0,6.9,0.0,52.7,0.0,7.03,-0.5
202606031302,2026-06-03,13,02R,11:08,2026-06-03T10:58:22.950599+09:00,1,52.8,0.0,,0.0,54.6,0.0,,0.0,55.1,0.0,,0.0,47.0,0.0,,0.0,52.9,0.0,,0.0,52.0,0.0,,0.0
202606031102,2026-06-03,11,02R,11:10,2026-06-03T11:01:12.209311+09:00,1,52.0,0.0,,0.0,52.3,0.0,,0.0,52.1,0.0,,0.5,56.1,0.0,,0.0,53.5,0.0,,0.0,51.0,1.0,,0.0
202606032107,2026-06-03,21,07R,11:17,2026-06-03T11:08:25.388136+09:00,1,54.5,0.0,6.87,0.0,52.0,0.0,6.86,-0.5,54.9,0.0,6.89,0.0,47.0,0.0,6.85,0.0,54.9,0.0,6.85,0.0,44.5,2.5,6.97,0.0
202606031303,2026-06-03,13,03R,11:39,2026-06-03T11:30:47.564768+09:00,1,51.5,0.5,6.83,0.0,53.9,0.0,6.9,0.0,56.0,0.0,6.86,0.0,52.0,0.0,6.85,0.0,52.0,0.0,6.9,0.0,47.0,0.0,6.93,0.0
202606031103,2026-06-03,11,03R,11:42,2026-06-03T11:32:21.003551+09:00,1,52.6,0.0,6.81,0.0,52.8,0.0,6.69,0.5,52.0,0.0,6.83,0.0,52.0,0.0,6.87,0.0,54.7,0.0,6.82,0.0,52.0,0.0,6.75,0.5
202606032108,2026-06-03,21,08R,11:47,2026-06-03T11:38:25.771162+09:00,1,58.0,0.0,6.87,-0.5,47.0,0.0,6.91,-0.5,,,,,54.0,0.0,6.83,0.0,54.0,0.0,6.9,0.0,53.4,0.0,6.89,0.0
202606030501,2026-06-03,05,01R,11:55,2026-06-03T11:46:18.669542+09:00,1,46.5,0.5,6.78,0.0,47.6,0.0,6.86,0.0,46.0,1.0,6.8,0.5,47.2,0.0,6.76,0.5,47.3,0.0,6.82,0.5,47.0,0.0,6.83,0.0
202606031104,2026-06-03,11,04R,12:09,2026-06-03T12:01:20.452656+09:00,1,54.1,0.0,6.92,0.0,52.0,0.0,6.94,0.0,54.4,0.0,6.92,-0.5,52.1,0.0,6.91,0.0,54.7,0.0,6.97,0.0,52.1,0.0,6.85,0.0
202606031304,2026-06-03,13,04R,12:16,2026-06-03T12:06:23.465581+09:00,1,52.0,0.0,6.9,0.0,51.0,1.0,6.88,0.0,52.0,0.0,6.89,-0.5,51.0,1.0,6.92,0.5,52.0,0.0,6.97,0.0,46.5,0.5,6.92,0.0
202606032109,2026-06-03,21,09R,12:18,2026-06-03T12:08:24.604921+09:00,1,52.0,0.0,6.85,0.0,50.5,1.5,6.8,0.0,45.0,2.0,6.88,-0.5,53.5,0.0,6.86,0.0,52.1,0.0,6.86,0.0,54.4,0.0,6.9,0.0
202606030502,2026-06-03,05,02R,12:23,2026-06-03T12:14:22.081216+09:00,1,47.6,0.0,6.62,0.0,46.5,0.5,6.78,-0.5,47.6,0.0,6.75,-0.5,49.2,0.0,6.74,0.0,47.0,0.0,6.71,0.0,47.0,0.0,6.82,0.0
202606031105,2026-06-03,11,05R,12:36,2026-06-03T12:26:20.349457+09:00,1,52.5,0.0,6.88,0.0,51.0,1.0,7.01,0.0,53.9,0.0,6.96,0.5,52.0,0.0,6.92,0.0,56.5,0.0,6.98,0.0,53.9,0.0,6.97,0.5
202606031305,2026-06-03,13,05R,12:46,2026-06-03T12:36:22.402958+09:00,1,52.2,0.0,6.91,0.0,52.0,0.0,6.9,0.0,52.2,0.0,6.91,-0.5,45.0,2.0,6.87,0.0,52.0,0.0,6.86,0.0,44.5,2.5,6.82,0.0
202606032110,2026-06-03,21,10R,12:50,2026-06-03T12:40:27.634558+09:00,1,57.2,0.0,6.94,-0.5,51.0,1.0,6.85,0.0,52.0,0.0,6.88,0.0,53.2,0.0,6.79,0.0,54.2,0.0,6.88,0.0,54.7,0.0,6.85,-0.5
202606030503,2026-06-03,05,03R,12:52,2026-06-03T12:42:20.862519+09:00,1,48.6,0.0,6.8,0.5,47.0,0.0,6.76,-0.5,41.5,5.5,6.88,0.0,43.5,3.5,6.82,-0.5,47.0,0.0,6.8,0.5,48.5,0.0,6.8,0.5
202606031106,2026-06-03,11,06R,13:04,2026-06-03T12:54:24.186528+09:00,1,52.2,0.0,6.79,0.0,52.2,0.0,6.78,0.0,52.3,0.0,6.83,0.0,51.0,1.0,6.75,0.0,53.2,0.0,6.84,0.0,51.0,1.0,6.78,0.5
202606031306,2026-06-03,13,06R,13:15,2026-06-03T13:06:22.274025+09:00,1,47.2,0.0,6.79,0.0,52.0,0.0,6.9,0.0,55.3,0.0,6.92,-0.5,52.1,0.0,6.91,-0.5,54.2,0.0,6.85,-0.5,46.5,0.5,6.85,0.0
202606030504,2026-06-03,05,04R,13:21,2026-06-03T13:12:22.948706+09:00,1,44.5,2.5,6.76,0.0,52.3,0.0,6.82,0.5,44.5,2.5,6.82,0.0,47.9,0.0,6.82,0.0,45.5,1.5,6.84,0.0,46.0,1.0,6.82,0.0
202606032111,2026-06-03,21,11R,13:26,2026-06-03T13:16:20.754551+09:00,1,45.5,1.5,6.83,0.0,52.6,0.0,6.86,-0.5,56.8,0.0,6.99,0.0,52.0,0.0,6.83,0.0,54.9,0.0,6.87,0.0,52.5,0.0,6.83,0.0
202606031107,2026-06-03,11,07R,13:32,2026-06-03T13:22:18.934765+09:00,1,52.1,0.0,6.78,0.0,52.1,0.0,6.62,0.0,52.5,0.0,6.72,0.0,53.5,0.0,6.8,0.0,55.1,0.0,6.79,0.0,61.1,0.0,6.8,0.0
202606031307,2026-06-03,13,07R,13:45,2026-06-03T13:36:23.260149+09:00,1,52.0,0.0,6.88,0.0,47.0,0.0,6.88,0.0,54.6,0.0,7.01,0.0,52.4,0.0,6.91,-0.5,56.5,0.0,6.89,0.0,55.1,0.0,6.92,0.0
202606030505,2026-06-03,05,05R,13:51,2026-06-03T13:42:25.999416+09:00,1,45.0,2.0,6.7,0.0,46.0,1.0,6.72,-0.5,49.4,0.0,6.73,0.0,46.5,0.5,6.72,0.0,46.0,1.0,6.79,0.5,47.0,0.0,6.77,0.0
202606031108,2026-06-03,11,08R,14:00,2026-06-03T13:50:20.651127+09:00,1,52.6,0.0,6.69,0.0,54.7,0.0,6.78,0.0,52.1,0.0,6.75,0.0,54.7,0.0,6.84,0.0,52.1,0.0,6.91,0.0,52.6,0.0,6.85,0.0
202606032112,2026-06-03,21,12R,14:03,2026-06-03T13:54:26.502405+09:00,1,52.1,0.0,6.79,-0.5,52.7,0.0,6.86,-0.5,52.8,0.0,6.79,0.0,52.3,0.0,6.78,0.0,56.0,0.0,6.8,0.0,47.0,0.0,6.87,0.0
202606031308,2026-06-03,13,08R,14:17,2026-06-03T14:08:24.884166+09:00,1,55.9,0.0,6.91,0.0,54.1,0.0,6.89,0.0,52.0,0.0,6.9,0.0,47.0,0.0,6.83,0.0,56.0,0.0,6.96,0.0,51.5,0.5,6.89,0.0
202606030506,2026-06-03,05,06R,14:20,2026-06-03T14:10:28.641177+09:00,1,47.5,0.0,6.8,0.5,47.3,0.0,6.82,0.0,46.0,1.0,6.76,0.0,47.6,0.0,6.7,0.0,46.0,1.0,6.78,0.5,54.9,0.0,6.9,0.0
202606031109,2026-06-03,11,09R,14:32,2026-06-03T14:22:19.602094+09:00,1,56.1,0.0,6.84,0.0,52.0,0.0,6.85,0.0,52.1,0.0,6.88,0.0,53.9,0.0,6.84,0.5,52.8,0.0,6.72,0.5,54.4,0.0,6.79,0.0
202606031309,2026-06-03,13,09R,14:48,2026-06-03T14:38:22.885668+09:00,1,52.9,0.0,6.94,0.0,52.2,0.0,6.93,0.0,52.0,0.0,6.9,0.0,46.5,0.5,6.92,0.0,53.9,0.0,6.95,0.0,52.3,0.0,6.9,0.0
202606030507,2026-06-03,05,07R,14:56,2026-06-03T14:46:21.255297+09:00,1,43.5,3.5,6.83,-0.5,47.0,0.0,6.76,0.0,45.0,2.0,6.72,0.0,47.0,0.0,6.73,0.0,47.6,0.0,6.78,-0.5,47.0,0.0,6.78,0.0
202606031110,2026-06-03,11,10R,15:08,2026-06-03T14:58:22.670613+09:00,1,52.3,0.0,6.74,0.0,54.1,0.0,6.8,0.0,52.5,0.0,6.7,0.5,52.2,0.0,6.64,0.0,52.3,0.0,6.71,0.0,52.0,0.0,6.73,0.0
202606031310,2026-06-03,13,10R,15:17,2026-06-03T15:08:23.647102+09:00,1,52.0,0.0,6.93,0.0,52.0,0.0,6.87,0.0,47.0,0.0,6.91,0.0,53.2,0.0,6.98,0.0,47.2,0.0,6.85,0.0,51.0,1.0,6.97,0.0
202606031201,2026-06-03,12,01R,15:21,2026-06-03T15:12:22.349619+09:00,1,52.8,0.0,7.13,-0.5,47.0,0.0,7.11,-0.5,54.9,0.0,7.06,-0.5,51.5,0.5,7.2,-0.5,51.0,1.0,7.04,0.0,52.1,0.0,7.06,-0.5
202606032001,2026-06-03,20,01R,15:24,2026-06-03T15:14:27.046093+09:00,1,51.5,0.5,6.88,-0.5,51.0,1.0,6.87,0.0,46.0,1.0,6.84,-0.5,52.0,0.0,6.85,0.0,56.1,0.0,6.92,-0.5,53.9,0.0,6.83,0.0
202606030508,2026-06-03,05,08R,15:26,2026-06-03T15:16:21.815112+09:00,1,46.0,1.0,6.74,0.0,45.0,2.0,6.74,-0.5,51.2,0.0,6.83,0.5,47.6,0.0,6.84,0.0,48.0,0.0,6.8,0.0,47.3,0.0,6.78,-0.5
202606031901,2026-06-03,19,01R,15:28,2026-06-03T15:18:21.234879+09:00,1,52.9,0.0,6.79,-0.5,56.2,0.0,6.91,0.0,52.3,0.0,6.88,0.0,52.3,0.0,6.87,0.0,54.5,0.0,6.93,0.0,48.9,0.0,6.82,0.0
202606031311,2026-06-03,13,11R,15:44,2026-06-03T15:34:21.342298+09:00,1,52.0,0.0,6.9,0.0,54.2,0.0,6.95,-0.5,52.0,0.0,6.96,0.0,52.0,0.0,7.05,0.0,45.0,2.0,6.97,0.0,55.1,0.0,6.96,0.0
202606031111,2026-06-03,11,11R,15:50,2026-06-03T15:40:29.354366+09:00,1,52.0,0.0,6.85,0.0,52.3,0.0,6.87,0.0,52.1,0.0,6.78,0.0,51.0,1.0,6.7,0.0,52.0,0.0,6.79,0.0,52.0,0.0,6.83,0.0
202606032002,2026-06-03,20,02R,15:56,2026-06-03T15:46:21.269255+09:00,1,52.0,0.0,6.85,-0.5,49.5,2.5,6.85,0.0,47.0,0.0,6.87,-0.5,54.3,0.0,6.88,-0.5,52.0,0.0,6.86,0.0,53.7,0.0,6.92,-0.5
202606031202,2026-06-03,12,02R,15:58,2026-06-03T15:48:19.566721+09:00,1,53.1,0.0,7.1,-0.5,52.3,0.0,7.04,-0.5,52.1,0.0,7.11,-0.5,47.3,0.0,7.03,-0.5,52.3,0.0,7.0,-0.5,52.3,0.0,7.09,-0.5
202606031902,2026-06-03,19,02R,16:01,2026-06-03T15:52:24.960825+09:00,1,52.0,0.0,6.76,-0.5,52.9,0.0,6.77,0.0,52.0,0.0,6.71,0.0,53.2,0.0,6.82,0.0,55.3,0.0,6.78,0.0,52.0,0.0,6.85,0.0
202606030509,2026-06-03,05,09R,16:04,2026-06-03T15:54:21.137618+09:00,1,47.9,0.0,6.76,0.0,48.6,0.0,6.85,0.5,47.0,0.0,6.82,0.0,45.0,2.0,6.78,0.0,46.5,0.5,6.83,0.0,47.0,0.0,6.75,0.0
202606031312,2026-06-03,13,12R,16:20,2026-06-03T16:10:30.683580+09:00,1,52.1,0.0,6.9,-0.5,44.5,2.5,6.85,0.0,56.5,0.0,6.93,-0.5,51.5,0.5,6.88,0.0,52.0,0.0,6.89,-0.5,54.1,0.0,6.87,0.0
