レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
201712030101,第２回ＢＯＡＴＢＯＹカップ・３支部ガチ対決シリーズ,2017-12-03,1,01R,1.0,3,1.0,1,6.0,10.0,1,1,49.0,2.0,6.72,-0.5,0.15,2,2,51.0,0.0,6.86,-0.5,0.11,3,3,49.0,2.0,6.83,-0.5,0.11,4,4,51.0,0.0,6.8,-0.5,0.29,5,5,51.0,0.0,6.79,-0.5,-0.02,6,6,51.0,0.0,6.74,-0.5,-0.12
201712030102,第２回ＢＯＡＴＢＯＹカップ・３支部ガチ対決シリーズ,2017-12-03,1,02R,1.0,1,1.0,1,11.0,10.0,1,1,54.4,0.0,6.76,-0.5,-0.03,2,2,51.0,0.0,6.65,-0.5,0.04,3,3,55.5,0.0,6.83,-0.5,0.25,4,4,51.6,0.0,6.75,-0.5,0.0,5,5,51.0,0.0,6.81,-0.5,0.07,6,6,53.4,0.0,6.76,0.0,0.06
201712030103,第２回ＢＯＡＴＢＯＹカップ・３支部ガチ対決シリーズ,2017-12-03,1,03R,2.0,1,1.0,1,11.0,10.0,1,1,51.0,0.0,6.76,-0.5,0.11,2,2,51.3,0.0,6.77,-0.5,0.06,3,3,50.5,0.5,6.74,-0.5,0.04,4,4,53.1,0.0,6.76,-0.5,0.26,5,5,53.4,0.0,6.75,-0.5,0.33,6,6,56.1,0.0,6.84,-0.5,0.19
201712030104,第２回ＢＯＡＴＢＯＹカップ・３支部ガチ対決シリーズ,2017-12-03,1,04R,0.0,1,0.0,1,11.0,10.0,1,1,55.2,0.0,6.78,-0.5,-0.08,2,2,52.1,0.0,6.71,-0.5,-0.02,3,3,51.7,0.0,6.6,-0.5,-0.09,4,4,49.0,2.0,6.77,-0.5,0.07,5,5,52.0,0.0,6.86,-0.5,-0.03,6,6,53.8,0.0,6.64,-0.5,-0.02
201712030105,第２回ＢＯＡＴＢＯＹカップ・３支部ガチ対決シリーズ,2017-12-03,1,05R,0.0,1,0.0,1,10.0,10.0,1,1,51.2,0.0,6.64,-0.5,0.02,2,2,51.0,0.0,6.73,-0.5,0.04,3,3,50.0,1.0,6.74,-0.5,0.1,4,4,52.4,0.0,6.81,-0.5,0.22,5,5,51.4,0.0,6.77,-0.5,0.04,6,6,51.8,0.0,6.7,-0.5,0.03
201712030106,第２回ＢＯＡＴＢＯＹカップ・３支部ガチ対決シリーズ,2017-12-03,1,06R,0.0,1,0.0,1,9.0,10.0,1,1,53.9,0.0,6.75,-0.5,-0.04,2,2,49.0,2.0,6.7,-0.5,0.12,3,3,52.0,0.0,6.73,-0.5,0.09,4,4,51.0,0.0,6.82,-0.5,0.11,5,5,55.5,0.0,6.81,-0.5,0.06,6,6,53.7,0.0,6.55,-0.5,0.03
201712030107,第２回ＢＯＡＴＢＯＹカップ・３支部ガチ対決シリーズ,2017-12-03,1,07R,0.0,1,0.0,1,9.0,10.0,1,1,56.0,0.0,6.77,-0.5,-0.01,2,2,52.6,0.0,6.74,-0.5,0.04,3,3,51.0,0.0,6.78,-0.5,0.14,4,4,54.4,0.0,6.75,-0.5,0.03,5,5,54.4,0.0,6.8,-0.5,0.01,6,6,51.3,0.0,6.81,-0.5,-0.04
201712030108,第２回ＢＯＡＴＢＯＹカップ・３支部ガチ対決シリーズ,2017-12-03,1,08R,0.0,1,0.0,1,8.0,10.0,1,1,51.5,0.0,6.64,-0.5,0.09,2,2,51.0,0.0,6.78,-0.5,0.14,3,3,51.6,0.0,6.74,-0.5,-0.03,4,4,49.0,2.0,6.73,-0.5,-0.01,5,5,55.2,0.0,6.79,-0.5,-0.07,6,6,50.5,0.5,6.75,-0.5,-0.03
201712030109,第２回ＢＯＡＴＢＯＹカップ・３支部ガチ対決シリーズ,2017-12-03,1,09R,1.0,3,1.0,1,7.0,10.0,1,1,51.0,0.0,6.75,-0.5,0.11,2,2,52.4,0.0,6.77,-0.5,0.24,3,3,49.0,2.0,6.75,-0.5,0.16,4,4,52.0,0.0,6.76,-0.5,0.19,5,6,53.4,0.0,6.83,-0.5,0.07,6,5,53.4,0.0,6.78,-0.5,0.14
201712030110,第２回ＢＯＡＴＢＯＹカップ・３支部ガチ対決シリーズ,2017-12-03,1,10R,0.0,1,0.0,1,7.0,10.0,1,1,52.6,0.0,6.91,-0.5,0.11,2,2,52.0,0.0,6.82,-0.5,0.13,3,3,51.4,0.0,6.67,-0.5,0.09,4,4,52.1,0.0,6.71,-0.5,0.01,5,5,51.2,0.0,6.78,-0.5,0.08,6,6,51.0,0.0,6.88,-0.5,0.1
