レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
201806180201,ＢＯＡＴＢｏｙＣＵＰ,2018-06-18,2,01R,0.0,1,0.0,2,19.0,20.0,1,1,55.1,0.0,6.92,-0.5,0.32,2,2,51.5,0.0,6.83,-0.5,-0.06,3,3,53.4,0.0,6.88,-0.5,-0.02,4,4,52.6,0.0,6.92,-0.5,0.07,5,6,54.2,0.0,6.96,-0.5,0.16,6,5,50.5,0.5,6.91,-0.5,0.15
201806180202,ＢＯＡＴＢｏｙＣＵＰ,2018-06-18,2,02R,2.0,3,1.0,2,20.0,20.0,1,1,51.0,0.0,6.92,-0.5,0.61,2,2,51.0,0.0,6.82,-0.5,0.12,3,3,51.2,0.0,6.89,-0.5,0.22,4,4,51.8,0.0,6.84,-0.5,0.06,5,5,50.0,1.0,6.85,-0.5,0.01,6,6,54.3,0.0,6.83,-0.5,0.06
201806180203,ＢＯＡＴＢｏｙＣＵＰ,2018-06-18,2,03R,2.0,3,1.0,2,20.0,20.0,1,1,51.3,0.0,6.88,-0.5,0.03,2,2,52.0,0.0,6.87,-0.5,0.09,3,3,55.1,0.0,6.85,-0.5,0.17,4,4,53.4,0.0,6.9,-0.5,0.05,5,5,53.3,0.0,6.89,-0.5,0.06,6,6,51.2,0.0,6.93,-0.5,0.17
201806180204,ＢＯＡＴＢｏｙＣＵＰ,2018-06-18,2,04R,1.0,3,1.0,2,20.0,20.0,1,1,51.2,0.0,6.84,-0.5,-0.04,2,2,53.3,0.0,6.75,-0.5,0.02,3,3,51.0,0.0,6.82,-0.5,-0.13,4,4,52.8,0.0,6.76,-0.5,-0.1,5,5,51.0,0.0,6.87,-0.5,0.01,6,6,57.6,0.0,6.89,-0.5,0.12
201806180205,ＢＯＡＴＢｏｙＣＵＰ,2018-06-18,2,05R,0.0,1,0.0,2,20.0,20.0,1,1,51.5,0.0,6.84,-0.5,0.07,2,2,51.0,0.0,6.76,-0.5,-0.05,3,3,55.5,0.0,6.95,-0.5,0.01,4,4,51.3,0.0,6.92,-0.5,0.03,5,5,50.0,1.0,6.85,-0.5,-0.01,6,6,58.2,0.0,6.9,-0.5,0.06
201806180206,ＢＯＡＴＢｏｙＣＵＰ,2018-06-18,2,06R,1.0,3,1.0,2,20.0,20.0,1,1,53.4,0.0,6.86,-0.5,0.14,2,2,53.6,0.0,6.92,-0.5,0.07,3,3,50.0,1.0,6.85,-0.5,0.06,4,4,53.2,0.0,6.92,-0.5,0.15,5,5,49.0,2.0,6.81,-0.5,0.23,6,6,54.2,0.0,6.84,-0.5,0.2
201806180207,ＢＯＡＴＢｏｙＣＵＰ,2018-06-18,2,07R,0.0,1,0.0,2,20.0,20.0,1,1,52.1,0.0,6.82,-0.5,0.09,2,2,52.6,0.0,6.86,-0.5,0.23,3,3,53.5,0.0,6.8,-0.5,0.15,4,4,51.2,0.0,6.88,-0.5,0.12,5,5,55.1,0.0,6.87,-0.5,0.12,6,6,50.5,0.5,6.8,-0.5,0.08
201806180208,ＢＯＡＴＢｏｙＣＵＰ,2018-06-18,2,08R,1.0,3,1.0,3,20.0,20.0,1,1,50.0,1.0,6.79,-0.5,0.31,2,2,50.0,1.0,6.8,-0.5,0.01,3,3,51.0,0.0,6.95,-0.5,-0.02,4,4,55.1,0.0,6.85,-0.5,0.09,5,5,51.0,0.0,6.87,-0.5,0.11,6,6,51.0,0.0,6.79,-0.5,0.23
201806180209,ＢＯＡＴＢｏｙＣＵＰ,2018-06-18,2,09R,0.0,1,0.0,3,19.0,20.0,1,1,52.8,0.0,6.86,-0.5,0.01,2,2,53.3,0.0,6.81,-0.5,0.03,3,3,51.3,0.0,6.82,-0.5,0.26,4,4,51.0,0.0,6.8,0.0,0.17,5,5,53.4,0.0,6.91,-0.5,0.15,6,6,53.2,0.0,6.83,-0.5,0.13
201806180210,ＢＯＡＴＢｏｙＣＵＰ,2018-06-18,2,10R,0.0,1,0.0,3,19.0,20.0,1,1,49.0,2.0,6.8,-0.5,0.26,2,2,50.0,1.0,6.8,-0.5,0.19,3,3,51.0,0.0,6.84,-0.5,0.13,4,4,51.0,0.0,6.84,-0.5,0.04,5,5,52.0,0.0,6.82,-0.5,0.06,6,6,51.2,0.0,6.83,-0.5,-0.07
201806180211,ＢＯＡＴＢｏｙＣＵＰ,2018-06-18,2,11R,0.0,1,0.0,2,19.0,20.0,1,1,51.8,0.0,6.87,-0.5,0.03,2,2,53.5,0.0,6.83,-0.5,0.13,3,3,53.6,0.0,6.86,-0.5,0.44,4,4,53.3,0.0,6.83,-0.5,-0.01,5,5,52.1,0.0,6.9,-0.5,0.01,6,6,51.3,0.0,7.0,-0.5,0.1
201806180212,ＢＯＡＴＢｏｙＣＵＰ,2018-06-18,2,12R,0.0,1,0.0,2,19.0,20.0,1,1,51.8,0.0,6.89,-0.5,0.21,2,2,51.2,0.0,6.94,-0.5,0.03,3,3,51.0,0.0,6.84,-0.5,-0.04,4,4,50.0,1.0,6.94,-0.5,0.13,5,5,52.7,0.0,6.93,-0.5,0.18,6,6,52.3,0.0,6.82,-0.5,0.26
201806180301,スカパー！・ＪＬＣ杯　ルーキーシリーズ,2018-06-18,3,01R,1.0,3,5.0,2,22.0,21.0,1,1,51.7,0.0,6.46,0.0,0.01,2,2,51.2,0.0,6.52,0.0,0.05,3,3,49.0,2.0,6.5,0.0,-0.03,4,4,51.0,0.0,6.61,0.0,-0.01,5,5,52.3,0.0,6.56,0.0,0.04,6,6,51.5,0.0,6.46,0.0,0.02
201806180302,スカパー！・ＪＬＣ杯　ルーキーシリーズ,2018-06-18,3,02R,0.0,1,5.0,2,22.0,21.0,1,1,52.0,0.0,6.57,0.0,0.08,2,2,51.0,0.0,6.62,0.0,0.12,3,3,51.0,0.0,6.52,0.0,0.01,4,4,54.7,0.0,6.55,0.0,0.31,5,5,51.6,0.0,6.56,0.0,-0.1,6,6,51.0,0.0,6.52,0.0,0.05
201806180303,スカパー！・ＪＬＣ杯　ルーキーシリーズ,2018-06-18,3,03R,0.0,1,5.0,2,22.0,21.0,1,1,51.0,0.0,6.47,0.0,0.1,2,2,52.0,0.0,6.52,0.0,0.01,3,3,51.0,0.0,6.64,0.0,0.09,4,4,51.0,0.0,6.53,0.0,0.04,5,5,50.0,1.0,6.45,0.0,0.13,6,6,51.3,0.0,6.36,0.5,0.12
201806180304,スカパー！・ＪＬＣ杯　ルーキーシリーズ,2018-06-18,3,04R,3.0,1,5.0,2,21.0,21.0,1,1,51.3,0.0,6.57,0.0,0.22,2,2,51.0,0.0,6.57,0.0,0.17,3,3,51.5,0.0,6.5,0.0,0.11,4,4,51.1,0.0,6.46,0.0,0.21,5,5,59.2,0.0,6.62,0.0,0.45,6,6,52.5,0.0,6.62,0.0,0.16
201806180305,スカパー！・ＪＬＣ杯　ルーキーシリーズ,2018-06-18,3,05R,2.0,1,5.0,3,21.0,21.0,1,1,51.0,0.0,6.53,0.0,0.07,2,2,51.2,0.0,6.55,0.0,0.22,3,3,51.0,0.0,6.67,0.5,-0.03,4,4,54.7,0.0,6.7,0.0,-0.09,5,5,51.7,0.0,6.55,0.0,-0.12,6,6,51.0,0.0,6.64,0.0,-0.09
201806180306,スカパー！・ＪＬＣ杯　ルーキーシリーズ,2018-06-18,3,06R,2.0,1,5.0,3,21.0,21.0,1,1,49.0,2.0,6.55,0.0,0.25,2,2,51.0,0.0,6.56,-0.5,-0.1,3,3,52.1,0.0,6.46,0.0,-0.01,4,4,51.0,0.0,6.55,0.0,0.09,5,5,49.5,1.5,6.56,0.0,-0.03,6,6,53.2,0.0,6.63,0.5,0.15
