レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
201607182401,西日本スポーツ杯,第6日,2016/07/18,大村,01R,めざまし戦一  進入固定,1800,晴,西,3,2,逃げ,1,100,1,100,2,100,1-2,180,1,1-2,200,1,1-2,100,1,1-3,170,3,2-3,240,4,1-2-3,460,1,1-2-3,230,1,1,1,3987,後 藤 正 宗,65,71,6.81,1,0.08,111.2,2,2,4213,重 富 伸 也,75,36,6.9,2,0.19,112.8,3,3,3471,赤 峰 和 也,39,51,6.97,3,0.28,113.6,4,4,4782,浜 崎 準 也,38,56,6.94,4,0.22,114.3,5,6,4564,山 本 景士郎,63,35,6.83,6,0.23,,6,5,4093,吉 田 宗 弘,14,45,6.9,5,0.21,
201607182402,西日本スポーツ杯,第6日,2016/07/18,大村,02R,昼ガチ戦一般,1800,晴,西,3,2,,1,120,1,100,5,290,1-5,820,4,1-5,730,4,1-5,310,5,1-4,140,1,4-5,360,7,1-5-4,2800,11,1-4-5,680,3,1,1,3882,新 田 智 彰,66,66,6.82,1,0.25,111.7,2,5,3753,河 上 哲 也,12,54,6.86,5,0.24,112.7,3,4,3834,細 川 明 人,57,68,6.83,4,0.26,114.4,4,2,3485,竹 村 祥 司,64,49,6.84,2,0.32,116.0,5,6,4866,橋 本 英 一,74,50,6.89,6,0.18,,6,3,4078,渡 辺 史 之,46,38,6.84,3,0.42,
201607182403,西日本スポーツ杯,第6日,2016/07/18,大村,03R,一般,1800,晴,西,3,2,差し,2,600,2,360,6,190,2-6,3160,9,2-6,2250,8,2-6,270,5,1-2,160,2,1-6,150,1,2-6-1,6640,24,1-2-6,280,1,1,2,4516,野 口 勝 弘,43,59,6.93,2,0.09,110.5,2,6,3944,山 口 裕 二,33,32,6.91,6,0.27,111.9,3,1,3226,浦 田 信 義,68,34,6.85,1,0.14,114.0,4,3,4087,吉 田 敦 志,21,55,6.79,3,0.08,114.9,5,4,3276,鈴 木 貴 司,37,37,6.94,4,0.28,,6,5,3460,堤 健 一,34,46,6.86,5,0.27,
201607182404,西日本スポーツ杯,第6日,2016/07/18,大村,04R,一般,1800,晴,北西,2,1,,1,130,1,110,5,260,1-5,1360,6,1-5,1340,6,1-5,240,4,1-4,210,2,4-5,470,9,1-5-4,3680,15,1-4-5,1420,7,1,1,4486,野 村 誠,71,60,6.91,1,0.31,110.8,2,5,3507,藤 井 徹,51,70,6.88,4,0.18,112.1,3,4,3482,金 子 猛 志,69,48,6.8,5,0.19,113.7,4,3,3458,東 健 介,16,76,6.84,3,0.17,115.8,5,2,2568,中 村 義 雄,60,47,6.92,2,0.31,,6,6,4890,石 川 諒,11,64,6.93,6,0.25,
201607182405,西日本スポーツ杯,第6日,2016/07/18,大村,05R,一般  進入固定,1800,晴,北西,1,1,逃げ,1,100,1,100,4,130,1-4,190,1,1-4,140,1,1-4,100,1,1-3,120,2,3-4,140,3,1-4-3,380,1,1-3-4,140,1,1,1,4643,近 江 翔 吾,76,58,6.93,1,0.14,110.3,2,4,4096,石 橋 道 友,49,74,6.83,4,0.17,112.2,3,3,4438,森 作 雄 大,70,67,6.91,3,0.14,112.5,4,5,4078,渡 辺 史 之,46,38,6.93,5,0.18,114.5,5,2,2776,三 谷 征 伸,62,69,6.9,2,0.21,,6,6,4881,檀 将 太,48,44,6.85,6,0.28,
201607182406,西日本スポーツ杯,第6日,2016/07/18,大村,06R,一般,1800,晴,北西,1,1,逃げ,1,160,1,100,4,220,1-4,470,3,1-4,420,3,1-4,170,1,1-2,360,6,2-4,1280,14,1-4-2,3610,9,1-2-4,1260,6,1,1,3478,嶋 田 貴 支,52,43,6.92,1,0.12,111.1,2,4,3467,森 弘 行,26,73,6.83,4,0.09,112.1,3,2,3276,鈴 木 貴 司,37,37,6.88,2,0.11,113.4,4,3,3585,井 川 真 人,30,63,6.95,3,0.12,114.0,5,6,4366,前 沢 丈 史,59,39,6.88,6,0.08,,6,5,3471,赤 峰 和 也,39,51,6.9,5,0.11,
201607182407,西日本スポーツ杯,第6日,2016/07/18,大村,07R,一般,1800,晴,北西,1,1,差し,3,1270,3,1350,,,3-6,9080,18,3-6,6370,8,3-6,860,10,3-4,330,4,4-6,330,4,3-6-4,20190,43,3-4-6,3620,9,1,3,2568,中 村 義 雄,60,47,6.93,3,0.11,111.9,2,6,3794,前 田 昭 広,72,52,6.92,6,0.15,113.1,3,4,4093,吉 田 宗 弘,14,45,6.83,4,0.19,113.4,4,5,2505,小 泉 秀 人,67,57,6.93,5,0.18,114.6,5,1,4425,大 井 清 貴,23,40,6.87,1,0.11,,,,,,,,,,,
201607182408,西日本スポーツ杯,第6日,2016/07/18,大村,08R,一般,1800,晴,北西,1,1,逃げ,1,110,1,100,3,130,1-3,360,2,1-3,340,2,1-3,140,1,1-2,170,2,2-3,350,7,1-3-2,940,3,1-2-3,320,1,1,1,4000,松 本 博 昭,58,33,6.9,1,0.15,110.6,2,3,4213,重 富 伸 也,75,36,6.92,3,0.11,112.3,3,2,3482,金 子 猛 志,69,48,6.89,2,0.13,114.0,4,4,3485,竹 村 祥 司,64,49,6.81,4,0.13,114.1,5,5,4782,浜 崎 準 也,38,56,6.83,5,0.18,,6,6,4438,森 作 雄 大,70,67,6.91,6,0.11,
201607182409,西日本スポーツ杯,第6日,2016/07/18,大村,09R,一般,1800,晴,北西,1,1,逃げ,1,180,1,120,2,170,1-2,310,1,1-2,240,1,1-2,240,6,1-6,180,2,2-6,110,1,1-2-6,790,1,1-2-6,380,1,1,1,3585,井 川 真 人,30,63,6.85,1,0.28,110.3,2,2,3834,細 川 明 人,57,68,6.92,2,0.27,111.6,3,6,4096,石 橋 道 友,49,74,6.92,6,0.11,112.6,4,4,4516,野 口 勝 弘,43,59,6.92,4,0.12,114.1,5,5,4564,山 本 景士郎,63,35,6.85,5,0.14,,6,3,3507,藤 井 徹,51,70,6.98,3,0.2,
201607182410,西日本スポーツ杯,第6日,2016/07/18,大村,10R,選抜戦,1800,晴,西,1,1,差し,4,1160,4,530,2,430,4-2,5340,9,2-4,2280,5,2-4,260,4,4-5,740,9,2-5,400,7,4-2-5,22410,38,2-4-5,6160,12,1,4,4643,近 江 翔 吾,76,58,6.79,4,0.14,110.2,2,2,3882,新 田 智 彰,66,66,6.8,2,0.19,111.5,3,5,3226,浦 田 信 義,68,34,6.74,5,0.14,113.2,4,1,4366,前 沢 丈 史,59,39,6.84,1,0.11,113.6,5,3,3467,森 弘 行,26,73,6.73,3,0.21,,6,6,4486,野 村 誠,71,60,6.84,6,0.32,
201607182411,西日本スポーツ杯,第6日,2016/07/18,大村,11R,選抜戦,1800,晴,北西,1,1,逃げ,1,170,1,100,2,100,1-2,180,1,1-2,190,1,1-2,140,1,1-3,230,4,2-3,320,7,1-2-3,870,3,1-2-3,570,3,1,1,3944,山 口 裕 二,33,32,6.85,1,0.12,110.3,2,2,3987,後 藤 正 宗,65,71,6.87,2,0.13,110.7,3,3,4425,大 井 清 貴,23,40,6.88,3,0.21,112.9,4,5,4000,松 本 博 昭,58,33,6.79,5,0.21,114.0,5,4,3458,東 健 介,16,76,6.9,4,0.11,,6,6,3478,嶋 田 貴 支,52,43,6.96,6,0.21,
201607182412,西日本スポーツ杯,第6日,2016/07/18,大村,12R,優勝戦,1800,晴,北西,1,1,差し,3,740,3,190,1,100,3-1,1550,5,1-3,370,2,1-3,190,2,3-4,540,8,1-4,240,4,3-1-4,6050,17,1-3-4,960,4,1,3,3874,山 本 寛 久,47,61,6.88,3,0.16,109.1,2,1,3414,加 瀬 智 宏,20,65,6.75,1,0.17,110.0,3,4,4549,小 林 文 彦,19,53,6.91,4,0.12,111.9,4,2,3300,川 崎 智 幸,53,62,6.89,2,0.16,113.0,5,6,3873,別 府 昌 樹,61,72,7.0,6,0.11,,6,5,3461,渡 邊 哲 也,32,75,6.92,5,0.12,
201607182201,県内選手選抜・山笠特選レース,第6日,2016/07/18,福岡,01R,一般戦,1800,晴,北,2,2,逃げ,1,160,1,160,5,300,1-5,2650,11,1-5,1400,7,1-5,440,8,1-2,200,2,2-5,470,9,1-5-2,6840,26,1-2-5,1110,5,1,1,4212,宮 地 孝四朗,35,135,6.85,1,0.16,110.6,2,5,4060,島 田 一 生,73,159,6.84,4,0.15,111.6,3,2,4252,松 下 哲 也,41,160,6.86,2,0.13,113.3,4,4,3825,宮 嵜 隆太郎,57,132,6.86,5,0.15,114.5,5,6,4403,木 下 大 將,58,150,6.86,6,0.15,,6,3,4463,三 苫 晃 幸,21,143,6.85,3,0.14,
201607182202,県内選手選抜・山笠特選レース,第6日,2016/07/18,福岡,02R,一般戦,1800,晴,北東,3,3,逃げ,1,170,1,110,3,160,1-3,470,2,1-3,350,2,1-3,250,2,1-6,320,5,3-6,620,8,1-3-6,2250,9,1-3-6,1170,5,1,1,4402,乙 藤 智 史,11,162,6.85,1,0.17,110.7,2,3,4487,三 原 司,40,157,6.83,3,0.19,111.3,3,6,4037,別 府 正 幸,69,153,6.87,6,0.28,112.5,4,2,4729,佐 藤 謙史朗,74,158,6.81,2,0.18,113.3,5,4,4301,関 裕 也,22,146,6.85,4,0.21,,6,5,4864,小 川 日紀太,12,106,6.87,5,0.19,
