レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,2枠_登録番号,2枠_推定ST,3枠_登録番号,3枠_推定ST,4枠_登録番号,4枠_推定ST,5枠_登録番号,5枠_推定ST,6枠_登録番号,6枠_推定ST
202607230312,2026-07-23,03,12R,4907,0.1289,4335,0.1155,3946,0.1329,4688,0.1217,4398,0.1326,4297,0.1223
202607230501,2026-07-23,05,01R,3868,0.1696,3930,0.1333,3712,0.1575,3619,0.1708,5197,0.1771,3458,0.172
202607230502,2026-07-23,05,02R,4813,0.1961,3226,0.1904,5125,0.2028,3406,0.1524,4036,0.1574,3075,0.1373
202607230503,2026-07-23,05,03R,4676,0.1597,4520,0.1364,4557,0.1765,5425,0.226,4211,0.1312,3748,0.1915
202607230504,2026-07-23,05,04R,3935,0.1444,3957,0.1719,4377,0.1343,4199,0.146,5445,0.1701,3558,0.1724
202607230505,2026-07-23,05,05R,4635,0.1065,3619,0.1738,4550,0.1477,3517,0.1386,5316,0.153,3461,0.1841
202607230506,2026-07-23,05,06R,3542,0.1733,3712,0.1635,5085,0.1827,4379,0.1468,3072,0.162,3353,0.1536
202607230507,2026-07-23,05,07R,3226,0.1829,4813,0.2036,3807,0.1488,3930,0.1303,3744,0.1121,5425,0.2424
202607230508,2026-07-23,05,08R,4557,0.175,5197,0.1772,3075,0.1179,5125,0.2058,3935,0.1518,5445,0.1836
202607230509,2026-07-23,05,09R,4211,0.1238,5316,0.1531,3406,0.1494,4377,0.1373,4676,0.1671,3868,0.1905
202607230510,2026-07-23,05,10R,4036,0.15,3072,0.1621,4199,0.143,5085,0.1857,3957,0.1718,4635,0.1274
202607230511,2026-07-23,05,11R,3744,0.1047,3517,0.1416,4379,0.1438,4550,0.1507,4520,0.1363,3542,0.1942
202607230512,2026-07-23,05,12R,4959,0.144,4209,0.1606,5354,0.1627,4547,0.1436,4238,0.1405,3613,0.1499
202607230801,2026-07-23,08,01R,4644,0.1267,4234,0.1626,3893,0.1556,5077,0.1828,5419,0.2304,4346,0.1764
202607230802,2026-07-23,08,02R,4918,0.152,4158,0.1649,3319,0.1411,4065,0.1686,4064,0.1599,4782,0.1997
202607230803,2026-07-23,08,03R,3790,0.1698,3793,0.1538,4040,0.143,5357,0.1616,4323,0.152,4448,0.1586
202607230804,2026-07-23,08,04R,3696,0.1571,4369,0.1523,4796,0.1393,4114,0.1803,4253,0.1764,3713,0.1802
202607230805,2026-07-23,08,05R,4011,0.1438,5360,0.1938,4940,0.1605,5419,0.2275,3590,0.1401,4193,0.1535
202607230806,2026-07-23,08,06R,4381,0.1582,5327,0.2105,4782,0.1803,3982,0.1505,4787,0.131,4730,0.1642
202607230807,2026-07-23,08,07R,4323,0.1446,3721,0.1146,5077,0.1798,4918,0.1565,3804,0.1469,4839,0.1523
202607230808,2026-07-23,08,08R,3793,0.1463,4317,0.1744,4064,0.154,5388,0.1648,3696,0.1645,4607,0.1814
202607230809,2026-07-23,08,09R,4358,0.2083,3848,0.1461,4448,0.1392,4369,0.1493,4065,0.1715,4234,0.176
202607230810,2026-07-23,08,10R,5210,0.1257,3319,0.1471,5357,0.1586,4730,0.1478,4796,0.1452,3893,0.175
202607230811,2026-07-23,08,11R,4787,0.1236,3713,0.1668,4360,0.1639,3790,0.1743,4011,0.1512,4158,0.1783
202607230812,2026-07-23,08,12R,3721,0.1071,4114,0.1833,3590,0.1342,4607,0.165,3982,0.1534,4040,0.1624
202607230901,2026-07-23,09,01R,5090,0.163,5220,0.1186,5039,0.1634,5110,0.1443,5182,0.1438,5229,0.1768
202607230902,2026-07-23,09,02R,5035,0.1525,5279,0.1559,5013,0.1507,5280,0.1473,5135,0.1602,5087,0.1716
202607230903,2026-07-23,09,03R,5246,0.1447,5213,0.185,5114,0.1543,5082,0.1658,5196,0.2003,5205,0.1777
202607230904,2026-07-23,09,04R,5045,0.2023,5226,0.1455,5255,0.1831,5068,0.1331,5166,0.1468,5019,0.1704
202607230905,2026-07-23,09,05R,5132,0.1339,5252,0.135,5120,0.1424,5042,0.1298,4984,0.201,5141,0.1593
202607230906,2026-07-23,09,06R,5216,0.1448,5191,0.1023,5182,0.1379,5066,0.1449,5090,0.1704,4989,0.1649
202607230907,2026-07-23,09,07R,5065,0.1159,5034,0.1323,5110,0.1413,5279,0.1529,5213,0.1849,4983,0.155
202607230908,2026-07-23,09,08R,5221,0.142,5234,0.1282,5082,0.1628,5013,0.1537,5226,0.1454,4967,0.1626
202607230909,2026-07-23,09,09R,5042,0.1253,5135,0.1603,5010,0.1369,5039,0.1664,5255,0.189,5112,0.1711
202607230910,2026-07-23,09,10R,5280,0.1428,5068,0.1361,5216,0.1463,5246,0.1492,5252,0.1349,5120,0.1618
202607230911,2026-07-23,09,11R,5066,0.1404,5065,0.1234,5132,0.1354,5191,0.0993,5220,0.1185,5035,0.1734
202607230912,2026-07-23,09,12R,5256,0.1285,4914,0.1332,5275,0.1234,5289,0.1497,5089,0.155,5017,0.132
202607231301,2026-07-23,13,01R,3568,0.1525,4339,0.1735,4356,0.1462,4367,0.1973,4865,0.1802,5127,0.2128
202607231302,2026-07-23,13,02R,3892,0.145,4529,0.1275,4263,0.1714,3434,0.1835,5423,0.2129,5051,0.1608
202607231303,2026-07-23,13,03R,3814,0.1723,3605,0.1945,3333,0.1353,5137,0.1607,5467,0.1802,4847,0.1546
202607231304,2026-07-23,13,04R,5091,0.1464,4296,0.1531,3699,0.1937,4384,0.1718,4822,0.1588,3572,0.1987
202607231305,2026-07-23,13,05R,4710,0.1345,5127,0.1994,3473,0.1253,4732,0.1064,3635,0.1609,5181,0.1617
202607231306,2026-07-23,13,06R,3931,0.1297,3620,0.1741,4917,0.1476,4828,0.1471,4195,0.148,5302,0.1699
202607231307,2026-07-23,13,07R,3912,0.1308,3333,0.1413,5014,0.1548,4089,0.1579,4367,0.2002,4570,0.1669
202607231308,2026-07-23,13,08R,4822,0.1514,5051,0.1474,5186,0.1642,3568,0.157,4636,0.1906,4363,0.1595
202607231309,2026-07-23,13,09R,4732,0.1019,4865,0.1803,4847,0.1352,3892,0.1495,4396,0.1703,4296,0.1665
202607231310,2026-07-23,13,10R,5026,0.1407,3699,0.1997,4572,0.1381,3473,0.1283,4917,0.1535,4012,0.1594
202607231311,2026-07-23,13,11R,4384,0.1673,3635,0.161,5137,0.1577,4356,0.1492,3931,0.1371,4263,0.1908
202607231312,2026-07-23,13,12R,4828,0.1426,3572,0.1853,4570,0.1475,4710,0.139,3605,0.1944,4529,0.1409
202607231401,2026-07-23,14,01R,3257,0.1294,4226,0.1491,5143,0.1857,2878,0.1718,3692,0.1412,3535,0.2004
202607231402,2026-07-23,14,02R,4121,0.1201,5366,0.1752,4391,0.1448,3563,0.1499,4523,0.156,3660,0.2084
202607231403,2026-07-23,14,03R,4239,0.1304,4261,0.1581,3906,0.2167,4342,0.1486,4407,0.1639,4404,0.2117
202607231404,2026-07-23,14,04R,4584,0.1327,4105,0.187,4052,0.1362,5063,0.1798,3569,0.1788,4736,0.1473
202607231405,2026-07-23,14,05R,4180,0.143,4099,0.1609,4176,0.1623,5421,0.2422,5337,0.1857,4081,0.1954
202607231406,2026-07-23,14,06R,3655,0.1869,4390,0.1834,4483,0.1352,4441,0.1168,4226,0.149,3156,0.1825
202607231407,2026-07-23,14,07R,5172,0.1684,4220,0.1615,3535,0.181,4391,0.1478,3906,0.2226,4939,0.1345
202607231408,2026-07-23,14,08R,4407,0.1565,3792,0.1596,4794,0.1237,5143,0.1887,5366,0.1751,5183,0.1625
202607231409,2026-07-23,14,09R,2878,0.1673,4736,0.1339,3660,0.189,4154,0.1796,4261,0.158,5337,0.1992
202607231410,2026-07-23,14,10R,3563,0.1454,3692,0.1413,4081,0.176,4239,0.1349,4428,0.1296,4052,0.1556
202607231411,2026-07-23,14,11R,4441,0.1123,4713,0.128,4105,0.181,3257,0.1339,4121,0.1275,4099,0.1743
202607231412,2026-07-23,14,12R,4483,0.1337,4523,0.1561,4180,0.1445,3792,0.1566,4584,0.1401,4220,0.1749
202607231501,2026-07-23,15,01R,3212,0.1437,4214,0.1464,4729,0.1676,4944,0.1552,3907,0.1628,5443,0.2121
202607231502,2026-07-23,15,02R,4186,0.1471,4654,0.1472,4163,0.1535,5244,0.1755,5372,0.1682,4164,0.1821
202607231503,2026-07-23,15,03R,4169,0.183,3546,0.1718,4096,0.1378,3516,0.1629,3988,0.1391,5452,0.2244
202607231504,2026-07-23,15,04R,5352,0.16,4516,0.1488,5175,0.1564,5177,0.1936,4319,0.169,3772,0.1586
202607231505,2026-07-23,15,05R,3523,0.1786,3857,0.1799,4537,0.1215,4348,0.1489,4631,0.1497,4861,0.1721
202607231506,2026-07-23,15,06R,4394,0.1353,4103,0.2124,3212,0.1452,4337,0.1228,3614,0.167,4152,0.1735
202607231507,2026-07-23,15,07R,4009,0.1142,5037,0.1568,4302,0.1234,3854,0.1578,5452,0.2109,4944,0.1716
202607231508,2026-07-23,15,08R,4361,0.126,4314,0.1475,4186,0.1486,4788,0.1408,4169,0.1904,5175,0.1758
202607231509,2026-07-23,15,09R,4075,0.1187,4189,0.1826,3988,0.1332,4164,0.1657,4214,0.1463,5177,0.21
202607231510,2026-07-23,15,10R,4337,0.1183,4471,0.157,4861,0.1527,3907,0.1599,3546,0.1717,5244,0.1919
202607231511,2026-07-23,15,11R,4096,0.1363,4348,0.1519,4516,0.1428,4394,0.1398,4163,0.1594,3854,0.1742
202607231512,2026-07-23,15,12R,4537,0.12,4319,0.1691,4654,0.1412,4152,0.1571,4361,0.1334,4302,0.1428
202607231901,2026-07-23,19,01R,4045,0.1472,5272,0.1821,5342,0.164,3580,0.182,4525,0.1412,3357,0.2026
202607231902,2026-07-23,19,02R,5180,0.1848,5335,0.18,4556,0.1528,5151,0.2092,4844,0.1774,4473,0.1925
202607231903,2026-07-23,19,03R,5230,0.1839,4484,0.1993,4611,0.1393,5406,0.1675,5164,0.2097,4885,0.1618
202607231904,2026-07-23,19,04R,4773,0.1675,4283,0.1744,3801,0.1449,5416,0.1262,4014,0.171,4098,0.221
202607231905,2026-07-23,19,05R,4964,0.1401,4897,0.196,4479,0.1843,3618,0.1789,4050,0.1448,5413,0.1358
202607231906,2026-07-23,19,06R,4536,0.1443,5003,0.1635,3900,0.1711,5391,0.1898,4478,0.1494,3580,0.1984
202607231907,2026-07-23,19,07R,3334,0.1875,5342,0.17,4525,0.1353,4987,0.1563,3175,0.1453,4502,0.1513
202607231908,2026-07-23,19,08R,4738,0.1416,4941,0.2143,5129,0.1396,5163,0.1723,5254,0.2235,5123,0.1702
202607231909,2026-07-23,19,09R,4885,0.1409,4050,0.1449,4773,0.169,3801,0.1479,5230,0.1913,4964,0.161
202607231910,2026-07-23,19,10R,4014,0.1636,4478,0.1495,4536,0.1458,4045,0.1517,4484,0.1992,4611,0.1587
202607231911,2026-07-23,19,11R,4502,0.1304,3334,0.195,3618,0.1759,5180,0.1893,3900,0.177,4556,0.1722
202607231912,2026-07-23,19,12R,5129,0.1381,4987,0.1593,4738,0.1431,5003,0.1605,4897,0.1959,5272,0.1955
202607232101,2026-07-23,21,01R,4522,0.1343,5227,0.1957,3584,0.1738,3834,0.1635,5293,0.1909,3268,0.1716
202607232102,2026-07-23,21,02R,3435,0.1484,5239,0.1463,4197,0.1792,4236,0.1117,3282,0.1824,3842,0.2002
202607232103,2026-07-23,21,03R,3746,0.1507,4882,0.2404,4798,0.1184,4945,0.1782,4561,0.2035,3616,0.1708
202607232104,2026-07-23,21,04R,3918,0.1584,5369,0.1647,3582,0.1652,4694,0.1726,4969,0.1729,4466,0.1749
202607232105,2026-07-23,21,05R,4352,0.1353,4562,0.1927,4660,0.1755,4420,0.1528,4436,0.171,4501,0.1652
202607232106,2026-07-23,21,06R,3305,0.151,5293,0.191,4120,0.1525,5101,0.1753,5248,0.1834,3623,0.1595
202607232107,2026-07-23,21,07R,4336,0.1292,3834,0.1665,5283,0.2148,5100,0.1531,4416,0.1807,5239,0.1597
202607232108,2026-07-23,21,08R,3282,0.175,3898,0.1448,4945,0.1752,5227,0.1927,5263,0.1719,4376,0.1646
202607232109,2026-07-23,21,09R,3582,0.1637,3616,0.1574,3268,0.1522,4373,0.1802,4197,0.1851,4027,0.1885
202607232110,2026-07-23,21,10R,4561,0.1961,4694,0.1756,4879,0.1579,3435,0.1529,3584,0.1797,4420,0.1692
202607232111,2026-07-23,21,11R,4436,0.1636,4416,0.1808,4522,0.1358,3746,0.1552,5369,0.1646,4120,0.1719
202607232112,2026-07-23,21,12R,4236,0.1072,3623,0.1461,3898,0.1388,3918,0.1629,4352,0.1427,4798,0.1378
202607232201,2026-07-23,22,01R,4985,0.1276,5298,0.13,5092,0.152,5009,0.1868,5016,0.1391,5222,0.1947
202607232202,2026-07-23,22,02R,5018,0.1375,5212,0.1265,5012,0.143,5064,0.1553,5136,0.1327,5032,0.1686
202607232203,2026-07-23,22,03R,5158,0.1357,4966,0.1566,5217,0.2136,5145,0.1533,5188,0.1502,5238,0.1501
202607232204,2026-07-23,22,04R,5303,0.1337,5257,0.1459,5146,0.1465,5028,0.1493,5189,0.1963,5218,0.1785
202607232205,2026-07-23,22,05R,4994,0.1557,5009,0.1898,5195,0.1485,4938,0.1423,5092,0.1579,5199,0.1224
202607232206,2026-07-23,22,06R,5064,0.1508,5222,0.1813,5136,0.1268,4985,0.1321,5012,0.1489,5298,0.1434
202607232207,2026-07-23,22,07R,5145,0.1488,5032,0.1552,5016,0.1332,5158,0.1402,4966,0.1565,5212,0.1399
202607232208,2026-07-23,22,08R,5217,0.2121,5238,0.1367,5018,0.139,5303,0.1382,5028,0.1522,5257,0.1593
202607232209,2026-07-23,22,09R,4938,0.1378,5188,0.1503,5189,0.1904,4994,0.1602,5146,0.1524,5195,0.1679
202607232210,2026-07-23,22,10R,5121,0.1356,5106,0.1755,5058,0.1636,5299,0.1262,4857,0.1482,5161,0.1568
202607232211,2026-07-23,22,11R,5214,0.1743,5243,0.151,5060,0.1465,5142,0.1241,5330,0.1396,5278,0.1669
202607232212,2026-07-23,22,12R,5029,0.1357,5281,0.1502,5043,0.1281,4963,0.1407,5193,0.164,5277,0.1739
202607232301,2026-07-23,23,01R,5015,0.1292,5395,0.1729,4092,0.1547,4248,0.1546,3392,0.1959,5459,0.2195
202607232302,2026-07-23,23,02R,4633,0.1469,4072,0.1299,5006,0.1835,3875,0.1633,5276,0.153,4648,0.1579
202607232303,2026-07-23,23,03R,4936,0.1582,5140,0.1776,4289,0.1494,5397,0.1909,5310,0.1671,5435,0.2429
202607232304,2026-07-23,23,04R,4429,0.1789,4365,0.1779,4368,0.1805,3987,0.1484,4411,0.1723,3998,0.183
202607232305,2026-07-23,23,05R,4102,0.1337,3370,0.2037,4248,0.1516,4909,0.1739,4905,0.1872,3615,0.1596
202607232306,2026-07-23,23,06R,4085,0.1951,4460,0.1482,4962,0.1469,5294,0.1531,5395,0.1728,3875,0.1797
202607232307,2026-07-23,23,07R,3430,0.1557,4216,0.1391,4633,0.1484,4254,0.1439,5459,0.206,4343,0.1797
202607232308,2026-07-23,23,08R,5006,0.182,3392,0.196,5140,0.1716,4429,0.1834,4497,0.1338,4978,0.1724
202607232309,2026-07-23,23,09R,3370,0.1962,5267,0.1467,4648,0.1385,4936,0.1627,4362,0.1398,4368,0.1999
202607232310,2026-07-23,23,10R,4365,0.1704,4218,0.1407,3615,0.1402,4460,0.1452,4072,0.1298,4092,0.1741
202607232311,2026-07-23,23,11R,3987,0.1439,4962,0.1529,4950,0.1449,4330,0.1186,4252,0.1679,5004,0.1521
202607232312,2026-07-23,23,12R,4497,0.1264,4289,0.1554,4102,0.1352,5015,0.1337,4216,0.139,4411,0.1858
202607232401,2026-07-23,24,01R,4301,0.1782,4053,0.1854,4475,0.1275,5384,0.2159,4981,0.17,3313,0.1833
202607232402,2026-07-23,24,02R,5261,0.1498,4977,0.1521,5313,0.156,3945,0.1856,4025,0.1895,3888,0.1461
202607232403,2026-07-23,24,03R,4245,0.1687,4518,0.1905,5102,0.1728,4437,0.1615,5111,0.141,3773,0.1694
202607232404,2026-07-23,24,04R,4329,0.1617,4821,0.1876,4808,0.1557,3256,0.1397,5374,0.1395,4232,0.1715
202607232405,2026-07-23,24,05R,4679,0.1451,5331,0.1477,5345,0.1705,4171,0.1724,4684,0.14,4357,0.1785
202607232406,2026-07-23,24,06R,3974,0.1582,4898,0.1377,4305,0.1457,4301,0.1827,4583,0.1374,5350,0.1785
202607232407,2026-07-23,24,07R,4403,0.1312,4981,0.1701,5261,0.1513,4675,0.119,5333,0.1932,4256,0.156
202607232408,2026-07-23,24,08R,4025,0.1821,4803,0.1992,5384,0.2129,3313,0.1669,5176,0.1761,4753,0.1744
202607232409,2026-07-23,24,09R,4053,0.1779,5130,0.1599,3773,0.15,4679,0.1496,3945,0.1885,5374,0.153
202607232410,2026-07-23,24,10R,4437,0.157,4357,0.1651,3888,0.1267,4329,0.1662,4623,0.1467,3567,0.1887
202607232411,2026-07-23,24,11R,3256,0.1352,5111,0.1411,4684,0.1341,4475,0.1305,5313,0.1619,4675,0.1354
202607232412,2026-07-23,24,12R,4518,0.183,5333,0.1933,4977,0.1461,4305,0.1487,4808,0.1616,4171,0.1888
