レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,2枠_登録番号,2枠_推定ST,3枠_登録番号,3枠_推定ST,4枠_登録番号,4枠_推定ST,5枠_登録番号,5枠_推定ST,6枠_登録番号,6枠_推定ST
202607311111,2026-07-31,11,11R,4719,0.1168,3897,0.1241,4337,0.1189,4659,0.1306,4503,0.1092,3783,0.1513
202607311112,2026-07-31,11,12R,4320,0.1218,4914,0.1315,4959,0.1413,4344,0.1129,5224,0.1404,3779,0.1392
202607311301,2026-07-31,13,01R,4880,0.1473,4992,0.1473,4102,0.133,5386,0.1683,5211,0.1557,4909,0.1883
202607311302,2026-07-31,13,02R,4900,0.1747,4449,0.1604,4718,0.1495,3961,0.1665,5346,0.2104,3454,0.1716
202607311303,2026-07-31,13,03R,4678,0.1651,4460,0.1427,4110,0.1789,4330,0.1189,5450,0.2022,4543,0.2081
202607311304,2026-07-31,13,04R,4003,0.1543,4584,0.1395,4057,0.1489,4431,0.1705,5472,0.228,4302,0.1419
202607311305,2026-07-31,13,05R,4871,0.1645,4831,0.1421,4360,0.1653,3873,0.1663,5017,0.1183,5447,0.195
202607311306,2026-07-31,13,06R,4357,0.1528,3471,0.173,4229,0.1739,4925,0.1363,5173,0.1711,5130,0.1719
202607311307,2026-07-31,13,07R,3915,0.1674,5058,0.1693,5211,0.1498,5365,0.2044,4449,0.1603,4808,0.1733
202607311308,2026-07-31,13,08R,4193,0.1354,4013,0.1369,3454,0.1522,3993,0.1567,4934,0.1682,4110,0.1983
202607311309,2026-07-31,13,09R,4057,0.1474,4809,0.151,3514,0.1596,4880,0.1518,4678,0.1725,4718,0.1689
202607311310,2026-07-31,13,10R,3961,0.162,4330,0.1219,5173,0.1652,4360,0.1683,4584,0.1394,4992,0.1607
202607311311,2026-07-31,13,11R,5017,0.1109,4925,0.1393,4431,0.1675,4102,0.136,4900,0.1821,4460,0.1561
202607311312,2026-07-31,13,12R,4013,0.1294,4302,0.1285,4543,0.1887,4831,0.1391,4357,0.1602,5058,0.1827
202607311501,2026-07-31,15,01R,3478,0.1463,3800,0.153,4131,0.1593,3966,0.1579,3731,0.1753,5429,0.222
202607311502,2026-07-31,15,02R,5335,0.1659,4510,0.226,3551,0.1841,4938,0.141,5146,0.1532,4450,0.1797
202607311503,2026-07-31,15,03R,3911,0.1645,4903,0.164,3550,0.1415,3825,0.1236,5032,0.1594,5102,0.1885
202607311504,2026-07-31,15,04R,4924,0.1716,5189,0.1963,4400,0.1914,5164,0.1968,3900,0.1831,4433,0.1876
202607311505,2026-07-31,15,05R,4467,0.127,3478,0.1538,3224,0.1714,4150,0.1265,5329,0.1743,5060,0.1673
202607311506,2026-07-31,15,06R,4642,0.1633,4963,0.1448,4536,0.1447,3611,0.1368,5335,0.1733,3551,0.2035
202607311507,2026-07-31,15,07R,4852,0.1296,3731,0.1754,4771,0.1475,3800,0.15,3550,0.1474,5469,0.2314
202607311508,2026-07-31,15,08R,4823,0.1492,5342,0.169,5146,0.1473,4450,0.1633,5088,0.153,5250,0.186
202607311509,2026-07-31,15,09R,4424,0.1514,5142,0.1305,3825,0.1206,3911,0.169,5429,0.2085,4435,0.1734
202607311510,2026-07-31,15,10R,4433,0.1667,5164,0.1998,3611,0.1338,5193,0.1543,4994,0.1647,4536,0.1641
202607311511,2026-07-31,15,11R,4771,0.146,4852,0.1371,4903,0.158,4467,0.1315,4150,0.1294,5032,0.1729
202607311512,2026-07-31,15,12R,5088,0.1456,4938,0.144,4963,0.1388,3900,0.1802,4823,0.1566,5189,0.2097
202607311601,2026-07-31,16,01R,4002,0.1354,2538,0.2016,4563,0.1564,3929,0.1539,5440,0.1845,3558,0.1741
202607311602,2026-07-31,16,02R,3340,0.1712,4111,0.161,3439,0.1391,5328,0.1587,5442,0.2348,3401,0.2207
202607311603,2026-07-31,16,03R,4677,0.1296,3508,0.1814,3507,0.1747,5344,0.1279,3910,0.1778,4520,0.1534
202607311604,2026-07-31,16,04R,3442,0.1471,4775,0.1422,3539,0.1673,5323,0.1572,4294,0.1311,4207,0.1543
202607311605,2026-07-31,16,05R,3860,0.1831,4692,0.1463,4816,0.156,5128,0.1712,4496,0.1468,3930,0.1442
202607311606,2026-07-31,16,06R,4611,0.1317,5328,0.1617,3265,0.1525,3885,0.153,4200,0.1768,5440,0.198
202607311607,2026-07-31,16,07R,4246,0.1628,3439,0.1451,4738,0.1575,3828,0.1739,4324,0.1303,3929,0.1703
202607311608,2026-07-31,16,08R,3910,0.1704,5323,0.1602,5269,0.1273,4273,0.1751,3340,0.1786,2538,0.215
202607311609,2026-07-31,16,09R,4739,0.1373,3507,0.1807,4775,0.1362,4002,0.1399,5128,0.1741,5444,0.2242
202607311610,2026-07-31,16,10R,5112,0.1578,3885,0.156,3508,0.1754,4563,0.1594,3539,0.1732,5442,0.2483
202607311611,2026-07-31,16,11R,4496,0.1394,4294,0.1312,4677,0.1311,4738,0.1605,3401,0.2072,3265,0.1719
202607311612,2026-07-31,16,12R,4324,0.1229,3930,0.1308,4207,0.1349,4611,0.1362,4111,0.1609,5344,0.1443
202607311801,2026-07-31,18,01R,4148,0.1334,4567,0.2216,4213,0.1566,4034,0.1926,4257,0.1427,5458,0.2192
202607311802,2026-07-31,18,02R,4146,0.1393,4928,0.144,3617,0.2047,5246,0.1482,3896,0.1592,5068,0.1521
202607311803,2026-07-31,18,03R,5029,0.1319,4527,0.1632,5343,0.1433,5396,0.1883,4133,0.1557,4298,0.1791
202607311804,2026-07-31,18,04R,4292,0.1257,5106,0.1725,4252,0.1536,4954,0.1688,4004,0.1698,5470,0.2258
202607311805,2026-07-31,18,05R,4512,0.14,5292,0.1957,4171,0.1707,4727,0.157,4009,0.1184,4209,0.1771
202607311806,2026-07-31,18,06R,5220,0.1145,3896,0.1593,4264,0.1777,4213,0.1596,5458,0.2057,5075,0.1835
202607311807,2026-07-31,18,07R,3617,0.2032,4034,0.1956,4100,0.1466,4567,0.2186,5011,0.1474,5396,0.2047
202607311808,2026-07-31,18,08R,4063,0.1231,4511,0.1652,4257,0.1368,5309,0.1668,4256,0.1426,5106,0.1859
202607311809,2026-07-31,18,09R,4009,0.111,3680,0.1841,4383,0.1765,4697,0.1672,4954,0.1717,4028,0.178
202607311810,2026-07-31,18,10R,4209,0.1562,5246,0.1512,5029,0.1334,4264,0.1807,4292,0.1331,4148,0.1543
202607311811,2026-07-31,18,11R,4298,0.1582,5075,0.1701,4928,0.138,5220,0.119,4512,0.1474,4146,0.1602
202607311812,2026-07-31,18,12R,5068,0.1312,4256,0.1427,4133,0.1498,4171,0.1737,4527,0.1631,4063,0.144
202607311901,2026-07-31,19,01R,5258,0.1405,4031,0.1631,3349,0.1421,4896,0.1918,3869,0.1756,4666,0.1692
202607311902,2026-07-31,19,02R,4260,0.1569,3105,0.1598,3566,0.1867,4892,0.1692,5438,0.1858,4817,0.1501
202607311903,2026-07-31,19,03R,4134,0.1542,4224,0.2184,4469,0.1623,4243,0.1965,3583,0.1863,5418,0.2074
202607311904,2026-07-31,19,04R,4233,0.1534,4041,0.1791,5055,0.1331,4876,0.1562,5471,0.1842,4281,0.1676
202607311905,2026-07-31,19,05R,4175,0.1083,4129,0.1707,4509,0.1701,3362,0.1781,4553,0.1523,5391,0.2012
202607311906,2026-07-31,19,06R,4387,0.1445,3869,0.1757,3412,0.1514,3105,0.1568,4238,0.1418,5438,0.1993
202607311907,2026-07-31,19,07R,3872,0.1702,3349,0.1481,3838,0.136,3726,0.1626,5418,0.1939,5045,0.2289
202607311908,2026-07-31,19,08R,4313,0.136,3583,0.1864,4020,0.1496,4469,0.1653,4876,0.1591,5471,0.1977
202607311909,2026-07-31,19,09R,4509,0.1686,3362,0.1811,4281,0.1482,5055,0.1361,4224,0.2183,4892,0.1856
202607311910,2026-07-31,19,10R,4553,0.1449,4134,0.1617,4175,0.1098,4387,0.149,4233,0.1608,3412,0.1708
202607311911,2026-07-31,19,11R,4238,0.1344,3872,0.1777,4243,0.1935,4031,0.1601,4041,0.179,4260,0.1778
202607311912,2026-07-31,19,12R,4545,0.127,4856,0.1412,4883,0.1417,4083,0.1392,3554,0.1846,4579,0.1669
202607312001,2026-07-31,20,01R,3662,0.1518,5022,0.1684,3788,0.1215,5359,0.1691,4835,0.1432,3517,0.156
202607312002,2026-07-31,20,02R,4594,0.142,4750,0.1542,4679,0.1461,4552,0.1574,3701,0.1671,4108,0.1485
202607312003,2026-07-31,20,03R,4736,0.1214,4047,0.1897,5229,0.158,3973,0.1943,4894,0.1699,4089,0.1783
202607312004,2026-07-31,20,04R,4633,0.1464,4423,0.1475,4417,0.1939,3827,0.169,4566,0.1442,4379,0.1654
202607312005,2026-07-31,20,05R,4452,0.1637,5141,0.1483,3955,0.1763,5125,0.2008,3832,0.1542,5359,0.1855
202607312006,2026-07-31,20,06R,4319,0.1604,4625,0.1552,4989,0.1464,4835,0.1403,4626,0.1987,4361,0.1495
202607312007,2026-07-31,20,07R,4445,0.1055,4202,0.1913,3484,0.1687,3662,0.1563,4750,0.1541,4515,0.1807
202607312008,2026-07-31,20,08R,5026,0.1426,4633,0.1539,4089,0.1589,3839,0.1642,4552,0.1603,5022,0.1818
202607312009,2026-07-31,20,09R,4394,0.1317,4097,0.2144,4594,0.1435,5229,0.161,3955,0.1822,4624,0.1985
202607312010,2026-07-31,20,10R,4679,0.1446,4626,0.1988,4379,0.146,4047,0.1867,3788,0.1274,5125,0.2172
202607312011,2026-07-31,20,11R,3484,0.1672,4894,0.17,4108,0.1291,4452,0.1682,4417,0.1998,4989,0.1658
202607312012,2026-07-31,20,12R,4566,0.1368,4445,0.113,4361,0.1301,4736,0.1259,5026,0.15,5141,0.1617
202607312201,2026-07-31,22,01R,4776,0.1379,3741,0.1694,4271,0.1532,5103,0.2023,3297,0.2061,5452,0.214
202607312202,2026-07-31,22,02R,5377,0.1491,3904,0.1638,4035,0.2008,4875,0.1632,4842,0.175,4382,0.1754
202607312203,2026-07-31,22,03R,3867,0.1776,3293,0.181,4960,0.1329,4988,0.1337,5105,0.1797,4277,0.1735
202607312204,2026-07-31,22,04R,4406,0.1503,3679,0.1521,4272,0.1452,4537,0.1272,3548,0.1208,5372,0.1781
202607312205,2026-07-31,22,05R,4022,0.1426,4438,0.1132,3385,0.1345,3968,0.1656,4019,0.1572,4271,0.1726
202607312206,2026-07-31,22,06R,4035,0.1993,5103,0.2053,4676,0.1652,3904,0.1608,3661,0.1691,4199,0.1651
202607312207,2026-07-31,22,07R,3837,0.16,3297,0.2062,5223,0.1504,4277,0.1571,4875,0.1661,4036,0.1698
202607312208,2026-07-31,22,08R,5073,0.176,4842,0.1751,3741,0.1634,3463,0.1788,3679,0.152,3293,0.1944
202607312209,2026-07-31,22,09R,4578,0.1563,4272,0.1512,4382,0.156,4960,0.1359,4022,0.15,4427,0.1467
202607312210,2026-07-31,22,10R,4550,0.1521,4019,0.1573,3661,0.1632,5105,0.1768,5372,0.1646,4438,0.1266
202607312211,2026-07-31,22,11R,3557,0.1299,3548,0.1209,5377,0.1506,4036,0.1534,3385,0.1404,4676,0.1846
202607312212,2026-07-31,22,12R,4537,0.1227,3968,0.1686,4776,0.1394,4199,0.1487,5073,0.1834,4988,0.1501
202607312301,2026-07-31,23,01R,4189,0.1717,4619,0.1524,4201,0.1505,5392,0.1777,4873,0.1748,5046,0.2068
202607312302,2026-07-31,23,02R,4118,0.15,5035,0.1626,5214,0.1744,4060,0.1563,5262,0.1983,5405,0.1967
202607312303,2026-07-31,23,03R,4513,0.1645,4899,0.1416,3975,0.1251,4558,0.1807,5356,0.1918,3714,0.1592
202607312304,2026-07-31,23,04R,3805,0.115,4861,0.1556,3901,0.2115,4377,0.1365,4598,0.139,4737,0.1822
202607312305,2026-07-31,23,05R,4112,0.1753,4303,0.1638,4403,0.1311,4593,0.1548,5284,0.1564,5067,0.1674
202607312306,2026-07-31,23,06R,3775,0.165,5005,0.1419,4857,0.1393,4201,0.1535,5111,0.1417,4440,0.1732
202607312307,2026-07-31,23,07R,4976,0.1877,4675,0.1238,4619,0.1464,4331,0.1498,4899,0.1415,4931,0.1561
202607312308,2026-07-31,23,08R,4873,0.1674,4060,0.1593,3805,0.1165,3876,0.1551,4421,0.1841,4558,0.1971
202607312309,2026-07-31,23,09R,5284,0.149,3613,0.1398,4475,0.1335,5046,0.1904,4118,0.1574,3975,0.1445
202607312310,2026-07-31,23,10R,5356,0.1844,4112,0.1828,4295,0.1297,5262,0.1954,4592,0.1587,4857,0.1587
202607312311,2026-07-31,23,11R,5111,0.1343,5214,0.1804,4513,0.166,4403,0.1341,4976,0.1951,4377,0.1529
202607312312,2026-07-31,23,12R,3876,0.1506,4593,0.1578,4931,0.1367,4861,0.1526,5005,0.1418,5035,0.176
202607312401,2026-07-31,24,01R,4521,0.1954,3933,0.166,3831,0.1338,5307,0.1742,3411,0.1713,3981,0.1954
202607312402,2026-07-31,24,02R,4138,0.1421,3304,0.1664,5354,0.1582,4761,0.1247,4603,0.1516,4967,0.1663
202607312403,2026-07-31,24,03R,4093,0.1799,4596,0.1576,5247,0.1479,4049,0.1545,3327,0.1636,3618,0.196
202607312404,2026-07-31,24,04R,4173,0.1592,3809,0.1947,4846,0.1597,3853,0.1742,4748,0.1715,4447,0.1819
202607312405,2026-07-31,24,05R,5018,0.1387,4906,0.1554,4315,0.1517,5205,0.1728,5367,0.1937,4521,0.2163
202607312406,2026-07-31,24,06R,4137,0.1206,4525,0.1403,5136,0.1285,3981,0.179,4278,0.115,4138,0.163
202607312407,2026-07-31,24,07R,4967,0.1454,4142,0.164,5257,0.144,5247,0.1509,5148,0.188,5406,0.1982
202607312408,2026-07-31,24,08R,3618,0.1751,3831,0.1398,4049,0.1515,4846,0.1627,5413,0.119,4761,0.1411
202607312409,2026-07-31,24,09R,4748,0.1641,4315,0.1577,3327,0.1577,5354,0.1612,5307,0.1771,5205,0.1892
202607312410,2026-07-31,24,10R,4603,0.1442,4278,0.1151,3853,0.1712,5018,0.1432,5136,0.1344,4596,0.171
202607312411,2026-07-31,24,11R,4447,0.161,5257,0.15,3304,0.1604,4137,0.1251,4906,0.1553,3933,0.1794
202607312412,2026-07-31,24,12R,5028,0.1401,4174,0.1473,5023,0.1345,4812,0.1384,5303,0.1485,4635,0.1269
