レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,2枠_登録番号,2枠_推定ST,3枠_登録番号,3枠_推定ST,4枠_登録番号,4枠_推定ST,5枠_登録番号,5枠_推定ST,6枠_登録番号,6枠_推定ST
202607290401,2026-07-29,04,01R,5165,0.1553,4853,0.2047,4891,0.1451,4443,0.1724,4225,0.1394,5436,0.2064
202607290402,2026-07-29,04,02R,4689,0.1454,5361,0.1952,5241,0.1738,5324,0.1981,4286,0.1448,5380,0.2784
202607290403,2026-07-29,04,03R,5317,0.1425,5326,0.1699,5194,0.1712,4746,0.1745,4190,0.1535,4825,0.1501
202607290404,2026-07-29,04,04R,4244,0.1332,4464,0.1797,4680,0.1865,5231,0.1509,5251,0.1748,5347,0.2022
202607290405,2026-07-29,04,05R,4765,0.1335,5174,0.1907,4893,0.1395,4627,0.1426,4208,0.1513,5389,0.1902
202607290406,2026-07-29,04,06R,4419,0.1498,4546,0.1541,4714,0.1684,5314,0.1634,4853,0.2046,4961,0.1623
202607290407,2026-07-29,04,07R,4891,0.1436,5322,0.1629,5265,0.1523,5362,0.2189,4117,0.1872,4123,0.1948
202607290408,2026-07-29,04,08R,4286,0.1374,4443,0.1754,5317,0.144,5203,0.1513,4689,0.1528,4569,0.1829
202607290409,2026-07-29,04,09R,4225,0.132,5251,0.1749,4244,0.1347,5361,0.1922,5326,0.1698,4845,0.1978
202607290410,2026-07-29,04,10R,4825,0.1292,4208,0.1514,4746,0.1715,5241,0.1768,4464,0.1796,5165,0.1762
202607290411,2026-07-29,04,11R,4961,0.1414,4190,0.1536,4627,0.1396,4680,0.1895,4546,0.154,4765,0.1544
202607290412,2026-07-29,04,12R,4123,0.1739,4117,0.1873,5231,0.1479,5194,0.1742,5174,0.1906,4419,0.1707
202607291001,2026-07-29,10,01R,4926,0.132,5144,0.1688,4725,0.1598,4664,0.1853,3581,0.1806,5048,0.2004
202607291002,2026-07-29,10,02R,4895,0.1192,4769,0.112,4461,0.1593,4752,0.1465,3943,0.1697,4744,0.2204
202607291003,2026-07-29,10,03R,3576,0.1469,4766,0.1198,4640,0.1261,4104,0.1347,3577,0.1587,5154,0.1736
202607291004,2026-07-29,10,04R,4661,0.1644,3350,0.1586,4308,0.1538,3303,0.1859,4804,0.1848,5461,0.2111
202607291005,2026-07-29,10,05R,4974,0.1781,3158,0.1493,4077,0.1646,3722,0.1699,4350,0.1305,5316,0.1686
202607291006,2026-07-29,10,06R,4143,0.1467,4159,0.1509,4144,0.156,4486,0.1503,4942,0.1427,5144,0.1822
202607291007,2026-07-29,10,07R,4104,0.1302,5048,0.187,4608,0.1415,4210,0.1548,4505,0.1544,5124,0.1615
202607291008,2026-07-29,10,08R,3943,0.1623,3576,0.1544,3350,0.1526,4695,0.1264,4380,0.1471,4506,0.1447
202607291009,2026-07-29,10,09R,5373,0.2059,4415,0.1341,4843,0.1622,3158,0.1463,4895,0.1266,4640,0.1455
202607291010,2026-07-29,10,10R,3577,0.1513,3581,0.1807,4804,0.1789,4769,0.109,4144,0.1619,4077,0.184
202607291011,2026-07-29,10,11R,4461,0.1578,4661,0.1719,4926,0.1335,4505,0.1515,5316,0.1551,4486,0.1667
202607291012,2026-07-29,10,12R,4308,0.1523,5124,0.1481,4506,0.1253,5154,0.1572,4974,0.1855,4159,0.1643
202607291101,2026-07-29,11,01R,4266,0.1376,4886,0.1523,4205,0.1244,4848,0.1502,4456,0.1852,5121,0.1558
202607291102,2026-07-29,11,02R,4659,0.1296,4573,0.1553,4418,0.117,4682,0.1312,4477,0.1354,4686,0.1336
202607291103,2026-07-29,11,03R,4075,0.1186,4290,0.1282,3941,0.1183,4959,0.1472,4547,0.1513,4459,0.1475
202607291104,2026-07-29,11,04R,4933,0.1218,3719,0.1443,4502,0.136,3415,0.1353,4024,0.1597,4832,0.1591
202607291105,2026-07-29,11,05R,3779,0.1186,4320,0.1313,4371,0.1187,3978,0.1772,3959,0.1407,4586,0.1331
202607291106,2026-07-29,11,06R,4590,0.157,5224,0.1404,4847,0.1342,3897,0.1193,4044,0.1376,4886,0.1657
202607291107,2026-07-29,11,07R,3783,0.1331,4851,0.1275,5121,0.1364,4337,0.1229,4659,0.137,3960,0.1227
202607291108,2026-07-29,11,08R,4262,0.1253,4459,0.1341,3716,0.1196,4757,0.1282,4604,0.1372,4418,0.1364
202607291109,2026-07-29,11,09R,4848,0.1457,4503,0.112,4933,0.1233,4030,0.1326,3941,0.1242,4344,0.1322
202607291110,2026-07-29,11,10R,4024,0.1523,4932,0.1458,4760,0.1301,4320,0.1283,4266,0.145,5224,0.1538
202607291111,2026-07-29,11,11R,3415,0.1308,4682,0.1342,4980,0.1484,4371,0.1217,4914,0.1324,4290,0.1416
202607291112,2026-07-29,11,12R,3897,0.1148,4586,0.1197,4719,0.1198,4573,0.1523,4166,0.1206,3719,0.1577
202607291501,2026-07-29,15,01R,5329,0.1672,5032,0.1592,3478,0.1455,3550,0.1453,3966,0.1604,5469,0.2397
202607291502,2026-07-29,15,02R,5164,0.1883,3551,0.1854,4823,0.1459,4994,0.1603,5342,0.1715,5189,0.2106
202607291503,2026-07-29,15,03R,4131,0.1529,3825,0.1237,5285,0.1778,4424,0.1529,4467,0.1309,5429,0.2255
202607291504,2026-07-29,15,04R,4510,0.2297,4642,0.1701,5250,0.1625,5335,0.1725,5193,0.158,3900,0.1925
202607291505,2026-07-29,15,05R,4435,0.1509,5102,0.1763,3911,0.1648,4852,0.1327,5469,0.2262,4150,0.1419
202607291506,2026-07-29,15,06R,4536,0.1444,4924,0.1783,4450,0.1607,4963,0.1393,3551,0.1853,5088,0.1682
202607291507,2026-07-29,15,07R,5060,0.1458,3966,0.1605,5142,0.1269,5329,0.1717,3224,0.1769,3825,0.1371
202607291508,2026-07-29,15,08R,4994,0.1558,5146,0.1544,4433,0.1698,4510,0.2342,4938,0.1438,5335,0.1889
202607291509,2026-07-29,15,09R,4903,0.157,4424,0.1559,4467,0.125,3731,0.1731,3478,0.1514,3911,0.1842
202607291510,2026-07-29,15,10R,5193,0.1506,4823,0.1519,5164,0.1898,3900,0.1761,4536,0.1518,4400,0.203
202607291511,2026-07-29,15,11R,5142,0.1254,4150,0.1285,4771,0.148,5032,0.1562,3800,0.1573,3550,0.1617
202607291512,2026-07-29,15,12R,4963,0.1348,4938,0.1439,4642,0.1641,5146,0.1514,4450,0.1666,3611,0.1487
202607291601,2026-07-29,16,01R,3930,0.1255,3401,0.2085,3860,0.1789,3910,0.1774,2538,0.1974,5442,0.2488
202607291602,2026-07-29,16,02R,5344,0.1296,4563,0.167,4816,0.1558,3539,0.1631,5269,0.1295,4294,0.148
202607291603,2026-07-29,16,03R,5128,0.162,3558,0.1567,4520,0.1354,4739,0.1449,4273,0.1725,4775,0.163
202607291604,2026-07-29,16,04R,3508,0.173,4677,0.1315,3340,0.1718,5328,0.1592,3265,0.1612,5444,0.2199
202607291605,2026-07-29,16,05R,4692,0.1342,4738,0.1631,4111,0.1493,4200,0.1691,4002,0.1451,4246,0.185
202607291606,2026-07-29,16,06R,4207,0.129,3860,0.1849,5112,0.1563,5323,0.1636,3885,0.1577,3828,0.1833
202607291607,2026-07-29,16,07R,3929,0.1415,4816,0.1618,4496,0.1411,3507,0.1836,5442,0.2353,3439,0.1557
202607291608,2026-07-29,16,08R,3558,0.1492,3910,0.1804,5344,0.1311,3442,0.1517,5328,0.1621,5440,0.2013
202607291609,2026-07-29,16,09R,4520,0.1339,4294,0.1346,2538,0.1915,4324,0.1245,4692,0.1416,3340,0.1912
202607291610,2026-07-29,16,10R,5269,0.1221,3508,0.1805,4273,0.1666,3401,0.2055,4611,0.1378,4111,0.1687
202607291611,2026-07-29,16,11R,4677,0.124,3930,0.133,4739,0.1419,4207,0.1335,4738,0.163,3539,0.1795
202607291612,2026-07-29,16,12R,4496,0.1396,3265,0.1613,4002,0.1392,5112,0.1593,4775,0.1495,4563,0.1804
202607291701,2026-07-29,17,01R,4276,0.1389,4652,0.1576,4565,0.1698,3891,0.1693,5457,0.2123,4708,0.2135
202607291702,2026-07-29,17,02R,4672,0.1654,4943,0.143,3976,0.1785,4094,0.1722,5448,0.2166,4835,0.1563
202607291703,2026-07-29,17,03R,4706,0.1821,3211,0.1598,4904,0.1547,4674,0.1402,5420,0.1557,4786,0.1485
202607291704,2026-07-29,17,04R,3757,0.1552,5020,0.1768,4555,0.1651,4161,0.1475,4866,0.1683,4215,0.1745
202607291705,2026-07-29,17,05R,4703,0.1351,4580,0.164,4405,0.1515,3574,0.1379,4565,0.1757,4982,0.1831
202607291706,2026-07-29,17,06R,3833,0.1193,4638,0.1807,4422,0.1578,4179,0.1478,3976,0.1844,5457,0.2258
202607291707,2026-07-29,17,07R,4708,0.1926,4904,0.1607,3891,0.1663,3211,0.1568,4094,0.1751,5448,0.2301
202607291708,2026-07-29,17,08R,4066,0.1514,4299,0.1509,4866,0.1624,5420,0.1528,4555,0.171,4706,0.203
202607291709,2026-07-29,17,09R,4215,0.1536,4835,0.1429,4943,0.137,4580,0.161,4652,0.1575,3574,0.1543
202607291710,2026-07-29,17,10R,4786,0.1276,4179,0.1508,4674,0.1372,3757,0.1597,4703,0.1425,4638,0.1941
202607291711,2026-07-29,17,11R,4982,0.1622,3833,0.1268,4672,0.1669,4066,0.1559,5020,0.1767,4276,0.1598
202607291712,2026-07-29,17,12R,4715,0.1401,4109,0.136,4600,0.126,4446,0.1462,4930,0.1461,4351,0.1404
202607291801,2026-07-29,18,01R,5106,0.1659,3617,0.2125,4567,0.215,4527,0.1641,5396,0.1961,3896,0.1775
202607291802,2026-07-29,18,02R,4292,0.126,4511,0.1691,4171,0.1726,5029,0.1362,4954,0.173,5246,0.1667
