レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,2枠_登録番号,2枠_推定ST,3枠_登録番号,3枠_推定ST,4枠_登録番号,4枠_推定ST,5枠_登録番号,5枠_推定ST,6枠_登録番号,6枠_推定ST
202607260606,2026-07-26,06,06R,5341,0.1972,3556,0.1376,4042,0.1734,3277,0.1786,4690,0.1708,4347,0.1774
202607260607,2026-07-26,06,07R,5153,0.1805,3747,0.1546,3965,0.1493,3503,0.1683,3441,0.1854,3641,0.1767
202607260608,2026-07-26,06,08R,4389,0.1709,4874,0.1591,3391,0.1942,4772,0.111,5455,0.1832,4888,0.1834
202607260609,2026-07-26,06,09R,4560,0.1457,3284,0.2038,4230,0.145,5427,0.2076,4000,0.1666,3687,0.157
202607260610,2026-07-26,06,10R,3878,0.1553,4042,0.1794,5104,0.1542,4414,0.1691,5434,0.1445,4734,0.1579
202607260611,2026-07-26,06,11R,4826,0.1184,3684,0.1839,4347,0.158,5076,0.1605,3939,0.1449,4901,0.1693
202607260612,2026-07-26,06,12R,4772,0.1065,3543,0.1656,3556,0.1316,3606,0.1562,4240,0.1536,3747,0.168
202607260801,2026-07-26,08,01R,3713,0.169,4358,0.2152,3790,0.1751,4918,0.1645,4234,0.1642,5419,0.2371
202607260802,2026-07-26,08,02R,4940,0.1736,4065,0.1767,5327,0.2063,5360,0.1972,4730,0.1516,4317,0.1878
202607260803,2026-07-26,08,03R,5210,0.129,3804,0.1438,4114,0.1807,4782,0.2059,4381,0.1665,4323,0.1662
202607260804,2026-07-26,08,04R,4193,0.138,3696,0.167,3793,0.1486,4360,0.1648,5357,0.1749,4253,0.1912
202607260805,2026-07-26,08,05R,3319,0.1445,4346,0.166,4064,0.159,5077,0.1754,4607,0.1653,4918,0.1809
202607260806,2026-07-26,08,06R,4839,0.1303,3848,0.1465,4234,0.1583,3982,0.1528,3790,0.181,3721,0.1337
202607260807,2026-07-26,08,07R,5360,0.1927,4381,0.1666,4065,0.1707,5419,0.2207,3804,0.1437,4644,0.1504
202607260808,2026-07-26,08,08R,5357,0.1675,4782,0.2089,4360,0.1618,4358,0.2122,3713,0.1764,5388,0.2107
202607260809,2026-07-26,08,09R,4064,0.1575,5077,0.1784,4730,0.1457,4040,0.1477,3793,0.1545,5327,0.2257
202607260810,2026-07-26,08,10R,4317,0.1669,3721,0.1203,5210,0.1305,4607,0.1624,3696,0.1669,3982,0.1692
202607260811,2026-07-26,08,11R,4323,0.1453,4839,0.1378,4253,0.1718,4193,0.1425,3319,0.1519,4114,0.2001
202607260812,2026-07-26,08,12R,4787,0.1231,4448,0.1499,4011,0.1376,3590,0.1418,4796,0.1455,4369,0.1689
202607261201,2026-07-26,12,01R,3544,0.1719,4015,0.142,5236,0.1524,3948,0.1832,4902,0.1928,5460,0.1959
202607261202,2026-07-26,12,02R,5179,0.1782,4124,0.1553,4815,0.1993,3467,0.183,4033,0.1396,5400,0.1693
202607261203,2026-07-26,12,03R,5109,0.1241,4156,0.1534,4465,0.1914,3652,0.1767,3822,0.1448,4413,0.1756
202607261204,2026-07-26,12,04R,5098,0.1215,4574,0.1778,4581,0.1489,4288,0.1146,5376,0.1589,3967,0.2243
202607261205,2026-07-26,12,05R,4834,0.126,5245,0.1633,5044,0.1272,5190,0.1648,5169,0.1927,4184,0.156
202607261206,2026-07-26,12,06R,5115,0.138,3950,0.1446,4539,0.1257,4039,0.1359,3769,0.1642,4831,0.1586
202607261207,2026-07-26,12,07R,3863,0.1495,4463,0.1493,5343,0.1371,3961,0.1709,3505,0.1468,3544,0.1928
202607261208,2026-07-26,12,08R,3967,0.2034,3948,0.1862,4872,0.1883,4181,0.1954,4877,0.1358,4108,0.1465
202607261209,2026-07-26,12,09R,4413,0.1547,4288,0.1176,4033,0.1337,4156,0.1504,4015,0.1419,4834,0.1469
202607261210,2026-07-26,12,10R,5376,0.1515,3822,0.1449,4184,0.1366,4574,0.1748,4539,0.1316,5109,0.145
202607261211,2026-07-26,12,11R,4831,0.1377,5179,0.1857,5115,0.1395,4463,0.1463,3961,0.1738,5098,0.1424
202607261212,2026-07-26,12,12R,4108,0.1256,3769,0.1643,4877,0.1299,3950,0.1416,4581,0.1548,3863,0.1704
202607261301,2026-07-26,13,01R,5186,0.1604,4636,0.1892,4822,0.1563,5467,0.1825,4339,0.1759,4865,0.1949
202607261302,2026-07-26,13,02R,3912,0.1295,3931,0.1368,3620,0.1662,5423,0.2123,4570,0.1574,3434,0.1997
202607261303,2026-07-26,13,03R,4356,0.1479,4367,0.2061,5091,0.1425,5181,0.1462,4710,0.1382,5302,0.1706
202607261304,2026-07-26,13,04R,4296,0.148,4529,0.13,4263,0.177,3635,0.1544,5127,0.1983,3605,0.2048
202607261305,2026-07-26,13,05R,4363,0.1426,3572,0.1839,4572,0.1441,3333,0.1419,5014,0.1653,4636,0.2026
202607261306,2026-07-26,13,06R,5137,0.1545,4339,0.176,3892,0.151,5051,0.1514,5423,0.2152,3814,0.1906
202607261307,2026-07-26,13,07R,4732,0.1055,4570,0.1575,3568,0.1536,4396,0.1643,5467,0.1854,4367,0.2195
202607261308,2026-07-26,13,08R,4710,0.1308,5127,0.1984,3635,0.1514,3699,0.196,5186,0.1678,3620,0.1856
202607261309,2026-07-26,13,09R,3333,0.1374,3434,0.1863,5181,0.1432,4263,0.18,4572,0.15,4828,0.1731
202607261310,2026-07-26,13,10R,4822,0.1548,5091,0.1485,4296,0.1495,4363,0.1471,5137,0.1619,3931,0.1502
202607261311,2026-07-26,13,11R,5051,0.1469,4732,0.113,3572,0.1779,4356,0.1524,4529,0.1299,3912,0.1504
202607261312,2026-07-26,13,12R,4012,0.1308,4847,0.1408,3473,0.1241,5026,0.1463,4384,0.1702,4089,0.1763
202607261401,2026-07-26,14,01R,3792,0.1493,4390,0.1858,3906,0.2075,4176,0.1643,3660,0.1914,5421,0.2521
202607261402,2026-07-26,14,02R,4121,0.1202,5366,0.1707,4483,0.1322,4342,0.1456,4404,0.199,3156,0.1792
202607261403,2026-07-26,14,03R,4794,0.1214,4105,0.1885,5183,0.1406,4523,0.1456,5337,0.1791,2878,0.1864
202607261404,2026-07-26,14,04R,4052,0.1347,5063,0.18,5143,0.1827,3692,0.1354,4584,0.1455,4736,0.1429
202607261405,2026-07-26,14,05R,4220,0.1476,4154,0.1824,4081,0.1722,4441,0.1102,3569,0.1748,4391,0.1653
202607261406,2026-07-26,14,06R,4407,0.1522,5172,0.1738,4180,0.144,5421,0.2357,3906,0.2134,4713,0.1398
202607261407,2026-07-26,14,07R,3156,0.1583,4176,0.1673,3660,0.1855,5337,0.1762,3563,0.1468,3257,0.1593
202607261408,2026-07-26,14,08R,2878,0.1655,3692,0.1384,5063,0.174,5366,0.1677,4390,0.1857,4939,0.137
202607261409,2026-07-26,14,09R,3655,0.1853,3569,0.1749,4404,0.1931,4428,0.1264,4105,0.1884,4099,0.1714
202607261410,2026-07-26,14,10R,4391,0.1444,4584,0.1456,4342,0.1426,4052,0.1392,4121,0.1276,4220,0.1685
202607261411,2026-07-26,14,11R,4736,0.122,4713,0.1264,5172,0.1678,5183,0.1436,4154,0.1823,4483,0.1516
202607261412,2026-07-26,14,12R,4939,0.1161,3563,0.1469,4441,0.1072,4794,0.1259,3792,0.1567,4407,0.1731
202607261701,2026-07-26,17,01R,4706,0.1804,4555,0.1714,4565,0.1636,5020,0.1613,3757,0.1605,5420,0.1668
202607261702,2026-07-26,17,02R,4708,0.1973,4638,0.1826,4835,0.1371,4422,0.1568,5336,0.1772,4405,0.1672
202607261703,2026-07-26,17,03R,3211,0.1521,4191,0.1492,4715,0.14,4930,0.1462,4982,0.1707,4866,0.1825
202607261704,2026-07-26,17,04R,4446,0.1415,4672,0.173,4066,0.1586,3776,0.1789,4094,0.1787,4109,0.1505
202607261705,2026-07-26,17,05R,4580,0.1548,4904,0.1595,3777,0.1735,4179,0.1503,4703,0.1389,5457,0.2192
202607261706,2026-07-26,17,06R,3976,0.1769,3574,0.1506,4555,0.1654,4786,0.1326,4215,0.1603,5448,0.232
202607261707,2026-07-26,17,07R,4943,0.1421,4600,0.135,3833,0.1208,5420,0.1504,4638,0.1825,4674,0.1585
202607261708,2026-07-26,17,08R,3757,0.1531,4161,0.1545,5336,0.1713,4652,0.1531,4930,0.1491,3891,0.1799
202607261709,2026-07-26,17,09R,4066,0.1571,4405,0.1538,4299,0.1494,4866,0.1661,4351,0.129,4565,0.183
202607261710,2026-07-26,17,10R,4672,0.1655,4276,0.1514,3211,0.1536,3777,0.1765,4835,0.143,5020,0.1777
202607261711,2026-07-26,17,11R,4703,0.1315,4706,0.1879,4446,0.143,4215,0.1574,4422,0.1597,4191,0.1626
202607261712,2026-07-26,17,12R,4715,0.1385,4109,0.1371,3574,0.1446,4600,0.132,4161,0.1544,4179,0.1667
202607262001,2026-07-26,20,01R,4196,0.1631,5398,0.173,5268,0.1741,4145,0.2464,5412,0.1654,4327,0.2062
202607262002,2026-07-26,20,02R,3932,0.1613,4705,0.1343,5370,0.186,4530,0.1458,5093,0.1827,4366,0.1622
202607262003,2026-07-26,20,03R,4442,0.1704,3947,0.1785,5358,0.2118,4785,0.1754,4188,0.1153,4372,0.1719
202607262004,2026-07-26,20,04R,4247,0.1573,4615,0.1687,3859,0.1367,4168,0.1631,5270,0.1742,3489,0.1503
202607262005,2026-07-26,20,05R,4762,0.1174,4259,0.1381,4325,0.1424,5002,0.1593,5320,0.1677,5412,0.1789
202607262006,2026-07-26,20,06R,3841,0.1459,5070,0.2061,4779,0.1403,5157,0.1611,5370,0.1919,4504,0.1444
202607262007,2026-07-26,20,07R,4287,0.1378,5093,0.1828,3519,0.1711,4196,0.1676,5358,0.2177,4819,0.196
202607262008,2026-07-26,20,08R,4079,0.151,3942,0.1396,5050,0.1592,4128,0.1631,4442,0.1778,4145,0.2628
202607262009,2026-07-26,20,09R,4890,0.1171,5268,0.1801,4850,0.104,4615,0.1657,4705,0.1342,3947,0.1919
202607262010,2026-07-26,20,10R,4530,0.1413,4247,0.1648,4785,0.1724,4762,0.1219,5398,0.1729,4779,0.1597
202607262011,2026-07-26,20,11R,5002,0.1548,4327,0.1928,4188,0.1094,3841,0.1504,3932,0.1687,3859,0.1561
202607262012,2026-07-26,20,12R,4168,0.1586,3519,0.1771,5157,0.1581,4372,0.1555,4259,0.138,5050,0.1786
202607262101,2026-07-26,21,01R,4376,0.1395,4562,0.1933,4416,0.1705,3268,0.1509,5263,0.1715,5100,0.1777
202607262102,2026-07-26,21,02R,4522,0.1365,4336,0.1341,5101,0.1722,4436,0.1654,4501,0.1529,5293,0.1934
202607262103,2026-07-26,21,03R,4027,0.1635,4660,0.1825,4420,0.1492,3842,0.179,3623,0.156,4694,0.1851
202607262104,2026-07-26,21,04R,4373,0.1807,5369,0.1595,4879,0.1517,3282,0.1772,5239,0.1412,5227,0.2106
202607262105,2026-07-26,21,05R,3898,0.1274,4882,0.2343,5248,0.1748,4945,0.1701,3305,0.1525,3582,0.1751
202607262106,2026-07-26,21,06R,4969,0.1597,3435,0.1528,4562,0.1873,4336,0.1311,3616,0.1495,4352,0.1534
202607262107,2026-07-26,21,07R,5101,0.1707,5283,0.2076,5263,0.1656,3584,0.1687,4660,0.1824,4197,0.1965
202607262108,2026-07-26,21,08R,3834,0.1513,4436,0.1684,3842,0.176,4416,0.1735,4879,0.1576,3623,0.1695
202607262109,2026-07-26,21,09R,5239,0.1338,4798,0.1188,5293,0.174,5369,0.1565,3268,0.1538,4120,0.1663
202607262110,2026-07-26,21,10R,4501,0.1455,5227,0.1972,3435,0.1468,4694,0.1687,5248,0.1807,4882,0.2477
202607262111,2026-07-26,21,11R,4420,0.1477,4945,0.1731,3616,0.1436,4027,0.168,3898,0.1348,3746,0.1709
202607262112,2026-07-26,21,12R,3918,0.1558,3584,0.1717,4373,0.1822,4522,0.141,4376,0.1469,4969,0.1806
202607262301,2026-07-26,23,01R,4330,0.1138,3370,0.1989,3615,0.1412,5397,0.1953,4343,0.1643,5310,0.1956
202607262302,2026-07-26,23,02R,4633,0.1484,5294,0.1572,4072,0.1193,3875,0.1615,4909,0.1793,5459,0.2208
202607262303,2026-07-26,23,03R,5004,0.1299,4905,0.1892,3392,0.1884,3430,0.1576,4460,0.1427,5435,0.2503
202607262304,2026-07-26,23,04R,4978,0.1518,4365,0.1747,4648,0.135,4248,0.1534,4254,0.1471,4411,0.1931
202607262305,2026-07-26,23,05R,3987,0.1422,4429,0.1846,4289,0.1509,4343,0.1614,5276,0.1485,4962,0.1676
202607262306,2026-07-26,23,06R,4092,0.1541,4085,0.2055,4368,0.1806,3615,0.1442,5006,0.1836,4362,0.1556
202607262307,2026-07-26,23,07R,4216,0.1303,3875,0.1645,5140,0.171,3392,0.1914,3370,0.1988,5397,0.2117
202607262308,2026-07-26,23,08R,3998,0.1611,4648,0.141,4909,0.1734,5294,0.1542,5395,0.1707,4936,0.2125
202607262309,2026-07-26,23,09R,4254,0.1397,5276,0.1486,3430,0.1546,4365,0.1717,4633,0.1558,4330,0.1347
202607262310,2026-07-26,23,10R,4962,0.1467,4368,0.1866,4092,0.1556,4072,0.1223,4978,0.1592,5004,0.1508
202607262311,2026-07-26,23,11R,4362,0.1347,4289,0.1569,4216,0.1318,4411,0.1767,5140,0.1769,3987,0.1631
202607262312,2026-07-26,23,12R,4497,0.1303,5267,0.1457,4252,0.1534,4950,0.1482,4102,0.1384,4218,0.1517
