レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,2枠_登録番号,2枠_推定ST,3枠_登録番号,3枠_推定ST,4枠_登録番号,4枠_推定ST,5枠_登録番号,5枠_推定ST,6枠_登録番号,6枠_推定ST
202607220902,2026-07-22,09,02R,5010,0.1348,5082,0.1663,5252,0.1297,5220,0.1168,5279,0.1534,5221,0.1638
202607220903,2026-07-22,09,03R,5135,0.1495,5090,0.1635,5042,0.1244,4984,0.1934,5034,0.1274,5196,0.2113
202607220904,2026-07-22,09,04R,5166,0.1411,5110,0.1437,5213,0.1815,5191,0.1036,5114,0.1594,5087,0.172
202607220905,2026-07-22,09,05R,5205,0.148,5019,0.1447,5045,0.2039,5088,0.152,5013,0.1602,5182,0.1611
202607220906,2026-07-22,09,06R,5220,0.1123,5039,0.1688,5226,0.139,5010,0.1393,5234,0.1303,4989,0.1645
202607220907,2026-07-22,09,07R,4984,0.1889,5035,0.1559,5034,0.1215,5120,0.1357,5082,0.1662,4967,0.1585
202607220908,2026-07-22,09,08R,5252,0.1282,5114,0.1595,5279,0.1475,5166,0.1456,5042,0.1303,5090,0.1769
202607220909,2026-07-22,09,09R,5191,0.0991,5182,0.1477,5221,0.1444,5135,0.154,5045,0.2098,5110,0.1571
202607220910,2026-07-22,09,10R,5112,0.1381,5289,0.1536,5275,0.126,5141,0.1308,4983,0.1293,5229,0.1647
202607220911,2026-07-22,09,11R,4914,0.1257,5089,0.1551,5068,0.1301,5255,0.1861,5280,0.1502,5216,0.1656
202607220912,2026-07-22,09,12R,5256,0.1288,5017,0.1181,5066,0.1411,5132,0.1395,5065,0.1231,5246,0.1657
202607221001,2026-07-22,10,01R,4459,0.1267,3852,0.1885,4182,0.1698,3922,0.1829,4003,0.1619,3901,0.2292
202607221002,2026-07-22,10,02R,4587,0.154,4540,0.127,3339,0.1609,4683,0.1328,3596,0.1735,5404,0.1839
202607221003,2026-07-22,10,03R,3853,0.1682,4119,0.1659,4388,0.1448,4836,0.153,4592,0.1561,4919,0.1834
202607221004,2026-07-22,10,04R,3484,0.1681,3808,0.1576,4315,0.1517,4925,0.138,4063,0.1331,5431,0.2308
202607221005,2026-07-22,10,05R,4531,0.1413,4578,0.1585,4020,0.1558,4598,0.1361,3984,0.1547,4979,0.1708
202607221006,2026-07-22,10,06R,5286,0.1391,3596,0.1736,3922,0.1799,4832,0.1387,4883,0.1532,4596,0.1712
202607221007,2026-07-22,10,07R,5339,0.1431,3445,0.183,3471,0.167,3852,0.1855,4540,0.1269,3853,0.1891
202607221008,2026-07-22,10,08R,4003,0.1545,4592,0.1562,5355,0.1621,4182,0.1728,4683,0.1357,5431,0.2308
202607221009,2026-07-22,10,09R,4919,0.1625,4063,0.1332,3901,0.2098,5404,0.1675,4578,0.1584,3484,0.189
202607221010,2026-07-22,10,10R,4883,0.1458,3984,0.1548,4925,0.135,5286,0.1436,4119,0.1658,4459,0.1476
202607221011,2026-07-22,10,11R,4832,0.1342,4531,0.1488,4836,0.15,4388,0.1478,5339,0.1505,4587,0.1749
202607221012,2026-07-22,10,12R,4848,0.1397,3992,0.1462,4060,0.1509,4024,0.1541,4816,0.1603,4016,0.1681
202607221301,2026-07-22,13,01R,5014,0.1412,5186,0.1683,4296,0.1462,3620,0.1671,5302,0.14,4396,0.1826
202607221302,2026-07-22,13,02R,4917,0.145,3912,0.1401,5026,0.1329,4865,0.1742,3333,0.1424,4195,0.1603
202607221303,2026-07-22,13,03R,3434,0.1779,4828,0.1504,5091,0.1585,4636,0.1868,4529,0.13,5467,0.1952
202607221304,2026-07-22,13,04R,3572,0.1807,4570,0.1527,4363,0.142,3814,0.1789,5181,0.1497,5423,0.2294
202607221305,2026-07-22,13,05R,3635,0.1524,4732,0.1079,4089,0.1537,3605,0.189,4384,0.1649,3699,0.207
202607221306,2026-07-22,13,06R,5051,0.1365,3568,0.1594,4367,0.1927,4012,0.1461,3892,0.1528,4572,0.1567
202607221307,2026-07-22,13,07R,4263,0.1707,5302,0.1401,4822,0.1521,4339,0.1689,5127,0.1975,3473,0.1449
202607221308,2026-07-22,13,08R,5137,0.1555,4195,0.1469,4636,0.1838,4847,0.1376,5014,0.1486,3931,0.1483
202607221309,2026-07-22,13,09R,4356,0.1444,3814,0.1819,4710,0.1362,5186,0.1653,3434,0.1853,5026,0.1523
202607221310,2026-07-22,13,10R,4529,0.1226,4572,0.1433,5181,0.1438,4296,0.1492,3912,0.14,4732,0.1213
202607221311,2026-07-22,13,11R,3333,0.135,4396,0.1692,4012,0.1431,4363,0.145,5091,0.1644,4089,0.1731
202607221312,2026-07-22,13,12R,4847,0.1331,3473,0.1315,4384,0.159,5051,0.141,4570,0.1526,4828,0.1638
202607221401,2026-07-22,14,01R,4052,0.1318,4176,0.1687,4390,0.1754,4407,0.1585,5421,0.2404,3569,0.1928
202607221402,2026-07-22,14,02R,3156,0.1645,4794,0.1307,4121,0.1237,4261,0.1539,4154,0.1833,5063,0.1987
202607221403,2026-07-22,14,03R,4736,0.1288,4441,0.1174,5172,0.173,5183,0.1489,3655,0.2003,5366,0.1896
202607221404,2026-07-22,14,04R,4391,0.1423,3906,0.2258,3563,0.1477,4226,0.1474,4404,0.204,3257,0.1528
202607221405,2026-07-22,14,05R,4081,0.1745,3535,0.1872,4099,0.1558,4451,0.1459,4220,0.162,4713,0.1399
202607221406,2026-07-22,14,06R,5143,0.1862,4239,0.1382,3692,0.1371,5337,0.1865,4342,0.1545,5421,0.2539
202607221407,2026-07-22,14,07R,3660,0.1902,4428,0.1293,5063,0.1793,4483,0.1392,4176,0.1686,5172,0.1924
202607221408,2026-07-22,14,08R,4523,0.1492,4154,0.1834,3655,0.1944,4105,0.1864,4939,0.1212,2878,0.1871
202607221409,2026-07-22,14,09R,4404,0.1966,4121,0.1297,3792,0.1545,4081,0.179,4390,0.1813,4441,0.1308
202607221410,2026-07-22,14,10R,5183,0.1444,3569,0.1794,4584,0.1365,3156,0.169,4099,0.1617,4180,0.1631
202607221411,2026-07-22,14,11R,4451,0.1414,4342,0.1546,4261,0.1509,4052,0.1363,4391,0.1497,4428,0.1427
202607221412,2026-07-22,14,12R,4939,0.1138,4483,0.1422,4713,0.1205,4736,0.1333,4794,0.1306,4239,0.1516
202607221501,2026-07-22,15,01R,3516,0.1579,4631,0.1479,3772,0.1394,5372,0.1659,4348,0.1519,4729,0.19
202607221502,2026-07-22,15,02R,4944,0.1504,3212,0.1494,4164,0.1624,3523,0.1796,4516,0.1496,4314,0.1644
202607221503,2026-07-22,15,03R,4103,0.208,4302,0.1338,4861,0.1554,4186,0.1505,5443,0.2017,5352,0.1838
202607221504,2026-07-22,15,04R,5244,0.1732,4788,0.1459,5037,0.1566,4075,0.1256,3857,0.1807,3614,0.1834
202607221505,2026-07-22,15,05R,4214,0.1397,3907,0.1643,3854,0.153,5175,0.1595,4394,0.1453,5452,0.2284
202607221506,2026-07-22,15,06R,4163,0.1534,4729,0.1766,4169,0.1875,4009,0.1205,4337,0.1273,3546,0.1866
202607221507,2026-07-22,15,07R,4319,0.1611,5177,0.1944,3516,0.1594,4537,0.126,4471,0.1583,5443,0.2152
202607221508,2026-07-22,15,08R,4189,0.1769,3988,0.139,3857,0.1748,4152,0.1568,4103,0.2154,5372,0.1823
202607221509,2026-07-22,15,09R,4861,0.1539,3772,0.1454,4096,0.1382,3614,0.167,3523,0.1825,4361,0.1492
202607221510,2026-07-22,15,10R,4654,0.1403,4075,0.1286,4394,0.1394,4163,0.1579,5352,0.1703,4631,0.1613
202607221511,2026-07-22,15,11R,4537,0.1215,4337,0.1274,4348,0.146,4302,0.1308,4314,0.1509,5037,0.176
202607221512,2026-07-22,15,12R,3854,0.1515,4189,0.1844,4009,0.1175,4471,0.1554,4788,0.1458,4516,0.1631
202607221601,2026-07-22,16,01R,4558,0.1789,3662,0.1631,3482,0.1329,5332,0.1712,4976,0.1931,3866,0.1668
202607221602,2026-07-22,16,02R,3454,0.145,5076,0.1579,4526,0.1393,5376,0.1517,4069,0.1867,5382,0.1987
202607221603,2026-07-22,16,03R,3304,0.1646,4625,0.157,4231,0.1594,4608,0.1439,5368,0.1453,3686,0.1884
202607221604,2026-07-22,16,04R,4159,0.1436,5249,0.1436,3514,0.1577,4076,0.1951,4500,0.1252,5236,0.1727
202607221605,2026-07-22,16,05R,4661,0.1635,5332,0.1742,3710,0.1601,4895,0.1231,5219,0.169,4375,0.1633
202607221606,2026-07-22,16,06R,4953,0.1414,5232,0.1536,5076,0.1519,4735,0.1384,3662,0.163,4308,0.1656
202607221607,2026-07-22,16,07R,4435,0.1541,4976,0.1932,3304,0.1661,5008,0.1312,5382,0.1852,4871,0.1842
202607221608,2026-07-22,16,08R,3514,0.1562,5376,0.1547,4558,0.1804,4880,0.1524,4625,0.1569,4526,0.1587
202607221609,2026-07-22,16,09R,4608,0.1394,3482,0.1389,5219,0.1631,4375,0.1469,5249,0.1435,4069,0.2002
202607221610,2026-07-22,16,10R,3686,0.1675,4953,0.1489,4895,0.1201,3710,0.1631,5232,0.1535,4159,0.1645
202607221611,2026-07-22,16,11R,4308,0.1447,4500,0.1253,4735,0.1354,4435,0.1586,4661,0.1709,3454,0.1659
202607221612,2026-07-22,16,12R,4166,0.1124,4418,0.1235,4931,0.139,3557,0.1313,4894,0.1684,4594,0.1607
202607221901,2026-07-22,19,01R,5180,0.1933,3175,0.1462,3801,0.1448,4479,0.186,3580,0.1886,5413,0.1376
202607221902,2026-07-22,19,02R,5342,0.1622,5254,0.2228,4484,0.1943,4478,0.1498,5406,0.1696,4098,0.2197
202607221903,2026-07-22,19,03R,5003,0.1546,4536,0.1502,4941,0.2086,5163,0.1699,4844,0.1781,4283,0.1932
202607221904,2026-07-22,19,04R,4987,0.1542,5335,0.1837,5151,0.2102,5391,0.1937,4502,0.1373,4964,0.1612
202607221905,2026-07-22,19,05R,4014,0.1632,5164,0.2125,4611,0.1407,4473,0.1779,4045,0.1568,4897,0.2115
202607221906,2026-07-22,19,06R,5272,0.1753,3900,0.1776,3357,0.1827,5123,0.1514,4050,0.1452,4773,0.1891
202607221907,2026-07-22,19,07R,4556,0.1525,4283,0.1798,3334,0.1915,4885,0.1464,5413,0.1241,5254,0.2362
202607221908,2026-07-22,19,08R,3618,0.1744,5151,0.2162,3175,0.1402,4738,0.1452,5230,0.1895,5406,0.1831
202607221909,2026-07-22,19,09R,4611,0.1392,4525,0.1422,3580,0.1827,4098,0.2033,4536,0.1501,5129,0.1595
202607221910,2026-07-22,19,10R,4478,0.1453,4773,0.1757,5180,0.1948,5416,0.1282,5003,0.162,5335,0.1971
202607221911,2026-07-22,19,11R,3900,0.1701,4844,0.1782,4502,0.1314,4556,0.157,4014,0.1706,4479,0.2024
202607221912,2026-07-22,19,12R,4885,0.1419,3618,0.1819,4050,0.1393,4484,0.1973,3801,0.1507,5163,0.1863
202607222201,2026-07-22,22,01R,5092,0.1454,5012,0.1435,5188,0.1458,5064,0.1571,4966,0.1562,5189,0.2106
202607222202,2026-07-22,22,02R,4938,0.1376,5199,0.106,5121,0.1373,5303,0.1393,5146,0.1521,5032,0.1658
202607222203,2026-07-22,22,03R,5145,0.1483,5218,0.166,5155,0.1193,5060,0.1462,5009,0.1914,5136,0.1467
202607222204,2026-07-22,22,04R,5106,0.1661,5238,0.1347,5214,0.1773,5217,0.2134,5222,0.1798,4857,0.1634
202607222205,2026-07-22,22,05R,5195,0.1464,5299,0.1289,5212,0.1184,5278,0.1513,5277,0.1618,5016,0.1531
202607222206,2026-07-22,22,06R,5188,0.1443,5298,0.1318,5161,0.1349,5032,0.1494,5330,0.1331,5193,0.1716
202607222207,2026-07-22,22,07R,5199,0.0985,5142,0.1261,4963,0.1376,4966,0.1533,4994,0.1624,5018,0.158
202607222208,2026-07-22,22,08R,5158,0.1326,5043,0.1343,5146,0.1462,5012,0.1405,5243,0.1515,5060,0.1626
202607222209,2026-07-22,22,09R,5217,0.2089,4985,0.1333,5029,0.1355,5155,0.1223,5092,0.1528,5281,0.1622
202607222210,2026-07-22,22,10R,5064,0.1526,5058,0.1687,5106,0.1676,5212,0.1214,5218,0.1659,5257,0.1618
202607222211,2026-07-22,22,11R,5222,0.1724,5189,0.1972,5145,0.1498,5195,0.1509,5028,0.1531,5161,0.1543
202607222212,2026-07-22,22,12R,5278,0.1468,5330,0.1332,4994,0.1565,5136,0.1303,5303,0.1422,5238,0.1481
202607222301,2026-07-22,23,01R,4330,0.1149,3875,0.1659,4909,0.166,5397,0.185,5140,0.172,5395,0.1842
202607222302,2026-07-22,23,02R,4411,0.1665,3987,0.154,5294,0.1529,3430,0.16,4648,0.1457,4905,0.202
202607222303,2026-07-22,23,03R,4460,0.1388,5006,0.1872,3392,0.1902,5267,0.1401,3998,0.1706,4216,0.1522
202607222304,2026-07-22,23,04R,4368,0.178,4950,0.1503,4365,0.1692,3370,0.1983,4289,0.1477,5435,0.2339
202607222305,2026-07-22,23,05R,4218,0.1364,3615,0.1473,4252,0.163,4102,0.1378,5397,0.1879,4429,0.1986
202607222306,2026-07-22,23,06R,4648,0.1383,4343,0.1663,5004,0.1339,5395,0.1678,4936,0.1671,4248,0.1728
202607222307,2026-07-22,23,07R,5140,0.1646,4254,0.1481,4460,0.1403,4978,0.1555,5294,0.1588,5459,0.2223
202607222308,2026-07-22,23,08R,3875,0.1584,4085,0.2031,3430,0.157,4362,0.1343,5435,0.2204,5006,0.2006
202607222309,2026-07-22,23,09R,4909,0.1645,4252,0.169,4072,0.124,3392,0.1932,4365,0.1751,4962,0.164
202607222310,2026-07-22,23,10R,3998,0.1632,5310,0.1681,4411,0.168,4497,0.1314,4950,0.1502,5276,0.1669
202607222311,2026-07-22,23,11R,5267,0.1356,4092,0.1595,5015,0.1264,4368,0.1825,5004,0.1398,4633,0.1685
202607222312,2026-07-22,23,12R,4362,0.1298,4330,0.1224,4936,0.1612,4218,0.1409,3987,0.1539,4254,0.1615
202607222401,2026-07-22,24,01R,3773,0.1501,5176,0.1754,4623,0.1444,5374,0.1373,4803,0.2024,4245,0.1939
202607222402,2026-07-22,24,02R,3567,0.1659,4753,0.1492,4583,0.1323,4025,0.1818,5102,0.1753,4053,0.1991
202607222403,2026-07-22,24,03R,4232,0.1512,5345,0.1785,5331,0.1421,4256,0.1259,4475,0.1384,3974,0.1765
202607222404,2026-07-22,24,04R,3313,0.1595,4171,0.1733,4821,0.1778,4518,0.1851,4898,0.1378,4329,0.1814
202607222405,2026-07-22,24,05R,4357,0.1588,5313,0.1609,4981,0.1656,3888,0.1311,5130,0.1615,4301,0.1908
202607222406,2026-07-22,24,06R,3945,0.1821,4623,0.1504,5333,0.1904,4403,0.1344,5384,0.2204,3256,0.1502
202607222407,2026-07-22,24,07R,4305,0.1466,4684,0.1425,5111,0.1394,4245,0.1775,4753,0.1491,5350,0.1676
202607222408,2026-07-22,24,08R,4675,0.1154,4808,0.1627,4803,0.1965,3567,0.1704,5345,0.1784,5261,0.1682
202607222409,2026-07-22,24,09R,4171,0.1658,5102,0.1754,5176,0.1694,3974,0.1601,5331,0.148,4437,0.1773
202607222410,2026-07-22,24,10R,3888,0.1266,4583,0.1383,4898,0.1319,4232,0.1557,4977,0.1519,4679,0.1653
202607222411,2026-07-22,24,11R,4475,0.131,5350,0.1542,5130,0.1556,4053,0.1827,4821,0.1837,4403,0.1508
202607222412,2026-07-22,24,12R,4256,0.1214,3256,0.1368,4025,0.1788,4357,0.1633,4305,0.154,4518,0.2015
