レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,2枠_登録番号,2枠_推定ST,3枠_登録番号,3枠_推定ST,4枠_登録番号,4枠_推定ST,5枠_登録番号,5枠_推定ST,6枠_登録番号,6枠_推定ST
202607200903,2026-07-20,09,03R,4984,0.1911,5068,0.1358,5255,0.1875,5035,0.148,5196,0.1898,5234,0.1432
202607200904,2026-07-20,09,04R,5166,0.1466,5088,0.1531,5114,0.1503,5191,0.1041,5135,0.1601,5112,0.1616
202607200905,2026-07-20,09,05R,5229,0.1439,5213,0.1902,5042,0.1204,4914,0.1342,5087,0.1567,5090,0.1774
202607200906,2026-07-20,09,06R,5110,0.1433,4983,0.1315,5132,0.1382,5017,0.12,5226,0.1532,5289,0.1685
202607200907,2026-07-20,09,07R,5280,0.1429,5065,0.1262,5220,0.1137,5010,0.1409,4967,0.1454,5182,0.1621
202607200908,2026-07-20,09,08R,5246,0.1462,5135,0.1602,5045,0.206,5196,0.1869,5256,0.1377,5082,0.1781
202607200909,2026-07-20,09,09R,5216,0.1436,5013,0.1612,5112,0.1422,5279,0.151,4989,0.1489,5068,0.1492
202607200910,2026-07-20,09,10R,5221,0.1425,5110,0.1508,5039,0.156,5087,0.1538,5139,0.1664,5088,0.1665
202607200911,2026-07-20,09,11R,5017,0.1155,5234,0.1298,5089,0.1541,5066,0.1494,5120,0.1408,5042,0.1398
202607200912,2026-07-20,09,12R,4914,0.1297,5191,0.1071,5034,0.1247,5255,0.1905,4983,0.1314,5065,0.1396
202607201001,2026-07-20,10,01R,4848,0.1452,3992,0.1498,5286,0.1419,4119,0.1586,5404,0.1676,4592,0.1646
202607201002,2026-07-20,10,02R,4816,0.1569,4063,0.1328,4836,0.148,4919,0.1688,3339,0.1692,3808,0.1743
202607201003,2026-07-20,10,03R,4596,0.1367,3445,0.1908,3897,0.1172,5339,0.1545,3596,0.176,5431,0.2336
202607201004,2026-07-20,10,04R,4883,0.1503,4016,0.1512,4003,0.1538,4540,0.1215,4587,0.1627,4060,0.1655
202607201005,2026-07-20,10,05R,3484,0.1696,3922,0.1806,4683,0.1291,4024,0.1548,4119,0.1615,3853,0.1909
202607201006,2026-07-20,10,06R,3852,0.1826,4578,0.1618,4598,0.1365,5355,0.1703,4388,0.1547,4925,0.1584
202607201007,2026-07-20,10,07R,4182,0.1691,4020,0.1643,3984,0.1504,5286,0.1449,4832,0.1362,5431,0.2336
202607201008,2026-07-20,10,08R,4315,0.1515,4596,0.1442,4587,0.1568,3901,0.214,4531,0.1456,4836,0.1674
202607201009,2026-07-20,10,09R,3471,0.1622,4024,0.1578,3596,0.1701,4592,0.1482,4816,0.1643,4003,0.1732
202607201010,2026-07-20,10,10R,4979,0.1549,4919,0.1718,4883,0.1518,3897,0.1202,3484,0.177,4459,0.1478
202607201011,2026-07-20,10,11R,4060,0.1446,3853,0.1775,4063,0.1268,3992,0.1468,3445,0.1907,3984,0.1698
202607201012,2026-07-20,10,12R,4832,0.1288,4531,0.1457,4016,0.1452,4848,0.1497,4578,0.1617,5339,0.1709
202607201101,2026-07-20,11,01R,3105,0.1499,3843,0.1503,5318,0.1666,3251,0.1853,5223,0.1481,4382,0.1729
202607201102,2026-07-20,11,02R,3761,0.1403,4213,0.163,4031,0.1559,3327,0.154,4202,0.1914,3643,0.1779
202607201103,2026-07-20,11,03R,4593,0.1532,4271,0.1548,4200,0.1647,3831,0.1368,3837,0.1643,3940,0.1601
202607201104,2026-07-20,11,04R,4725,0.1544,4697,0.1661,4292,0.127,4552,0.1577,5400,0.1545,4210,0.1726
202607201105,2026-07-20,11,05R,4118,0.1449,5282,0.1524,3286,0.1577,3775,0.1691,4402,0.1597,3612,0.1371
202607201106,2026-07-20,11,06R,4272,0.1468,5187,0.2263,3843,0.1443,3975,0.1294,4624,0.1802,4031,0.1753
202607201107,2026-07-20,11,07R,3306,0.1355,3831,0.1398,3508,0.1774,3839,0.1599,4462,0.1489,4350,0.1442
202607201108,2026-07-20,11,08R,4100,0.1446,3940,0.1467,4202,0.1855,5318,0.1696,4697,0.166,4207,0.1485
202607201109,2026-07-20,11,09R,4210,0.1517,3775,0.1721,5223,0.1422,4892,0.1757,4271,0.1547,5075,0.1805
202607201110,2026-07-20,11,10R,3612,0.1162,4624,0.1803,3251,0.1823,4200,0.1677,4725,0.1618,3761,0.1612
202607201111,2026-07-20,11,11R,3643,0.157,3837,0.1644,3975,0.1264,3508,0.1804,3105,0.1573,4118,0.1658
202607201112,2026-07-20,11,12R,4350,0.1233,4402,0.1598,3327,0.151,4292,0.13,4593,0.1606,4272,0.1677
202607201201,2026-07-20,12,01R,4417,0.1934,3826,0.1517,5105,0.176,5379,0.1679,5383,0.1503,3297,0.2311
202607201202,2026-07-20,12,02R,2538,0.1973,3340,0.1813,4567,0.2171,4057,0.1529,5338,0.1355,5420,0.1634
202607201203,2026-07-20,12,03R,3680,0.1735,4960,0.1349,4834,0.1269,4470,0.1342,4173,0.1635,5470,0.2206
202607201204,2026-07-20,12,04R,3873,0.1544,4669,0.1533,4074,0.1298,4739,0.1411,3617,0.2058,5396,0.2092
202607201205,2026-07-20,12,05R,3997,0.145,3442,0.1557,3550,0.142,5262,0.2003,4619,0.1585,5269,0.1459
202607201206,2026-07-20,12,06R,4306,0.1894,5022,0.168,4718,0.1485,4677,0.13,4659,0.138,5383,0.1638
202607201207,2026-07-20,12,07R,5134,0.1366,4896,0.1985,4294,0.1279,5067,0.1457,3478,0.1484,4295,0.1489
202607201208,2026-07-20,12,08R,5338,0.1281,3617,0.2059,3873,0.1559,4906,0.1564,2538,0.2047,3680,0.1944
202607201209,2026-07-20,12,09R,4173,0.1561,4417,0.2009,4739,0.1381,3997,0.1495,4834,0.1328,3550,0.1614
202607201210,2026-07-20,12,10R,5269,0.125,4619,0.1586,4677,0.127,3826,0.1487,4960,0.1348,4718,0.1679
202607201211,2026-07-20,12,11R,4659,0.1306,4295,0.1355,4470,0.1312,4306,0.1939,4074,0.1357,4294,0.1473
202607201212,2026-07-20,12,12R,4906,0.1519,3478,0.1485,5262,0.1973,3442,0.1527,4669,0.1532,5134,0.1575
202607201501,2026-07-20,15,01R,5037,0.1561,3516,0.1647,4103,0.2082,3857,0.1766,4729,0.1811,4009,0.1352
202607201502,2026-07-20,15,02R,3772,0.1373,4169,0.1962,3614,0.1659,4348,0.1504,5443,0.2039,4189,0.1938
202607201503,2026-07-20,15,03R,4164,0.1604,5352,0.1719,3523,0.1816,4319,0.1667,4075,0.1339,3212,0.1652
202607201504,2026-07-20,15,04R,5177,0.1887,4944,0.1606,4537,0.1234,5372,0.165,4186,0.1556,3988,0.1554
202607201505,2026-07-20,15,05R,4631,0.1407,4861,0.164,3546,0.1668,4214,0.1441,3854,0.1563,5452,0.2213
202607201506,2026-07-20,15,06R,4152,0.1544,4361,0.1328,4471,0.152,4103,0.2112,5244,0.1849,3907,0.1783
202607201507,2026-07-20,15,07R,5175,0.1528,3614,0.1719,4337,0.1202,4729,0.1782,4654,0.151,4788,0.1618
202607201508,2026-07-20,15,08R,4096,0.1353,4163,0.1587,5352,0.1659,4394,0.1437,3516,0.1646,5443,0.2174
202607201509,2026-07-20,15,09R,4314,0.1432,4516,0.1499,4319,0.1637,5037,0.1606,3772,0.1447,5372,0.1814
202607201510,2026-07-20,15,10R,4302,0.1248,4152,0.1619,4189,0.1744,4631,0.1452,4009,0.1217,3523,0.201
202607201511,2026-07-20,15,11R,4471,0.1505,4348,0.1534,3988,0.136,4654,0.1481,4861,0.1639,3857,0.193
202607201512,2026-07-20,15,12R,4337,0.1187,3854,0.1564,4361,0.1268,4096,0.1398,4537,0.1293,4075,0.1474
202607201601,2026-07-20,16,01R,3710,0.1581,3454,0.1554,5076,0.1502,4880,0.1513,5219,0.1723,4639,0.1657
202607201602,2026-07-20,16,02R,4076,0.1891,3866,0.1548,4231,0.1585,4558,0.1848,5382,0.1833,5332,0.1931
202607201603,2026-07-20,16,03R,4976,0.1851,3686,0.1738,4661,0.1658,5232,0.1494,4594,0.1445,3662,0.1807
202607201604,2026-07-20,16,04R,4568,0.1322,4953,0.149,4895,0.1228,4308,0.1481,4735,0.1493,5376,0.1719
202607201605,2026-07-20,16,05R,4625,0.1527,4931,0.1442,3514,0.1576,5249,0.1433,4069,0.1868,4871,0.183
202607201606,2026-07-20,16,06R,4880,0.1468,3482,0.1395,4375,0.1433,4418,0.12,5368,0.144,4231,0.1779
202607201607,2026-07-20,16,07R,4894,0.162,3662,0.1673,4639,0.1463,4608,0.1457,4166,0.1191,4558,0.2012
202607201608,2026-07-20,16,08R,4953,0.1415,5008,0.1347,4435,0.1481,5236,0.1582,5076,0.1561,4661,0.1852
202607201609,2026-07-20,16,09R,4895,0.1213,4976,0.1926,3866,0.1488,5219,0.1694,3557,0.1365,4526,0.1614
202607201610,2026-07-20,16,10R,4159,0.1399,4069,0.1869,3686,0.1678,4735,0.1464,3304,0.1755,5382,0.1968
202607201611,2026-07-20,16,11R,4418,0.1155,4500,0.1249,4608,0.1427,3514,0.1606,5332,0.1796,3454,0.1688
202607201612,2026-07-20,16,12R,4166,0.1117,4594,0.1446,4308,0.1451,4931,0.1412,4435,0.154,4375,0.1627
202607201801,2026-07-20,18,01R,4486,0.1458,4047,0.1902,4303,0.1546,3928,0.1573,3973,0.1927,5393,0.2033
202607201802,2026-07-20,18,02R,3439,0.1389,4041,0.171,3841,0.1434,4693,0.1852,5023,0.1449,5463,0.205
202607201803,2026-07-20,18,03R,3385,0.1323,4274,0.1607,3489,0.1297,5407,0.1573,4852,0.1386,3352,0.1774
202607201804,2026-07-20,18,04R,3747,0.1459,4890,0.1237,4139,0.1654,4113,0.1719,4281,0.1551,5453,0.1931
202607201805,2026-07-20,18,05R,4144,0.1484,3742,0.1645,4287,0.1408,3966,0.1616,4303,0.1605,5364,0.155
202607201806,2026-07-20,18,06R,5023,0.1375,4693,0.1882,4486,0.1473,5172,0.1769,5393,0.1898,4754,0.162
202607201807,2026-07-20,18,07R,3350,0.1488,3973,0.1928,3928,0.1543,4423,0.1416,4485,0.16,5407,0.1737
202607201808,2026-07-20,18,08R,4010,0.1479,3385,0.1398,4047,0.1842,3841,0.1464,5453,0.1796,4446,0.1568
202607201809,2026-07-20,18,09R,3966,0.1571,3838,0.139,4041,0.165,4890,0.1207,5434,0.1512,4287,0.1602
202607201810,2026-07-20,18,10R,4281,0.1477,3439,0.1464,5172,0.1739,4144,0.1529,3747,0.1533,4274,0.1741
202607201811,2026-07-20,18,11R,4852,0.1312,4754,0.1486,3742,0.1585,3489,0.1327,4139,0.1713,4010,0.1688
202607201812,2026-07-20,18,12R,4427,0.1241,4019,0.1515,3233,0.1724,4066,0.1608,3904,0.1599,4278,0.1294
202607201901,2026-07-20,19,01R,3580,0.1834,4484,0.1903,5003,0.1537,5335,0.1751,5406,0.1673,5180,0.2184
202607201902,2026-07-20,19,02R,4479,0.1834,4473,0.1656,3175,0.1433,4014,0.1636,5254,0.2178,4941,0.224
202607201903,2026-07-20,19,03R,5151,0.2082,5342,0.1697,4536,0.1434,5123,0.1393,5129,0.147,5413,0.1426
202607201904,2026-07-20,19,04R,3801,0.1421,3334,0.1968,4897,0.1881,3207,0.1704,5391,0.1962,4611,0.1594
202607201905,2026-07-20,19,05R,4738,0.141,5164,0.202,5272,0.1734,3357,0.1805,5416,0.1317,4050,0.1576
202607201906,2026-07-20,19,06R,4525,0.1332,4045,0.1562,3618,0.1736,3580,0.1879,4478,0.1524,4098,0.214
202607201907,2026-07-20,19,07R,5230,0.178,3900,0.1779,4885,0.1387,5406,0.1644,4283,0.1786,5163,0.1858
202607201908,2026-07-20,19,08R,4556,0.1534,3207,0.1734,5123,0.1363,4964,0.1423,5180,0.2049,4473,0.179
202607201909,2026-07-20,19,09R,4844,0.1721,4773,0.1744,4987,0.152,4479,0.1879,5413,0.1291,4502,0.1501
202607201910,2026-07-20,19,10R,3334,0.1893,3175,0.1493,5129,0.1411,4045,0.1532,3357,0.1834,5003,0.1731
202607201911,2026-07-20,19,11R,4478,0.145,4014,0.1666,5335,0.1721,3801,0.1466,4738,0.1484,4536,0.1628
202607201912,2026-07-20,19,12R,3618,0.1721,4611,0.146,4964,0.1393,4941,0.2076,5272,0.1793,4885,0.1581
202607202001,2026-07-20,20,01R,3224,0.177,5247,0.1564,3401,0.2037,4764,0.1754,4461,0.1669,5451,0.2921
202607202002,2026-07-20,20,02R,3581,0.1707,3933,0.1707,3872,0.1654,3564,0.1603,4061,0.1258,5380,0.2794
202607202003,2026-07-20,20,03R,4992,0.1409,4961,0.1573,3882,0.1444,3787,0.1836,3800,0.1518,3577,0.1755
202607202004,2026-07-20,20,04R,4264,0.1736,5314,0.1688,3909,0.102,5307,0.1789,5394,0.174,4344,0.1317
202607202005,2026-07-20,20,05R,4908,0.1211,4331,0.1481,4988,0.13,4933,0.1218,3566,0.1981,4765,0.1554
202607202006,2026-07-20,20,06R,4084,0.1375,4461,0.167,4051,0.1774,3989,0.1938,4586,0.1181,5412,0.1814
202607202007,2026-07-20,20,07R,4682,0.1285,5323,0.1663,4086,0.1159,3224,0.1815,5291,0.2063,3564,0.1767
202607202008,2026-07-20,20,08R,3800,0.1444,4700,0.152,4111,0.1515,3401,0.2067,3787,0.1865,5394,0.1875
202607202009,2026-07-20,20,09R,4061,0.1184,4908,0.1286,4331,0.1421,4961,0.1543,5247,0.1563,4264,0.1945
202607202010,2026-07-20,20,10R,4344,0.1108,4933,0.1248,3933,0.1647,4992,0.1454,3872,0.1713,4084,0.1584
202607202011,2026-07-20,20,11R,4586,0.1107,4682,0.136,5307,0.1759,3909,0.105,4086,0.1218,4051,0.1968
202607202012,2026-07-20,20,12R,4111,0.15,3989,0.1968,3581,0.1722,3882,0.1474,4700,0.1519,5323,0.1797
202607202201,2026-07-20,22,01R,5009,0.1862,5155,0.1295,4966,0.1538,5145,0.1512,5032,0.1534,5303,0.1584
202607202202,2026-07-20,22,02R,5214,0.1805,5212,0.1264,5217,0.2114,5146,0.1471,5161,0.1425,5218,0.1782
202607202203,2026-07-20,22,03R,5189,0.1905,5106,0.1713,5195,0.148,5121,0.1377,5018,0.1457,5298,0.1477
202607202204,2026-07-20,22,04R,5160,0.1326,5136,0.137,5238,0.1284,5277,0.1627,5188,0.157,5142,0.1416
202607202205,2026-07-20,22,05R,5060,0.1436,5118,0.1818,5278,0.1504,5158,0.1408,5299,0.1266,5064,0.1715
202607202206,2026-07-20,22,06R,5012,0.1368,5092,0.147,4938,0.1364,5058,0.1641,4857,0.1495,5243,0.1684
202607202207,2026-07-20,22,07R,5146,0.1426,5222,0.1816,5224,0.1334,4994,0.1638,5029,0.144,4966,0.1732
202607202208,2026-07-20,22,08R,4985,0.1254,5217,0.2174,5032,0.1475,5106,0.1683,5193,0.1611,5330,0.1502
202607202209,2026-07-20,22,09R,4963,0.1379,5188,0.1571,5303,0.139,5043,0.1288,5212,0.1263,5121,0.1541
202607202210,2026-07-20,22,10R,5016,0.1362,5199,0.1034,5160,0.1341,5189,0.195,5155,0.1294,5278,0.1698
202607202211,2026-07-20,22,11R,5058,0.1596,5028,0.1472,5257,0.1434,5281,0.1474,5238,0.1343,5118,0.1952
202607202212,2026-07-20,22,12R,5224,0.1319,5161,0.1426,5012,0.1383,5142,0.1252,5060,0.151,5195,0.1674
