レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,2枠_登録番号,2枠_推定ST,3枠_登録番号,3枠_推定ST,4枠_登録番号,4枠_推定ST,5枠_登録番号,5枠_推定ST,6枠_登録番号,6枠_推定ST
202607211602,2026-07-21,16,02R,5236,0.1524,4076,0.1962,5232,0.1465,4735,0.1414,4880,0.1518,4931,0.1598
202607211603,2026-07-21,16,03R,4526,0.1398,4594,0.148,3686,0.1704,4894,0.166,4625,0.1597,5382,0.1999
202607211604,2026-07-21,16,04R,3454,0.1477,4661,0.1725,5332,0.1722,3304,0.1712,4308,0.154,4871,0.1833
202607211605,2026-07-21,16,05R,4375,0.1427,4435,0.1566,5368,0.1362,3710,0.1619,3557,0.1351,4558,0.2004
202607211606,2026-07-21,16,06R,4159,0.1402,4231,0.1636,4953,0.1418,4976,0.1898,5076,0.1565,4418,0.1355
202607211607,2026-07-21,16,07R,4895,0.119,4880,0.1519,5219,0.1616,3514,0.1598,3482,0.1389,4166,0.133
202607211608,2026-07-21,16,08R,4500,0.1175,4625,0.1598,5236,0.1539,3662,0.1621,5376,0.1559,4608,0.1604
202607211609,2026-07-21,16,09R,4069,0.1808,5368,0.1422,5008,0.1277,4526,0.1443,4076,0.1961,3304,0.1876
202607211610,2026-07-21,16,10R,4931,0.1389,3557,0.1352,4735,0.1384,3686,0.1734,4661,0.1724,4159,0.1611
202607211611,2026-07-21,16,11R,4418,0.1146,4308,0.1541,4894,0.163,5232,0.1495,4435,0.1565,4895,0.1399
202607211612,2026-07-21,16,12R,4166,0.1121,4500,0.125,3710,0.1589,4953,0.1448,4594,0.1479,3454,0.1686
202607211901,2026-07-21,19,01R,5164,0.2006,5230,0.1856,5151,0.2111,4045,0.153,5391,0.1964,5272,0.1969
202607211902,2026-07-21,19,02R,4283,0.1721,3357,0.1882,4525,0.1374,4844,0.1738,4611,0.1477,5342,0.182
202607211903,2026-07-21,19,03R,5335,0.1765,4897,0.1942,4014,0.1625,5416,0.1291,3175,0.147,3900,0.1923
202607211904,2026-07-21,19,04R,4941,0.2071,3801,0.1507,3580,0.1841,3334,0.1917,5123,0.1513,4556,0.1702
202607211905,2026-07-21,19,05R,4773,0.1666,5180,0.2042,4050,0.1388,4987,0.1544,4484,0.1935,4473,0.1912
202607211906,2026-07-21,19,06R,5254,0.2107,4502,0.1372,4479,0.181,5406,0.1672,4964,0.145,3207,0.199
202607211907,2026-07-21,19,07R,5129,0.1378,5003,0.1606,4738,0.1422,5272,0.1805,5163,0.1741,5413,0.1406
202607211908,2026-07-21,19,08R,4885,0.1425,4844,0.1768,3801,0.1447,4536,0.1466,5416,0.132,4098,0.219
202607211909,2026-07-21,19,09R,4484,0.1861,4478,0.1533,3357,0.1822,5391,0.1935,4941,0.2145,3618,0.1952
202607211910,2026-07-21,19,10R,4964,0.1376,4556,0.1568,5164,0.2021,5342,0.1656,4987,0.1573,4014,0.1819
202607211911,2026-07-21,19,11R,4050,0.1373,5129,0.1453,5230,0.1796,4897,0.1912,4479,0.1869,3334,0.2081
202607211912,2026-07-21,19,12R,4502,0.1297,4536,0.1496,3900,0.1729,4773,0.1711,5151,0.217,4525,0.1568
202607212001,2026-07-21,20,01R,3564,0.1559,5323,0.1635,3224,0.1757,4461,0.1648,3989,0.1973,5394,0.1867
202607212002,2026-07-21,20,02R,3401,0.2018,4988,0.1365,3581,0.1757,3933,0.169,4111,0.1564,5409,0.1642
202607212003,2026-07-21,20,03R,4086,0.115,3882,0.1506,3566,0.1913,4700,0.1475,4764,0.1786,5380,0.2789
202607212004,2026-07-21,20,04R,4933,0.1189,5307,0.1794,4084,0.1394,5392,0.1699,5451,0.2742,3577,0.1756
202607212005,2026-07-21,20,05R,4051,0.1767,4264,0.18,5323,0.1575,4961,0.1533,5291,0.2068,5412,0.1813
202607212006,2026-07-21,20,06R,3909,0.0993,5247,0.1538,3989,0.1914,4992,0.1448,4988,0.1364,3224,0.1951
202607212007,2026-07-21,20,07R,4331,0.1387,3787,0.187,4461,0.1618,5394,0.1703,3401,0.2092,3581,0.1951
202607212008,2026-07-21,20,08R,4700,0.143,4111,0.1565,3800,0.1453,5409,0.1478,3882,0.1505,5392,0.1863
202607212009,2026-07-21,20,09R,4765,0.1335,5291,0.2069,4764,0.1727,5314,0.166,5380,0.2654,5451,0.2877
202607212010,2026-07-21,20,10R,4961,0.1488,4086,0.1225,4264,0.174,4933,0.1234,5307,0.1793,5247,0.1672
202607212011,2026-07-21,20,11R,3933,0.1645,4992,0.1478,3909,0.1008,4331,0.1432,4051,0.1841,4084,0.1588
202607212012,2026-07-21,20,12R,4586,0.1113,4344,0.1157,4061,0.1197,4908,0.1222,4682,0.1338,3872,0.1819
202607212201,2026-07-21,22,01R,5212,0.1176,5193,0.1587,5243,0.1467,5160,0.1388,5281,0.1495,5214,0.1978
202607212202,2026-07-21,22,02R,4994,0.1572,4857,0.1504,5298,0.1272,5016,0.1369,5277,0.1614,5009,0.2039
202607212203,2026-07-21,22,03R,4966,0.1506,5029,0.142,5158,0.1361,5018,0.1417,5195,0.1529,5058,0.18
202607212204,2026-07-21,22,04R,5218,0.1574,5146,0.1497,5142,0.12,5199,0.0999,5043,0.1315,5028,0.1605
202607212205,2026-07-21,22,05R,5330,0.1277,4963,0.1445,5189,0.1925,5257,0.1452,4985,0.1337,5012,0.1578
202607212206,2026-07-21,22,06R,5303,0.1359,5281,0.1496,5136,0.1293,4938,0.1397,5217,0.2165,5299,0.1402
202607212207,2026-07-21,22,07R,5243,0.1452,5032,0.152,5016,0.1339,5238,0.1308,5121,0.1401,5145,0.1686
202607212208,2026-07-21,22,08R,5118,0.1762,5277,0.1615,5092,0.1451,5161,0.1383,5106,0.1731,5029,0.1554
202607212209,2026-07-21,22,09R,5155,0.1193,5018,0.1447,5064,0.1539,5222,0.1782,5142,0.1259,5188,0.1673
202607212210,2026-07-21,22,10R,5257,0.1407,5278,0.1537,5060,0.1432,5193,0.1557,5298,0.1331,5199,0.1163
202607212211,2026-07-21,22,11R,5043,0.1241,5214,0.1844,5009,0.1845,4985,0.1308,5058,0.1665,4938,0.1561
202607212212,2026-07-21,22,12R,5121,0.1327,5299,0.1268,5028,0.1411,4857,0.1474,4963,0.1444,5158,0.1555
202607212301,2026-07-21,23,01R,4950,0.1429,4978,0.1582,3370,0.1931,4343,0.1635,4085,0.2025,5294,0.1726
202607212302,2026-07-21,23,02R,4289,0.1391,5015,0.1314,4905,0.1832,5310,0.1637,4248,0.1606,4252,0.184
202607212303,2026-07-21,23,03R,4962,0.1417,4429,0.186,4362,0.1301,5140,0.1681,4092,0.1621,5459,0.2272
202607212304,2026-07-21,23,04R,3615,0.1443,5267,0.147,4254,0.1445,4216,0.1374,5395,0.1741,4936,0.1846
202607212305,2026-07-21,23,05R,4497,0.1275,4368,0.1822,4633,0.1503,5006,0.1872,4330,0.1248,5397,0.206
202607212306,2026-07-21,23,06R,5276,0.1408,5004,0.1397,4218,0.1383,3998,0.1661,4909,0.1698,3370,0.2125
202607212307,2026-07-21,23,07R,3392,0.191,4411,0.1748,4085,0.1966,4648,0.1383,4102,0.1379,5310,0.1801
202607212308,2026-07-21,23,08R,4343,0.159,4905,0.1892,3875,0.1615,4072,0.1272,4429,0.1859,5435,0.2346
202607212309,2026-07-21,23,09R,4248,0.1532,4936,0.1712,4330,0.1189,4950,0.1474,5459,0.2137,3430,0.1762
202607212310,2026-07-21,23,10R,4092,0.1547,4633,0.1563,4289,0.1406,3615,0.1488,4978,0.1581,3987,0.17
202607212311,2026-07-21,23,11R,4216,0.1329,4102,0.138,4962,0.1432,5276,0.1453,4460,0.1432,4365,0.1877
202607212312,2026-07-21,23,12R,4072,0.1227,4362,0.1361,4497,0.129,4218,0.1413,5267,0.1469,5015,0.1448
