レースコード,レース日,レース場コード,レース回,1枠_登録番号,1枠_推定ST,2枠_登録番号,2枠_推定ST,3枠_登録番号,3枠_推定ST,4枠_登録番号,4枠_推定ST,5枠_登録番号,5枠_推定ST,6枠_登録番号,6枠_推定ST
202607270903,2026-07-27,09,03R,3602,0.1869,4700,0.1531,3874,0.1446,4151,0.1787,5185,0.1472,4074,0.1483
202607270904,2026-07-27,09,04R,4487,0.1591,3905,0.1491,3995,0.1184,3708,0.1514,3952,0.1317,4489,0.1605
202607270905,2026-07-27,09,05R,4364,0.1224,4979,0.1569,4340,0.1995,3637,0.1915,4068,0.1634,3475,0.1879
202607270906,2026-07-27,09,06R,4293,0.1622,4908,0.1229,3654,0.1508,4953,0.1458,3663,0.166,5424,0.216
202607270907,2026-07-27,09,07R,4811,0.1508,4311,0.1575,4543,0.1798,5074,0.1812,3251,0.1901,4023,0.1804
202607270908,2026-07-27,09,08R,4723,0.1457,5321,0.1971,4500,0.1208,4793,0.1188,3852,0.1873,4434,0.1834
202607270909,2026-07-27,09,09R,3874,0.1431,4113,0.1738,4514,0.1833,4470,0.1373,4487,0.1665,4663,0.1699
202607270910,2026-07-27,09,10R,3995,0.1169,4624,0.1772,4491,0.1816,4925,0.1363,4700,0.153,4979,0.1703
202607270911,2026-07-27,09,11R,4953,0.1413,3475,0.1745,4155,0.1369,4311,0.1545,3602,0.1943,3905,0.1625
202607270912,2026-07-27,09,12R,4500,0.1193,3952,0.1318,4074,0.1289,4364,0.1269,4543,0.1857,4908,0.1363
202607271001,2026-07-27,10,01R,4415,0.1271,4942,0.146,3581,0.1725,5124,0.1482,5154,0.1638,4766,0.1379
202607271002,2026-07-27,10,02R,4804,0.1804,4974,0.1863,5144,0.1695,4843,0.1694,4744,0.211,5373,0.2225
202607271003,2026-07-27,10,03R,4159,0.1425,3577,0.1629,4895,0.1213,5048,0.1859,3722,0.1744,5461,0.2045
202607271004,2026-07-27,10,04R,4210,0.1513,4143,0.1558,4350,0.1243,5316,0.1529,4752,0.1518,4695,0.1451
202607271005,2026-07-27,10,05R,4769,0.1004,4461,0.1635,4664,0.1847,4380,0.1452,4640,0.131,4144,0.1688
202607271006,2026-07-27,10,06R,3350,0.1487,4926,0.1414,5124,0.1452,4077,0.171,4486,0.1559,3943,0.1929
202607271007,2026-07-27,10,07R,5154,0.1564,5373,0.2091,4661,0.1676,4608,0.1434,4725,0.1657,3576,0.1688
202607271008,2026-07-27,10,08R,3303,0.1812,4695,0.1317,3158,0.1424,3577,0.1599,4308,0.1592,4843,0.1858
202607271009,2026-07-27,10,09R,4752,0.1444,4506,0.1316,4104,0.1335,4159,0.147,4461,0.1634,4974,0.1997
202607271010,2026-07-27,10,10R,5144,0.168,4380,0.1482,4486,0.15,4895,0.1243,4210,0.1587,4505,0.1631
202607271011,2026-07-27,10,11R,4640,0.1236,4077,0.174,5316,0.1499,4804,0.1849,4661,0.1735,3581,0.1919
202607271012,2026-07-27,10,12R,4350,0.1228,4308,0.1593,3576,0.1494,4415,0.1316,4769,0.1078,4926,0.1548
202607271201,2026-07-27,12,01R,3467,0.176,5190,0.1688,3652,0.1718,3967,0.2104,5460,0.1841,4039,0.1535
202607271202,2026-07-27,12,02R,4181,0.1881,3505,0.1491,5044,0.1259,5400,0.1507,5245,0.1629,4902,0.2057
202607271203,2026-07-27,12,03R,5236,0.1513,4815,0.1999,5109,0.1242,3961,0.1703,4033,0.1397,5343,0.157
202607271204,2026-07-27,12,04R,4465,0.1858,4834,0.1337,3863,0.1518,5376,0.16,4124,0.1547,4872,0.2054
202607271205,2026-07-27,12,05R,4539,0.1232,3948,0.1835,5169,0.1862,3544,0.1752,3652,0.1777,4156,0.1634
202607271206,2026-07-27,12,06R,4902,0.1848,4184,0.1449,5190,0.1628,5179,0.1836,4181,0.1955,5115,0.1587
202607271207,2026-07-27,12,07R,5400,0.1462,5098,0.1304,4015,0.1367,3769,0.1617,4815,0.1998,5236,0.1722
202607271208,2026-07-27,12,08R,4872,0.1845,4581,0.1579,3505,0.1431,5245,0.16,4108,0.134,3467,0.1969
202607271209,2026-07-27,12,09R,5343,0.1361,4877,0.1349,3950,0.1463,4124,0.1518,5044,0.1318,4465,0.2067
202607271210,2026-07-27,12,10R,4156,0.1425,3961,0.1733,4834,0.1277,4033,0.1368,5179,0.1865,4184,0.1583
202607271211,2026-07-27,12,11R,5376,0.1555,5115,0.1453,4539,0.1247,5109,0.1272,5098,0.1303,4015,0.1561
202607271212,2026-07-27,12,12R,4831,0.1362,3822,0.1462,4288,0.1148,4413,0.159,4574,0.1769,4463,0.1628
202607271401,2026-07-27,14,01R,4428,0.121,4404,0.1985,4390,0.1772,5403,0.1749,2878,0.1727,4081,0.1905
202607271402,2026-07-27,14,02R,3569,0.1655,4407,0.1625,4105,0.1801,5249,0.1377,5063,0.1767,3257,0.1596
202607271403,2026-07-27,14,03R,4342,0.1398,3156,0.1668,3660,0.1831,5300,0.1693,5143,0.1867,3692,0.1492
202607271404,2026-07-27,14,04R,4099,0.1492,4176,0.1664,4794,0.1239,5337,0.1754,4483,0.1381,3655,0.2063
202607271405,2026-07-27,14,05R,4180,0.1425,4220,0.1551,4052,0.1343,4390,0.1802,5421,0.2302,4441,0.1247
202607271406,2026-07-27,14,06R,5183,0.1392,3906,0.2115,4404,0.1925,4121,0.1223,3792,0.1576,5403,0.1913
202607271407,2026-07-27,14,07R,4154,0.1737,2878,0.1728,5300,0.1663,4105,0.1831,5366,0.1675,4428,0.1419
202607271408,2026-07-27,14,08R,4081,0.1696,5143,0.1868,5249,0.1347,3156,0.1638,4176,0.1663,3569,0.1864
202607271409,2026-07-27,14,09R,3692,0.1283,3660,0.1891,3655,0.1869,5063,0.1738,5337,0.1783,4180,0.1634
202607271410,2026-07-27,14,10R,4052,0.1328,4483,0.1382,4121,0.1193,5183,0.1437,4407,0.1624,4794,0.1433
202607271411,2026-07-27,14,11R,4441,0.1038,3792,0.1577,4154,0.1752,4220,0.1521,4342,0.1472,4099,0.1701
202607271412,2026-07-27,14,12R,4939,0.1147,4736,0.1297,4391,0.1439,4584,0.1391,4713,0.1233,3563,0.1579
202607271701,2026-07-27,17,01R,4786,0.1272,4299,0.1528,3891,0.1631,4708,0.2014,3976,0.1828,5457,0.2283
202607271702,2026-07-27,17,02R,4930,0.1442,4652,0.158,4674,0.1394,3574,0.1458,4276,0.1488,5448,0.2331
202607271703,2026-07-27,17,03R,4405,0.1459,4191,0.1537,4094,0.1708,4600,0.1318,4672,0.1706,4943,0.1625
202607271704,2026-07-27,17,04R,4215,0.1532,5020,0.1664,3776,0.1745,4555,0.1714,3833,0.1281,4904,0.1766
202607271705,2026-07-27,17,05R,5336,0.1698,3757,0.1631,4580,0.1574,4982,0.1705,5420,0.1594,3777,0.1964
202607271706,2026-07-27,17,06R,4638,0.175,4066,0.16,4706,0.1859,4161,0.1521,5457,0.2148,4835,0.1574
202607271707,2026-07-27,17,07R,4422,0.1568,4674,0.1454,4179,0.1472,3211,0.1568,4446,0.1518,4299,0.1662
202607271708,2026-07-27,17,08R,4351,0.1212,4565,0.171,4109,0.1295,4191,0.1507,5448,0.2196,4708,0.2178
202607271709,2026-07-27,17,09R,4866,0.1635,3574,0.1488,3976,0.1769,4943,0.1461,4703,0.1401,3776,0.1939
202607271710,2026-07-27,17,10R,3891,0.1616,4982,0.1735,4276,0.1429,4904,0.1602,4715,0.1463,4094,0.1902
202607271711,2026-07-27,17,11R,4600,0.1273,3777,0.183,4215,0.1547,4786,0.1317,4652,0.1579,4066,0.1734
202607271712,2026-07-27,17,12R,4446,0.1444,3833,0.1282,4930,0.1457,4351,0.1257,4580,0.1633,4706,0.2053
202607271901,2026-07-27,19,01R,4896,0.1907,4281,0.1521,3726,0.154,4666,0.1564,4020,0.1618,3566,0.2118
202607271902,2026-07-27,19,02R,4041,0.1612,4876,0.1591,3105,0.1587,4892,0.1738,3412,0.1569,3838,0.1516
202607271903,2026-07-27,19,03R,4031,0.1546,4509,0.1808,4856,0.1249,5258,0.1404,5418,0.1972,3349,0.1598
202607271904,2026-07-27,19,04R,3362,0.1748,4233,0.1535,4469,0.155,5391,0.1863,4545,0.1366,3583,0.2074
202607271905,2026-07-27,19,05R,4175,0.1174,4817,0.1379,4129,0.1697,4134,0.158,4243,0.1966,3869,0.1937
202607271906,2026-07-27,19,06R,3726,0.1525,4579,0.1519,4260,0.1564,4876,0.1561,4083,0.1361,5055,0.1617
202607271907,2026-07-27,19,07R,3872,0.1573,4238,0.1404,5258,0.1374,4281,0.1491,4553,0.1521,5438,0.2018
202607271908,2026-07-27,19,08R,3554,0.1736,4031,0.1621,3362,0.1763,4883,0.1484,4896,0.1981,5471,0.1992
202607271909,2026-07-27,19,09R,4387,0.1425,4243,0.1967,4224,0.2088,4313,0.1412,5391,0.1892,5045,0.2243
202607271910,2026-07-27,19,10R,4134,0.1535,4041,0.1687,4020,0.1559,5055,0.1453,4509,0.1807,4469,0.1744
202607271911,2026-07-27,19,11R,3412,0.1495,3566,0.1984,3349,0.1404,4175,0.1219,4260,0.1623,4233,0.1669
202607271912,2026-07-27,19,12R,4238,0.1329,3554,0.1811,4083,0.1302,4545,0.1337,4856,0.1308,4817,0.1513
202607272001,2026-07-27,20,01R,4128,0.1612,5270,0.175,5398,0.1631,5070,0.2025,3859,0.1431,3932,0.1793
202607272002,2026-07-27,20,02R,4145,0.2424,4079,0.159,5320,0.1589,3947,0.1771,5370,0.1893,4287,0.1581
202607272003,2026-07-27,20,03R,4327,0.1832,4779,0.1468,3489,0.1331,5412,0.1604,3942,0.1402,3519,0.1919
202607272004,2026-07-27,20,04R,4615,0.1623,4325,0.1477,4442,0.1766,4504,0.128,5358,0.2148,4259,0.1484
202607272005,2026-07-27,20,05R,4372,0.1495,4366,0.1556,5157,0.1577,4890,0.1253,4196,0.1719,5093,0.1994
202607272006,2026-07-27,20,06R,4188,0.1095,3859,0.1432,4530,0.145,5268,0.1761,4247,0.1655,4850,0.1258
202607272007,2026-07-27,20,07R,4819,0.1741,5398,0.1691,5002,0.1538,5370,0.1864,4779,0.1467,4168,0.177
202607272008,2026-07-27,20,08R,5050,0.1557,3841,0.1548,4762,0.1185,4705,0.1308,4615,0.1697,5412,0.1768
202607272009,2026-07-27,20,09R,4287,0.1372,4785,0.1752,4366,0.1496,4327,0.1877,4128,0.1686,4325,0.1611
202607272010,2026-07-27,20,10R,4504,0.1235,4196,0.172,5268,0.1731,3489,0.1361,5070,0.2054,4079,0.1724
202607272011,2026-07-27,20,11R,3942,0.1328,5002,0.1598,4259,0.129,4850,0.1094,4890,0.1282,5270,0.1884
202607272012,2026-07-27,20,12R,4530,0.1435,4372,0.157,3932,0.1599,4819,0.1786,5320,0.1648,5358,0.2283
202607272101,2026-07-27,21,01R,3746,0.151,3305,0.1552,4336,0.129,5283,0.2077,5100,0.1651,4660,0.1965
202607272102,2026-07-27,21,02R,4420,0.1474,3282,0.1807,4562,0.1866,3623,0.1548,3584,0.1703,5248,0.1963
202607272103,2026-07-27,21,03R,3582,0.1543,4969,0.1649,3435,0.1474,5101,0.178,3918,0.1629,5263,0.1833
202607272104,2026-07-27,21,04R,4352,0.133,3616,0.1501,4376,0.1403,3834,0.1582,4501,0.1541,4522,0.1571
202607272105,2026-07-27,21,05R,4373,0.1795,4879,0.1598,4120,0.1456,3268,0.1538,3842,0.1832,3898,0.1476
202607272106,2026-07-27,21,06R,5293,0.1677,4436,0.1748,4694,0.1656,4197,0.1811,5283,0.2106,4798,0.1318
202607272107,2026-07-27,21,07R,4562,0.1851,5239,0.1476,5227,0.1937,3305,0.1522,4882,0.2329,5100,0.1786
202607272108,2026-07-27,21,08R,4945,0.1655,5248,0.1829,4027,0.1671,5263,0.1669,5369,0.1589,4376,0.1597
202607272109,2026-07-27,21,09R,3435,0.1459,5101,0.181,4660,0.1771,3282,0.1777,3834,0.1611,3623,0.1712
202607272110,2026-07-27,21,10R,4798,0.1109,4352,0.1405,3918,0.157,4336,0.132,4694,0.1715,4120,0.165
202607272111,2026-07-27,21,11R,4522,0.1362,4373,0.187,4420,0.1489,3584,0.1674,3616,0.15,4969,0.1783
202607272112,2026-07-27,21,12R,3898,0.1267,3582,0.1618,4436,0.1688,3746,0.1555,4879,0.1597,5239,0.161
