レースコード,レース日,レース場,レース回,締切時刻,取得日時,2連単_1-2,2連単_1-3,2連単_1-4,2連単_1-5,2連単_1-6,2連単_2-1,2連単_2-3,2連単_2-4,2連単_2-5,2連単_2-6,2連単_3-1,2連単_3-2,2連単_3-4,2連単_3-5,2連単_3-6,2連単_4-1,2連単_4-2,2連単_4-3,2連単_4-5,2連単_4-6,2連単_5-1,2連単_5-2,2連単_5-3,2連単_5-4,2連単_5-6,2連単_6-1,2連単_6-2,2連単_6-3,2連単_6-4,2連単_6-5,2連複_1=2,2連複_1=3,2連複_1=4,2連複_1=5,2連複_1=6,2連複_2=3,2連複_2=4,2連複_2=5,2連複_2=6,2連複_3=4,2連複_3=5,2連複_3=6,2連複_4=5,2連複_4=6,2連複_5=6
202607282101,2026-07-28,21,01R,08:32,2026-07-28T08:22:24.299008+09:00,14.0,2.3,10.7,8.5,11.7,43.0,77.4,129.1,258.2,154.9,7.9,43.0,20.9,29.7,26.7,35.2,129.1,48.4,154.9,55.3,22.1,387.3,59.5,193.6,59.5,45.5,129.1,154.9,129.1,86.0,2.8,3.2,4.6,8.8,5.9,115.1,76.7,230.2,230.2,23.0,38.3,38.3,0.0,20.9,230.2
202607281001,2026-07-28,10,01R,08:44,2026-07-28T08:34:22.313322+09:00,1.7,2.5,36.6,11.0,63.6,19.8,34.0,190.8,106.0,0.0,23.8,73.3,238.5,106.0,477.0,119.2,318.0,238.5,0.0,318.0,35.3,119.2,119.2,477.0,477.0,954.0,0.0,954.0,954.0,477.0,1.8,2.8,12.7,6.0,10.5,40.5,121.5,48.6,0.0,81.0,34.7,0.0,81.0,0.0,0.0
202607282102,2026-07-28,21,02R,08:58,2026-07-28T08:48:30.276929+09:00,11.7,4.3,2.6,19.1,46.9,32.4,84.4,60.3,211.1,211.1,35.1,42.2,32.4,105.5,70.3,4.9,28.1,18.3,70.3,30.1,140.7,211.1,84.4,140.7,211.1,211.1,422.2,140.7,140.7,0.0,4.6,3.5,2.2,53.2,53.2,35.5,15.2,106.5,53.2,17.7,21.3,0.0,53.2,10.6,106.5
202607281002,2026-07-28,10,02R,09:10,2026-07-28T09:00:26.593577+09:00,2.3,23.6,17.7,35.4,19.0,3.7,38.1,21.5,26.1,21.5,41.3,55.1,82.7,70.9,62.0,20.6,41.3,70.9,45.1,99.3,55.1,62.0,248.2,248.2,248.2,55.1,45.1,248.2,248.2,248.2,1.2,7.9,13.5,27.1,45.2,16.9,19.3,33.9,33.9,45.2,135.7,45.2,135.7,33.9,67.8
202607282103,2026-07-28,21,03R,09:24,2026-07-28T09:14:26.373860+09:00,27.1,7.9,27.1,3.1,48.1,36.7,36.7,69.5,22.3,156.3,19.5,52.1,56.8,18.9,62.5,44.6,52.1,39.0,32.9,48.1,4.9,21.5,14.2,29.7,39.0,156.3,208.5,625.5,312.7,125.1,7.5,6.1,15.1,2.1,39.4,16.4,98.6,16.4,65.7,39.4,6.1,28.1,17.9,65.7,28.1
202607281003,2026-07-28,10,03R,09:36,2026-07-28T09:26:25.004402+09:00,11.2,2.5,6.5,6.4,18.1,39.0,50.7,84.6,56.4,169.2,14.1,50.7,46.1,56.4,84.6,18.8,72.5,46.1,26.7,169.2,29.8,46.1,36.2,101.5,56.4,253.8,507.7,253.8,253.8,253.8,5.0,2.7,3.7,5.0,10.1,33.7,101.2,101.2,50.6,20.2,33.7,101.2,101.2,25.3,0.0
202607282104,2026-07-28,21,04R,09:50,2026-07-28T09:40:22.380254+09:00,2.6,5.3,5.1,8.0,37.2,46.5,62.0,37.2,93.0,186.0,23.2,93.0,37.2,93.0,46.5,16.9,37.2,20.6,62.0,62.0,93.0,93.0,62.0,93.0,93.0,0.0,0.0,186.0,0.0,0.0,1.6,3.8,3.7,10.9,43.7,43.7,0.0,65.6,131.2,43.7,32.8,0.0,0.0,0.0,0.0
202607281004,2026-07-28,10,04R,10:02,2026-07-28T09:52:26.685548+09:00,1.9,7.0,26.8,28.7,11.1,20.1,50.2,40.2,44.6,67.0,13.8,28.7,36.5,57.4,33.5,36.5,50.2,40.2,57.4,100.5,100.5,67.0,134.0,134.0,67.0,67.0,100.5,134.0,100.5,134.0,1.6,3.0,13.4,19.1,14.9,26.8,26.8,33.5,33.5,44.7,44.7,134.2,134.2,134.2,0.0
202607282105,2026-07-28,21,05R,10:18,2026-07-28T10:08:21.091094+09:00,8.3,15.4,92.6,10.9,54.0,15.8,4.3,49.9,27.0,34.1,11.5,4.1,25.9,14.1,23.1,129.7,64.8,43.2,81.0,81.0,108.1,64.8,32.4,216.2,129.7,216.2,162.1,64.8,648.7,216.2,7.5,4.3,37.8,30.3,37.8,2.5,16.8,21.6,21.6,8.9,8.9,11.6,50.5,151.5,151.5
202607281005,2026-07-28,10,05R,10:30,2026-07-28T10:20:39.011476+09:00,8.0,8.9,28.5,5.5,53.2,15.9,28.5,53.2,15.9,53.2,14.5,31.9,42.0,14.2,53.2,57.0,79.8,61.3,99.7,266.0,6.9,12.0,17.7,44.3,21.0,133.0,199.5,114.0,266.0,79.8,3.2,4.6,28.7,3.7,25.5,10.4,115.1,9.2,57.5,46.0,9.5,38.3,57.5,76.7,16.4
