レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202607210401,2026-07-21,04,1R,daily,67.74,21.57,49.66,14.54,48.76,5.83,50.0,10.44,50.0,3.03,55.4,53.79,17.13,47.21,13.82,40.78,4.88,50.0,10.44,50.0,3.03,49.29,51.51,16.4,47.21,13.82,38.34,4.59,50.0,10.44,50.0,3.03,48.27,50.38,16.04,49.66,14.54,47.97,5.74,50.0,10.44,50.0,3.03,49.78,42.01,13.38,44.76,13.1,29.64,3.54,50.0,10.44,50.0,3.03,43.49,34.13,10.87,32.51,9.52,57.68,6.9,50.0,10.44,50.0,3.03,40.75
202607210401,2026-07-21,04,1R,realtime,67.74,21.57,49.66,14.54,47.06,5.63,59.12,12.34,57.73,3.5,57.57,53.79,17.13,47.21,13.82,30.61,3.66,46.54,9.71,46.78,2.83,47.15,51.51,16.4,47.21,13.82,43.82,5.24,42.61,8.89,51.67,3.13,47.48,50.38,16.04,49.66,14.54,43.3,5.18,54.86,11.45,50.74,3.07,50.28,42.01,13.38,44.76,13.1,29.75,3.56,44.1,9.2,57.35,3.47,42.71,34.13,10.87,32.51,9.52,37.25,4.46,52.79,11.02,35.5,2.15,38.0
202607210402,2026-07-21,04,2R,daily,67.74,21.57,39.86,11.67,34.78,4.16,50.0,10.44,50.0,3.03,50.86,53.79,17.13,44.76,13.1,58.53,7.0,50.0,10.44,50.0,3.03,50.69,51.51,16.4,49.66,14.54,31.51,3.77,50.0,10.44,50.0,3.03,48.17,50.38,16.04,47.21,13.82,37.05,4.43,50.0,10.44,50.0,3.03,47.75,42.01,13.38,47.21,13.82,72.01,8.61,50.0,10.44,50.0,3.03,49.27,34.13,10.87,49.66,14.54,51.38,6.15,50.0,10.44,50.0,3.03,45.01
202607210402,2026-07-21,04,2R,realtime,67.74,21.57,39.86,11.67,36.99,4.42,67.78,14.15,57.73,3.5,55.3,53.79,17.13,44.76,13.1,57.62,6.89,43.46,9.07,46.78,2.83,49.02,51.51,16.4,49.66,14.54,37.73,4.51,43.36,9.05,51.67,3.13,47.63,50.38,16.04,47.21,13.82,33.27,3.98,45.85,9.57,50.74,3.07,46.48,42.01,13.38,47.21,13.82,77.12,9.22,45.21,9.44,57.35,3.47,49.33,34.13,10.87,49.66,14.54,34.67,4.15,54.34,11.34,35.5,2.15,43.04
202607210403,2026-07-21,04,3R,daily,67.74,21.57,39.86,11.67,48.0,5.74,50.0,10.44,50.0,3.03,52.44,53.79,17.13,47.21,13.82,38.37,4.59,50.0,10.44,50.0,3.03,49.0,51.51,16.4,44.76,13.1,83.5,9.99,50.0,10.44,50.0,3.03,52.95,50.38,16.04,83.96,24.57,54.99,6.58,50.0,10.44,50.0,3.03,60.66,42.01,13.38,39.86,11.67,65.77,7.87,50.0,10.44,50.0,3.03,46.37,34.13,10.87,44.76,13.1,60.87,7.28,50.0,10.44,50.0,3.03,44.71
202607210403,2026-07-21,04,3R,realtime,67.74,21.57,39.86,11.67,49.21,5.89,64.94,13.55,59.43,3.6,56.28,53.79,17.13,47.21,13.82,36.76,4.4,47.87,9.99,41.01,2.48,47.82,51.51,16.4,44.76,13.1,85.46,10.22,43.11,9.0,54.49,3.3,52.02,50.38,16.04,83.96,24.57,51.01,6.1,52.45,10.95,52.72,3.19,60.86,42.01,13.38,39.86,11.67,56.87,6.8,46.21,9.64,60.46,3.66,45.15,34.13,10.87,44.76,13.1,62.54,7.48,45.41,9.48,31.66,1.92,42.84
202607210404,2026-07-21,04,4R,daily,67.74,21.57,42.31,12.38,40.93,4.9,50.0,10.44,50.0,3.03,52.31,53.79,17.13,47.21,13.82,69.24,8.28,50.0,10.44,50.0,3.03,52.69,51.51,16.4,42.31,12.38,49.25,5.89,50.0,10.44,50.0,3.03,48.14,50.38,16.04,52.11,15.25,43.35,5.19,50.0,10.44,50.0,3.03,49.94,42.01,13.38,44.76,13.1,61.19,7.32,50.0,10.44,50.0,3.03,47.26,34.13,10.87,61.91,18.12,35.09,4.2,50.0,10.44,50.0,3.03,46.65
202607210404,2026-07-21,04,4R,realtime,67.74,21.57,42.31,12.38,41.31,4.94,58.26,12.16,59.43,3.6,54.65,53.79,17.13,47.21,13.82,64.31,7.69,48.75,10.17,41.01,2.48,51.3,51.51,16.4,42.31,12.38,49.17,5.88,59.87,12.49,54.49,3.3,50.46,50.38,16.04,52.11,15.25,39.19,4.69,30.82,6.43,52.72,3.19,45.61,42.01,13.38,44.76,13.1,62.2,7.44,63.61,13.28,60.46,3.66,50.86,34.13,10.87,61.91,18.12,30.15,3.61,38.71,8.08,31.66,1.92,42.59
202607210405,2026-07-21,04,5R,daily,67.74,21.57,32.51,9.52,57.68,6.9,50.0,10.44,50.0,3.03,51.45,53.79,17.13,47.21,13.82,35.15,4.2,50.0,10.44,50.0,3.03,48.61,51.51,16.4,52.11,15.25,51.33,6.14,50.0,10.44,50.0,3.03,51.26,50.38,16.04,59.46,17.4,43.45,5.2,50.0,10.44,50.0,3.03,52.11,42.01,13.38,44.76,13.1,49.1,5.87,50.0,10.44,50.0,3.03,45.81,34.13,10.87,39.86,11.67,38.66,4.62,50.0,10.44,50.0,3.03,40.62
202607210405,2026-07-21,04,5R,realtime,67.74,21.57,32.51,9.52,37.25,4.46,67.98,14.19,59.43,3.6,53.33,53.79,17.13,47.21,13.82,44.91,5.37,55.2,11.52,41.01,2.48,50.32,51.51,16.4,52.11,15.25,48.25,5.77,55.84,11.65,54.49,3.3,52.38,50.38,16.04,59.46,17.4,44.21,5.29,43.63,9.11,52.72,3.19,51.03,42.01,13.38,44.76,13.1,58.27,6.97,50.08,10.45,60.46,3.66,47.56,34.13,10.87,39.86,11.67,40.24,4.81,27.28,5.69,31.66,1.92,34.96
