レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202601060101,2026-01-06,1,01R,1,3,半周ラップ,まわり足,直線,木村 浩士,19.18,4.89,7.84,萬 正嗣,19.9,5.16,8.06,金児 隆太,19.47,4.86,7.86,久保原 秀人,19.19,4.76,7.9,鈴木 賢一,19.73,5.46,7.95,柴田 愛梨,19.98,5.32,7.9
202601060102,2026-01-06,1,02R,1,3,半周ラップ,まわり足,直線,寺本 昇平,19.18,4.68,7.92,渡辺 千草,19.73,5.02,8.14,森作 広大,19.57,4.82,8.06,渡邉 真奈美,19.61,5.16,7.98,中里 英夫,19.32,5.03,8.04,高橋 涼夏,20.08,5.39,7.94
202601060103,2026-01-06,1,03R,1,3,半周ラップ,まわり足,直線,長谷川 充,19.15,4.72,8.03,河内 悠利杏,20.1,5.39,8.1,乙津 康志,19.52,5.1,8.13,佐藤 ほのか,19.69,5.01,7.9,小倉 康典,19.62,4.68,8.27,坂本 雄紀,19.21,4.75,7.82
202601060104,2026-01-06,1,04R,1,3,半周ラップ,まわり足,直線,栗原 謙治,19.07,4.66,7.98,鈴木 唯央,18.9,4.54,7.71,石井 孝之,18.91,4.65,7.7,金子 猛志,18.98,4.5,7.74,金児 隆太,18.73,4.51,7.8,久保原 秀人,18.94,4.59,7.66
202601060105,2026-01-06,1,05R,1,3,半周ラップ,まわり足,直線,今泉 徹,18.7,4.37,7.7,岩崎 麗子,19.66,4.86,7.78,萬 正嗣,19.2,4.61,7.96,木村 浩士,18.64,4.46,7.72,高橋 涼夏,19.58,5.06,7.76,中里 英夫,18.74,4.54,7.82
202601060106,2026-01-06,1,06R,1,3,半周ラップ,まわり足,直線,塚越 海斗,18.42,4.4,7.67,佐藤 ほのか,18.9,4.63,7.82,柴田 愛梨,19.19,4.86,7.66,渡辺 千草,19.22,4.87,7.77,渡邉 真奈美,18.77,4.65,7.69,河内 悠利杏,19.33,5.22,7.64
202601060107,2026-01-06,1,07R,1,3,半周ラップ,まわり足,直線,鳥居塚 孝博,18.48,4.58,7.52,鈴木 賢一,18.59,4.45,7.62,坂本 雄紀,18.62,4.34,7.61,寺本 昇平,18.53,4.24,7.65,鈴木 唯央,18.8,4.52,7.55,乙津 康志,18.85,4.59,7.67
202601060108,2026-01-06,1,08R,1,3,半周ラップ,まわり足,直線,金子 猛志,18.81,4.34,7.6,森作 広大,18.62,4.34,7.58,長谷川 充,18.39,4.5,7.62,栗原 謙治,18.52,4.65,7.61,津久井 拓也,18.26,4.63,7.64,岩崎 麗子,18.91,4.94,7.58
202601060109,2026-01-06,1,09R,1,3,半周ラップ,まわり足,直線,久田 敏之,18.33,4.68,7.58,松本 純平,18.19,4.54,7.52,金子 賢志,18.3,4.46,7.4,本橋 克洋,18.2,4.41,7.5,島倉 都,18.56,4.5,7.65,浅見 宗孝,18.32,4.48,7.68
202601060110,2026-01-06,1,10R,1,3,半周ラップ,まわり足,直線,関 浩哉,18.06,4.64,7.54,椎名 豊,18.15,4.45,7.41,大澤 風葵,18.16,4.38,7.25,長谷川 晴哉,18.32,4.46,7.49,伊久間 陽優,18.27,4.5,7.46,江口 晃生,18.38,4.48,7.66
