レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202608100301,2026-08-10,03,1R,realtime,67.07,32.18,48.54,11.74,66.3,7.1,64.68,3.53,45.93,5.36,59.91,55.65,26.7,41.66,10.08,28.94,3.1,62.08,3.38,37.86,4.42,47.68,50.23,24.1,46.25,11.19,58.23,6.24,38.75,2.11,52.87,6.17,49.8,48.2,23.12,43.95,10.63,55.34,5.93,49.12,2.68,52.34,6.11,48.47,42.87,20.57,41.66,10.08,43.73,4.68,41.34,2.25,52.25,6.1,43.68,34.76,16.68,43.95,10.63,43.5,4.66,43.93,2.4,59.04,6.89,41.25
202608100302,2026-08-10,03,2R,realtime,67.07,32.18,46.25,11.19,50.73,5.43,46.15,2.52,45.93,5.36,56.68,55.65,26.7,48.54,11.74,58.81,6.3,57.66,3.14,37.86,4.42,52.3,50.23,24.1,64.59,15.62,51.17,5.48,64.56,3.52,52.87,6.17,54.89,48.2,23.12,50.83,12.3,63.24,6.77,48.45,2.64,52.34,6.11,50.94,42.87,20.57,48.54,11.74,58.21,6.24,50.76,2.77,52.25,6.1,47.41,34.76,16.68,46.25,11.19,32.78,3.51,32.34,1.76,59.04,6.89,40.03
202608100303,2026-08-10,03,3R,realtime,67.07,32.18,43.95,10.63,44.47,4.76,61.07,3.33,45.93,5.36,56.26,55.65,26.7,71.47,17.29,48.42,5.19,57.38,3.13,37.86,4.42,56.72,50.23,24.1,48.54,11.74,54.47,5.83,53.68,2.93,52.87,6.17,50.77,48.2,23.12,34.78,8.41,69.96,7.49,53.68,2.93,52.34,6.11,48.07,42.87,20.57,46.25,11.19,65.0,6.96,31.52,1.72,52.25,6.1,46.53,34.76,16.68,50.83,12.3,54.7,5.86,42.59,2.32,59.04,6.89,44.04
202608100304,2026-08-10,03,4R,realtime,67.07,32.18,48.54,11.74,53.97,5.78,49.98,2.73,46.61,5.44,57.86,55.65,26.7,43.95,10.63,60.71,6.5,61.07,3.33,40.93,4.77,51.94,50.23,24.1,57.71,13.96,50.49,5.41,53.68,2.93,51.23,5.98,52.37,48.2,23.12,32.49,7.86,54.55,5.84,61.07,3.33,52.56,6.13,46.29,42.87,20.57,50.83,12.3,35.17,3.77,35.21,1.92,51.73,6.04,44.59,34.76,16.68,48.54,11.74,52.63,5.64,38.9,2.12,57.23,6.68,42.85
202608100305,2026-08-10,03,5R,realtime,67.07,32.18,41.66,10.08,56.2,6.02,50.0,2.73,44.84,5.23,56.23,55.65,26.7,53.13,12.85,64.45,6.9,50.0,2.73,37.53,4.38,53.56,50.23,24.1,50.83,12.3,51.77,5.55,50.0,2.73,53.37,6.23,50.89,48.2,23.12,53.13,12.85,50.83,5.45,50.0,2.73,53.04,6.19,50.33,42.87,20.57,46.25,11.19,38.78,4.15,50.0,2.73,53.12,6.2,44.84,34.76,16.68,43.95,10.63,46.11,4.94,50.0,2.73,58.39,6.81,41.79
202608100306,2026-08-10,03,6R,realtime,67.07,32.18,48.54,11.74,71.2,7.63,52.26,2.85,43.16,5.04,59.43,55.65,26.7,55.42,13.41,49.52,5.3,56.14,3.06,31.8,3.71,52.18,50.23,24.1,34.78,8.41,33.42,3.58,67.81,3.7,52.41,6.11,45.9,48.2,23.12,46.25,11.19,50.73,5.43,42.53,2.32,55.06,6.42,48.49,42.87,20.57,76.06,18.4,52.84,5.66,38.64,2.11,53.42,6.23,52.97,34.76,16.68,46.25,11.19,58.23,6.24,42.53,2.32,64.41,7.51,43.94
202608100307,2026-08-10,03,7R,realtime,67.07,32.18,48.54,11.74,58.21,6.24,57.64,3.14,43.16,5.04,58.33,55.65,26.7,66.88,16.18,43.39,4.65,64.89,3.54,31.8,3.71,54.78,50.23,24.1,43.95,10.63,44.47,4.76,43.14,2.35,52.41,6.11,47.96,48.2,23.12,43.95,10.63,58.07,6.22,50.39,2.75,55.06,6.42,49.15,42.87,20.57,43.95,10.63,55.34,5.93,50.39,2.75,53.42,6.23,46.11,34.76,16.68,60.01,14.52,50.04,5.36,33.47,1.83,64.41,7.51,45.89
202608100308,2026-08-10,03,8R,realtime,67.07,32.18,55.42,13.41,36.19,3.88,66.81,3.64,43.84,5.11,58.22,55.65,26.7,41.66,10.08,43.73,4.68,48.81,2.66,34.87,4.07,48.19,50.23,24.1,41.66,10.08,51.66,5.53,35.82,1.95,50.77,5.92,47.59,48.2,23.12,71.47,17.29,45.84,4.91,54.82,2.99,55.27,6.45,54.76,42.87,20.57,46.25,11.19,32.78,3.51,40.82,2.23,52.9,6.17,43.67,34.76,16.68,55.42,13.41,57.92,6.2,52.82,2.88,62.61,7.3,46.47
202608100309,2026-08-10,03,9R,realtime,67.07,32.18,53.13,12.85,64.45,6.9,59.96,3.27,41.49,4.84,60.04,55.65,26.7,64.59,15.62,51.17,5.48,55.69,3.04,26.07,3.04,53.88,50.23,24.1,43.95,10.63,49.58,5.31,57.83,3.15,51.45,6.0,49.2,48.2,23.12,43.95,10.63,43.5,4.66,47.13,2.57,57.08,6.66,47.65,42.87,20.57,55.42,13.41,55.9,5.99,30.03,1.64,53.71,6.27,47.87,34.76,16.68,43.95,10.63,60.71,6.5,49.27,2.69,70.44,8.22,44.72
202608100310,2026-08-10,03,10R,realtime,67.07,32.18,55.42,13.41,49.52,5.3,41.67,2.27,43.84,5.11,58.28,55.65,26.7,50.83,12.3,63.24,6.77,41.67,2.27,34.87,4.07,52.11,50.23,24.1,50.83,12.3,35.17,3.77,57.02,3.11,50.77,5.92,49.2,48.2,23.12,48.54,11.74,52.3,5.6,49.34,2.69,55.27,6.45,49.61,42.87,20.57,53.13,12.85,50.83,5.45,41.67,2.27,52.9,6.17,47.31,34.76,16.68,71.47,17.29,48.42,5.19,68.52,3.74,62.61,7.3,50.19
