レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202608190501,2026-08-19,05,1R,daily,68.07,25.34,46.72,11.37,66.7,6.68,50.0,10.26,50.0,3.95,57.6,52.3,19.47,37.23,9.06,49.19,4.93,50.0,10.26,50.0,3.95,47.67,51.65,19.23,41.97,10.21,61.95,6.21,50.0,10.26,50.0,3.95,49.86,48.09,17.9,41.97,10.21,56.81,5.69,50.0,10.26,50.0,3.95,48.02,44.15,16.44,49.09,11.94,40.75,4.08,50.0,10.26,50.0,3.95,46.67,35.56,13.24,60.95,14.83,65.94,6.61,50.0,10.26,50.0,3.95,48.89
202608190502,2026-08-19,05,2R,daily,68.07,25.34,41.97,10.21,51.48,5.16,50.0,10.26,50.0,3.95,54.92,52.3,19.47,46.72,11.37,69.52,6.97,50.0,10.26,50.0,3.95,52.01,51.65,19.23,53.83,13.1,38.65,3.87,50.0,10.26,50.0,3.95,50.41,48.09,17.9,44.34,10.79,49.73,4.98,50.0,10.26,50.0,3.95,47.89,44.15,16.44,60.95,14.83,56.26,5.64,50.0,10.26,50.0,3.95,51.11,35.56,13.24,44.34,10.79,41.54,4.16,50.0,10.26,50.0,3.95,42.4
202608190503,2026-08-19,05,3R,daily,68.07,25.34,56.21,13.68,53.16,5.33,50.0,10.26,50.0,3.95,58.55,52.3,19.47,41.97,10.21,56.55,5.67,50.0,10.26,50.0,3.95,49.56,51.65,19.23,53.83,13.1,44.93,4.5,50.0,10.26,50.0,3.95,51.04,48.09,17.9,44.34,10.79,57.18,5.73,50.0,10.26,50.0,3.95,48.63,44.15,16.44,72.81,17.72,52.72,5.28,50.0,10.26,50.0,3.95,53.64,35.56,13.24,44.34,10.79,54.02,5.41,50.0,10.26,50.0,3.95,43.65
202608190504,2026-08-19,05,4R,daily,68.07,25.34,58.58,14.25,47.92,4.8,50.0,10.26,50.0,3.95,58.6,52.3,19.47,70.44,17.14,43.68,4.38,50.0,10.26,50.0,3.95,55.19,51.65,19.23,46.72,11.37,53.03,5.32,50.0,10.26,50.0,3.95,50.12,48.09,17.9,37.23,9.06,52.6,5.27,50.0,10.26,50.0,3.95,46.44,44.15,16.44,34.86,8.48,47.53,4.76,50.0,10.26,50.0,3.95,43.89,35.56,13.24,70.44,17.14,52.95,5.31,50.0,10.26,50.0,3.95,49.89
202608190505,2026-08-19,05,5R,daily,68.07,25.34,53.83,13.1,41.42,4.15,50.0,10.26,50.0,3.95,56.8,52.3,19.47,41.97,10.21,43.18,4.33,50.0,10.26,50.0,3.95,48.22,51.65,19.23,46.72,11.37,42.81,4.29,50.0,10.26,50.0,3.95,49.1,48.09,17.9,51.46,12.52,54.77,5.49,50.0,10.26,50.0,3.95,50.12,44.15,16.44,70.44,17.14,64.52,6.47,50.0,10.26,50.0,3.95,54.25,35.56,13.24,56.21,13.68,62.0,6.21,50.0,10.26,50.0,3.95,47.34
202608190506,2026-08-19,05,6R,daily,68.07,25.34,41.97,10.21,53.79,5.39,50.0,10.26,50.0,3.95,55.15,52.3,19.47,41.97,10.21,46.96,4.71,50.0,10.26,50.0,3.95,48.6,51.65,19.23,39.6,9.64,51.54,5.17,50.0,10.26,50.0,3.95,48.24,48.09,17.9,46.72,11.37,42.72,4.28,50.0,10.26,50.0,3.95,47.76,44.15,16.44,32.48,7.9,36.63,3.67,50.0,10.26,50.0,3.95,42.22,35.56,13.24,65.69,15.98,63.09,6.32,50.0,10.26,50.0,3.95,49.76
202608190507,2026-08-19,05,7R,daily,68.07,25.34,46.72,11.37,45.18,4.53,50.0,10.26,50.0,3.95,55.44,52.3,19.47,44.34,10.79,49.73,4.98,50.0,10.26,50.0,3.95,49.45,51.65,19.23,49.09,11.94,40.75,4.08,50.0,10.26,50.0,3.95,49.47,48.09,17.9,58.58,14.25,42.16,4.23,50.0,10.26,50.0,3.95,50.59,44.15,16.44,41.97,10.21,51.48,5.16,50.0,10.26,50.0,3.95,46.02,35.56,13.24,44.34,10.79,40.71,4.08,50.0,10.26,50.0,3.95,42.32
202608190508,2026-08-19,05,8R,daily,68.07,25.34,44.34,10.79,57.18,5.73,50.0,10.26,50.0,3.95,56.07,52.3,19.47,51.46,12.52,44.91,4.5,50.0,10.26,50.0,3.95,50.7,51.65,19.23,46.72,11.37,68.15,6.83,50.0,10.26,50.0,3.95,51.64,48.09,17.9,46.72,11.37,53.03,5.32,50.0,10.26,50.0,3.95,48.79,44.15,16.44,46.72,11.37,56.14,5.63,50.0,10.26,50.0,3.95,47.64,35.56,13.24,46.72,11.37,42.21,4.23,50.0,10.26,50.0,3.95,43.05
202608190509,2026-08-19,05,9R,daily,68.07,25.34,60.95,14.83,40.2,4.03,50.0,10.26,50.0,3.95,58.41,52.3,19.47,41.97,10.21,61.95,6.21,50.0,10.26,50.0,3.95,50.1,51.65,19.23,53.83,13.1,44.48,4.46,50.0,10.26,50.0,3.95,50.99,48.09,17.9,53.83,13.1,41.42,4.15,50.0,10.26,50.0,3.95,49.36,44.15,16.44,46.72,11.37,66.7,6.68,50.0,10.26,50.0,3.95,48.7,35.56,13.24,39.6,9.64,61.78,6.19,50.0,10.26,50.0,3.95,43.28
202608190510,2026-08-19,05,10R,daily,68.07,25.34,56.21,13.68,62.0,6.21,50.0,10.26,50.0,3.95,59.44,52.3,19.47,72.81,17.72,52.72,5.28,50.0,10.26,50.0,3.95,56.68,51.65,19.23,60.95,14.83,65.94,6.61,50.0,10.26,50.0,3.95,54.88,48.09,17.9,53.83,13.1,38.65,3.87,50.0,10.26,50.0,3.95,49.09,44.15,16.44,70.44,17.14,43.68,4.38,50.0,10.26,50.0,3.95,52.16,35.56,13.24,58.58,14.25,47.92,4.8,50.0,10.26,50.0,3.95,46.5
