レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202608180501,2026-08-18,05,1R,daily,68.07,25.34,41.97,10.21,58.98,5.91,50.0,10.26,50.0,3.95,55.67,52.3,19.47,41.97,10.21,47.52,4.76,50.0,10.26,50.0,3.95,48.65,51.65,19.23,53.83,13.1,47.55,4.77,50.0,10.26,50.0,3.95,51.3,48.09,17.9,44.34,10.79,55.56,5.57,50.0,10.26,50.0,3.95,48.47,44.15,16.44,46.72,11.37,41.88,4.2,50.0,10.26,50.0,3.95,46.21,35.56,13.24,44.34,10.79,42.96,4.31,50.0,10.26,50.0,3.95,42.54
202608180502,2026-08-18,05,2R,daily,68.07,25.34,34.86,8.48,48.39,4.85,50.0,10.26,50.0,3.95,52.88,52.3,19.47,58.58,14.25,43.48,4.36,50.0,10.26,50.0,3.95,52.29,51.65,19.23,46.72,11.37,44.71,4.48,50.0,10.26,50.0,3.95,49.29,48.09,17.9,53.83,13.1,43.56,4.37,50.0,10.26,50.0,3.95,49.58,44.15,16.44,37.23,9.06,50.31,5.04,50.0,10.26,50.0,3.95,44.75,35.56,13.24,41.97,10.21,55.6,5.57,50.0,10.26,50.0,3.95,43.23
202608180503,2026-08-18,05,3R,daily,68.07,25.34,41.97,10.21,41.94,4.2,50.0,10.26,50.0,3.95,53.97,52.3,19.47,65.69,15.98,59.03,5.92,50.0,10.26,50.0,3.95,55.58,51.65,19.23,72.81,17.72,52.12,5.22,50.0,10.26,50.0,3.95,56.38,48.09,17.9,41.97,10.21,61.01,6.12,50.0,10.26,50.0,3.95,48.44,44.15,16.44,41.97,10.21,63.0,6.31,50.0,10.26,50.0,3.95,47.17,35.56,13.24,39.6,9.64,52.61,5.27,50.0,10.26,50.0,3.95,42.36
202608180504,2026-08-18,05,4R,daily,68.07,25.34,46.72,11.37,51.82,5.19,50.0,10.26,50.0,3.95,56.11,52.3,19.47,46.72,11.37,43.04,4.31,50.0,10.26,50.0,3.95,49.36,51.65,19.23,56.21,13.68,56.05,5.62,50.0,10.26,50.0,3.95,52.73,48.09,17.9,46.72,11.37,63.51,6.37,50.0,10.26,50.0,3.95,49.85,44.15,16.44,60.95,14.83,65.79,6.59,50.0,10.26,50.0,3.95,52.07,35.56,13.24,44.34,10.79,56.23,5.64,50.0,10.26,50.0,3.95,43.87
202608180505,2026-08-18,05,5R,daily,68.07,25.34,46.72,11.37,70.1,7.03,50.0,10.26,50.0,3.95,57.94,52.3,19.47,60.95,14.83,41.83,4.19,50.0,10.26,50.0,3.95,52.7,51.65,19.23,37.23,9.06,54.67,5.48,50.0,10.26,50.0,3.95,47.98,48.09,17.9,46.72,11.37,41.88,4.2,50.0,10.26,50.0,3.95,47.68,44.15,16.44,44.34,10.79,45.05,4.52,50.0,10.26,50.0,3.95,45.95,35.56,13.24,51.46,12.52,50.04,5.02,50.0,10.26,50.0,3.95,44.99
202608180506,2026-08-18,05,6R,daily,68.07,25.34,53.83,13.1,47.55,4.77,50.0,10.26,50.0,3.95,57.41,52.3,19.47,41.97,10.21,49.6,4.97,50.0,10.26,50.0,3.95,48.86,51.65,19.23,70.44,17.14,41.34,4.14,50.0,10.26,50.0,3.95,54.72,48.09,17.9,46.72,11.37,44.71,4.48,50.0,10.26,50.0,3.95,47.96,44.15,16.44,70.44,17.14,63.74,6.39,50.0,10.26,50.0,3.95,54.17,35.56,13.24,44.34,10.79,49.16,4.93,50.0,10.26,50.0,3.95,43.17
202608180507,2026-08-18,05,7R,daily,68.07,25.34,46.72,11.37,69.72,6.99,50.0,10.26,50.0,3.95,57.9,52.3,19.47,41.97,10.21,61.01,6.12,50.0,10.26,50.0,3.95,50.01,51.65,19.23,53.83,13.1,37.89,3.8,50.0,10.26,50.0,3.95,50.33,48.09,17.9,58.58,14.25,43.48,4.36,50.0,10.26,50.0,3.95,50.72,44.15,16.44,41.97,10.21,58.98,5.91,50.0,10.26,50.0,3.95,46.77,35.56,13.24,39.6,9.64,59.67,5.98,50.0,10.26,50.0,3.95,43.06
202608180508,2026-08-18,05,8R,daily,68.07,25.34,60.95,14.83,65.79,6.59,50.0,10.26,50.0,3.95,60.97,52.3,19.47,46.72,11.37,45.18,4.53,50.0,10.26,50.0,3.95,49.57,51.65,19.23,49.09,11.94,44.2,4.43,50.0,10.26,50.0,3.95,49.81,48.09,17.9,39.6,9.64,52.61,5.27,50.0,10.26,50.0,3.95,47.02,44.15,16.44,70.44,17.14,50.36,5.05,50.0,10.26,50.0,3.95,52.83,35.56,13.24,46.72,11.37,57.53,5.77,50.0,10.26,50.0,3.95,44.58
202608180509,2026-08-18,05,9R,daily,68.07,25.34,65.69,15.98,59.03,5.92,50.0,10.26,50.0,3.95,61.45,52.3,19.47,53.83,13.1,42.66,4.28,50.0,10.26,50.0,3.95,51.05,51.65,19.23,60.95,14.83,41.83,4.19,50.0,10.26,50.0,3.95,52.46,48.09,17.9,37.23,9.06,50.31,5.04,50.0,10.26,50.0,3.95,46.21,44.15,16.44,32.48,7.9,38.44,3.85,50.0,10.26,50.0,3.95,42.4,35.56,13.24,44.34,10.79,55.56,5.57,50.0,10.26,50.0,3.95,43.81
202608180510,2026-08-18,05,10R,daily,68.07,25.34,70.44,17.14,41.34,4.14,50.0,10.26,50.0,3.95,60.83,52.3,19.47,58.58,14.25,38.77,3.89,50.0,10.26,50.0,3.95,51.82,51.65,19.23,53.83,13.1,43.56,4.37,50.0,10.26,50.0,3.95,50.9,48.09,17.9,46.72,11.37,70.1,7.03,50.0,10.26,50.0,3.95,50.51,44.15,16.44,46.72,11.37,43.04,4.31,50.0,10.26,50.0,3.95,46.33,35.56,13.24,41.97,10.21,47.52,4.76,50.0,10.26,50.0,3.95,42.42
