記録日,場コード,モーター番号,節,節最終日,走行日,日次,走,級別,グレード分類,進入,着順,生得点,セルμ,セルσ,残差z,減衰重み
2026-08-20,11,57,2,2026-07-12,2026-07-07,1,1,B1,全,1,1,100,69.5217,32.9886,0.923902,0.601513
2026-08-20,11,57,2,2026-07-12,2026-07-07,1,2,B1,全,5,4,40,35.8968,29.9612,0.136952,0.601513
2026-08-20,11,57,2,2026-07-12,2026-07-08,2,1,B1,全,3,2,80,45.0022,33.3025,1.050906,0.608502
2026-08-20,11,57,2,2026-07-12,2026-07-09,3,1,B1,全,2,2,80,47.3147,32.3665,1.009849,0.615572
2026-08-20,11,57,2,2026-07-12,2026-07-09,3,2,B1,全,4,2,80,40.2881,32.0806,1.237881,0.615572
2026-08-20,11,57,2,2026-07-12,2026-07-10,4,1,B1,全,3,3,60,45.0022,33.3025,0.45035,0.622725
2026-08-20,11,57,2,2026-07-12,2026-07-10,4,2,B1,全,6,6,0,25.2276,25.9658,-0.971568,0.622725
2026-08-20,11,57,2,2026-07-12,2026-07-11,5,1,B1,全,3,4,40,45.0022,33.3025,-0.150206,0.629961
2026-08-20,11,57,2,2026-07-12,2026-07-11,5,2,B1,全,4,2,80,40.2881,32.0806,1.237881,0.629961
2026-08-20,11,57,3,2026-06-24,2026-06-19,1,1,B1,全,6,4,40,25.2276,25.9658,0.568919,0.48858
2026-08-20,11,57,3,2026-06-24,2026-06-19,1,2,B1,全,6,6,0,25.2276,25.9658,-0.971568,0.48858
2026-08-20,11,57,3,2026-06-24,2026-06-20,2,1,B1,全,6,5,20,25.2276,25.9658,-0.201325,0.494257
2026-08-20,11,57,3,2026-06-24,2026-06-21,3,1,B1,全,6,6,0,25.2276,25.9658,-0.971568,0.5
2026-08-20,11,57,3,2026-06-24,2026-06-22,4,1,B1,全,6,6,0,25.2276,25.9658,-0.971568,0.50581
2026-08-20,11,57,3,2026-06-24,2026-06-22,4,2,B1,全,6,6,0,25.2276,25.9658,-0.971568,0.50581
2026-08-20,11,57,3,2026-06-24,2026-06-23,5,1,B1,全,6,6,0,25.2276,25.9658,-0.971568,0.511687
2026-08-20,11,57,4,2026-06-14,2026-06-09,1,1,B1,全,2,4,40,47.3147,32.3665,-0.225995,0.435275
2026-08-20,11,57,4,2026-06-14,2026-06-09,1,2,B1,全,6,6,0,25.2276,25.9658,-0.971568,0.435275
2026-08-20,11,57,4,2026-06-14,2026-06-10,2,1,B1,全,1,1,100,69.5217,32.9886,0.923902,0.440333
2026-08-20,11,57,4,2026-06-14,2026-06-11,3,1,B1,全,3,1,100,45.0022,33.3025,1.651461,0.445449
2026-08-20,11,57,4,2026-06-14,2026-06-11,3,2,B1,全,4,4,40,40.2881,32.0806,-0.00898,0.445449
2026-08-20,11,57,4,2026-06-14,2026-06-12,4,1,B1,全,5,2,80,35.8968,29.9612,1.472013,0.450625
2026-08-20,11,57,4,2026-06-14,2026-06-13,5,1,B1,全,1,1,100,69.5217,32.9886,0.923902,0.455861
2026-08-20,11,57,4,2026-06-14,2026-06-13,5,2,B1,全,5,5,20,35.8968,29.9612,-0.530579,0.455861
2026-08-20,11,57,5,2026-06-03,2026-05-29,1,1,B2,全,6,2,100,13.6145,27.1962,3.176384,0.383332
2026-08-20,11,57,5,2026-06-03,2026-05-30,2,1,B2,全,5,5,25,29.8478,37.0369,-0.13089,0.387786
2026-08-20,11,57,5,2026-06-03,2026-05-30,2,2,B2,全,3,2,100,42.9272,44.9951,1.268424,0.387786
2026-08-20,11,57,5,2026-06-03,2026-05-31,3,1,B2,全,4,3,75,34.6349,39.8204,1.013678,0.392292
2026-08-20,11,57,5,2026-06-03,2026-05-31,3,2,B2,全,2,4,50,46.9937,43.3339,0.069376,0.392292
2026-08-20,11,57,5,2026-06-03,2026-06-01,4,1,B2,全,5,5,25,29.8478,37.0369,-0.13089,0.39685
2026-08-20,11,57,5,2026-06-03,2026-06-01,4,2,B2,全,1,3,75,80.5921,46.5826,-0.120047,0.39685
2026-08-20,11,57,5,2026-06-03,2026-06-02,5,1,B2,全,2,2,100,46.9937,43.3339,1.223206,0.401461
2026-08-20,11,58,0,2026-08-19,2026-08-15,1,1,B1,全,1,1,100,69.5217,32.9886,0.923902,0.943874
2026-08-20,11,58,0,2026-08-19,2026-08-15,1,2,B1,全,3,4,40,45.0022,33.3025,-0.150206,0.943874
2026-08-20,11,58,0,2026-08-19,2026-08-16,2,1,B1,全,6,5,20,25.2276,25.9658,-0.201325,0.954842
2026-08-20,11,58,0,2026-08-19,2026-08-17,3,1,B1,全,2,3,60,47.3147,32.3665,0.391927,0.965936
2026-08-20,11,58,0,2026-08-19,2026-08-17,3,2,B1,全,5,5,20,35.8968,29.9612,-0.530579,0.965936
2026-08-20,11,58,0,2026-08-19,2026-08-18,4,2,B1,全,5,4,40,35.8968,29.9612,0.136952,0.97716
2026-08-20,11,58,1,2026-07-21,2026-07-16,1,1,B1,全,1,3,60,69.5217,32.9886,-0.288637,0.66742
2026-08-20,11,58,1,2026-07-21,2026-07-16,1,2,B1,全,4,5,20,40.2881,32.0806,-0.632411,0.66742
2026-08-20,11,58,1,2026-07-21,2026-07-17,2,1,B1,全,2,4,40,47.3147,32.3665,-0.225995,0.675175
2026-08-20,11,58,1,2026-07-21,2026-07-18,3,1,B1,全,6,6,0,25.2276,25.9658,-0.971568,0.68302
2026-08-20,11,58,1,2026-07-21,2026-07-18,3,2,B1,全,3,2,80,45.0022,33.3025,1.050906,0.68302
2026-08-20,11,58,1,2026-07-21,2026-07-19,4,2,B1,全,5,4,40,35.8968,29.9612,0.136952,0.690956
2026-08-20,11,58,1,2026-07-21,2026-07-20,5,1,B1,全,5,6,0,35.8968,29.9612,-1.198109,0.698985
2026-08-20,11,58,1,2026-07-21,2026-07-20,5,2,B1,全,3,2,80,45.0022,33.3025,1.050906,0.698985
2026-08-20,11,58,2,2026-07-12,2026-07-07,1,2,B1,全,1,1,100,69.5217,32.9886,0.923902,0.601513
2026-08-20,11,58,2,2026-07-12,2026-07-08,2,1,B1,全,5,3,60,35.8968,29.9612,0.804482,0.608502
2026-08-20,11,58,2,2026-07-12,2026-07-08,2,2,B1,全,3,4,40,45.0022,33.3025,-0.150206,0.608502
2026-08-20,11,58,2,2026-07-12,2026-07-09,3,1,B1,全,2,3,60,47.3147,32.3665,0.391927,0.615572
2026-08-20,11,58,2,2026-07-12,2026-07-09,3,2,B1,全,4,転,-100,40.2881,32.0806,-4.372995,0.615572
2026-08-20,11,58,2,2026-07-12,2026-07-10,4,1,B1,全,6,5,20,25.2276,25.9658,-0.201325,0.622725
2026-08-20,11,58,2,2026-07-12,2026-07-11,5,1,B1,全,2,2,80,47.3147,32.3665,1.009849,0.629961
2026-08-20,11,58,2,2026-07-12,2026-07-11,5,2,B1,全,5,3,60,35.8968,29.9612,0.804482,0.629961
2026-08-20,11,58,3,2026-06-24,2026-06-19,1,2,B1,全,3,3,60,45.0022,33.3025,0.45035,0.48858
2026-08-20,11,58,3,2026-06-24,2026-06-20,2,1,B1,全,6,4,40,25.2276,25.9658,0.568919,0.494257
2026-08-20,11,58,3,2026-06-24,2026-06-20,2,2,B1,全,2,2,80,47.3147,32.3665,1.009849,0.494257
2026-08-20,11,58,3,2026-06-24,2026-06-21,3,1,B1,全,5,3,60,35.8968,29.9612,0.804482,0.5
2026-08-20,11,58,3,2026-06-24,2026-06-21,3,2,B1,全,1,6,0,69.5217,32.9886,-2.107446,0.5
2026-08-20,11,58,3,2026-06-24,2026-06-22,4,1,B1,全,4,4,40,40.2881,32.0806,-0.00898,0.50581
2026-08-20,11,58,3,2026-06-24,2026-06-23,5,1,B1,全,2,5,20,47.3147,32.3665,-0.843917,0.511687
2026-08-20,11,58,4,2026-06-14,2026-06-09,1,1,B2,全,3,2,100,42.9272,44.9951,1.268424,0.435275
2026-08-20,11,58,4,2026-06-14,2026-06-09,1,2,B2,全,4,4,50,34.6349,39.8204,0.38586,0.435275
2026-08-20,11,58,4,2026-06-14,2026-06-10,2,2,B2,全,5,5,25,29.8478,37.0369,-0.13089,0.440333
2026-08-20,11,58,4,2026-06-14,2026-06-11,3,1,B2,全,6,3,75,13.6145,27.1962,2.257137,0.445449
2026-08-20,11,58,4,2026-06-14,2026-06-11,3,2,B2,全,2,2,100,46.9937,43.3339,1.223206,0.445449
2026-08-20,11,58,4,2026-06-14,2026-06-12,4,1,B2,全,1,1,125,80.5921,46.5826,0.953316,0.450625
2026-08-20,11,58,4,2026-06-14,2026-06-13,5,1,B2,全,2,3,75,46.9937,43.3339,0.646291,0.455861
2026-08-20,11,58,4,2026-06-14,2026-06-13,5,2,B2,全,5,4,50,29.8478,37.0369,0.544113,0.455861
2026-08-20,11,58,5,2026-05-25,2026-05-22,1,1,A1,G2_G3_一般,6,6,0,21.8097,16.3982,-1.330011,0.353553
2026-08-20,11,58,5,2026-05-25,2026-05-22,1,2,A1,G2_G3_一般,3,4,20,31.9717,17.5205,-0.683297,0.353553
2026-08-20,11,58,5,2026-05-25,2026-05-23,2,2,A1,G2_G3_一般,1,2,40,44.5558,11.7661,-0.387194,0.357661
2026-08-20,11,58,5,2026-05-25,2026-05-24,3,2,A1,G2_G3_一般,4,5,10,30.7604,16.4204,-1.264305,0.361817
2026-08-20,11,58,5,2026-05-25,2026-05-25,4,1,A1,G2_G3_一般,5,5,10,27.579,16.1733,-1.086913,0.366021
2026-08-20,11,58,5,2026-05-25,2026-05-25,4,2,A1,G2_G3_一般,2,3,30,33.5668,16.4571,-0.216735,0.366021
2026-08-20,11,58,5,2026-05-25,2026-05-25,5,1,A1,G2_G3_一般,3,5,10,31.9717,17.5205,-1.254057,0.366021
2026-08-20,11,60,0,2026-08-19,2026-08-15,1,1,B1,全,6,6,0,25.2276,25.9658,-0.971568,0.943874
2026-08-20,11,60,0,2026-08-19,2026-08-15,1,2,B1,全,2,4,40,47.3147,32.3665,-0.225995,0.943874
2026-08-20,11,60,0,2026-08-19,2026-08-16,2,1,B1,全,4,5,20,40.2881,32.0806,-0.632411,0.954842
2026-08-20,11,60,0,2026-08-19,2026-08-17,3,2,B1,全,5,5,20,35.8968,29.9612,-0.530579,0.965936
2026-08-20,11,60,0,2026-08-19,2026-08-18,4,1,B1,全,1,1,100,69.5217,32.9886,0.923902,0.97716
2026-08-20,11,60,0,2026-08-19,2026-08-18,4,2,B1,全,2,3,60,47.3147,32.3665,0.391927,0.97716
2026-08-20,11,60,1,2026-07-21,2026-07-16,1,2,A2,G2_G3_一般,6,5,15,25.862,22.0233,-0.493204,0.66742
2026-08-20,11,60,1,2026-07-21,2026-07-17,2,1,A2,G2_G3_一般,6,6,0,25.862,22.0233,-1.174302,0.675175
2026-08-20,11,60,1,2026-07-21,2026-07-18,3,1,A2,G2_G3_一般,6,4,30,25.862,22.0233,0.187893,0.68302
2026-08-20,11,60,1,2026-07-21,2026-07-19,4,1,A2,G2_G3_一般,6,4,30,25.862,22.0233,0.187893,0.690956
2026-08-20,11,60,1,2026-07-21,2026-07-20,5,2,A2,G2_G3_一般,6,3,45,25.862,22.0233,0.868991,0.698985
2026-08-20,11,60,2,2026-07-12,2026-07-07,1,1,B1,全,5,6,0,35.8968,29.9612,-1.198109,0.601513
2026-08-20,11,60,2,2026-07-12,2026-07-07,1,2,B1,全,2,5,20,47.3147,32.3665,-0.843917,0.601513
2026-08-20,11,60,2,2026-07-12,2026-07-08,2,1,B1,全,3,5,20,45.0022,33.3025,-0.750762,0.608502
2026-08-20,11,60,2,2026-07-12,2026-07-09,3,1,B1,全,6,5,20,25.2276,25.9658,-0.201325,0.615572
2026-08-20,11,60,2,2026-07-12,2026-07-10,4,1,B1,全,1,1,100,69.5217,32.9886,0.923902,0.622725
2026-08-20,11,60,2,2026-07-12,2026-07-10,4,2,B1,全,4,5,20,40.2881,32.0806,-0.632411,0.622725
2026-08-20,11,60,2,2026-07-12,2026-07-11,5,1,B1,全,2,4,40,47.3147,32.3665,-0.225995,0.629961
2026-08-20,11,60,3,2026-07-03,2026-06-29,1,2,B1,全,2,4,40,47.3147,32.3665,-0.225995,0.548412
2026-08-20,11,60,3,2026-07-03,2026-06-30,2,1,B1,全,4,3,60,40.2881,32.0806,0.614451,0.554785
2026-08-20,11,60,3,2026-07-03,2026-06-30,2,2,B1,全,4,3,60,40.2881,32.0806,0.614451,0.554785
2026-08-20,11,60,3,2026-07-03,2026-07-01,3,1,B1,全,1,6,0,69.5217,32.9886,-2.107446,0.561231
2026-08-20,11,60,3,2026-07-03,2026-07-01,3,2,B1,全,6,6,0,25.2276,25.9658,-0.971568,0.561231
2026-08-20,11,60,3,2026-07-03,2026-07-02,4,1,B1,全,6,5,20,25.2276,25.9658,-0.201325,0.567752
2026-08-20,11,60,4,2026-06-24,2026-06-19,1,1,B1,全,5,2,80,35.8968,29.9612,1.472013,0.48858
2026-08-20,11,60,4,2026-06-24,2026-06-19,1,2,B1,全,2,4,40,47.3147,32.3665,-0.225995,0.48858
2026-08-20,11,60,4,2026-06-24,2026-06-20,2,1,B1,全,4,1,100,40.2881,32.0806,1.861312,0.494257
2026-08-20,11,60,4,2026-06-24,2026-06-21,3,1,B1,全,3,1,100,45.0022,33.3025,1.651461,0.5
2026-08-20,11,60,4,2026-06-24,2026-06-21,3,2,B1,全,6,5,20,25.2276,25.9658,-0.201325,0.5
2026-08-20,11,60,4,2026-06-24,2026-06-22,4,1,B1,全,1,3,60,69.5217,32.9886,-0.288637,0.50581
2026-08-20,11,60,4,2026-06-24,2026-06-22,4,2,B1,全,3,3,60,45.0022,33.3025,0.45035,0.50581
2026-08-20,11,60,4,2026-06-24,2026-06-23,5,1,B1,全,4,3,60,40.2881,32.0806,0.614451,0.511687
2026-08-20,11,60,4,2026-06-24,2026-06-23,5,2,B1,全,3,転,-100,45.0022,33.3025,-4.354097,0.511687
2026-08-20,11,60,5,2026-06-03,2026-05-29,1,2,B1,全,6,6,0,25.2276,25.9658,-0.971568,0.383332
2026-08-20,11,60,5,2026-06-03,2026-05-30,2,1,B1,全,4,5,20,40.2881,32.0806,-0.632411,0.387786
2026-08-20,11,60,5,2026-06-03,2026-05-30,2,2,B1,全,2,5,20,47.3147,32.3665,-0.843917,0.387786
2026-08-20,11,60,5,2026-06-03,2026-05-31,3,1,B1,全,3,4,40,45.0022,33.3025,-0.150206,0.392292
2026-08-20,11,60,5,2026-06-03,2026-06-01,4,1,B1,全,4,5,20,40.2881,32.0806,-0.632411,0.39685
2026-08-20,11,60,5,2026-06-03,2026-06-01,4,2,B1,全,1,2,80,69.5217,32.9886,0.317633,0.39685
2026-08-20,11,60,5,2026-06-03,2026-06-02,5,1,B1,全,5,6,0,35.8968,29.9612,-1.198109,0.401461
2026-08-20,11,61,0,2026-08-19,2026-08-15,1,2,B1,全,6,落,-100,25.2276,25.9658,-4.822786,0.943874
2026-08-20,11,61,0,2026-08-19,2026-08-16,2,1,B1,全,3,4,40,45.0022,33.3025,-0.150206,0.954842
2026-08-20,11,61,0,2026-08-19,2026-08-16,2,2,B1,全,5,5,20,35.8968,29.9612,-0.530579,0.954842
2026-08-20,11,61,0,2026-08-19,2026-08-17,3,1,B1,全,1,1,100,69.5217,32.9886,0.923902,0.965936
2026-08-20,11,61,0,2026-08-19,2026-08-18,4,1,B1,全,4,5,20,40.2881,32.0806,-0.632411,0.97716
2026-08-20,11,61,0,2026-08-19,2026-08-18,4,2,B1,全,2,3,60,47.3147,32.3665,0.391927,0.97716
2026-08-20,11,61,1,2026-08-02,2026-07-28,1,2,A2,SG_G1,1,1,125,99.1071,29.4913,0.877982,0.766664
2026-08-20,11,61,1,2026-08-02,2026-07-29,2,1,A2,SG_G1,6,6,0,41.4062,31.6286,-1.309141,0.775572
2026-08-20,11,61,1,2026-08-02,2026-07-29,2,2,A2,SG_G1,2,5,25,53.5714,53.5,-0.534046,0.775572
2026-08-20,11,61,1,2026-08-02,2026-07-30,3,1,A2,SG_G1,5,6,0,48.2759,40.4346,-1.193924,0.784584
2026-08-20,11,61,1,2026-08-02,2026-07-31,4,1,A2,SG_G1,4,2,100,43.1034,54.4948,1.044074,0.793701
2026-08-20,11,61,1,2026-08-02,2026-08-01,5,1,A2,SG_G1,3,1,125,50.0,51.2348,1.46385,0.802923
2026-08-20,11,61,1,2026-08-02,2026-08-01,5,2,A2,SG_G1,4,2,100,43.1034,54.4948,1.044074,0.802923
2026-08-20,11,61,2,2026-07-12,2026-07-07,1,1,B2,全,5,5,25,29.8478,37.0369,-0.13089,0.601513
2026-08-20,11,61,2,2026-07-12,2026-07-08,2,1,B2,全,3,5,25,42.9272,44.9951,-0.398425,0.608502
2026-08-20,11,61,2,2026-07-12,2026-07-08,2,2,B2,全,1,5,25,80.5921,46.5826,-1.19341,0.608502
2026-08-20,11,61,2,2026-07-12,2026-07-09,3,1,B2,全,4,6,0,34.6349,39.8204,-0.869777,0.615572
2026-08-20,11,61,2,2026-07-12,2026-07-10,4,1,B2,全,2,4,50,46.9937,43.3339,0.069376,0.622725
2026-08-20,11,61,2,2026-07-12,2026-07-10,4,2,B2,全,6,6,0,13.6145,27.1962,-0.500604,0.622725
2026-08-20,11,61,2,2026-07-12,2026-07-11,5,1,B2,全,6,5,25,13.6145,27.1962,0.418643,0.629961
2026-08-20,11,61,3,2026-07-03,2026-06-29,1,2,A2,G2_G3_一般,4,3,45,39.3572,24.1876,0.233294,0.548412
2026-08-20,11,61,3,2026-07-03,2026-06-30,2,1,A2,G2_G3_一般,3,2,60,43.7456,25.2622,0.643429,0.554785
2026-08-20,11,61,3,2026-07-03,2026-06-30,2,2,A2,G2_G3_一般,1,1,75,61.8822,20.3034,0.646091,0.554785
2026-08-20,11,61,3,2026-07-03,2026-07-01,3,1,A2,G2_G3_一般,2,3,45,45.1453,23.4647,-0.00619,0.561231
2026-08-20,11,61,3,2026-07-03,2026-07-01,3,2,A2,G2_G3_一般,6,2,60,25.862,22.0233,1.550088,0.561231
2026-08-20,11,61,3,2026-07-03,2026-07-02,4,1,A2,G2_G3_一般,5,4,30,34.6581,22.3473,-0.208443,0.567752
2026-08-20,11,61,3,2026-07-03,2026-07-02,4,2,A2,G2_G3_一般,2,1,75,45.1453,23.4647,1.272326,0.567752
2026-08-20,11,61,4,2026-06-24,2026-06-19,1,1,A1,G2_G3_一般,5,2,40,27.579,16.1733,0.767992,0.48858
2026-08-20,11,61,4,2026-06-24,2026-06-19,1,2,A1,G2_G3_一般,1,1,50,44.5558,11.7661,0.462706,0.48858
2026-08-20,11,61,4,2026-06-24,2026-06-20,2,1,A1,G2_G3_一般,3,1,50,31.9717,17.5205,1.028985,0.494257
2026-08-20,11,61,4,2026-06-24,2026-06-20,2,2,A1,G2_G3_一般,6,2,40,21.8097,16.3982,1.109288,0.494257
2026-08-20,11,61,4,2026-06-24,2026-06-21,3,1,A1,G2_G3_一般,4,1,50,30.7604,16.4204,1.171687,0.5
2026-08-20,11,61,4,2026-06-24,2026-06-21,3,2,A1,G2_G3_一般,1,2,40,44.5558,11.7661,-0.387194,0.5
2026-08-20,11,61,4,2026-06-24,2026-06-22,4,1,A1,G2_G3_一般,3,2,40,31.9717,17.5205,0.458225,0.50581
2026-08-20,11,61,4,2026-06-24,2026-06-22,4,2,A1,G2_G3_一般,2,2,40,33.5668,16.4571,0.390907,0.50581
2026-08-20,11,61,4,2026-06-24,2026-06-23,5,1,A1,G2_G3_一般,6,3,30,21.8097,16.3982,0.499463,0.511687
2026-08-20,11,61,4,2026-06-24,2026-06-23,5,2,A1,G2_G3_一般,1,3,30,44.5558,11.7661,-1.237095,0.511687
2026-08-20,11,61,5,2026-06-03,2026-05-29,1,2,B2,全,5,6,0,29.8478,37.0369,-0.805893,0.383332
2026-08-20,11,61,5,2026-06-03,2026-05-30,2,1,B2,全,5,6,0,29.8478,37.0369,-0.805893,0.387786
2026-08-20,11,61,5,2026-06-03,2026-05-30,2,2,B2,全,6,6,0,13.6145,27.1962,-0.500604,0.387786
2026-08-20,11,61,5,2026-06-03,2026-05-31,3,1,B2,全,4,6,0,34.6349,39.8204,-0.869777,0.392292
2026-08-20,11,61,5,2026-06-03,2026-06-01,4,1,B2,全,6,6,0,13.6145,27.1962,-0.500604,0.39685
2026-08-20,11,61,5,2026-06-03,2026-06-01,4,2,B2,全,5,5,25,29.8478,37.0369,-0.13089,0.39685
2026-08-20,11,61,5,2026-06-03,2026-06-02,5,1,B2,全,6,5,25,13.6145,27.1962,0.418643,0.401461
2026-08-20,11,62,0,2026-08-19,2026-08-15,1,1,B1,全,3,5,20,45.0022,33.3025,-0.750762,0.943874
2026-08-20,11,62,0,2026-08-19,2026-08-16,2,1,B1,全,1,1,100,69.5217,32.9886,0.923902,0.954842
2026-08-20,11,62,0,2026-08-19,2026-08-16,2,2,B1,全,5,5,20,35.8968,29.9612,-0.530579,0.954842
2026-08-20,11,62,0,2026-08-19,2026-08-17,3,1,B1,全,2,3,60,47.3147,32.3665,0.391927,0.965936
2026-08-20,11,62,0,2026-08-19,2026-08-17,3,2,B1,全,4,2,80,40.2881,32.0806,1.237881,0.965936
2026-08-20,11,62,0,2026-08-19,2026-08-18,4,1,B1,全,5,3,60,35.8968,29.9612,0.804482,0.97716
2026-08-20,11,62,1,2026-07-21,2026-07-16,1,1,B1,全,4,2,80,40.2881,32.0806,1.237881,0.66742
2026-08-20,11,62,1,2026-07-21,2026-07-16,1,2,B1,全,2,2,80,47.3147,32.3665,1.009849,0.66742
2026-08-20,11,62,1,2026-07-21,2026-07-17,2,2,B1,全,3,4,40,45.0022,33.3025,-0.150206,0.675175
2026-08-20,11,62,1,2026-07-21,2026-07-18,3,1,B1,全,1,2,80,69.5217,32.9886,0.317633,0.68302
2026-08-20,11,62,1,2026-07-21,2026-07-18,3,2,B1,全,5,3,60,35.8968,29.9612,0.804482,0.68302
2026-08-20,11,62,1,2026-07-21,2026-07-19,4,1,B1,全,6,5,20,25.2276,25.9658,-0.201325,0.690956
2026-08-20,11,62,1,2026-07-21,2026-07-19,4,2,B1,全,4,4,40,40.2881,32.0806,-0.00898,0.690956
2026-08-20,11,62,1,2026-07-21,2026-07-20,5,1,B1,全,1,1,100,69.5217,32.9886,0.923902,0.698985
2026-08-20,11,62,1,2026-07-21,2026-07-20,5,2,B1,全,6,4,40,25.2276,25.9658,0.568919,0.698985
2026-08-20,11,62,2,2026-07-12,2026-07-07,1,1,B1,全,6,5,20,25.2276,25.9658,-0.201325,0.601513
2026-08-20,11,62,2,2026-07-12,2026-07-08,2,1,B1,全,5,6,0,35.8968,29.9612,-1.198109,0.608502
2026-08-20,11,62,2,2026-07-12,2026-07-08,2,2,B1,全,3,1,100,45.0022,33.3025,1.651461,0.608502
2026-08-20,11,62,2,2026-07-12,2026-07-09,3,1,B1,全,4,5,20,40.2881,32.0806,-0.632411,0.615572
2026-08-20,11,62,2,2026-07-12,2026-07-09,3,2,B1,全,1,3,60,69.5217,32.9886,-0.288637,0.615572
2026-08-20,11,62,2,2026-07-12,2026-07-10,4,2,B1,全,2,4,40,47.3147,32.3665,-0.225995,0.622725
2026-08-20,11,62,2,2026-07-12,2026-07-11,5,1,B1,全,4,6,0,40.2881,32.0806,-1.255841,0.629961
2026-08-20,11,62,2,2026-07-12,2026-07-11,5,2,B1,全,5,6,0,35.8968,29.9612,-1.198109,0.629961
2026-08-20,11,62,3,2026-07-03,2026-06-29,1,1,B1,全,4,6,0,40.2881,32.0806,-1.255841,0.548412
2026-08-20,11,62,3,2026-07-03,2026-06-30,2,1,B1,全,5,4,40,35.8968,29.9612,0.136952,0.554785
2026-08-20,11,62,3,2026-07-03,2026-06-30,2,2,B1,全,2,4,40,47.3147,32.3665,-0.225995,0.554785
2026-08-20,11,62,3,2026-07-03,2026-07-01,3,2,B1,全,1,5,20,69.5217,32.9886,-1.501176,0.561231
2026-08-20,11,62,3,2026-07-03,2026-07-02,4,1,B1,全,3,5,20,45.0022,33.3025,-0.750762,0.567752
2026-08-20,11,62,4,2026-06-24,2026-06-19,1,1,A1,G2_G3_一般,1,1,50,44.5558,11.7661,0.462706,0.48858
2026-08-20,11,62,4,2026-06-24,2026-06-19,1,2,A1,G2_G3_一般,5,5,10,27.579,16.1733,-1.086913,0.48858
2026-08-20,11,62,4,2026-06-24,2026-06-20,2,1,A1,G2_G3_一般,4,3,30,30.7604,16.4204,-0.046309,0.494257
2026-08-20,11,62,4,2026-06-24,2026-06-20,2,2,A1,G2_G3_一般,2,3,30,33.5668,16.4571,-0.216735,0.494257
2026-08-20,11,62,4,2026-06-24,2026-06-21,3,1,A1,G2_G3_一般,6,5,10,21.8097,16.3982,-0.720186,0.5
2026-08-20,11,62,4,2026-06-24,2026-06-21,3,2,A1,G2_G3_一般,3,1,50,31.9717,17.5205,1.028985,0.5
2026-08-20,11,62,4,2026-06-24,2026-06-22,4,1,A1,G2_G3_一般,4,4,20,30.7604,16.4204,-0.655307,0.50581
2026-08-20,11,62,4,2026-06-24,2026-06-22,4,2,A1,G2_G3_一般,1,1,50,44.5558,11.7661,0.462706,0.50581
2026-08-20,11,62,4,2026-06-24,2026-06-23,5,1,A1,G2_G3_一般,2,3,30,33.5668,16.4571,-0.216735,0.511687
2026-08-20,11,62,4,2026-06-24,2026-06-23,5,2,A1,G2_G3_一般,5,4,20,27.579,16.1733,-0.468611,0.511687
2026-08-20,11,62,5,2026-06-14,2026-06-09,1,2,B2,全,6,6,0,13.6145,27.1962,-0.500604,0.435275
2026-08-20,11,62,5,2026-06-14,2026-06-10,2,1,B2,全,5,6,0,29.8478,37.0369,-0.805893,0.440333
2026-08-20,11,62,5,2026-06-14,2026-06-10,2,2,B2,全,4,6,0,34.6349,39.8204,-0.869777,0.440333
2026-08-20,11,62,5,2026-06-14,2026-06-11,3,2,B2,全,6,4,50,13.6145,27.1962,1.33789,0.445449
2026-08-20,11,62,5,2026-06-14,2026-06-12,4,1,B2,全,6,4,50,13.6145,27.1962,1.33789,0.450625
2026-08-20,11,62,5,2026-06-14,2026-06-12,4,2,B2,全,6,5,25,13.6145,27.1962,0.418643,0.450625
2026-08-20,11,62,5,2026-06-14,2026-06-13,5,1,B2,全,6,5,25,13.6145,27.1962,0.418643,0.455861
2026-08-20,11,63,0,2026-08-19,2026-08-15,1,2,A1,G2_G3_一般,5,5,10,27.579,16.1733,-1.086913,0.943874
2026-08-20,11,63,0,2026-08-19,2026-08-16,2,1,A1,G2_G3_一般,2,1,50,33.5668,16.4571,0.998549,0.954842
2026-08-20,11,63,0,2026-08-19,2026-08-16,2,2,A1,G2_G3_一般,4,4,20,30.7604,16.4204,-0.655307,0.954842
2026-08-20,11,63,0,2026-08-19,2026-08-17,3,1,A1,G2_G3_一般,3,2,40,31.9717,17.5205,0.458225,0.965936
2026-08-20,11,63,0,2026-08-19,2026-08-17,3,2,A1,G2_G3_一般,1,1,50,44.5558,11.7661,0.462706,0.965936
2026-08-20,11,63,0,2026-08-19,2026-08-18,4,1,A1,G2_G3_一般,6,4,20,21.8097,16.3982,-0.110362,0.97716
2026-08-20,11,63,0,2026-08-19,2026-08-18,4,2,A1,G2_G3_一般,2,2,40,33.5668,16.4571,0.390907,0.97716
2026-08-20,11,63,1,2026-08-02,2026-07-28,1,1,A1,SG_G1,2,転,-100,49.5057,35.1767,-4.250138,0.766664
2026-08-20,11,63,1,2026-08-02,2026-07-28,1,2,A1,SG_G1,4,4,40,44.4118,32.2847,-0.136652,0.766664
2026-08-20,11,63,1,2026-08-02,2026-07-29,2,1,A1,SG_G1,3,2,80,49.6,34.0404,0.893056,0.775572
2026-08-20,11,63,1,2026-08-02,2026-07-30,3,2,A1,SG_G1,6,5,20,31.25,26.3723,-0.426585,0.784584
2026-08-20,11,63,1,2026-08-02,2026-07-31,4,1,A1,SG_G1,1,1,100,85.5351,24.4872,0.590715,0.793701
