レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
201810040101,第３回ＢＯＡＴＢｏｙカップ・Ｇ３マスターズリーグ,2018-10-04,1,01R,0.0,1,0.0,2,20.0,25.0,1,1,53.3,0.0,6.64,-0.5,0.06,2,2,50.0,1.0,6.72,-0.5,-0.04,3,3,51.0,0.0,6.73,-0.5,0.11,4,4,55.5,0.0,6.69,-0.5,-0.02,5,5,52.1,0.0,6.84,-0.5,-0.03,6,6,51.7,0.0,6.79,-0.5,-0.21
201810040102,第３回ＢＯＡＴＢｏｙカップ・Ｇ３マスターズリーグ,2018-10-04,1,02R,2.0,1,1.0,2,21.0,26.0,1,1,51.0,0.0,6.73,-0.5,0.01,2,2,54.0,0.0,6.68,-0.5,0.03,3,3,53.3,0.0,6.67,-0.5,0.0,4,4,52.7,0.0,6.78,-0.5,0.13,5,5,51.0,0.0,6.76,-0.5,0.03,6,6,52.3,0.0,6.84,-0.5,0.02
201810040103,第３回ＢＯＡＴＢｏｙカップ・Ｇ３マスターズリーグ,2018-10-04,1,03R,2.0,1,1.0,2,21.0,26.0,1,1,49.5,1.5,6.68,-0.5,0.03,2,2,51.0,0.0,6.77,-0.5,0.07,3,3,51.0,0.0,6.69,-0.5,-0.02,4,4,51.0,0.0,6.75,-0.5,-0.08,5,5,54.0,0.0,6.77,-0.5,-0.1,6,6,52.0,0.0,6.75,-0.5,0.13
201810040104,第３回ＢＯＡＴＢｏｙカップ・Ｇ３マスターズリーグ,2018-10-04,1,04R,1.0,1,1.0,2,21.0,26.0,1,1,53.7,0.0,6.71,-0.5,0.01,2,2,52.0,0.0,6.75,-0.5,0.02,3,3,51.4,0.0,6.69,-0.5,0.06,4,4,53.2,0.0,6.7,-0.5,0.17,5,5,51.0,0.0,6.68,-0.5,0.01,6,6,54.1,0.0,6.73,-0.5,0.09
201810040105,第３回ＢＯＡＴＢｏｙカップ・Ｇ３マスターズリーグ,2018-10-04,1,05R,1.0,1,1.0,2,21.0,26.0,1,1,51.0,0.0,6.77,-0.5,0.06,2,,51.9,0.0,6.78,0.0,,3,2,51.0,0.0,6.77,-0.5,0.11,4,3,51.9,0.0,6.79,-0.5,0.03,5,4,52.7,0.0,6.74,-0.5,0.06,6,5,50.0,1.0,6.72,-0.5,0.08
201810040106,第３回ＢＯＡＴＢｏｙカップ・Ｇ３マスターズリーグ,2018-10-04,1,06R,1.0,1,1.0,2,21.0,26.0,1,1,51.0,0.0,6.72,-0.5,0.01,2,2,53.3,0.0,6.7,-0.5,0.34,3,3,53.3,0.0,6.69,-0.5,0.22,4,4,51.0,0.0,6.74,-0.5,0.11,5,5,51.0,0.0,6.69,-0.5,0.04,6,6,50.5,0.5,6.77,0.0,0.08
201810040107,第３回ＢＯＡＴＢｏｙカップ・Ｇ３マスターズリーグ,2018-10-04,1,07R,0.0,1,0.0,2,21.0,26.0,1,,51.0,0.0,,,,2,1,52.8,0.0,6.63,-0.5,-0.02,3,2,52.3,0.0,6.76,-0.5,0.07,4,3,51.8,0.0,6.75,-0.5,-0.04,5,4,51.0,0.0,6.77,-0.5,-0.06,6,5,53.3,0.0,6.75,-0.5,0.02
201810040108,第３回ＢＯＡＴＢｏｙカップ・Ｇ３マスターズリーグ,2018-10-04,1,08R,1.0,,1.0,2,21.0,26.0,1,1,54.1,0.0,6.72,-0.5,-0.05,2,3,53.3,0.0,6.75,-0.5,-0.05,3,4,49.0,2.0,6.74,-0.5,-0.01,4,5,54.0,0.0,6.78,-0.5,0.09,5,2,51.0,0.0,6.76,-0.5,-0.03,6,6,53.2,0.0,6.81,-0.5,0.11
201810040109,第３回ＢＯＡＴＢｏｙカップ・Ｇ３マスターズリーグ,2018-10-04,1,09R,0.0,1,0.0,2,21.0,26.0,1,1,51.9,0.0,6.69,-0.5,-0.02,2,2,51.4,0.0,6.72,-0.5,0.09,3,3,51.7,0.0,6.8,-0.5,0.33,4,4,54.0,0.0,6.83,-0.5,0.25,5,5,51.8,0.0,6.79,-0.5,0.26,6,6,51.0,0.0,6.81,-0.5,0.32
201810040110,第３回ＢＯＡＴＢｏｙカップ・Ｇ３マスターズリーグ,2018-10-04,1,10R,0.0,1,0.0,2,20.0,25.0,1,1,51.0,0.0,6.68,-0.5,-0.05,2,2,51.0,0.0,6.68,-0.5,0.15,3,3,51.0,0.0,6.82,-0.5,-0.01,4,4,51.0,0.0,6.79,-0.5,0.07,5,5,52.0,0.0,6.78,-0.5,0.05,6,6,52.7,0.0,6.77,-0.5,0.14
