レースコード,レース日,レース場,レース回,締切時刻,取得日時,気象観測時刻,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃)
202607022101,2026-07-02,21,01R,08:32,2026-07-02T08:22:22.509724+09:00,0755,1.0,1,1.0,2,22.5,25.2
202607022301,2026-07-02,23,01R,08:44,2026-07-02T08:34:19.919045+09:00,0800,4.0,1,4.0,3,21.0,24.0
202607022102,2026-07-02,21,02R,08:58,2026-07-02T08:48:23.797764+09:00,0835,1.0,1,1.0,2,23.2,25.3
202607022302,2026-07-02,23,02R,09:10,2026-07-02T09:00:47.938039+09:00,0848,3.0,1,3.0,3,21.0,24.0
202607022103,2026-07-02,21,03R,09:24,2026-07-02T09:14:23.845713+09:00,0901,1.0,8,1.0,2,23.5,25.3
202607022303,2026-07-02,23,03R,09:36,2026-07-02T09:26:20.204542+09:00,0914,3.0,1,3.0,2,21.0,24.0
202607022104,2026-07-02,21,04R,09:50,2026-07-02T09:40:25.992239+09:00,0927,1.0,1,1.0,1,24.7,25.4
202607022304,2026-07-02,23,04R,10:02,2026-07-02T09:52:23.384423+09:00,0940,3.0,1,3.0,2,22.0,24.0
202607022105,2026-07-02,21,05R,10:18,2026-07-02T10:08:22.167256+09:00,0953,2.0,1,2.0,1,24.8,25.5
202607022305,2026-07-02,23,05R,10:30,2026-07-02T10:20:27.384345+09:00,1006,3.0,1,3.0,2,22.0,24.0
202607021101,2026-07-02,11,01R,10:34,2026-07-02T10:24:27.327477+09:00,0955,1.0,1,1.0,3,21.0,24.0
202607020801,2026-07-02,08,01R,10:39,2026-07-02T10:30:27.106083+09:00,0950,0.0,,0.0,1,23.0,26.0
202607021601,2026-07-02,16,01R,10:42,2026-07-02T10:32:17.823269+09:00,0952,3.0,6,3.0,2,25.0,23.0
202607022106,2026-07-02,21,06R,10:48,2026-07-02T10:38:26.527838+09:00,1021,2.0,1,2.0,1,24.5,25.6
202607022306,2026-07-02,23,06R,10:59,2026-07-02T10:50:21.172559+09:00,1034,2.0,1,2.0,2,23.0,24.0
202607021102,2026-07-02,11,02R,11:03,2026-07-02T10:54:21.915144+09:00,1037,1.0,2,1.0,3,21.0,24.0
202607020802,2026-07-02,08,02R,11:08,2026-07-02T10:58:17.967849+09:00,1043,4.0,7,2.0,1,24.0,26.0
202607021602,2026-07-02,16,02R,11:12,2026-07-02T11:02:24.691272+09:00,1045,3.0,6,3.0,1,25.0,23.0
202607022107,2026-07-02,21,07R,11:18,2026-07-02T11:08:22.967584+09:00,1051,2.0,8,2.0,1,24.3,25.9
202607022307,2026-07-02,23,07R,11:28,2026-07-02T11:18:27.144056+09:00,1103,3.0,1,3.0,2,24.0,24.0
202607021103,2026-07-02,11,03R,11:30,2026-07-02T11:20:23.658247+09:00,1106,2.0,2,2.0,2,22.0,24.0
202607020501,2026-07-02,05,01R,11:33,2026-07-02T11:24:25.002660+09:00,1020,1.0,2,2.0,2,21.0,24.0
202607020601,2026-07-02,06,01R,11:38,2026-07-02T11:28:27.286015+09:00,0940,2.0,5,1.0,3,24.0,24.0
202607020803,2026-07-02,08,03R,11:37,2026-07-02T11:28:27.286015+09:00,1112,2.0,6,1.0,1,25.0,26.0
202607021603,2026-07-02,16,03R,11:43,2026-07-02T11:34:22.605457+09:00,1116,2.0,8,3.0,1,26.0,23.0
202607022108,2026-07-02,21,08R,11:49,2026-07-02T11:40:25.903763+09:00,1121,2.0,1,2.0,1,25.2,26.2
202607020401,2026-07-02,04,01R,11:55,2026-07-02T11:46:23.302094+09:00,1056,2.0,1,3.0,3,22.0,24.0
202607021104,2026-07-02,11,04R,11:59,2026-07-02T11:50:23.175140+09:00,1133,2.0,2,2.0,2,22.0,24.0
202607020502,2026-07-02,05,02R,12:02,2026-07-02T11:52:22.202558+09:00,1137,1.0,1,2.0,3,21.0,24.0
202607022308,2026-07-02,23,08R,12:04,2026-07-02T11:54:19.005500+09:00,1132,2.0,1,2.0,1,24.0,24.0
202607020602,2026-07-02,06,02R,12:08,2026-07-02T11:58:19.243484+09:00,1142,2.0,5,1.0,2,26.0,24.0
202607020804,2026-07-02,08,04R,12:13,2026-07-02T12:04:24.267089+09:00,1141,2.0,6,1.0,1,25.0,26.0
202607021604,2026-07-02,16,04R,12:15,2026-07-02T12:06:23.349671+09:00,1147,2.0,8,3.0,1,27.0,23.0
202607022201,2026-07-02,22,01R,12:20,2026-07-02T12:10:21.923308+09:00,1135,2.0,8,2.0,1,24.0,23.0
202607020402,2026-07-02,04,02R,12:24,2026-07-02T12:14:22.460594+09:00,1158,1.0,1,3.0,3,22.0,24.0
202607022109,2026-07-02,21,09R,12:22,2026-07-02T12:14:22.460594+09:00,1152,2.0,8,2.0,1,26.2,26.4
202607021105,2026-07-02,11,05R,12:27,2026-07-02T12:18:27.192660+09:00,1202,1.0,2,1.0,1,22.0,24.0
202607020503,2026-07-02,05,03R,12:30,2026-07-02T12:20:21.575343+09:00,1206,2.0,8,2.0,3,21.0,24.0
202607022309,2026-07-02,23,09R,12:36,2026-07-02T12:26:25.521985+09:00,1208,3.0,1,3.0,1,24.0,24.0
202607020603,2026-07-02,06,03R,12:42,2026-07-02T12:32:25.269237+09:00,1212,3.0,5,2.0,2,26.0,24.0
202607020805,2026-07-02,08,05R,12:41,2026-07-02T12:32:25.269237+09:00,1217,2.0,6,1.0,2,24.0,26.0
202607022202,2026-07-02,22,02R,12:47,2026-07-02T12:38:26.556533+09:00,1223,3.0,1,3.0,1,24.0,23.0
202607021605,2026-07-02,16,05R,12:51,2026-07-02T12:42:19.359823+09:00,1219,2.0,6,3.0,1,27.0,23.0
202607020403,2026-07-02,04,03R,12:54,2026-07-02T12:44:21.351328+09:00,1227,3.0,1,3.0,3,22.0,24.0
202607022110,2026-07-02,21,10R,12:56,2026-07-02T12:46:26.813916+09:00,1225,2.0,8,2.0,1,25.6,26.5
202607021106,2026-07-02,11,06R,13:00,2026-07-02T12:50:19.505195+09:00,1230,3.0,2,3.0,1,23.0,24.0
202607020504,2026-07-02,05,04R,13:03,2026-07-02T12:54:27.221720+09:00,1234,2.0,8,2.0,2,21.0,24.0
202607022310,2026-07-02,23,10R,13:07,2026-07-02T12:58:24.569561+09:00,1240,3.0,1,3.0,1,25.0,24.0
202607020806,2026-07-02,08,06R,13:10,2026-07-02T13:00:41.676707+09:00,1217,2.0,6,1.0,2,24.0,26.0
202607020604,2026-07-02,06,04R,13:11,2026-07-02T13:02:26.626235+09:00,1246,3.0,5,2.0,2,26.0,24.0
202607022203,2026-07-02,22,03R,13:17,2026-07-02T13:08:17.934012+09:00,1250,3.0,1,3.0,1,24.0,23.0
202607021606,2026-07-02,16,06R,13:22,2026-07-02T13:12:25.616522+09:00,1255,6.0,6,5.0,1,27.0,23.0
202607020404,2026-07-02,04,04R,13:25,2026-07-02T13:16:20.804004+09:00,1257,3.0,1,3.0,3,22.0,24.0
202607022111,2026-07-02,21,11R,13:28,2026-07-02T13:18:21.828123+09:00,1259,1.0,8,1.0,1,26.3,26.7
202607020505,2026-07-02,05,05R,13:33,2026-07-02T13:24:22.662470+09:00,1307,2.0,1,2.0,2,21.0,24.0
202607021107,2026-07-02,11,07R,13:35,2026-07-02T13:26:19.526341+09:00,1303,1.0,2,1.0,1,24.0,25.0
