レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202604212401,6,2,3,,1,2,3,4,5,6,0.067,0.023,0.144,0.053,0.088,0.116
202604212402,4,5,3,,1,2,3,4,5,6,0.05,0.034,-0.009,0.026,0.059,0.039
202604212403,3,5,4,,1,2,3,4,5,6,0.047,-0.022,0.046,0.095,-0.009,0.033
202604212404,2,4,5,,1,2,3,4,5,6,0.067,0.067,-0.047,0.073,0.174,0.055
202604212405,6,4,1,,1,2,3,4,5,6,0.05,-0.045,0.047,0.052,-0.052,0.116
202604212406,5,6,4,,1,2,3,4,5,6,0.042,0.005,0.073,0.009,0.133,0.037
202604212407,6,4,5,,1,2,3,4,5,6,0.009,0.038,-0.06,0.097,-0.017,0.105
202604212408,6,5,3,,1,2,3,4,5,6,-0.006,0.073,-0.005,0.043,0.083,0.069
202604212409,6,5,2,,1,2,3,4,5,6,0.063,0.054,0.01,0.149,0.029,0.04
202604212410,5,2,6,,1,2,3,4,5,6,0.038,0.056,0.064,0.035,0.102,0.02
202604212411,6,2,5,,1,2,3,4,5,6,-0.019,0.071,0.04,0.029,0.033,0.118
202604212412,6,2,5,,1,2,3,4,5,6,-0.024,0.05,-0.01,0.027,0.098,0.033
202604212301,5,6,3,,1,2,3,4,5,6,0.005,0.05,0.044,-0.001,0.077,0.037
202604212302,6,5,2,,1,2,3,4,5,6,-0.013,0.074,0.04,0.027,0.068,0.064
202604212303,6,4,2,,1,2,3,4,5,6,-0.002,0.044,0.023,0.108,0.028,0.016
202604212304,4,6,5,,1,2,3,4,5,6,0.072,0.008,0.03,0.044,0.104,0.049
202604212305,5,4,6,,1,2,3,4,5,6,0.031,0.037,0.114,0.028,0.035,0.009
202604212306,6,2,3,,1,2,3,4,5,6,0.041,0.017,0.052,0.136,0.064,0.042
202604212307,6,4,5,,1,2,3,4,5,6,0.078,0.0,0.109,0.142,0.079,0.065
202604212308,5,6,4,,1,2,3,4,5,6,0.059,0.074,0.006,0.03,0.065,0.028
202604212309,6,5,4,,1,2,3,4,5,6,0.036,0.115,0.038,0.053,0.051,0.016
202604212310,6,5,2,,1,2,3,4,5,6,0.028,0.04,0.054,0.039,0.084,0.022
202604212311,6,5,4,,1,2,3,4,5,6,0.017,-0.004,-0.011,0.041,0.023,0.049
202604212312,6,5,4,,1,2,3,4,5,6,0.035,0.075,0.138,0.048,0.003,0.044
202604212212,6,5,3,,1,2,3,4,5,6,0.155,0.21,0.134,0.109,0.107,0.096
202604212102,6,5,4,,1,2,3,4,5,6,0.137,0.098,0.161,0.176,0.189,0.206
202604212103,6,5,4,,1,2,3,4,5,6,0.165,0.275,0.107,0.225,0.055,0.233
202604212104,6,5,2,,1,2,3,4,5,6,0.182,0.249,0.16,0.085,0.154,0.084
202604212105,6,5,3,,1,2,3,4,5,6,0.147,0.116,0.177,0.081,0.162,0.14
202604212106,6,5,4,,1,2,3,4,5,6,0.108,0.076,0.078,0.118,0.163,0.155
202604212107,6,5,4,,1,2,3,4,5,6,0.169,0.107,0.119,0.051,0.132,0.158
202604212109,6,5,3,,1,2,3,4,5,6,0.138,0.086,0.099,0.154,0.083,0.272
202604212110,6,5,4,,1,2,3,4,5,6,0.107,0.185,0.065,0.144,0.111,0.071
202604212111,6,5,4,,1,2,3,4,5,6,0.148,0.144,0.185,0.144,0.134,0.09
202604212112,6,5,4,,1,2,3,4,5,6,0.109,0.099,0.153,0.118,0.114,0.109
202604211801,6,3,4,,1,2,3,4,5,6,-0.001,-0.024,-0.017,-0.003,-0.015,0.066
202604211802,6,5,1,,1,2,3,4,5,6,0.028,-0.041,0.018,-0.019,-0.02,0.015
202604211803,6,5,2,,1,2,3,4,5,6,0.07,-0.032,0.005,-0.043,0.033,0.009
202604211804,6,5,3,,1,2,3,4,5,6,0.032,-0.013,0.029,0.02,0.011,0.061
202604211805,6,5,3,,1,2,3,4,5,6,0.045,0.038,0.059,0.043,-0.007,0.029
202604211806,6,5,4,,1,2,3,4,5,6,0.019,0.006,0.026,-0.026,0.077,0.002
202604211807,6,3,5,,1,2,3,4,5,6,-0.002,0.043,0.04,0.037,0.025,-0.015
202604211808,6,5,2,,1,2,3,4,5,6,0.015,-0.016,0.016,-0.019,0.067,0.14
202604211809,6,5,4,,1,2,3,4,5,6,0.007,0.032,0.02,0.018,-0.023,-0.007
202604211810,6,5,4,,1,2,3,4,5,6,0.034,-0.015,0.011,0.026,0.061,-0.0
202604211811,6,5,4,,1,2,3,4,5,6,-0.016,0.001,0.029,-0.012,0.034,-0.024
202604211812,6,5,4,,1,2,3,4,5,6,-0.015,0.009,-0.009,0.035,0.002,-0.006
202604211501,6,5,3,,1,2,3,4,5,6,0.197,0.135,0.108,0.128,0.06,0.117
202604211502,6,2,3,,1,2,3,4,5,6,0.039,0.062,0.039,0.091,0.064,0.143
202604211503,6,3,5,,1,2,3,4,5,6,0.084,0.094,0.197,0.101,0.116,0.105
202604211504,6,5,3,,1,2,3,4,5,6,0.051,0.031,0.189,0.076,0.082,0.104
202604211505,6,5,2,,1,2,3,4,5,6,0.114,0.121,0.135,0.25,0.161,0.105
202604211506,6,3,4,,1,2,3,4,5,6,0.093,0.175,0.156,0.084,0.131,0.084
202604211507,6,5,4,,1,2,3,4,5,6,0.105,0.125,0.152,0.138,0.04,0.065
202604211508,6,4,5,,1,2,3,4,5,6,0.051,0.106,0.04,0.136,0.133,0.122
202604211509,6,5,2,,1,2,3,4,5,6,0.037,0.15,0.082,0.208,0.187,0.138
202604211510,6,5,4,,1,2,3,4,5,6,0.164,0.083,0.097,0.097,0.209,0.074
202604211511,6,2,5,,1,2,3,4,5,6,0.164,0.159,0.133,0.039,0.096,0.131
202604211512,6,5,3,,1,2,3,4,5,6,0.052,0.253,0.061,0.097,0.051,0.103
202604211301,6,5,4,,1,2,3,4,5,6,0.065,0.096,-0.018,0.064,0.082,0.057
202604211302,6,5,4,,1,2,3,4,5,6,0.024,0.017,0.072,0.095,0.07,0.006
202604211303,5,6,4,,1,2,3,4,5,6,0.07,0.108,0.02,0.041,0.084,0.043
202604211304,6,5,3,,1,2,3,4,5,6,0.033,0.09,-0.011,0.035,0.104,0.014
202604211305,6,5,4,,1,2,3,4,5,6,-0.032,0.05,0.004,0.029,0.026,0.102
202604211306,6,5,4,,1,2,3,4,5,6,0.055,0.095,0.1,0.006,0.023,0.12
202604211307,6,5,4,,1,2,3,4,5,6,0.087,0.041,0.038,0.097,0.032,0.092
202604211308,3,5,6,,1,2,3,4,5,6,0.137,0.013,0.018,0.078,0.028,0.09
202604211309,6,5,3,,1,2,3,4,5,6,-0.004,0.026,0.102,0.096,0.053,0.03
202604211310,6,4,5,,1,2,3,4,5,6,-0.004,0.021,0.118,-0.034,0.054,0.134
202604211311,6,5,4,,1,2,3,4,5,6,0.003,0.027,-0.032,-0.041,0.054,0.046
202604211312,5,6,4,,1,2,3,4,5,6,0.057,0.064,-0.005,0.003,0.067,0.065
202604211201,6,5,1,,1,2,3,4,5,6,0.046,-0.002,-0.042,-0.058,-0.017,-0.019
202604211202,6,5,1,,1,2,3,4,5,6,-0.054,-0.022,-0.038,-0.03,-0.06,-0.036
202604211203,6,2,5,,1,2,3,4,5,6,0.03,-0.033,-0.112,-0.004,-0.053,-0.045
202604211204,6,5,4,,1,2,3,4,5,6,-0.019,-0.054,-0.075,-0.032,0.012,-0.045
