レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202604092401,3,6,5,,5,2,3,1,4,6,0.035,-0.016,0.17,0.184,0.038,-0.044
202604092402,1,5,3,,6,2,3,5,1,4,0.01,0.014,0.085,0.039,0.009,0.016
202604092403,6,2,5,,3,4,6,5,2,1,0.049,0.1,-0.019,0.047,0.043,0.104
202604092404,5,1,4,,4,6,3,2,5,1,-0.0,0.013,-0.009,0.012,0.054,-0.059
202604092405,3,6,5,,1,6,2,3,5,4,-0.024,-0.039,0.007,-0.038,0.037,-0.008
202604092406,6,4,3,,3,2,6,4,1,5,-0.065,0.008,-0.048,0.094,-0.038,0.041
202604092407,4,6,2,,5,4,3,6,1,2,-0.013,0.169,0.036,0.034,0.005,-0.005
202604092408,4,6,3,,2,1,5,6,3,4,0.002,-0.035,0.002,0.009,0.013,0.097
202604092409,5,6,4,,1,6,4,3,5,2,-0.053,-0.041,-0.036,0.044,0.079,0.146
202604092410,5,6,3,,5,4,3,1,2,6,0.019,-0.044,0.085,0.018,0.022,-0.006
202604092411,6,3,5,,3,4,5,1,6,2,0.007,0.03,0.065,0.044,0.026,-0.016
202604092412,4,2,5,,1,4,2,6,5,3,-0.016,0.032,0.031,-0.015,0.002,0.061
202604092301,6,3,4,,2,1,5,3,4,6,0.027,0.064,0.107,0.018,0.046,0.072
202604092302,6,4,2,,1,6,5,3,2,4,0.068,0.122,0.076,0.05,0.074,0.087
202604092303,2,3,1,,6,2,4,1,5,3,0.045,0.069,0.043,0.043,0.066,0.089
202604092304,4,6,2,,4,1,2,6,3,5,0.098,0.048,0.057,0.053,0.033,0.106
202604092305,6,2,4,,1,3,2,4,5,6,0.06,0.094,0.041,0.031,0.119,0.112
202604092306,5,6,3,,1,3,4,5,6,2,0.077,0.039,0.113,0.044,0.141,0.067
202604092307,6,4,1,,5,3,4,1,2,6,0.099,0.038,0.066,0.118,0.028,0.034
202604092308,6,2,1,,5,2,3,1,4,6,0.061,0.083,0.117,0.046,0.115,0.105
202604092309,1,6,3,,6,1,5,2,3,4,0.071,0.103,0.055,0.047,0.058,0.043
202604092310,1,3,6,,6,2,5,1,4,3,0.066,0.12,0.078,0.033,0.06,0.027
202604092311,2,6,4,,1,3,2,5,4,6,0.047,0.075,0.057,0.058,0.077,0.044
202604092312,1,5,6,,6,5,2,3,4,1,0.045,0.126,0.047,0.08,0.049,0.047
202604091601,5,4,1,,4,2,1,5,6,3,0.026,0.003,0.048,-0.001,0.009,0.025
202604091602,5,2,1,,4,5,3,1,6,2,0.053,-0.061,-0.032,0.021,0.039,0.055
202604091603,1,5,6,,6,2,3,1,5,4,0.026,0.087,-0.006,-0.017,0.0,0.027
202604091604,6,5,2,,2,3,1,4,5,6,0.022,0.032,-0.054,-0.02,0.0,0.043
202604091605,4,1,2,,5,2,4,6,3,1,-0.024,0.043,0.04,-0.008,-0.003,0.016
202604091606,1,4,5,,6,4,1,5,3,2,0.078,0.021,0.005,0.018,0.026,0.052
202604091607,5,4,2,,4,3,2,5,6,1,0.039,0.021,-0.002,-0.055,-0.042,0.011
202604091608,3,4,6,,1,3,6,5,2,4,0.016,-0.041,-0.007,0.034,0.023,-0.005
202604091609,3,4,2,,1,3,6,5,2,4,0.069,-0.015,-0.02,-0.051,0.041,0.044
202604091610,4,5,1,,4,3,1,6,5,2,0.033,-0.005,-0.008,0.0,0.011,0.026
202604091611,2,5,6,,5,6,1,2,3,4,0.022,0.026,0.009,0.01,0.032,0.036
202604091612,5,2,6,,1,5,4,3,6,2,0.011,0.007,0.011,-0.023,0.012,0.07
202604091201,6,5,2,,2,3,4,1,6,5,-0.016,-0.025,0.026,-0.014,0.013,-0.059
202604091202,3,2,5,,3,5,6,4,2,1,-0.006,0.018,-0.074,0.003,-0.049,-0.092
202604091203,6,2,3,,4,5,2,3,1,6,-0.106,-0.105,-0.012,0.017,-0.045,-0.067
202604091204,5,2,1,,6,5,3,4,1,2,-0.078,-0.112,-0.061,-0.056,-0.082,-0.089
