レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202604132401,4,6,2,,1,2,3,4,5,6,0.004,0.032,0.024,0.072,0.045,0.044
202604132402,5,6,3,,1,2,3,4,5,6,-0.016,-0.018,-0.001,-0.007,-0.007,0.029
202604132403,6,3,2,,1,2,3,4,5,6,-0.042,0.056,0.083,0.049,-0.028,0.13
202604132404,5,4,2,,1,2,3,4,5,6,-0.018,-0.035,-0.009,0.048,0.14,0.036
202604132405,3,5,4,,1,2,3,4,5,6,-0.051,-0.011,0.142,0.015,0.038,0.045
202604132406,6,3,4,,1,2,3,4,5,6,0.028,-0.002,-0.003,0.066,-0.023,0.025
202604132407,6,2,5,,1,2,3,4,5,6,0.015,0.119,0.037,0.052,0.028,0.053
202604132408,6,5,4,,1,2,3,4,5,6,-0.005,0.126,0.012,0.017,0.064,-0.026
202604132409,5,6,1,,1,2,3,4,5,6,-0.007,-0.036,0.045,-0.018,0.004,-0.018
202604132410,6,5,3,,1,2,3,4,5,6,0.045,-0.023,-0.035,-0.002,-0.042,-0.003
202604132411,6,5,4,,1,2,3,4,5,6,0.036,0.015,-0.051,0.044,0.028,-0.016
202604132412,4,3,6,,1,2,3,4,5,6,0.029,-0.003,0.14,0.142,0.012,0.083
202604132301,6,5,2,,1,2,3,4,5,6,0.108,0.078,0.183,0.095,0.035,0.115
202604132302,6,3,5,,1,2,3,4,5,6,0.05,0.02,0.082,0.106,0.066,0.081
202604132303,6,2,5,,1,2,3,4,5,6,0.075,0.042,0.057,-0.022,0.098,0.071
202604132304,5,4,6,,1,2,3,4,5,6,0.086,0.055,0.038,0.086,0.068,0.021
202604132305,5,3,4,,1,2,3,4,5,6,0.031,0.061,0.005,0.029,-0.011,0.032
202604132306,5,1,4,,1,2,3,4,5,6,0.035,0.108,0.023,-0.018,-0.0,0.106
202604132307,4,3,2,,1,2,3,4,5,6,0.041,0.082,0.042,0.068,0.013,0.035
202604132308,6,2,3,,1,2,3,4,5,6,0.119,0.183,0.075,0.014,0.005,0.068
202604132309,2,5,4,,1,2,3,4,5,6,0.038,0.098,0.036,0.06,0.003,0.06
202604132310,6,3,5,,1,2,3,4,5,6,0.106,0.059,0.075,0.02,0.031,0.086
202604132311,6,2,5,,1,2,3,4,5,6,0.046,0.085,0.108,0.061,0.023,0.049
202604132312,6,2,4,,1,2,3,4,5,6,0.041,0.097,-0.018,0.088,0.062,0.029
202604132201,5,6,3,,1,2,3,4,5,6,0.192,0.121,0.177,0.135,0.201,0.261
202604132202,6,4,2,,1,2,3,4,5,6,0.125,0.151,0.143,0.261,0.187,0.225
202604132203,6,5,4,,1,2,3,4,5,6,0.111,0.135,0.197,0.234,0.148,0.283
202604132204,6,5,4,,1,2,3,4,5,6,0.198,0.218,0.162,0.115,0.247,0.147
202604132205,6,5,3,,1,2,3,4,5,6,0.105,0.183,0.092,0.128,0.174,0.148
