レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202604032401,6,3,4,,1,3,5,2,4,6,-0.026,0.018,0.023,0.088,0.032,0.079
202604032402,6,4,5,,1,3,4,5,2,6,-0.01,0.062,0.086,0.117,0.026,0.182
202604032403,4,1,3,,6,3,2,5,4,1,-0.003,0.021,0.078,0.04,0.037,0.038
202604032404,6,3,2,,2,5,3,1,4,6,0.027,0.058,0.007,0.009,0.054,0.064
202604032405,5,4,1,,5,1,2,3,4,6,0.024,0.001,0.088,0.062,0.061,0.024
202604032406,6,5,2,,1,4,2,3,5,6,0.008,0.072,-0.004,-0.026,0.182,0.097
202604032407,6,5,2,,4,5,1,3,6,2,-0.036,0.04,-0.031,0.062,0.079,0.102
202604032408,3,4,5,,1,4,2,6,5,3,-0.02,0.078,0.026,0.023,0.046,0.027
202604032409,5,6,2,,4,2,3,1,5,6,0.037,0.062,0.018,-0.001,0.007,-0.003
202604032410,5,4,6,,6,1,4,2,5,3,0.024,0.038,0.032,0.005,0.058,0.086
202604032411,4,2,6,,3,5,6,2,4,1,0.054,-0.01,-0.02,0.024,-0.036,0.008
202604032412,6,5,3,,5,6,3,1,4,2,-0.012,-0.016,-0.015,-0.022,-0.015,-0.019
202604032301,6,4,2,,1,5,3,2,4,6,0.021,0.026,-0.003,0.067,0.094,0.061
202604032302,3,5,4,,4,2,3,5,6,1,0.008,0.076,0.037,0.048,-0.004,0.047
202604032303,4,6,5,,3,4,5,2,6,1,0.026,0.051,0.074,0.107,0.03,0.052
202604032304,2,3,6,,4,5,2,6,1,3,0.069,0.021,0.038,0.063,-0.015,0.006
202604032305,4,2,3,,3,5,6,2,4,1,0.001,0.067,0.054,0.061,0.016,-0.029
202604032306,1,5,2,,6,4,1,2,5,3,0.125,-0.004,0.047,0.014,0.063,0.038
202604032307,6,1,2,,6,5,4,1,2,3,-0.03,0.048,0.094,0.051,0.089,0.1
202604032308,5,2,6,,1,2,6,5,3,4,0.03,0.107,0.067,0.026,0.046,0.005
202604032309,3,2,4,,2,5,4,6,3,1,0.052,0.008,0.051,0.054,0.038,0.069
202604032310,5,6,4,,2,3,1,5,6,4,-0.005,-0.003,0.021,-0.005,0.125,0.021
202604032311,3,4,5,,4,1,6,2,5,3,0.016,0.063,-0.03,0.042,0.058,0.013
202604032312,5,6,4,,6,3,2,4,1,5,0.105,0.024,0.011,0.063,0.058,0.121
202604032201,1,3,2,,6,2,5,1,4,3,0.158,0.209,0.123,0.235,0.219,0.212
202604032202,1,4,6,,2,4,6,3,1,5,0.059,0.186,0.164,0.151,0.195,0.184
202604032203,4,6,5,,2,5,1,6,3,4,0.183,0.19,0.08,0.105,0.245,0.173
202604032204,3,4,6,,2,1,6,4,3,5,0.061,0.128,0.1,0.18,0.168,0.157
