レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202604052201,2,5,4,,1,6,3,5,2,4,0.068,0.099,0.151,0.148,0.128,0.196
202604052202,5,2,1,,2,6,4,1,5,3,0.187,0.205,0.198,0.189,0.134,0.198
202604052203,4,5,1,,6,5,1,4,3,2,0.125,0.179,0.18,0.146,0.126,0.176
202604052204,1,5,6,,6,1,2,3,4,5,0.127,0.047,0.115,0.191,0.146,0.214
202604052205,5,2,6,,1,4,2,5,6,3,0.039,0.172,0.115,0.176,0.133,0.14
202604052206,6,1,3,,3,5,2,1,4,6,0.102,0.16,0.074,0.093,0.17,0.181
202604052207,6,1,3,,3,4,5,2,1,6,0.092,0.099,0.182,0.083,0.117,0.184
202604052208,4,2,1,,5,4,2,6,1,3,0.184,0.17,0.142,0.116,0.041,0.159
202604052209,6,4,2,,1,4,5,3,2,6,0.107,0.174,0.181,0.121,0.133,0.199
202604052210,1,6,5,,6,1,4,3,2,5,0.123,0.141,0.181,0.153,0.165,0.194
202604052211,4,5,6,,4,2,1,6,5,3,0.132,0.184,0.133,0.172,0.196,0.208
202604052212,6,5,3,,1,3,5,2,4,6,0.175,0.073,0.221,0.12,0.062,0.139
202604052101,2,5,3,,3,6,4,1,5,2,0.078,0.075,0.131,0.071,0.154,0.125
202604052102,4,3,2,,1,4,5,6,3,2,0.081,0.072,0.187,0.124,0.148,0.083
202604052105,2,4,6,,1,6,3,5,4,2,0.185,0.14,0.15,0.11,0.109,0.073
202604052107,4,5,6,,2,1,3,6,5,4,0.119,0.116,0.168,0.15,0.214,0.139
202604052112,5,4,1,,3,1,2,5,6,4,0.151,0.116,0.093,0.089,0.095,0.162
202604051801,3,2,4,,2,5,6,3,4,1,-0.029,-0.011,0.018,0.053,0.07,-0.022
202604051802,4,2,1,,4,5,3,6,1,2,0.07,0.012,0.067,0.066,0.011,-0.013
202604051803,5,6,2,,4,3,2,1,6,5,0.001,0.081,-0.035,-0.012,0.026,-0.004
202604051804,2,6,5,,1,6,4,2,3,5,0.019,0.017,-0.041,-0.001,0.05,-0.006
202604051805,4,5,2,,1,4,2,6,5,3,0.037,-0.027,-0.019,0.018,-0.03,0.022
202604051806,3,4,2,,4,2,6,5,3,1,-0.022,0.055,0.066,0.014,0.067,0.02
202604051807,1,6,3,,6,4,3,2,1,5,-0.013,0.026,0.053,-0.035,0.012,-0.011
202604051808,5,3,2,,1,3,5,4,6,2,-0.03,0.05,-0.023,0.07,0.017,0.024
202604051809,2,1,4,,5,6,1,3,2,4,0.014,-0.012,-0.004,-0.027,-0.001,-0.041
202604051810,5,3,2,,3,4,5,2,6,1,-0.004,-0.001,0.014,0.073,0.026,-0.016
202604051811,5,3,4,,2,1,5,3,6,4,0.022,0.019,0.003,0.055,0.068,-0.03
202604051812,2,3,4,,3,6,5,4,1,2,0.032,0.034,0.013,0.008,0.008,0.028
202604051701,4,3,6,,1,2,5,6,3,4,-0.052,-0.051,-0.005,-0.012,-0.047,-0.0
202604051702,4,3,5,,1,2,5,6,3,4,0.033,-0.09,0.013,-0.017,-0.066,-0.059
202604051703,1,2,3,,5,6,2,3,4,1,0.036,0.053,0.05,0.011,0.059,0.038
202604051704,1,5,3,,6,3,4,1,5,2,0.004,-0.055,-0.022,0.018,-0.044,0.006
202604051705,3,4,5,,4,3,6,5,2,1,-0.045,-0.008,-0.043,-0.02,0.043,-0.02
202604051706,4,6,5,,3,4,1,6,2,5,-0.007,0.022,0.022,0.023,-0.057,0.016
202604051707,4,6,5,,1,3,4,6,2,5,-0.042,0.004,-0.028,0.014,0.026,-0.026
202604051708,1,6,3,,6,4,3,2,1,5,-0.032,0.004,0.078,-0.026,0.003,-0.008
202604051709,6,1,5,,5,4,1,3,2,6,-0.041,-0.035,-0.036,-0.066,0.075,0.009
202604051710,2,5,6,,5,6,1,2,3,4,-0.05,-0.016,-0.018,0.02,0.007,0.003
202604051711,1,2,5,,6,5,1,2,4,3,-0.046,0.035,0.035,-0.007,-0.054,-0.075
202604051712,3,6,5,,1,3,6,2,4,5,-0.043,0.062,-0.004,-0.026,-0.061,0.013
202604051601,6,5,2,,1,4,2,5,3,6,-0.003,-0.001,-0.006,0.029,0.037,-0.014
202604051602,6,5,1,,4,2,1,3,5,6,0.056,0.045,-0.02,0.017,0.06,0.031
202604051603,3,2,1,,4,5,6,3,1,2,0.03,0.001,0.042,0.005,0.001,0.052
202604051604,6,4,2,,3,4,1,5,2,6,0.059,-0.014,-0.012,0.011,0.012,0.055
202604051605,2,4,1,,4,6,3,5,1,2,-0.004,0.015,0.038,0.011,0.087,0.019
202604051606,6,4,2,,4,5,1,6,3,2,-0.0,0.022,0.033,0.001,0.018,0.014
202604051607,3,6,5,,4,1,6,3,2,5,-0.022,0.01,0.047,0.015,0.068,0.001
202604051608,3,6,1,,2,1,6,3,4,5,0.005,0.031,0.057,0.049,0.002,0.035
202604051609,6,1,3,,5,2,4,1,3,6,0.018,0.058,0.031,-0.022,-0.002,0.017
202604051610,5,4,1,,5,4,2,3,6,1,0.011,0.009,0.044,0.061,-0.001,0.044
202604051611,2,3,5,,1,6,5,3,2,4,0.022,-0.011,-0.011,-0.005,0.026,-0.007
202604051612,1,6,5,,6,4,1,3,2,5,-0.003,-0.013,0.091,0.025,0.011,0.002
202604051501,6,1,2,,5,4,2,3,1,6,0.074,0.102,0.081,0.093,0.083,0.066
202604051502,5,1,6,,4,2,5,1,6,3,0.041,0.075,0.093,0.053,0.136,0.042
202604051503,3,4,5,,4,2,6,3,5,1,0.111,0.075,0.114,0.136,0.008,0.11
202604051504,6,3,5,,2,3,5,4,1,6,0.032,0.091,0.147,0.096,-0.002,0.067
202604051505,5,1,3,,5,3,4,1,6,2,0.059,0.054,0.102,0.075,0.066,0.042
202604051506,2,3,5,,1,6,3,5,2,4,0.018,0.072,0.093,0.093,0.075,0.142
202604051507,1,5,6,,6,4,2,1,3,5,0.08,0.083,0.075,0.11,0.123,0.075
202604051508,6,3,5,,1,2,5,3,4,6,0.021,0.087,0.091,0.013,0.114,0.136
202604051509,1,4,6,,6,1,4,5,2,3,0.067,0.096,0.053,0.074,0.147,0.136
202604051510,3,5,1,,5,3,6,4,2,1,0.054,0.097,0.064,0.032,0.041,0.017
202604051511,6,4,3,,3,4,5,2,1,6,0.127,0.083,0.078,0.111,0.072,0.021
202604051512,3,5,6,,1,4,6,2,3,5,0.041,0.091,0.095,0.163,0.072,0.141
202604051201,1,3,4,,5,4,3,6,1,2,-0.062,-0.034,-0.054,-0.095,-0.107,-0.053
202604051202,6,3,2,,3,4,5,1,2,6,-0.061,-0.024,-0.087,-0.005,-0.039,-0.011
202604051203,3,1,2,,5,6,4,1,2,3,-0.021,-0.03,-0.049,-0.007,-0.051,-0.063
202604051204,1,4,5,,5,4,3,6,2,1,-0.058,-0.006,-0.054,-0.082,-0.095,-0.04
