レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202604122401,6,2,5,,1,2,3,4,5,6,0.044,0.134,0.052,-0.044,0.021,0.139
202604122402,5,6,4,,1,2,3,4,5,6,0.032,0.021,-0.026,0.126,0.047,0.022
202604122403,4,2,5,,1,2,3,4,5,6,-0.015,0.083,-0.016,0.104,0.024,0.036
202604122404,6,2,3,,1,2,3,4,5,6,0.007,-0.007,0.023,-0.015,-0.06,-0.001
202604122405,4,2,5,,1,2,3,4,5,6,0.037,0.014,0.002,0.138,0.001,-0.044
202604122406,5,2,3,,1,2,3,4,5,6,0.042,0.025,0.083,-0.019,0.042,0.036
202604122407,6,5,4,,1,2,3,4,5,6,-0.018,0.069,-0.026,0.032,-0.008,0.053
202604122408,6,5,4,,1,2,3,4,5,6,-0.003,0.022,-0.005,-0.021,0.044,0.039
202604122409,5,6,4,,1,2,3,4,5,6,-0.044,-0.044,-0.043,-0.015,0.034,0.007
202604122410,5,6,4,,1,2,3,4,5,6,0.036,0.013,-0.013,0.004,0.032,-0.014
202604122411,6,4,3,,1,2,3,4,5,6,0.041,-0.062,0.042,-0.016,-0.013,0.037
202604122412,6,5,2,,1,2,3,4,5,6,0.022,0.024,0.019,-0.021,0.088,0.053
202604122301,6,5,3,,1,2,3,4,5,6,0.023,0.098,0.068,0.028,0.068,0.127
202604122302,5,6,4,,1,2,3,4,5,6,0.032,0.086,0.022,0.176,0.081,0.057
202604122303,5,4,2,,1,2,3,4,5,6,0.021,-0.006,0.014,0.082,-0.001,0.045
202604122304,6,3,4,,1,2,3,4,5,6,0.018,0.032,0.002,0.014,0.088,0.028
202604122305,5,6,4,,1,2,3,4,5,6,0.035,0.062,0.108,0.002,0.068,0.041
202604122306,4,6,1,,1,2,3,4,5,6,0.068,-0.016,0.028,0.027,0.03,0.015
202604122307,1,6,3,,1,2,3,4,5,6,0.007,0.019,0.098,0.079,0.086,0.031
202604122308,4,5,1,,1,2,3,4,5,6,0.009,0.029,0.101,0.081,0.082,0.06
202604122309,6,5,1,,1,2,3,4,5,6,-0.0,0.022,0.041,0.023,0.025,0.001
202604122310,6,4,3,,1,2,3,4,5,6,0.041,0.032,0.034,0.059,0.108,0.063
202604122311,6,2,3,,1,2,3,4,5,6,0.039,0.185,0.033,0.042,0.045,0.086
202604122312,6,3,4,,1,2,3,4,5,6,0.103,0.025,0.002,0.005,0.041,0.023
202604121701,6,5,4,,1,2,3,4,5,6,-0.004,-0.014,0.017,-0.072,-0.007,-0.002
202604121702,6,5,2,,1,2,3,4,5,6,0.037,0.0,-0.047,-0.053,0.037,0.02
202604121703,6,5,4,,1,2,3,4,5,6,0.011,0.013,-0.052,-0.051,-0.024,-0.018
202604121704,6,5,4,,1,2,3,4,5,6,0.043,-0.012,0.067,0.012,0.012,-0.006
202604121705,6,5,4,,1,2,3,4,5,6,-0.02,0.018,0.012,0.008,0.026,-0.015
202604121706,6,5,4,,1,2,3,4,5,6,-0.052,-0.031,-0.003,-0.031,-0.031,0.097
202604121707,6,5,4,,1,2,3,4,5,6,0.013,-0.012,0.041,0.004,-0.064,-0.023
202604121708,6,5,3,,1,2,3,4,5,6,0.006,-0.016,-0.002,0.008,-0.021,0.032
202604121709,6,5,4,,1,2,3,4,5,6,-0.011,-0.048,-0.023,0.016,-0.022,-0.018
202604121710,6,5,3,,1,2,3,4,5,6,-0.001,0.0,-0.046,-0.007,0.038,0.017
202604121711,6,5,2,,1,2,3,4,5,6,0.036,-0.026,-0.008,0.048,-0.063,-0.055
202604121712,6,4,5,,1,2,3,4,5,6,-0.03,-0.02,-0.016,-0.003,0.039,0.003
202604121501,6,5,3,,1,2,3,4,5,6,0.133,0.063,0.157,0.049,0.122,0.13
202604121502,6,5,3,,1,2,3,4,5,6,0.068,0.171,0.101,0.074,0.112,0.036
202604121503,6,5,4,,1,2,3,4,5,6,0.169,0.086,0.1,0.059,0.239,0.063
202604121504,6,5,3,,1,2,3,4,5,6,0.144,0.083,0.094,0.143,0.143,0.191
202604121505,6,5,2,,1,2,3,4,5,6,0.102,0.054,0.078,0.158,0.16,0.145
202604121506,6,5,4,,1,2,3,4,5,6,0.057,0.067,0.115,0.064,0.065,0.101
202604121507,6,5,2,,1,2,3,4,5,6,0.119,0.062,0.131,0.089,0.069,0.106
202604121508,6,4,3,,1,2,3,4,5,6,0.052,0.113,0.169,0.097,0.098,0.174
202604121509,6,5,4,,1,2,3,4,5,6,0.181,0.124,0.031,0.106,0.131,0.138
202604121510,6,5,4,,1,2,3,4,5,6,0.09,0.08,0.25,0.096,0.157,0.048
202604121511,6,3,5,,1,2,3,4,5,6,0.149,0.139,0.115,0.105,0.051,0.06
202604121512,6,2,4,,1,2,3,4,5,6,0.067,0.047,0.078,0.088,0.054,0.091
202604121401,6,5,3,,1,2,3,4,5,6,0.186,0.206,0.178,0.252,0.178,0.119
202604121402,6,5,3,,1,2,3,4,5,6,0.152,0.15,0.189,0.142,0.201,0.198
202604121403,6,5,4,,1,2,3,4,5,6,0.166,0.186,0.151,0.284,0.156,0.203
202604121404,5,6,3,,1,2,3,4,5,6,0.173,0.209,0.176,0.163,0.209,0.162
202604121405,6,5,3,,1,2,3,4,5,6,0.193,0.145,0.149,0.176,0.189,0.164
202604121406,6,5,4,,1,2,3,4,5,6,0.181,0.171,0.135,0.162,0.189,0.134
202604121407,6,5,3,,1,2,3,4,5,6,0.245,0.167,0.177,0.15,0.151,0.183
202604121408,6,5,4,,1,2,3,4,5,6,0.169,0.218,0.232,0.184,0.198,0.14
202604121409,6,5,4,,1,2,3,4,5,6,0.174,0.185,0.169,0.167,0.191,0.146
202604121410,6,4,3,,1,2,3,4,5,6,0.157,0.209,0.119,0.173,0.19,0.218
202604121411,6,5,4,,1,2,3,4,5,6,0.162,0.144,0.18,0.186,0.156,0.184
202604121412,6,2,5,,1,2,3,4,5,6,0.163,0.128,0.148,0.227,0.173,0.159
202604121101,5,4,6,,1,2,3,4,5,6,0.148,0.131,0.005,0.083,0.143,0.022
202604121102,6,4,5,,1,2,3,4,5,6,0.167,0.061,0.062,0.122,0.076,0.088
202604121103,6,2,4,,1,2,3,4,5,6,0.081,0.085,0.032,0.086,0.096,0.026
202604121104,1,5,6,,1,2,3,4,5,6,0.129,0.088,0.024,0.07,0.046,0.064
202604121105,6,3,5,,1,2,3,4,5,6,0.076,0.075,0.08,0.041,0.035,0.14
202604121106,6,3,4,,1,2,3,4,5,6,0.078,0.066,0.051,0.036,0.14,0.028
202604121107,5,4,3,,1,2,3,4,5,6,0.091,0.055,0.065,0.105,0.158,0.068
202604121108,6,5,3,,1,2,3,4,5,6,0.072,0.076,0.083,0.035,0.122,0.074
202604121109,6,4,3,,1,2,3,4,5,6,0.065,0.016,0.074,-0.016,0.015,0.188
202604121110,5,6,4,,1,2,3,4,5,6,0.069,0.074,0.041,0.052,0.072,0.104
202604121111,6,1,5,,1,2,3,4,5,6,0.006,0.017,0.052,0.018,0.041,0.076
202604121112,6,3,5,,1,2,3,4,5,6,0.069,0.124,0.062,0.02,0.058,0.069
202604120701,5,6,4,,1,2,3,4,5,6,0.058,0.017,0.095,0.069,0.12,0.021
202604120702,6,4,5,,1,2,3,4,5,6,0.075,0.038,0.065,0.083,0.044,0.039
