レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202604292401,3,5,2,,1,2,3,4,5,6,-0.011,0.089,0.077,-0.009,0.079,0.0
202604292402,6,4,5,,1,2,3,4,5,6,0.071,-0.017,-0.012,0.014,0.001,0.131
202604292403,6,4,3,,1,2,3,4,5,6,-0.05,0.004,-0.079,0.025,-0.01,-0.021
202604292404,5,6,4,,1,2,3,4,5,6,0.133,-0.014,0.102,0.048,0.073,-0.008
202604292405,6,4,5,,1,2,3,4,5,6,0.037,0.016,-0.063,0.143,0.01,0.154
202604292406,6,3,4,,1,2,3,4,5,6,0.152,-0.032,0.044,0.029,-0.039,0.067
202604292407,4,5,6,,1,2,3,4,5,6,-0.003,-0.04,-0.049,0.077,0.117,-0.001
202604292408,4,6,5,,1,2,3,4,5,6,0.015,0.052,-0.011,0.069,-0.005,-0.039
202604292409,4,6,5,,1,2,3,4,5,6,-0.017,0.072,0.148,0.053,-0.004,0.014
202604292410,2,3,6,,1,2,3,4,5,6,0.065,0.157,0.088,0.062,-0.054,-0.045
202604292411,6,5,2,,1,2,3,4,5,6,-0.058,0.034,0.002,0.004,-0.025,-0.014
202604292412,6,3,5,,1,2,3,4,5,6,-0.004,0.009,0.005,-0.022,0.006,-0.008
202604292301,6,5,4,,1,2,3,4,5,6,0.01,0.109,0.082,0.027,0.066,0.03
202604292302,6,4,5,,1,2,3,4,5,6,0.011,0.061,0.039,0.004,0.011,0.048
202604292303,6,2,5,,1,2,3,4,5,6,0.013,0.011,-0.004,0.029,0.015,0.081
202604292304,3,6,2,,1,2,3,4,5,6,0.048,-0.006,0.024,-0.024,0.012,-0.003
202604292305,3,6,4,,1,2,3,4,5,6,0.116,-0.009,0.006,0.048,0.036,0.075
202604292306,6,5,3,,1,2,3,4,5,6,-0.016,0.008,0.066,0.007,0.048,0.073
202604292307,6,5,3,,1,2,3,4,5,6,0.011,0.004,0.089,0.071,0.014,0.028
202604292308,3,6,5,,1,2,3,4,5,6,0.021,0.024,0.03,0.06,0.011,-0.028
202604292309,6,3,5,,1,2,3,4,5,6,0.048,0.007,0.053,0.042,0.082,0.029
202604292310,2,4,6,,1,2,3,4,5,6,-0.016,0.088,0.022,0.109,0.015,0.004
202604292311,6,2,5,,1,2,3,4,5,6,0.012,-0.01,0.073,0.05,0.116,-0.006
202604292312,6,5,4,,1,2,3,4,5,6,0.043,0.007,0.083,0.011,-0.002,0.02
202604292103,6,5,4,,1,2,3,4,5,6,0.142,0.165,0.098,0.068,0.13,0.141
202604292104,6,5,4,,1,2,3,4,5,6,0.203,0.127,0.149,0.096,0.086,0.149
202604292105,6,5,3,,1,2,3,4,5,6,0.071,0.081,0.163,0.092,0.135,0.162
202604292106,6,5,3,,1,2,3,4,5,6,0.206,0.148,0.091,0.102,0.087,0.256
202604292107,6,5,4,,1,2,3,4,5,6,0.054,0.145,0.065,0.132,0.157,0.168
202604292110,6,5,4,,1,2,3,4,5,6,0.102,0.149,0.131,0.093,0.12,0.088
202604292111,6,5,4,,1,2,3,4,5,6,0.164,0.063,0.15,0.154,0.072,0.13
202604292112,6,5,4,,1,2,3,4,5,6,0.153,0.063,0.116,0.184,0.151,0.089
202604291801,6,5,4,,1,2,3,4,5,6,0.066,-0.013,0.035,0.02,0.018,0.099
202604291802,6,5,2,,1,2,3,4,5,6,0.011,0.019,0.026,0.067,0.007,0.014
202604291803,6,3,5,,1,2,3,4,5,6,0.038,0.025,0.034,0.048,0.043,0.079
202604291804,6,5,4,,1,2,3,4,5,6,-0.011,0.072,0.021,0.065,0.018,-0.014
202604291805,6,5,3,,1,2,3,4,5,6,-0.005,0.016,-0.013,0.056,0.012,0.038
202604291806,6,5,4,,1,2,3,4,5,6,0.021,0.039,0.007,0.014,-0.014,0.009
202604291807,6,5,2,,1,2,3,4,5,6,0.039,-0.012,0.03,0.041,0.067,0.05
202604291808,6,5,4,,1,2,3,4,5,6,0.006,0.022,0.007,0.035,0.008,0.014
202604291809,6,5,4,,1,2,3,4,5,6,0.015,0.01,-0.013,0.021,-0.019,0.032
202604291810,6,5,4,,1,2,3,4,5,6,-0.011,-0.017,0.066,0.031,0.008,0.028
202604291811,6,5,4,,1,2,3,4,5,6,-0.013,0.018,-0.007,0.069,0.036,0.028
202604291812,6,5,4,,1,2,3,4,5,6,0.035,0.055,0.034,-0.004,0.019,0.006
202604291601,6,4,5,,1,2,3,4,5,6,0.027,0.049,-0.048,0.011,-0.003,0.008
202604291602,6,5,4,,1,2,3,4,5,6,-0.004,-0.011,-0.03,0.043,-0.015,0.025
202604291603,6,5,3,,1,2,3,4,5,6,0.0,0.026,-0.0,0.016,0.024,-0.037
202604291604,6,5,3,,1,2,3,4,5,6,0.018,0.006,0.058,0.051,-0.01,0.02
202604291605,6,5,2,,1,2,3,4,5,6,0.042,0.007,0.01,0.011,0.017,0.049
202604291606,6,5,2,,1,2,3,4,5,6,0.025,0.008,-0.004,0.005,0.038,-0.014
202604291607,6,4,5,,1,2,3,4,5,6,-0.009,-0.015,0.076,-0.037,0.043,-0.017
202604291608,6,5,4,,1,2,3,4,5,6,0.043,-0.0,0.054,-0.048,-0.003,0.02
202604291609,6,5,3,,1,2,3,4,5,6,0.03,0.008,0.015,0.01,-0.011,-0.028
202604291610,6,5,4,,1,2,3,4,5,6,-0.011,0.017,0.013,0.023,0.011,0.035
202604291611,6,5,4,,1,2,3,4,5,6,0.047,-0.016,0.005,0.049,0.023,-0.011
202604291612,6,5,3,,1,2,3,4,5,6,-0.002,0.019,0.025,-0.022,-0.002,-0.039
202604291501,6,5,2,,1,2,3,4,5,6,0.073,0.128,0.055,0.127,0.078,0.066
202604291502,6,5,2,,1,2,3,4,5,6,0.134,0.136,0.079,0.094,0.093,0.108
202604291503,6,5,3,,1,2,3,4,5,6,0.066,0.132,0.05,0.017,0.099,0.063
202604291504,6,5,3,,1,2,3,4,5,6,0.05,0.061,0.188,0.059,0.115,0.098
202604291505,6,5,4,,1,2,3,4,5,6,0.073,0.051,0.044,0.133,0.042,0.09
202604291506,6,5,2,,1,2,3,4,5,6,0.084,0.072,0.112,0.085,0.066,0.102
202604291507,6,5,4,,1,2,3,4,5,6,0.112,0.097,0.102,0.099,0.1,0.086
202604291508,6,5,2,,1,2,3,4,5,6,0.096,0.014,0.051,0.102,0.087,0.16
202604291509,6,5,4,,1,2,3,4,5,6,0.107,0.06,0.118,0.087,0.085,0.138
202604291510,6,5,4,,1,2,3,4,5,6,0.105,0.145,0.097,0.125,0.123,0.196
202604291511,6,4,5,,1,2,3,4,5,6,0.111,0.057,0.112,0.118,0.134,0.072
202604291512,6,5,4,,1,2,3,4,5,6,0.112,0.072,0.065,0.062,0.06,0.097
202604291301,6,5,3,,1,2,3,4,5,6,-0.009,0.079,-0.041,0.039,0.013,0.028
202604291302,6,5,2,,1,2,3,4,5,6,0.101,0.104,0.032,0.091,-0.003,0.031
202604291303,5,6,4,,1,2,3,4,5,6,0.062,0.028,0.133,0.078,0.038,0.023
202604291304,6,5,4,,1,2,3,4,5,6,0.013,-0.063,0.029,0.057,0.036,0.047
202604291305,6,5,3,,1,2,3,4,5,6,0.002,0.062,0.107,0.101,-0.03,0.043
202604291306,6,4,2,,1,2,3,4,5,6,0.002,0.037,0.045,-0.008,0.031,0.084
202604291307,4,5,6,,1,2,3,4,5,6,0.018,0.013,0.134,0.09,0.067,-0.013
202604291308,6,4,5,,1,2,3,4,5,6,-0.01,0.086,0.026,0.014,0.013,0.066
202604291309,6,3,2,,1,2,3,4,5,6,-0.021,-0.03,0.126,0.013,0.07,0.154
202604291310,6,5,4,,1,2,3,4,5,6,0.02,0.001,0.063,-0.005,0.028,0.095
202604291311,6,4,5,,1,2,3,4,5,6,0.014,0.08,0.108,0.072,-0.063,-0.008
202604291312,5,6,2,,1,2,3,4,5,6,0.026,0.102,0.045,0.111,0.032,0.057
202604291201,6,4,3,,1,2,3,4,5,6,-0.069,-0.066,-0.06,-0.048,-0.099,-0.067
202604291202,6,3,2,,1,2,3,4,5,6,-0.062,-0.067,0.017,-0.072,-0.042,-0.019
202604291203,5,6,3,,1,2,3,4,5,6,-0.107,-0.079,-0.029,-0.073,-0.034,-0.048
202604291204,6,5,1,,1,2,3,4,5,6,-0.032,-0.015,-0.07,-0.058,-0.102,-0.046
202604291205,3,6,4,,1,2,3,4,5,6,-0.06,-0.07,-0.084,-0.054,-0.051,-0.09
202604291206,4,3,5,,1,2,3,4,5,6,-0.014,-0.055,-0.033,-0.005,-0.094,-0.052
202604291207,3,5,6,,1,2,3,4,5,6,0.036,-0.034,-0.04,-0.056,-0.06,-0.069
202604291208,3,5,2,,1,2,3,4,5,6,-0.064,-0.025,-0.056,-0.035,-0.029,-0.004
202604291209,6,2,4,,1,2,3,4,5,6,-0.064,-0.046,-0.085,-0.07,-0.079,-0.032
