レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202604222401,5,6,3,,1,2,3,4,5,6,0.048,0.051,0.061,0.052,0.021,0.031
202604222402,4,6,5,,1,2,3,4,5,6,0.079,0.005,0.033,0.05,0.141,0.117
202604222403,2,6,5,,1,2,3,4,5,6,0.128,0.063,-0.008,-0.004,0.035,0.079
202604222404,4,5,6,,1,2,3,4,5,6,0.041,-0.013,0.039,0.054,0.008,0.037
202604222405,5,6,3,,1,2,3,4,5,6,0.046,0.053,0.075,0.019,0.022,0.047
202604222406,3,4,5,,1,2,3,4,5,6,0.026,0.03,0.051,0.028,0.086,-0.003
202604222407,6,5,2,,1,2,3,4,5,6,0.032,0.05,-0.006,-0.009,0.099,0.037
202604222408,2,5,3,,1,2,3,4,5,6,-0.015,0.037,0.168,-0.03,0.05,0.042
202604222409,6,2,3,,1,2,3,4,5,6,-0.047,0.126,0.055,0.022,0.043,0.052
202604222410,6,5,2,,1,2,3,4,5,6,0.016,0.014,0.084,0.04,0.063,0.082
202604222411,3,6,2,,1,2,3,4,5,6,0.03,0.046,0.1,-0.006,0.083,0.07
202604222412,6,3,4,,1,2,3,4,5,6,-0.018,0.001,0.091,0.048,0.024,0.072
202604222201,6,5,4,,1,2,3,4,5,6,0.137,0.093,0.105,0.103,0.168,0.158
202604222202,6,5,2,,1,2,3,4,5,6,0.082,0.138,0.157,0.191,0.174,0.05
202604222204,6,5,3,,1,2,3,4,5,6,0.149,0.201,0.157,0.116,0.214,0.061
202604222205,6,5,2,,1,2,3,4,5,6,0.068,0.141,0.119,0.168,0.132,0.119
202604222206,6,5,2,,1,2,3,4,5,6,0.066,0.08,0.063,0.118,0.09,0.143
202604222207,6,5,3,,1,2,3,4,5,6,0.104,0.099,0.061,0.176,0.177,0.09
202604222208,6,5,4,,1,2,3,4,5,6,0.033,0.186,0.124,0.121,0.088,0.097
202604222209,6,5,4,,1,2,3,4,5,6,0.084,0.079,0.165,0.102,0.102,0.119
202604222210,6,5,4,,1,2,3,4,5,6,0.147,0.17,0.134,0.144,0.076,0.106
202604222211,6,5,4,,1,2,3,4,5,6,0.082,0.104,0.146,0.057,0.096,0.16
202604222212,6,5,4,,1,2,3,4,5,6,0.179,0.115,0.127,0.236,0.13,0.185
