レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202604082401,5,4,6,,5,2,1,6,4,3,0.006,0.041,0.043,0.072,0.147,0.008
202604082402,3,5,6,,2,4,5,1,6,3,0.162,0.041,0.003,0.034,0.003,0.017
202604082403,3,5,6,,2,5,6,1,4,3,0.037,0.018,0.145,-0.06,0.144,-0.067
202604082404,4,3,6,,4,6,2,5,1,3,0.007,-0.031,-0.019,0.049,-0.034,0.08
202604082405,6,3,4,,4,6,2,3,1,5,0.177,0.009,0.005,0.05,-0.028,0.012
202604082406,6,2,5,,3,4,1,5,2,6,0.013,0.04,-0.014,-0.011,0.003,-0.019
202604082407,6,5,4,,1,3,6,5,2,4,-0.037,0.011,0.013,0.039,0.068,0.096
202604082408,4,5,2,,4,5,1,6,3,2,0.016,-0.015,-0.049,0.167,0.15,-0.011
202604082409,6,3,5,,6,3,5,1,4,2,-0.039,-0.018,0.048,0.129,0.001,0.003
202604082410,6,4,5,,4,1,3,2,6,5,0.056,0.037,0.07,0.041,-0.021,0.02
202604082411,6,4,5,,4,3,1,5,6,2,0.049,-0.05,-0.01,0.014,0.023,0.053
202604082412,5,6,2,,3,5,2,1,4,6,0.043,-0.023,0.004,0.007,-0.001,-0.005
202604082101,4,6,3,,1,3,2,6,4,5,0.142,0.122,0.121,0.115,0.128,0.195
202604082102,5,2,6,,3,5,4,1,6,2,0.145,0.254,0.126,0.083,0.071,0.31
202604082105,2,1,3,,5,6,4,3,1,2,0.141,0.051,0.097,0.058,0.131,0.068
202604082106,1,3,6,,6,3,5,2,1,4,0.128,0.114,0.107,0.31,0.135,0.1
202604082110,3,6,5,,3,1,6,4,2,5,0.083,0.144,0.157,0.117,0.116,0.104
202604082111,6,5,4,,1,3,4,2,5,6,0.068,0.108,0.071,0.181,0.125,0.054
202604082112,6,4,2,,2,5,4,3,1,6,0.172,0.157,0.141,0.161,0.056,0.229
202604081701,5,3,4,,4,1,3,5,6,2,-0.075,-0.017,-0.074,-0.055,-0.045,-0.102
202604081702,3,6,2,,3,4,6,2,1,5,-0.046,0.014,-0.029,-0.119,-0.046,0.014
202604081703,3,2,6,,4,5,6,1,2,3,-0.039,0.01,0.002,-0.005,-0.051,-0.012
202604081704,5,4,6,,1,4,3,5,6,2,-0.027,0.037,-0.083,-0.002,-0.005,0.002
202604081705,5,4,1,,5,2,1,4,6,3,-0.035,0.015,-0.091,0.032,-0.013,-0.008
202604081706,6,5,3,,1,3,5,2,4,6,-0.053,-0.027,-0.035,-0.029,-0.035,0.014
202604081707,4,1,6,,5,2,4,6,1,3,0.014,-0.049,-0.06,-0.018,0.016,-0.074
202604081708,6,1,4,,5,3,1,4,2,6,0.012,-0.071,-0.005,0.036,0.021,-0.009
202604081709,5,2,6,,3,5,4,1,6,2,0.029,-0.091,-0.0,-0.035,0.009,0.06
202604081710,6,4,1,,3,1,2,5,4,6,-0.006,-0.05,-0.119,-0.013,-0.023,-0.052
202604081711,3,6,4,,3,1,6,4,2,5,-0.002,-0.035,-0.041,-0.014,-0.027,0.015
202604081712,5,1,2,,6,4,1,3,5,2,-0.003,-0.014,-0.03,-0.049,-0.01,-0.031
202604081601,2,4,3,,1,6,4,3,2,5,-0.02,0.029,0.017,0.026,0.076,0.035
202604081602,6,1,4,,5,3,1,2,4,6,-0.045,0.022,0.021,0.017,0.003,0.024
202604081603,2,5,3,,2,6,3,1,5,4,-0.007,0.011,-0.015,0.032,-0.016,-0.071
202604081604,5,6,4,,4,1,2,5,6,3,0.027,0.002,0.015,0.034,0.055,0.015
202604081605,4,3,6,,2,1,5,6,4,3,0.071,0.007,-0.017,-0.011,0.012,-0.025
202604081606,5,2,3,,1,5,4,2,6,3,0.037,0.081,-0.02,-0.008,0.023,-0.014
202604081607,6,3,2,,2,3,5,1,4,6,-0.062,0.031,0.069,0.017,-0.008,0.016
202604081608,2,3,5,,1,6,5,3,2,4,-0.002,-0.005,-0.001,-0.02,0.028,0.016
202604081609,4,1,3,,5,3,4,6,1,2,0.021,-0.014,0.039,0.032,0.034,0.028
202604081610,6,2,1,,2,5,1,4,3,6,0.022,-0.019,0.012,0.037,0.08,0.052
202604081611,6,4,5,,4,3,1,5,2,6,0.001,0.014,0.012,0.011,-0.007,0.019
202604081612,2,3,6,,2,6,5,1,4,3,0.018,0.032,-0.017,-0.004,-0.015,0.006
202604081201,6,4,5,,4,1,2,6,3,5,-0.105,-0.045,0.021,-0.003,-0.046,-0.059
202604081202,5,2,3,,1,5,4,3,6,2,-0.104,-0.077,-0.056,-0.027,0.013,0.007
202604081203,3,2,5,,1,6,5,2,4,3,-0.116,-0.025,-0.044,-0.073,0.028,-0.049
202604081204,5,6,4,,1,3,2,4,5,6,-0.056,-0.061,0.019,-0.01,-0.051,-0.037
202604081205,3,5,6,,4,3,6,1,5,2,-0.004,-0.052,-0.003,-0.053,-0.045,-0.089
202604081206,6,4,5,,6,3,1,2,4,5,0.013,0.017,-0.027,-0.105,-0.077,-0.067
202604081207,4,6,5,,3,2,1,5,4,6,0.028,-0.073,-0.104,-0.044,-0.056,0.01
202604081208,6,4,3,,3,2,4,6,1,5,-0.047,0.019,-0.051,-0.025,-0.056,-0.059
202604081209,2,5,6,,5,6,4,2,3,1,-0.014,-0.116,-0.033,-0.009,-0.04,-0.019
202604081210,5,4,2,,4,3,2,5,6,1,-0.042,0.012,-0.007,-0.112,0.015,0.011
202604081211,4,1,5,,5,3,2,6,1,4,-0.055,-0.006,0.02,0.016,-0.078,-0.04
202604081212,1,6,2,,6,5,3,2,1,4,-0.053,-0.01,-0.044,-0.004,-0.116,-0.061
202604081001,6,3,5,,1,3,5,4,2,6,-0.03,-0.066,0.014,-0.123,-0.023,0.01
202604081002,6,3,4,,4,1,6,2,3,5,-0.044,-0.098,-0.026,0.031,-0.081,0.035
202604081003,6,2,5,,2,6,3,1,4,5,-0.02,0.006,-0.065,-0.08,-0.086,-0.046
202604081004,6,2,3,,4,3,6,2,1,5,-0.01,-0.017,0.01,0.041,-0.019,-0.08
202604081005,4,5,3,,1,2,5,6,3,4,0.013,-0.098,-0.088,0.053,-0.101,0.032
202604081006,4,2,6,,4,5,3,6,1,2,-0.06,-0.004,-0.013,-0.017,0.016,-0.042
202604081007,5,6,3,,3,1,5,4,2,6,-0.13,-0.071,-0.051,-0.003,0.057,-0.046
202604081008,5,1,3,,5,4,2,1,6,3,-0.027,-0.021,0.013,-0.068,-0.025,-0.083
202604081009,6,2,3,,4,5,3,1,2,6,-0.053,-0.015,-0.094,-0.022,-0.101,-0.087
