レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202604272401,5,6,4,,1,2,3,4,5,6,0.06,0.0,0.0,-0.007,0.102,0.001
202604272402,4,5,6,,1,2,3,4,5,6,0.13,-0.005,0.018,0.088,0.0,-0.071
202604272403,5,6,3,,1,2,3,4,5,6,-0.009,0.056,0.016,-0.045,0.092,0.012
202604272404,2,3,6,,1,2,3,4,5,6,0.029,0.092,0.031,0.004,-0.032,0.014
202604272405,6,5,4,,1,2,3,4,5,6,0.033,0.15,-0.025,0.047,0.068,0.07
202604272406,4,3,5,,1,2,3,4,5,6,-0.004,0.017,0.124,0.075,0.155,-0.068
202604272407,5,4,6,,1,2,3,4,5,6,-0.058,-0.026,0.066,0.062,0.131,0.009
202604272408,5,4,3,,1,2,3,4,5,6,0.012,-0.014,0.003,0.012,0.056,-0.037
202604272409,6,2,4,,1,2,3,4,5,6,-0.017,0.067,-0.015,-0.01,0.048,0.094
202604272410,5,6,2,,1,2,3,4,5,6,0.003,0.001,0.039,0.055,0.017,0.026
202604272411,6,5,4,,1,2,3,4,5,6,-0.005,-0.057,0.085,0.015,0.015,0.029
202604272412,5,6,4,,1,2,3,4,5,6,0.027,0.049,-0.026,-0.011,0.02,-0.019
202604272301,5,6,2,,1,2,3,4,5,6,0.065,-0.013,-0.013,0.058,0.009,-0.028
202604272302,6,5,4,,1,2,3,4,5,6,0.033,0.041,0.085,0.124,-0.005,0.037
202604272303,4,2,6,,1,2,3,4,5,6,0.041,0.048,-0.015,0.023,0.03,0.02
202604272304,6,5,3,,1,2,3,4,5,6,0.024,0.045,-0.025,0.031,0.113,0.075
202604272305,5,6,4,,1,2,3,4,5,6,-0.005,-0.003,0.056,0.102,0.064,0.051
202604272306,5,4,3,,1,2,3,4,5,6,0.055,0.083,-0.009,0.038,0.074,0.058
202604272307,6,4,5,,1,2,3,4,5,6,0.011,-0.019,0.02,0.043,0.126,0.015
202604272308,6,5,4,,1,2,3,4,5,6,-0.006,0.016,0.049,0.03,0.091,0.075
202604272309,6,5,1,,1,2,3,4,5,6,0.002,-0.021,0.038,0.032,0.084,0.061
202604272310,6,3,4,,1,2,3,4,5,6,-0.03,-0.003,0.058,0.037,0.043,0.042
202604272311,3,5,2,,1,2,3,4,5,6,0.122,0.028,0.032,0.022,-0.003,0.055
202604272312,6,2,4,,1,2,3,4,5,6,0.049,0.05,0.066,0.076,-0.026,0.057
202604272101,6,5,2,,1,2,3,4,5,6,0.123,0.187,0.104,0.156,0.161,0.147
202604272102,6,5,3,,1,2,3,4,5,6,0.103,0.097,0.146,0.11,0.168,0.116
202604272103,6,5,4,,1,2,3,4,5,6,0.125,0.174,0.173,0.128,0.117,0.145
202604272104,6,5,4,,1,2,3,4,5,6,0.119,0.093,0.145,0.12,0.144,0.13
202604272105,6,5,3,,1,2,3,4,5,6,0.114,0.152,0.297,0.201,0.125,0.084
202604272106,6,5,3,,1,2,3,4,5,6,0.128,0.166,0.114,0.112,0.252,0.134
202604272107,6,5,4,,1,2,3,4,5,6,0.089,0.161,0.158,0.172,0.155,0.129
202604272109,6,5,4,,1,2,3,4,5,6,0.124,0.097,0.174,0.116,0.122,0.137
202604272110,6,5,4,,1,2,3,4,5,6,0.16,0.119,0.126,0.104,0.117,0.18
202604272111,6,5,3,,1,2,3,4,5,6,0.159,0.145,0.147,0.123,0.175,0.145
202604272112,6,5,3,,1,2,3,4,5,6,0.24,0.124,0.161,0.127,0.166,0.233
202604272001,6,5,4,,1,2,3,4,5,6,0.088,0.092,0.068,0.038,0.08,0.099
202604272002,6,2,5,,1,2,3,4,5,6,0.106,0.038,0.069,0.06,0.127,0.134
202604272003,6,5,2,,1,2,3,4,5,6,0.098,0.088,0.061,0.1,0.129,0.121
202604272004,6,2,5,,1,2,3,4,5,6,0.095,0.08,0.053,0.089,0.099,0.106
202604272005,6,5,3,,1,2,3,4,5,6,0.12,0.044,0.079,0.044,0.038,0.122
202604272006,6,5,3,,1,2,3,4,5,6,0.114,0.064,0.106,0.05,0.027,0.132
202604272007,6,5,4,,1,2,3,4,5,6,0.073,0.088,0.043,0.117,0.061,0.114
202604272008,6,4,5,,1,2,3,4,5,6,0.096,0.035,0.071,0.105,0.057,0.175
202604272009,6,5,2,,1,2,3,4,5,6,0.142,0.138,0.106,0.066,0.039,0.044
202604272010,6,5,4,,1,2,3,4,5,6,0.133,0.116,0.045,0.115,0.096,0.114
202604272011,6,4,3,,1,2,3,4,5,6,0.092,0.113,0.115,0.051,0.054,0.074
202604272012,6,5,3,,1,2,3,4,5,6,0.034,0.063,0.075,0.039,0.088,0.092
202604271701,6,5,4,,1,2,3,4,5,6,-0.045,-0.017,-0.052,-0.034,-0.023,-0.031
202604271702,6,5,4,,1,2,3,4,5,6,-0.022,-0.048,-0.018,-0.015,-0.004,-0.042
202604271703,6,5,4,,1,2,3,4,5,6,-0.053,-0.016,-0.053,-0.059,-0.008,0.011
202604271704,6,5,4,,1,2,3,4,5,6,-0.007,-0.019,-0.015,-0.014,-0.02,-0.038
202604271705,6,5,4,,1,2,3,4,5,6,0.001,0.03,0.018,-0.089,-0.067,-0.022
202604271706,6,5,3,,1,2,3,4,5,6,-0.021,-0.052,-0.004,-0.048,0.053,0.009
202604271707,6,5,4,,1,2,3,4,5,6,-0.035,-0.026,-0.028,-0.004,-0.017,-0.004
202604271708,6,5,3,,1,2,3,4,5,6,-0.04,-0.008,-0.027,-0.023,-0.019,-0.036
202604271709,6,5,4,,1,2,3,4,5,6,-0.031,-0.038,-0.001,-0.018,-0.053,-0.018
202604271710,6,5,4,,1,2,3,4,5,6,-0.014,-0.053,-0.022,-0.021,-0.045,0.001
202604271711,6,5,4,,1,2,3,4,5,6,-0.089,-0.004,-0.04,-0.007,-0.035,-0.053
202604271712,6,5,4,,1,2,3,4,5,6,-0.09,-0.026,0.007,-0.029,-0.012,-0.009
202604271601,6,5,4,,1,2,3,4,5,6,-0.02,0.03,0.033,0.012,0.041,-0.042
202604271602,6,5,4,,1,2,3,4,5,6,-0.021,0.024,0.004,0.007,0.001,-0.042
202604271603,6,5,4,,1,2,3,4,5,6,-0.009,0.052,0.057,0.037,0.004,0.001
202604271604,6,5,4,,1,2,3,4,5,6,-0.022,-0.016,0.029,0.014,0.012,-0.073
202604271605,6,3,4,,1,2,3,4,5,6,0.009,0.012,-0.004,-0.001,-0.022,0.021
202604271606,6,5,4,,1,2,3,4,5,6,-0.006,0.012,0.036,0.044,0.006,-0.011
202604271607,6,4,5,,1,2,3,4,5,6,-0.015,0.041,0.018,-0.01,-0.001,0.037
202604271608,6,5,4,,1,2,3,4,5,6,0.021,-0.009,0.012,0.004,0.01,0.022
202604271609,6,5,4,,1,2,3,4,5,6,0.027,-0.003,0.016,-0.032,-0.054,-0.042
202604271610,6,5,2,,1,2,3,4,5,6,0.027,0.033,-0.004,-0.028,0.004,0.043
202604271611,6,5,4,,1,2,3,4,5,6,0.007,-0.027,-0.01,-0.001,0.046,-0.02
202604271612,6,5,3,,1,2,3,4,5,6,0.003,0.02,-0.02,-0.022,0.048,0.039
202604271501,6,5,4,,1,2,3,4,5,6,0.099,0.08,0.08,0.202,0.111,0.176
202604271502,6,5,3,,1,2,3,4,5,6,0.106,0.056,0.101,0.168,0.158,0.099
202604271503,6,3,5,,1,2,3,4,5,6,0.094,0.098,0.126,0.071,0.094,0.064
202604271504,6,5,4,,1,2,3,4,5,6,0.137,0.084,0.073,0.101,0.111,0.106
202604271505,6,5,4,,1,2,3,4,5,6,0.093,0.127,0.117,0.09,0.104,0.065
202604271506,6,5,3,,1,2,3,4,5,6,0.094,0.085,0.083,0.171,0.086,0.131
