レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202604102401,5,6,3,,1,2,3,4,5,6,0.033,0.078,0.134,0.007,0.149,0.0
202604102402,6,4,5,,1,2,3,4,5,6,0.15,0.098,-0.017,0.104,0.017,0.005
202604102403,6,3,4,,1,2,3,4,5,6,-0.051,-0.056,0.018,-0.054,0.046,0.039
202604102404,2,6,1,,1,2,3,4,5,6,0.02,0.038,-0.041,-0.064,0.027,0.038
202604102405,6,2,4,,1,2,3,4,5,6,-0.037,0.022,-0.041,0.067,0.022,-0.033
202604102406,5,6,3,,1,2,3,4,5,6,0.069,-0.019,0.034,-0.06,-0.028,0.024
202604102407,6,5,2,,1,2,3,4,5,6,-0.007,0.109,-0.038,0.028,0.015,0.124
202604102408,4,5,3,,1,2,3,4,5,6,0.064,0.002,0.035,0.153,0.168,-0.041
202604102409,6,5,4,,1,2,3,4,5,6,0.008,0.029,-0.005,0.028,-0.001,0.033
202604102410,4,2,6,,1,2,3,4,5,6,0.044,0.0,0.066,0.017,-0.016,-0.044
202604102411,5,4,6,,1,2,3,4,5,6,-0.035,0.027,0.022,-0.01,0.027,-0.011
202604102412,4,6,5,,1,2,3,4,5,6,-0.023,0.038,-0.039,0.009,-0.013,-0.041
202604102301,5,6,2,,1,2,3,4,5,6,0.125,0.021,0.091,0.064,0.05,0.107
202604102302,5,3,6,,1,2,3,4,5,6,-0.005,0.066,0.043,-0.0,0.089,0.037
202604102303,2,6,4,,1,2,3,4,5,6,0.055,0.043,0.073,0.09,0.04,0.088
202604102304,3,2,5,,1,2,3,4,5,6,0.042,0.035,0.041,0.113,0.045,0.024
202604102305,6,5,3,,1,2,3,4,5,6,0.036,0.06,0.059,0.04,0.083,0.087
202604102306,5,6,3,,1,2,3,4,5,6,0.078,0.046,0.077,0.04,0.105,0.03
