レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202604162201,6,5,4,,1,2,3,4,5,6,0.112,0.134,0.18,0.094,0.2,0.118
202604162202,6,5,3,,1,2,3,4,5,6,0.193,0.091,0.166,0.108,0.159,0.091
202604162203,6,3,5,,1,2,3,4,5,6,0.167,0.135,0.117,0.107,0.186,0.034
202604162204,6,5,4,,1,2,3,4,5,6,0.119,0.123,0.084,0.082,0.109,0.081
202604162206,6,5,4,,1,2,3,4,5,6,0.209,0.188,0.112,0.097,0.082,0.181
202604162207,6,5,4,,1,2,3,4,5,6,0.073,0.179,0.08,0.136,0.088,0.162
202604162208,6,4,5,,1,2,3,4,5,6,0.103,0.162,0.077,0.12,0.123,0.117
202604162209,6,4,5,,1,2,3,4,5,6,0.033,0.125,0.161,0.163,0.093,0.12
202604162210,5,4,6,,1,2,3,4,5,6,0.154,0.13,0.166,0.137,0.121,0.092
202604162211,6,5,3,,1,2,3,4,5,6,0.052,0.188,0.085,0.117,0.14,0.206
202604162212,6,4,5,,1,2,3,4,5,6,0.07,0.171,0.187,0.096,0.05,0.115
202604162001,6,5,3,,1,2,3,4,5,6,0.075,0.085,0.09,0.06,0.122,0.054
202604162002,6,4,5,,1,2,3,4,5,6,0.076,0.06,0.123,0.135,0.045,0.05
202604162003,6,2,5,,1,2,3,4,5,6,0.135,0.094,0.09,0.058,0.147,0.076
202604162004,6,3,4,,1,2,3,4,5,6,0.037,0.043,-0.026,0.045,0.091,0.064
202604162005,6,5,4,,1,2,3,4,5,6,0.096,0.055,0.069,0.065,0.06,0.127
202604162006,6,5,4,,1,2,3,4,5,6,0.098,0.091,0.067,0.064,0.067,0.048
202604162007,6,5,2,,1,2,3,4,5,6,0.073,0.075,0.075,0.125,0.136,0.066
202604162008,6,5,3,,1,2,3,4,5,6,0.066,0.038,0.119,0.065,0.061,0.139
202604162009,6,5,4,,1,2,3,4,5,6,0.041,0.043,0.096,0.085,0.064,0.094
202604162010,6,5,4,,1,2,3,4,5,6,0.045,0.076,0.085,0.073,0.129,0.028
202604162011,6,2,4,,1,2,3,4,5,6,0.082,0.039,0.065,0.088,0.054,0.06
202604162012,6,4,5,,1,2,3,4,5,6,0.053,0.066,0.055,0.073,0.103,0.139
202604161701,6,5,4,,1,2,3,4,5,6,-0.014,-0.036,0.005,-0.008,-0.053,0.016
202604161702,6,5,3,,1,2,3,4,5,6,-0.01,0.021,-0.016,0.043,-0.043,-0.031
202604161703,6,5,4,,1,2,3,4,5,6,-0.059,-0.087,-0.05,-0.026,0.014,-0.055
202604161704,6,5,4,,1,2,3,4,5,6,0.024,-0.03,-0.02,-0.058,-0.057,-0.005
202604161705,6,5,2,,1,2,3,4,5,6,-0.006,-0.025,-0.102,0.016,-0.062,-0.018
202604161706,6,5,4,,1,2,3,4,5,6,0.005,-0.007,-0.025,-0.021,-0.024,0.082
202604161707,6,5,4,,1,2,3,4,5,6,-0.007,0.016,-0.067,0.021,-0.024,-0.067
202604161708,6,5,2,,1,2,3,4,5,6,0.006,-0.057,-0.032,0.008,0.043,-0.037
202604161709,6,5,4,,1,2,3,4,5,6,-0.055,-0.015,-0.017,-0.096,-0.026,-0.033
202604161710,6,5,4,,1,2,3,4,5,6,-0.031,-0.003,-0.04,0.005,0.0,0.029
202604161711,6,5,3,,1,2,3,4,5,6,-0.004,0.007,-0.008,-0.05,-0.007,-0.026
202604161712,6,5,4,,1,2,3,4,5,6,-0.011,0.021,-0.018,-0.035,-0.024,-0.008
