レースコード,予想1着,予想2着,予想3着,予想決まり手,艇1_予想コース,艇2_予想コース,艇3_予想コース,艇4_予想コース,艇5_予想コース,艇6_予想コース,艇1_予想ST,艇2_予想ST,艇3_予想ST,艇4_予想ST,艇5_予想ST,艇6_予想ST
202604152202,6,4,5,,1,2,3,4,5,6,0.199,0.2,0.133,0.092,0.177,0.131
202604152203,5,6,3,,1,2,3,4,5,6,0.147,0.108,0.109,0.151,0.13,0.143
202604152204,6,4,5,,1,2,3,4,5,6,0.111,0.094,0.134,0.175,0.224,0.08
202604152205,6,5,3,,1,2,3,4,5,6,0.122,0.135,0.21,0.108,0.109,0.132
202604152206,6,3,5,,1,2,3,4,5,6,0.126,0.143,0.193,0.201,0.087,0.159
202604152207,6,5,3,,1,2,3,4,5,6,0.159,0.129,0.095,0.113,0.12,0.076
202604152208,6,3,5,,1,2,3,4,5,6,0.153,0.122,0.133,0.2,0.133,0.097
202604152210,6,4,5,,1,2,3,4,5,6,0.121,0.204,0.152,0.107,0.067,0.1
202604152211,4,3,5,,1,2,3,4,5,6,0.196,0.094,0.1,0.154,0.125,0.121
202604152212,6,5,4,,1,2,3,4,5,6,0.081,0.081,0.102,0.191,0.114,0.107
202604152001,6,2,4,,1,2,3,4,5,6,0.049,0.135,0.065,0.001,0.142,0.078
202604152002,6,3,4,,1,2,3,4,5,6,0.109,0.082,0.089,0.069,0.057,0.05
202604152003,6,4,5,,1,2,3,4,5,6,0.065,0.081,0.095,0.091,0.096,0.078
202604152004,6,5,2,,1,2,3,4,5,6,0.071,0.084,0.073,0.092,0.134,0.131
202604152005,6,4,5,,1,2,3,4,5,6,0.069,0.108,0.093,0.038,0.076,0.16
202604152006,6,2,5,,1,2,3,4,5,6,0.069,0.118,0.094,0.082,0.084,0.086
202604152007,5,6,4,,1,2,3,4,5,6,0.078,0.062,0.103,0.104,0.097,0.066
202604152008,5,6,2,,1,2,3,4,5,6,0.136,0.097,0.092,0.066,0.111,0.072
202604152009,6,4,2,,1,2,3,4,5,6,0.072,0.073,0.091,0.071,0.059,0.057
202604152010,6,5,4,,1,2,3,4,5,6,0.119,0.001,0.051,0.094,0.081,0.103
202604152011,5,6,1,,1,2,3,4,5,6,0.022,0.065,0.078,0.053,0.091,0.065
202604152012,6,5,2,,1,2,3,4,5,6,0.093,0.105,0.079,0.099,0.052,0.063
202604151701,6,3,5,,1,2,3,4,5,6,0.006,-0.005,-0.046,0.021,0.018,-0.007
202604151702,6,5,4,,1,2,3,4,5,6,0.001,-0.051,-0.02,-0.053,-0.017,-0.027
202604151703,6,5,4,,1,2,3,4,5,6,-0.01,-0.067,-0.024,-0.012,-0.085,-0.021
202604151704,6,5,3,,1,2,3,4,5,6,-0.05,-0.061,-0.023,-0.019,-0.034,-0.005
202604151705,6,4,5,,1,2,3,4,5,6,-0.014,0.014,-0.03,-0.007,-0.009,0.021
202604151706,6,5,4,,1,2,3,4,5,6,-0.048,0.016,-0.026,-0.004,-0.051,-0.067
