レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202609251001,2026-09-25,10,01R,08:32,2026-09-25T08:22:22.443982+09:00,3,一周,まわり足,直線,田中 和也,36.22,5.4,6.62,原村 拓也,37.22,5.68,6.73,山本 浩輔,37.63,5.72,6.73,塩嶋 泰空,36.97,5.47,6.75,渥美 卓郎,37.73,5.6,6.83,久保 翔耶,37.03,5.6,6.7
202609251801,2026-09-25,18,01R,08:40,2026-09-25T08:30:21.368287+09:00,2,一周,まわり足,,村松 修二,37.13,11.34,,一柳 和孝,37.33,11.52,,山田 佑樹,37.58,11.41,,坂井 滉哉,39.09,12.38,,上田 隆章,37.87,11.86,,木場 雄二郎,37.5,11.73,
202609252101,2026-09-25,21,01R,08:48,2026-09-25T08:38:24.573885+09:00,3,一周,まわり足,直線,西村 美智子,36.17,7.7,7.57,宮崎 安奈,36.16,7.69,7.57,中北 涼,36.74,7.87,7.64,森田 梨湖,37.44,8.07,7.59,原村 百那,38.1,8.14,7.66,松瀬 弘美,36.7,7.93,7.62
202609251002,2026-09-25,10,02R,08:58,2026-09-25T08:48:24.122350+09:00,3,一周,まわり足,直線,山田 雄太,36.82,5.58,6.73,秋山 広一,37.07,5.73,6.77,竹田 広樹,37.73,6.13,6.7,山川 雄大,37.15,5.97,6.67,金子 龍斗,37.2,5.67,6.63,直江 健成,38.45,6.57,6.68
202609251802,2026-09-25,18,02R,09:06,2026-09-25T08:56:26.316966+09:00,2,一周,まわり足,,是澤 孝宏,37.81,11.8,,岡谷 健吾,37.53,11.68,,四宮 与寛,37.8,11.65,,牧山 敦也,38.06,11.82,,重冨 勇哉,38.53,11.83,,嶋 義信,37.9,11.93,
202609252102,2026-09-25,21,02R,09:14,2026-09-25T09:04:26.800777+09:00,3,一周,まわり足,直線,土屋 南,36.17,7.83,7.52,田中 博子,37.0,7.99,7.65,松田 真実,36.97,8.06,7.62,寺田 千恵,36.57,7.8,7.7,薗頭 心,36.62,7.79,7.63,稲生 夏季,36.98,7.95,7.67
202609251003,2026-09-25,10,03R,09:24,2026-09-25T09:14:24.789679+09:00,3,一周,まわり足,直線,大久保信一郎,37.45,5.53,6.82,谷口 丞,37.03,5.82,6.72,大串 重幸,38.17,6.2,6.85,生方 靖亜,37.82,5.95,6.77,伊藤 啓三,37.67,5.88,6.92,川上 清人,38.22,5.98,7.05
202609251803,2026-09-25,18,03R,09:32,2026-09-25T09:22:23.660042+09:00,2,一周,まわり足,,照屋 厚仁,37.6,11.79,,向井田 佑紀,37.66,11.9,,香月 大輝,37.82,11.79,,山崎 裕司,37.76,11.9,,向所 浩二,37.86,11.8,,三浦 敬太,37.91,11.67,
202609252103,2026-09-25,21,03R,09:40,2026-09-25T09:30:26.987794+09:00,3,一周,まわり足,直線,武井 莉里佳,37.22,7.94,7.46,喜多 那由夏,37.0,8.08,7.6,田口 節子,36.75,7.65,7.6,福岡 泉水,36.68,7.93,7.64,魚谷 香織,36.66,8.09,7.55,木村 紗友希,36.86,8.05,7.6
202609251004,2026-09-25,10,04R,09:50,2026-09-25T09:40:25.612285+09:00,3,一周,まわり足,直線,大野 芳顕,36.98,5.67,6.8,森下 勇,37.83,6.0,6.8,牧村 俊輝,37.53,5.85,6.77,西川 新太郎,37.98,6.02,6.88,丸尾 義孝,37.93,6.17,6.8,松尾 昂明,38.23,6.32,6.72
202609251804,2026-09-25,18,04R,09:58,2026-09-25T09:48:24.257416+09:00,2,一周,まわり足,,江夏 満,36.94,11.48,,出畑 孝典,37.7,11.89,,古田 祐貴,38.22,11.75,,齋藤 和政,38.02,11.86,,早川 理稀,37.89,11.98,,籾山 佳岳,37.52,11.69,
202609252104,2026-09-25,21,04R,10:06,2026-09-25T09:56:20.908801+09:00,3,一周,まわり足,直線,大山 千広,36.2,7.73,7.56,永田 楽,36.7,7.88,7.61,安井 瑞紀,36.87,7.96,7.59,中田 夕貴,36.7,7.74,7.56,川原 愛未,36.61,7.87,7.6,内山 七海,36.25,7.68,7.56
202609251005,2026-09-25,10,05R,10:18,2026-09-25T10:08:23.509118+09:00,3,一周,まわり足,直線,庄司 孝輔,36.93,5.65,6.75,茅原 悠紀,37.15,5.72,6.87,塩嶋 泰空,37.12,5.48,6.83,大月 遊雅,37.88,5.98,6.68,前出 達吉,37.28,5.73,6.82,井手 良太,37.6,6.0,6.82
202609251805,2026-09-25,18,05R,10:25,2026-09-25T10:16:26.703611+09:00,2,一周,まわり足,,山田 祐也,37.51,11.66,,梅原 祥平,37.23,11.67,,植田 太一,37.38,11.82,,八木 治樹,37.91,11.85,,向後 龍一,37.15,11.64,,安武 一也,38.12,11.91,
