レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
201802170201,ボートピア栗橋カップ開設８周年記念,2018-02-17,2,01R,7.0,,5.0,1,7.0,8.0,1,1,51.0,0.0,6.73,-0.5,0.14,2,2,54.0,0.0,6.73,-0.5,0.16,3,3,53.2,0.0,6.82,-0.5,0.38,4,4,52.7,0.0,6.82,-0.5,0.11,5,5,51.0,0.0,6.82,-0.5,0.07,6,6,47.1,0.0,6.91,-0.5,-0.08
201802170202,ボートピア栗橋カップ開設８周年記念,2018-02-17,2,02R,0.0,1,0.0,1,7.0,7.0,1,1,51.0,0.0,6.76,-0.5,0.12,2,2,44.5,2.5,6.8,-0.5,0.37,3,3,54.0,0.0,6.78,-0.5,0.18,4,4,52.0,0.0,6.75,-0.5,0.07,5,5,51.7,0.0,6.8,-0.5,0.03,6,6,53.6,0.0,6.84,-0.5,0.07
201802170203,ボートピア栗橋カップ開設８周年記念,2018-02-17,2,03R,0.0,1,0.0,1,8.0,7.0,1,1,57.3,0.0,6.85,-0.5,0.09,2,2,55.3,0.0,6.96,-0.5,0.15,3,3,51.0,0.0,6.88,-0.5,0.12,4,4,48.8,0.0,6.79,-0.5,0.05,5,5,53.2,0.0,6.83,-0.5,-0.02,6,6,54.3,0.0,6.82,-0.5,0.12
201802170204,ボートピア栗橋カップ開設８周年記念,2018-02-17,2,04R,0.0,1,0.0,1,8.0,7.0,1,1,51.0,0.0,6.79,-0.5,0.05,2,2,50.5,0.5,6.75,-0.5,0.11,3,3,52.2,0.0,6.84,-0.5,0.04,4,4,44.5,2.5,6.86,-0.5,0.16,5,5,56.7,0.0,6.84,-0.5,0.11,6,6,51.0,0.0,6.82,-0.5,0.13
201802170205,ボートピア栗橋カップ開設８周年記念,2018-02-17,2,05R,0.0,1,0.0,1,9.0,7.0,1,1,56.7,0.0,6.76,-0.5,0.07,2,2,52.1,0.0,6.81,-0.5,0.07,3,3,51.0,0.0,6.82,-0.5,0.09,4,5,52.2,0.0,6.86,-0.5,0.02,5,6,54.0,0.0,6.83,0.0,0.01,6,4,51.0,0.0,6.9,-0.5,-0.03
201802170206,ボートピア栗橋カップ開設８周年記念,2018-02-17,2,06R,0.0,1,0.0,1,9.0,7.0,1,1,52.7,0.0,6.77,-0.5,0.15,2,2,53.5,0.0,6.76,-0.5,0.12,3,3,52.9,0.0,6.87,-0.5,0.05,4,4,52.9,0.0,6.76,-0.5,0.16,5,5,49.0,2.0,6.85,-0.5,0.16,6,6,51.1,0.0,6.88,-0.5,0.08
201802170207,ボートピア栗橋カップ開設８周年記念,2018-02-17,2,07R,0.0,1,0.0,2,10.0,7.0,1,1,51.8,0.0,6.88,-0.5,0.07,2,2,53.1,0.0,6.93,-0.5,0.14,3,3,51.0,0.0,6.84,-0.5,0.11,4,4,51.7,0.0,6.87,-0.5,-0.04,5,5,52.2,0.0,6.99,-0.5,-0.01,6,6,54.0,0.0,6.87,-0.5,-0.04
201802170208,ボートピア栗橋カップ開設８周年記念,2018-02-17,2,08R,5.0,,3.0,1,10.0,8.0,1,1,46.5,0.5,6.8,-0.5,0.19,2,2,47.0,0.0,6.85,-0.5,0.28,3,3,48.1,0.0,6.87,-0.5,0.31,4,4,47.0,0.0,6.96,-0.5,0.22,5,5,44.5,2.5,6.96,-0.5,0.21,6,6,48.8,0.0,6.91,-0.5,0.33
201802170209,ボートピア栗橋カップ開設８周年記念,2018-02-17,2,09R,7.0,,5.0,1,8.0,8.0,1,1,51.0,0.0,7.0,-0.5,0.05,2,2,53.3,0.0,7.03,-0.5,0.15,3,3,51.0,0.0,6.94,-0.5,0.05,4,4,51.0,0.0,7.02,-0.5,0.22,5,5,53.2,0.0,6.99,-0.5,0.18,6,6,52.2,0.0,7.02,0.0,0.12
201802170210,ボートピア栗橋カップ開設８周年記念,2018-02-17,2,10R,7.0,,5.0,1,7.0,8.0,1,1,55.3,0.0,7.02,-0.5,0.11,2,2,53.1,0.0,7.22,-0.5,0.44,3,3,56.7,0.0,6.99,-0.5,0.07,4,4,53.6,0.0,6.98,0.0,-0.05,5,5,52.9,0.0,7.09,-0.5,-0.09,6,6,51.0,0.0,7.03,0.0,-0.12
