レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
201605202401,熊本地震被災地支援競走　日刊スポーツ杯,第1日,2016/05/20,大村,01R,めざまし戦予,1800,晴,東,5,4,逃げ,1,110,1,100,3,140,1-3,290,2,1-3,250,2,1-3,220,4,1-6,1120,12,3-6,2010,13,1-3-6,8700,14,1-3-6,6070,7,1,1,3295,濱 村 芳 宏,46,19,6.78,1,0.21,111.1,2,3,2596,館 野 友 良,75,27,6.84,3,0.28,112.2,3,6,4919,吉 田 翔 悟,63,28,6.86,6,0.38,114.9,4,4,4160,浅 野 由 将,24,66,6.86,4,0.31,115.3,5,5,3701,大 西 隆 洋,15,53,6.8,5,0.28,,6,2,3171,田 川 忠 志,73,16,6.84,2,0.3,
201605202402,熊本地震被災地支援競走　日刊スポーツ杯,第1日,2016/05/20,大村,02R,昼ガチ戦予選,1800,晴,東,5,4,逃げ,1,100,1,100,5,320,1-5,2080,5,1-5,3260,5,1-5,940,9,1-2,340,3,2-5,1220,11,1-5-2,9090,20,1-2-5,2800,7,1,1,4522,古 澤 光 紀,45,50,6.85,1,0.19,110.5,2,5,3750,笠 井 広 幸,12,75,6.78,5,0.17,112.9,3,2,4315,山 崎 昂 介,70,72,6.84,2,0.29,113.8,4,3,4155,長 野 壮志郎,11,23,6.88,3,0.18,114.8,5,4,4552,杉 山 勝 匡,51,11,6.74,4,0.12,,6,6,3729,松 田 英 数,40,60,6.81,6,0.2,
201605202403,熊本地震被災地支援競走　日刊スポーツ杯,第1日,2016/05/20,大村,03R,予選,1800,晴,東,5,4,逃げ,1,210,1,1650,6,4800,1-6,910,4,1-6,350,2,1-6,190,4,1-3,140,1,3-6,180,3,1-6-3,1360,4,1-3-6,220,1,1,1,3655,本 橋 克 洋,66,25,6.78,1,0.24,110.1,2,6,4237,大 峯 豊,20,12,6.78,6,0.19,112.0,3,3,4104,木 下 陽 介,58,46,6.71,3,0.25,113.7,4,5,4439,近 藤 友 宝,52,54,6.82,5,0.22,114.4,5,4,4126,吉 本 玲 緒,61,51,6.81,4,0.26,,6,2,3523,寳 田 亮 治,71,33,6.78,2,0.31,
201605202404,熊本地震被災地支援競走　日刊スポーツ杯,第1日,2016/05/20,大村,04R,予選,1800,晴,東,5,4,差し,6,660,6,500,5,600,6-5,16100,25,5-6,8050,15,5-6,830,10,2-6,780,8,2-5,2350,14,6-5-2,63190,105,2-5-6,7260,18,1,6,3362,間 嶋 仁 志,76,37,6.87,2,0.07,110.7,2,5,4152,深 水 慎一郎,34,59,6.82,6,0.15,112.4,3,2,4472,尾 嶋 一 広,68,15,6.83,3,0.14,113.8,4,3,3918,深 井 利 寿,38,65,6.77,4,0.15,113.8,5,4,4713,白 神 優,74,14,6.78,5,0.13,,6,1,2785,水 野 要,56,13,6.8,1,0.11,
201605202405,熊本地震被災地支援競走　日刊スポーツ杯,第1日,2016/05/20,大村,05R,予選  進入固定,1800,晴,東,5,4,逃げ,1,110,1,100,2,180,1-2,260,1,1-2,200,1,1-2,100,1,1-5,150,2,2-5,360,6,1-2-5,750,2,1-2-5,440,2,1,1,3151,落 合 敬 一,30,32,6.87,1,0.15,110.4,2,2,3968,茶 谷 信 次,59,62,6.84,2,0.14,112.5,3,5,4181,花 本 夏 樹,57,47,6.78,5,0.25,114.1,4,4,2787,藤 井 定 美,25,57,6.87,4,0.27,114.4,5,3,4041,小 林 基 樹,41,36,6.82,3,0.21,,6,6,4632,長 尾 京志郎,54,71,6.83,6,0.28,
201605202406,熊本地震被災地支援競走　日刊スポーツ杯,第1日,2016/05/20,大村,06R,予選,1800,晴,南東,4,3,差し,4,3110,4,280,1,100,4-1,1550,5,1-4,620,3,1-4,170,4,2-4,120,2,1-2,100,1,4-1-2,2410,8,1-2-4,170,1,1,4,4471,新 田 泰 章,60,70,6.67,4,0.11,110.2,2,1,4175,川 尻 泰 輔,69,39,6.8,1,0.13,111.7,3,2,3747,國 崎 良 春,43,56,6.65,2,0.12,113.2,4,6,3970,亀 山 高 雅,53,67,6.65,6,0.16,114.0,5,3,4160,浅 野 由 将,24,66,6.83,3,0.11,,6,5,4710,福 田 宗 平,50,20,6.74,5,0.14,
201605202407,熊本地震被災地支援競走　日刊スポーツ杯,第1日,2016/05/20,大村,07R,予選,1800,晴,東,4,3,差し,2,120,2,100,1,120,2-1,500,2,1-2,370,2,1-2,240,4,2-6,200,2,1-6,510,7,2-1-6,1700,6,1-2-6,620,3,1,2,4101,三井所 尊 春,31,73,6.71,2,0.17,111.4,2,1,2596,館 野 友 良,75,27,6.8,1,0.12,112.0,3,6,4172,森 定 晃 史,35,18,6.76,6,0.15,113.3,4,5,3729,松 田 英 数,40,60,6.82,5,0.17,115.2,5,4,3655,本 橋 克 洋,66,25,6.86,4,0.19,,6,3,3681,山 谷 央,64,61,6.8,3,0.22,
201605202408,熊本地震被災地支援競走　日刊スポーツ杯,第1日,2016/05/20,大村,08R,予選,1800,晴,東,3,2,まくり,6,1050,6,130,5,340,6-5,2190,10,5-6,890,4,5-6,350,6,4-6,450,8,4-5,2730,15,6-5-4,18280,57,4-5-6,3100,12,1,6,3022,西 山 昇 一,67,34,6.75,5,0.05,109.6,2,5,3781,秋 元 誠,72,24,6.7,6,0.07,113.3,3,4,3171,田 川 忠 志,73,16,6.79,4,0.14,113.8,4,1,4315,山 崎 昂 介,70,72,6.83,1,0.09,115.1,5,2,4462,夏 山 亮 平,65,26,6.78,2,0.04,,6,3,4126,吉 本 玲 緒,61,51,6.78,3,0.11,
201605202409,熊本地震被災地支援競走　日刊スポーツ杯,第1日,2016/05/20,大村,09R,予選,1800,晴,東,4,3,逃げ,1,100,1,100,2,250,1-2,780,4,1-2,1000,3,1-2,330,5,1-5,200,3,2-5,630,10,1-2-5,2110,8,1-2-5,630,2,1,1,4471,新 田 泰 章,60,70,6.78,1,0.21,109.0,2,2,4041,小 林 基 樹,41,36,6.85,2,0.22,112.2,3,5,4459,片 岡 雅 裕,21,58,6.73,5,0.16,113.2,4,3,3362,間 嶋 仁 志,76,37,6.85,3,0.23,113.7,5,6,3692,竹 腰 正 樹,47,41,6.84,6,0.11,,6,4,3701,大 西 隆 洋,15,53,6.83,4,0.16,
201605202410,熊本地震被災地支援競走　日刊スポーツ杯,第1日,2016/05/20,大村,10R,夕やけ特賞,1800,晴,東,3,2,逃げ,1,130,1,100,2,120,1-2,280,1,1-2,120,1,1-2,150,1,1-6,700,10,2-6,970,12,1-2-6,1700,4,1-2-6,780,4,1,1,4472,尾 嶋 一 広,68,15,6.84,1,0.13,110.5,2,2,4522,古 澤 光 紀,45,50,6.83,2,0.09,111.5,3,6,3681,山 谷 央,64,61,6.78,6,0.22,112.6,4,5,3970,亀 山 高 雅,53,67,6.68,5,0.24,113.1,5,4,3968,茶 谷 信 次,59,62,6.8,4,0.25,,6,3,3523,寳 田 亮 治,71,33,6.85,3,0.17,
