レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
201605032201,熊本地震被災地支援競走　どんたく特選レース,第3日,2016/05/03,福岡,01R,予選,1800,雨,南,6,4,まくり,2,140,2,140,3,560,2-3,730,4,2-3,510,3,2-3,280,2,2-4,280,2,3-4,660,10,2-3-4,2620,10,2-3-4,1380,7,1,2,4102,益 田 啓 司,45,137,6.88,3,0.16,111.2,2,3,4679,植 田 太 一,32,104,6.96,4,0.18,113.1,3,4,4046,谷 村 啓 司,11,115,6.91,5,0.2,114.3,4,6,3434,松 尾 宣 邦,19,138,6.97,2,0.37,115.0,5,1,4684,楠 原 翔 太,58,164,6.86,1,0.31,,6,5,4774,丸 山 龍太郎,33,140,6.85,6,0.24,
201605032202,熊本地震被災地支援競走　どんたく特選レース,第3日,2016/05/03,福岡,02R,予選,1800,雨,南,7,5,逃げ,1,190,1,120,5,480,1-5,1400,5,1-5,920,4,1-5,290,5,1-2,130,1,2-5,620,9,1-5-2,2990,10,1-2-5,590,3,1,1,3703,鳥 飼 眞,35,151,6.89,1,0.29,112.4,2,5,3352,小 川 晃 司,51,118,7.05,6,0.21,113.5,3,2,4451,松 崎 祐太郎,17,114,6.98,2,0.24,114.6,4,6,3514,山 一 鉄 也,72,150,6.96,5,0.23,115.5,5,4,4802,中 田 達 也,47,155,6.96,4,0.29,,6,3,3825,宮 嵜 隆太郎,24,102,7.0,3,0.35,
201605032203,熊本地震被災地支援競走　どんたく特選レース,第3日,2016/05/03,福岡,03R,予選,1800,雨,南,7,5,逃げ,1,210,1,100,2,110,1-2,310,1,1-2,110,1,1-2,110,2,1-3,100,1,2-3,140,3,1-2-3,540,1,1-2-3,160,1,1,1,4336,松 田 竜 馬,65,147,6.88,1,0.06,110.5,2,2,3783,瓜 生 正 義,23,125,6.93,2,0.03,112.2,3,3,4545,岡 村 慶 太,43,167,6.88,3,0.04,113.0,4,4,3121,占 部 彰 二,25,124,6.99,4,0.11,114.5,5,5,4234,野 相 弘 司,64,148,6.98,5,0.19,,6,6,3373,黒 瀬 三 幸,37,101,6.98,6,0.14,
201605032204,熊本地震被災地支援競走　どんたく特選レース,第3日,2016/05/03,福岡,04R,予選,1800,雨,南東,5,3,差し,3,180,3,150,4,230,3-4,550,1,3-4,360,2,3-4,160,1,2-3,160,3,2-4,220,5,3-4-2,2340,5,2-3-4,540,2,1,3,3853,岩 崎 正 哉,27,131,6.96,3,0.16,111.4,2,4,3747,國 崎 良 春,46,166,6.94,4,0.18,112.7,3,2,4351,里 岡 右 貴,36,113,6.97,2,0.18,113.3,4,5,3616,中 村 真,50,157,7.02,5,0.27,114.6,5,1,4272,大 場 広 孝,26,169,7.01,1,0.16,,6,6,4555,富 永 大 一,73,144,6.94,6,0.28,
201605032205,熊本地震被災地支援競走　どんたく特選レース,第3日,2016/05/03,福岡,05R,予選,1800,雨,南,5,3,,5,200,5,100,3,330,5-3,1320,6,3-5,1550,6,3-5,390,6,5-6,110,1,3-6,480,8,5-3-6,3320,11,3-5-6,550,3,1,5,3898,平 田 忠 則,31,120,6.91,4,0.16,112.8,2,3,3670,古 澤 信 二,39,165,6.93,5,0.13,115.4,3,6,3297,藤 丸 光 一,68,129,6.89,3,0.33,118.1,4,1,4679,植 田 太 一,32,104,6.91,1,0.3,122.2,5,2,3444,香 月 大 介,70,142,6.96,2,0.24,,,,,,,,,,,
201605032206,熊本地震被災地支援競走　どんたく特選レース,第3日,2016/05/03,福岡,06R,予選,1800,雨,南,4,3,差し,4,330,4,150,5,300,4-5,1320,4,4-5,750,3,4-5,290,5,1-4,130,1,1-5,270,4,4-5-1,3270,9,1-4-5,490,2,1,4,4477,篠 崎 仁 志,29,130,6.94,4,0.28,110.6,2,5,3566,川 添 英 正,48,159,6.97,5,0.3,111.8,3,1,4451,松 崎 祐太郎,17,114,6.97,1,0.26,113.3,4,6,4155,長 野 壮志郎,52,163,6.96,6,0.27,114.8,5,3,3574,大 神 康 司,69,133,7.02,3,0.28,,6,2,4674,池 田 剛 規,71,143,6.91,2,0.21,
201605032207,熊本地震被災地支援競走　どんたく特選レース,第3日,2016/05/03,福岡,07R,予選,1800,雨,南,4,3,差し,6,260,6,140,1,150,6-1,1990,10,1-6,530,2,1-6,120,1,2-6,350,7,1-2,380,8,6-1-2,8240,39,1-2-6,750,4,1,6,4364,池 永 太,41,128,7.02,6,0.26,110.7,2,1,4393,田 中 孝 明,30,160,6.95,1,0.14,111.4,3,2,3121,占 部 彰 二,25,124,6.97,2,0.15,113.0,4,5,4363,大 野 芳 顕,56,154,6.95,5,0.19,113.9,5,3,4774,丸 山 龍太郎,33,140,6.89,3,0.22,,6,4,3514,山 一 鉄 也,72,150,6.99,4,0.29,
201605032208,熊本地震被災地支援競走　どんたく特選レース,第3日,2016/05/03,福岡,08R,予選,1800,雨,西,5,3,まくり,6,200,6,130,4,110,6-4,430,1,4-6,300,1,4-6,170,3,1-6,110,1,1-4,160,2,6-4-1,1020,1,1-4-6,240,1,1,6,3576,白 水 勝 也,16,149,6.93,3,0.11,110.3,2,4,4236,松 村 敏,63,161,6.96,5,0.06,112.2,3,1,4802,中 田 達 也,47,155,6.93,1,0.19,114.8,4,5,4346,前 田 健太郎,54,122,7.08,6,0.24,117.3,5,3,3616,中 村 真,50,157,7.1,4,0.34,,6,2,4684,楠 原 翔 太,58,164,7.03,2,0.17,
201605032209,熊本地震被災地支援競走　どんたく特選レース,第3日,2016/05/03,福岡,09R,予選,1800,雨,西,6,4,,2,160,2,160,1,210,2-1,1100,4,1-2,670,3,1-2,340,7,2-5,150,1,1-5,380,9,2-1-5,2700,6,1-2-5,610,2,1,2,3853,岩 崎 正 哉,27,131,7.0,2,0.15,111.8,2,1,3670,古 澤 信 二,39,165,6.95,1,0.09,112.7,3,5,4545,岡 村 慶 太,43,167,6.92,5,0.08,114.1,4,3,4403,木 下 大 將,53,119,7.07,3,0.18,115.0,5,4,4102,益 田 啓 司,45,137,7.01,4,0.16,,6,6,4513,河 野 真 也,22,127,7.02,6,0.1,
201605032210,熊本地震被災地支援競走　どんたく特選レース,第3日,2016/05/03,福岡,10R,特賞,1800,曇り,北西,6,6,逃げ,1,110,1,100,6,230,1-6,3790,9,1-6,2970,9,1-6,2560,14,1-4,290,3,4-6,2150,13,1-6-4,21000,36,1-4-6,5230,12,1,1,4477,篠 崎 仁 志,29,130,6.88,1,0.15,111.7,2,6,3869,井 芹 大 志,66,106,6.98,6,0.19,114.7,3,4,4301,関 裕 也,21,103,6.91,4,0.18,116.0,4,2,4272,大 場 広 孝,26,169,6.92,2,0.17,116.5,5,3,3297,藤 丸 光 一,68,129,6.9,3,0.18,,6,5,4737,竹 井 貴 史,60,112,6.88,5,0.09,
