レースコード,レース日,レース場,レース回,締切時刻,取得日時,気象観測時刻,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃)
202608171001,2026-08-17,10,01R,08:32,2026-08-17T08:22:24.641512+09:00,0759,2.0,4,2.0,2,27.0,27.0
202608171401,2026-08-17,14,01R,08:40,2026-08-17T08:31:01.702708+09:00,0745,3.0,3,3.0,1,27.0,28.0
202608171801,2026-08-17,18,01R,08:48,2026-08-17T08:38:26.683514+09:00,0805,1.0,5,1.0,2,25.0,27.0
202608171002,2026-08-17,10,02R,08:58,2026-08-17T08:48:34.487891+09:00,0835,2.0,4,2.0,2,28.0,27.0
202608171402,2026-08-17,14,02R,09:06,2026-08-17T08:56:21.122002+09:00,0745,3.0,3,3.0,1,27.0,28.0
202608171802,2026-08-17,18,02R,09:14,2026-08-17T09:04:38.810305+09:00,0805,1.0,5,1.0,2,25.0,27.0
202608171003,2026-08-17,10,03R,09:24,2026-08-17T09:14:26.323035+09:00,0835,2.0,4,2.0,2,28.0,27.0
202608171403,2026-08-17,14,03R,09:32,2026-08-17T09:22:23.840753+09:00,0844,4.0,4,4.0,2,27.0,28.0
202608171803,2026-08-17,18,03R,09:40,2026-08-17T09:30:36.252508+09:00,0851,2.0,3,2.0,2,26.0,27.0
202608171004,2026-08-17,10,04R,09:50,2026-08-17T09:40:42.383504+09:00,0901,5.0,4,5.0,2,29.0,27.0
202608171404,2026-08-17,14,04R,09:58,2026-08-17T09:48:30.472620+09:00,0910,4.0,4,4.0,2,28.0,28.0
202608171804,2026-08-17,18,04R,10:06,2026-08-17T09:56:26.064862+09:00,0917,3.0,3,3.0,1,26.0,27.0
202608171005,2026-08-17,10,05R,10:18,2026-08-17T10:08:36.189496+09:00,0927,2.0,4,2.0,1,29.0,27.0
202608171405,2026-08-17,14,05R,10:24,2026-08-17T10:14:34.743497+09:00,0936,4.0,4,4.0,1,28.0,28.0
202608170901,2026-08-17,09,01R,10:28,2026-08-17T10:18:37.363631+09:00,0930,6.0,4,5.0,1,27.0,28.0
202608171101,2026-08-17,11,01R,10:32,2026-08-17T10:22:36.617455+09:00,0955,3.0,3,3.0,1,30.0,28.0
202608171301,2026-08-17,13,01R,10:34,2026-08-17T10:24:29.481166+09:00,1000,3.0,3,0.0,2,30.5,27.3
202608171805,2026-08-17,18,05R,10:36,2026-08-17T10:26:28.041022+09:00,0943,3.0,5,3.0,1,28.0,27.0
