レースコード,レース日,レース場,レース回,締切時刻,取得日時,気象観測時刻,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃)
202608302101,2026-08-30,21,01R,08:32,2026-08-30T08:22:28.713577+09:00,0755,1.0,5,1.0,1,29.8,31.4
202608301401,2026-08-30,14,01R,08:40,2026-08-30T08:30:27.656421+09:00,0742,0.0,,1.0,1,29.0,29.0
202608302301,2026-08-30,23,01R,08:48,2026-08-30T08:38:27.951104+09:00,0800,2.0,6,2.0,1,29.0,31.0
202608302102,2026-08-30,21,02R,08:58,2026-08-30T08:48:22.677307+09:00,0835,1.0,5,1.0,1,30.7,31.6
202608301402,2026-08-30,14,02R,09:06,2026-08-30T08:56:25.247190+09:00,0742,0.0,,1.0,1,29.0,29.0
202608302302,2026-08-30,23,02R,09:14,2026-08-30T09:04:23.630339+09:00,0800,2.0,6,2.0,1,29.0,31.0
202608302103,2026-08-30,21,03R,09:24,2026-08-30T09:14:23.488483+09:00,0901,1.0,4,1.0,1,31.9,31.6
202608301403,2026-08-30,14,03R,09:32,2026-08-30T09:22:27.772486+09:00,0844,2.0,4,2.0,1,29.0,29.0
202608302303,2026-08-30,23,03R,09:40,2026-08-30T09:30:29.908657+09:00,0918,1.0,7,1.0,2,28.0,31.0
202608302104,2026-08-30,21,04R,09:50,2026-08-30T09:40:24.987412+09:00,0927,2.0,5,2.0,1,31.5,31.7
202608301404,2026-08-30,14,04R,09:58,2026-08-30T09:48:23.944252+09:00,0910,2.0,4,2.0,1,29.0,29.0
202608302304,2026-08-30,23,04R,10:06,2026-08-30T09:56:24.716914+09:00,0918,1.0,7,1.0,2,28.0,31.0
202608302105,2026-08-30,21,05R,10:17,2026-08-30T10:08:21.224951+09:00,0953,2.0,7,2.0,1,31.8,31.9
202608301405,2026-08-30,14,05R,10:24,2026-08-30T10:14:24.866370+09:00,0936,2.0,3,2.0,1,30.0,29.0
202608301101,2026-08-30,11,01R,10:29,2026-08-30T10:20:23.349473+09:00,0955,4.0,6,4.0,1,30.0,29.0
202608300901,2026-08-30,09,01R,10:31,2026-08-30T10:22:25.332332+09:00,0930,3.0,8,2.0,1,31.0,29.0
202608302305,2026-08-30,23,05R,10:36,2026-08-30T10:26:23.839530+09:00,1010,2.0,6,2.0,1,30.0,31.0
202608300801,2026-08-30,08,01R,10:39,2026-08-30T10:30:31.882442+09:00,0949,2.0,6,1.0,1,30.0,30.0
202608301701,2026-08-30,17,01R,10:43,2026-08-30T10:34:26.902899+09:00,1000,4.0,6,4.0,1,29.0,27.0
202608302106,2026-08-30,21,06R,10:45,2026-08-30T10:36:22.273601+09:00,1020,3.0,8,3.0,1,31.8,31.9
202608301406,2026-08-30,14,06R,10:52,2026-08-30T10:42:19.357807+09:00,1028,2.0,4,2.0,1,30.0,29.0
202608301102,2026-08-30,11,02R,10:59,2026-08-30T10:50:22.642355+09:00,1032,2.0,5,2.0,1,30.0,28.0
202608300902,2026-08-30,09,02R,11:01,2026-08-30T10:52:28.534181+09:00,1035,3.0,8,2.0,1,32.0,29.0
202608302306,2026-08-30,23,06R,11:04,2026-08-30T10:54:28.554235+09:00,1040,2.0,6,2.0,1,31.0,31.0
202608300802,2026-08-30,08,02R,11:06,2026-08-30T10:56:22.137476+09:00,1043,2.0,6,1.0,1,30.0,31.0
202608301702,2026-08-30,17,02R,11:15,2026-08-30T11:06:22.641843+09:00,1046,4.0,5,4.0,1,30.0,27.0
202608302107,2026-08-30,21,07R,11:18,2026-08-30T11:08:25.371245+09:00,1048,3.0,8,3.0,1,32.4,32.1
