レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202512312401,2025-12-31,24,01R,,,1,110,1,100,3,230,,,1-3,350,2,1=3,350,2,1=3,170,2,1=2,140,1,2=3,260,6,1-3-2,950,3,1=2=3,370,1
202512312402,2025-12-31,24,02R,,,1,140,1,100,2,170,,,1-2,330,1,1=2,280,1,1=2,160,1,1=5,290,5,2=5,280,4,1-2-5,1220,2,1=2=5,660,3
202512312403,2025-12-31,24,03R,,,1,110,1,110,2,220,,,1-2,280,1,1=2,230,1,1=2,150,1,1=5,190,4,2=5,270,5,1-2-5,750,1,1=2=5,290,1
202512312404,2025-12-31,24,04R,,,1,140,1,100,2,160,,,1-2,270,1,1=2,220,1,1=2,130,1,1=3,140,2,2=3,230,5,1-2-3,610,1,1=2=3,260,1
202512312405,2025-12-31,24,05R,,,1,110,1,100,3,180,,,1-3,330,1,1=3,260,1,1=3,110,1,1=4,130,3,1=5,140,4,1-3-4,450,3,1=3=4,260,3
202512312406,2025-12-31,24,06R,,,1,130,1,110,3,250,,,1-3,370,2,1=3,320,2,1=3,170,1,1=6,380,7,3=6,820,12,1-3-6,2100,8,1=3=6,1400,5
202512312407,2025-12-31,24,07R,,,1,110,1,110,3,340,,,1-3,550,2,1=3,520,3,1=3,280,4,1=6,470,7,3=6,1060,14,1-3-6,4170,16,1=3=6,2340,10
202512312408,2025-12-31,24,08R,,,1,130,1,100,2,110,,,1-2,250,1,1=2,210,1,1=2,150,1,1=4,330,6,2=4,480,8,1-2-4,1300,4,1=2=4,630,2
202512312409,2025-12-31,24,09R,,,1,130,1,120,4,260,,,1-4,1300,5,1=4,890,4,1=4,300,6,1=2,140,1,2=4,340,8,1-4-2,3600,11,1=2=4,730,3
202512312410,2025-12-31,24,10R,,,1,120,1,100,5,210,,,1-5,1100,5,1=5,860,4,1=5,280,4,1=3,180,2,3=5,470,8,1-5-3,3500,13,1=3=5,960,5
