レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202512192401,2025-12-19,24,01R,,,1,300,1,130,3,230,,,1-3,410,1,1=3,270,1,1=3,210,3,1=6,430,7,3=6,690,10,1-3-6,3030,9,1=3=6,1530,5
202512192402,2025-12-19,24,02R,,,5,770,5,200,4,160,,,5-4,2580,11,4=5,970,4,4=5,260,3,2=5,290,5,2=4,300,6,5-4-2,4940,23,2=4=5,770,4
202512192403,2025-12-19,24,03R,,,3,1760,3,1050,6,1050,,,3-6,19780,30,3=6,5380,12,3=6,2400,15,3=4,730,9,4=6,730,9,3-6-4,65500,101,3=4=6,8900,19
202512192404,2025-12-19,24,04R,,,5,240,5,100,1,140,,,5-1,1450,6,1=5,550,3,1=5,160,2,4=5,270,7,1=4,170,3,5-1-4,3240,12,1=4=5,340,1
202512192405,2025-12-19,24,05R,,,1,410,1,190,3,340,,,1-3,1990,8,1=3,1110,4,1=3,520,6,1=5,540,7,3=5,1760,13,1-3-5,13810,34,1=3=5,5560,10
202512192406,2025-12-19,24,06R,,,3,290,3,130,4,470,,,3-4,2200,7,3=4,1540,5,3=4,380,7,3=5,380,6,4=5,900,12,3-4-5,9370,32,3=4=5,3170,10
202512192407,2025-12-19,24,07R,,,1,130,1,120,5,560,,,1-5,1780,7,1=5,1310,5,1=5,480,9,1=4,190,2,4=5,790,12,1-5-4,6760,22,1=4=5,1450,7
202512192408,2025-12-19,24,08R,,,2,1460,2,100,1,100,,,2-1,1900,6,1=2,230,1,1=2,170,1,2=4,290,8,1=4,220,4,2-1-4,6050,16,1=2=4,440,3
202512192409,2025-12-19,24,09R,,,1,110,1,100,2,210,,,1-2,400,2,1=2,290,2,1=2,210,2,1=4,260,5,2=4,310,6,1-2-4,1720,6,1=2=4,920,4
202512192410,2025-12-19,24,10R,,,1,190,1,100,5,170,,,1-5,540,3,1=5,590,4,1=5,150,1,1=2,380,6,2=5,920,12,1-5-2,2730,13,1=2=5,990,6
202512192411,2025-12-19,24,11R,,,1,110,1,100,4,350,,,1-4,380,2,1=4,470,2,1=4,130,1,1=2,140,2,2=4,300,5,1-4-2,1080,4,1=2=4,290,1
202512192412,2025-12-19,24,12R,,,2,400,2,240,6,410,,,2-6,2200,9,2=6,1290,5,2=6,300,4,1=2,210,2,1=6,250,3,2-6-1,6240,25,1=2=6,800,4
202512192201,2025-12-19,22,01R,,,2,640,2,270,3,210,,,2-3,4400,10,2=3,2010,6,2=3,280,6,1=2,150,3,1=3,140,1,2-3-1,9040,29,1=2=3,270,1
202512192202,2025-12-19,22,02R,,,1,170,1,180,6,140,,,1-6,810,4,1=6,490,4,1=6,220,5,1=5,190,2,5=6,150,1,1-6-5,2010,10,1=5=6,420,2
202512192203,2025-12-19,22,03R,,,3,110,3,130,4,990,,,3-4,1770,7,3=4,1440,5,3=4,460,5,3=6,640,7,4=6,7510,15,3-4-6,6080,22,3=4=6,3320,12
202512192204,2025-12-19,22,04R,,,5,280,5,140,6,420,,,5-6,1340,6,5=6,840,4,5=6,180,2,1=5,180,1,1=6,310,6,5-6-1,3690,13,1=5=6,670,3
202512192205,2025-12-19,22,05R,,,1,240,1,140,5,140,,,1-5,300,1,1=5,190,1,1=5,170,3,1=4,140,2,4=5,270,5,1-5-4,960,3,1=4=5,390,2
202512192206,2025-12-19,22,06R,,,1,170,1,140,2,580,,,1-2,1210,5,1=2,540,3,1=2,170,2,1=4,560,7,2=4,1290,10,1-2-4,7100,24,1=2=4,4050,10
202512192207,2025-12-19,22,07R,,,1,130,1,140,3,390,,,1-3,830,3,1=3,690,4,1=3,240,5,1=4,130,1,3=4,600,8,1-3-4,1580,5,1=3=4,670,3
202512192208,2025-12-19,22,08R,,,5,630,5,160,1,100,,,5-1,2890,7,1=5,590,3,1=5,190,3,4=5,260,5,1=4,110,1,5-1-4,8590,23,1=4=5,490,3
202512192209,2025-12-19,22,09R,,,3,940,3,560,2,180,,,3-2,2990,13,2=3,1200,6,2=3,320,6,1=3,220,3,1=2,160,1,3-2-1,7610,30,1=2=3,410,1
202512192210,2025-12-19,22,10R,,,1,120,1,100,2,110,,,1-2,200,1,1=2,120,1,1=2,130,1,1=4,180,4,2=4,190,5,1-2-4,580,2,1=2=4,370,2
202512192211,2025-12-19,22,11R,,,4,690,4,340,5,520,,,4-5,3120,8,4=5,1950,6,4=5,380,6,2=4,530,7,2=5,720,8,4-5-2,8390,24,2=4=5,3200,8
202512192212,2025-12-19,22,12R,,,1,180,1,120,4,510,,,1-4,670,3,1=4,520,3,1=4,130,1,1=2,140,2,2=4,190,4,1-4-2,1810,6,1=2=4,380,2
