レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202512112101,2025-12-11,21,01R,,,6,1410,6,730,2,270,,,6-2,11220,24,2=6,3630,11,2=6,720,12,3=6,880,13,2=3,320,4,6-2-3,80310,108,2=3=6,7620,15
202512112102,2025-12-11,21,02R,,,1,110,1,100,2,180,,,1-2,530,3,1=2,320,2,1=2,160,2,1=4,120,1,2=4,280,6,1-2-4,850,2,1=2=4,360,2
202512112103,2025-12-11,21,03R,,,1,150,1,100,3,100,,,1-3,250,1,1=3,150,1,1=3,100,1,1=5,150,3,3=5,150,2,1-3-5,470,1,1=3=5,210,1
202512112104,2025-12-11,21,04R,,,1,100,1,100,4,150,,,1-4,320,2,1=4,270,2,1=4,120,2,1=5,100,1,4=5,190,4,1-4-5,850,3,1=4=5,460,2
202512112105,2025-12-11,21,05R,,,1,110,1,100,2,100,,,1-2,230,1,1=2,150,1,1=2,200,4,1=4,160,1,2=4,670,10,1-2-4,1420,5,1=2=4,720,3
202512112106,2025-12-11,21,06R,,,1,140,1,160,3,160,,,1-3,420,1,1=3,460,1,1=3,220,3,1=6,310,6,3=6,280,4,1-3-6,1350,2,1=3=6,550,2
202512112107,2025-12-11,21,07R,,,1,100,1,100,4,260,,,1-4,930,4,1=4,910,3,1=4,150,2,1=3,100,1,3=4,480,9,1-4-3,2840,10,1=3=4,750,5
202512112108,2025-12-11,21,08R,,,4,580,4,190,2,180,,,4-2,1340,7,2=4,490,2,2=4,160,1,4=5,800,7,2=5,870,10,4-2-5,7800,25,2=4=5,2970,5
202512112109,2025-12-11,21,09R,,,1,190,1,130,2,210,,,1-2,710,3,1=2,440,3,1=2,110,2,1=6,110,1,2=6,120,3,1-2-6,1100,2,1=2=6,250,1
202512112110,2025-12-11,21,10R,,,6,2020,6,490,5,1240,,,6-5,10200,25,5=6,8270,14,5=6,2070,15,3=6,360,6,3=5,370,7,6-5-3,65390,100,3=5=6,3890,14
202512112111,2025-12-11,21,11R,,,1,100,1,100,5,130,,,1-5,610,4,1=5,500,3,1=5,160,2,1=3,140,1,3=5,230,5,1-5-3,1330,5,1=3=5,400,1
202512112112,2025-12-11,21,12R,,,4,1030,4,710,5,850,,,4-5,5240,10,4=5,3050,8,4=5,970,13,4=6,750,11,5=6,1020,15,4-5-6,14910,36,4=5=6,5120,13
202512111901,2025-12-11,19,01R,,,2,320,2,110,1,100,,,2-1,1080,4,1=2,190,1,1=2,180,2,2=3,170,1,1=3,200,4,2-1-3,1880,6,1=2=3,230,1
202512111902,2025-12-11,19,02R,,,1,100,1,100,3,170,,,1-3,280,1,1=3,300,1,1=3,150,1,1=2,300,5,2=3,260,4,1-3-2,1850,8,1=2=3,650,4
202512111903,2025-12-11,19,03R,,,1,130,1,100,2,110,,,1-2,270,1,1=2,230,1,1=2,200,5,1=4,150,1,2=4,180,2,1-2-4,830,2,1=2=4,530,3
202512111904,2025-12-11,19,04R,,,3,470,3,170,1,140,,,3-1,660,3,1=3,280,1,1=3,190,1,3=6,690,11,1=6,1290,12,3-1-6,5390,19,1=3=6,2930,10
202512111905,2025-12-11,19,05R,,,1,140,1,150,2,280,,,1-2,280,1,1=2,180,1,1=2,160,1,1=4,170,2,2=4,220,4,1-2-4,530,1,1=2=4,220,1
202512111906,2025-12-11,19,06R,,,3,490,3,130,2,270,,,3-2,1920,8,2=3,1080,5,2=3,160,1,1=3,170,2,1=2,250,5,3-2-1,6310,26,1=2=3,450,2
202512111907,2025-12-11,19,07R,,,1,130,1,100,2,100,,,1-2,210,1,1=2,180,1,1=2,190,2,1=4,250,5,2=4,330,7,1-2-4,590,1,1=2=4,330,1
202512111908,2025-12-11,19,08R,,,1,130,1,100,4,170,,,1-4,870,3,1=4,790,3,1=4,340,4,1=6,300,3,4=6,1530,13,1-4-6,3490,11,1=4=6,1710,7
202512111909,2025-12-11,19,09R,,,1,110,1,100,4,260,,,1-4,760,3,1=4,630,3,1=4,270,3,1=6,630,8,4=6,1630,14,1-4-6,5590,18,1=4=6,2530,9
202512111910,2025-12-11,19,10R,,,1,150,1,110,5,350,,,1-5,1000,4,1=5,840,4,1=5,230,4,1=4,160,1,4=5,330,7,1-5-4,3230,11,1=4=5,650,4
202512111911,2025-12-11,19,11R,,,1,120,1,130,5,230,,,1-5,1610,6,1=5,1300,5,1=5,530,7,1=6,310,5,5=6,1380,15,1-5-6,5520,18,1=5=6,2180,10
202512111912,2025-12-11,19,12R,,,2,1160,2,440,1,180,,,2-1,2200,11,1=2,450,2,1=2,300,7,2=4,260,5,1=4,250,4,2-1-4,6830,28,1=2=4,760,3
202512111701,2025-12-11,17,01R,,,1,130,1,200,2,670,,,1-2,190,1,1=2,400,2,1=2,230,2,1=5,250,4,2=5,340,7,1-2-5,780,4,1=2=5,790,3
202512111702,2025-12-11,17,02R,,,1,120,1,100,3,140,,,1-3,260,1,1=3,170,1,1=3,130,1,1=5,230,3,3=5,310,6,1-3-5,610,1,1=3=5,390,2
202512111703,2025-12-11,17,03R,,,2,190,2,120,4,210,,,2-4,620,2,2=4,460,3,2=4,210,3,1=2,220,4,1=4,400,8,2-4-1,4570,17,1=2=4,880,5
202512111704,2025-12-11,17,04R,,,1,250,1,140,2,110,,,1-2,210,1,1=2,170,1,1=2,160,2,1=4,120,1,2=4,210,3,1-2-4,900,1,1=2=4,260,1
202512111705,2025-12-11,17,05R,,,4,200,4,410,2,170,,,4-2,2120,12,2=4,1000,7,2=4,190,2,4=6,220,3,2=6,140,1,4-2-6,3890,11,2=4=6,710,2
202512111706,2025-12-11,17,06R,,,1,170,1,150,3,240,,,1-3,250,1,1=3,270,1,1=3,120,1,1=4,260,6,3=4,250,4,1-3-4,760,2,1=3=4,600,2
202512111707,2025-12-11,17,07R,,,2,360,2,170,4,240,,,2-4,900,4,2=4,500,3,2=4,450,8,2=5,350,5,4=5,1550,14,2-4-5,5670,20,2=4=5,2750,12
202512111708,2025-12-11,17,08R,,,2,370,2,1020,5,640,,,2-5,4730,17,2=5,2610,10,2=5,480,9,1=2,190,2,1=5,200,4,2-5-1,12310,33,1=2=5,750,4
202512111709,2025-12-11,17,09R,,,2,550,2,210,1,140,,,2-1,1110,7,1=2,400,1,1=2,300,6,2=3,170,3,1=3,160,1,2-1-3,2310,8,1=2=3,370,2
202512111710,2025-12-11,17,10R,,,1,310,1,160,3,120,,,1-3,700,3,1=3,430,1,1=3,150,1,1=5,250,5,3=5,230,4,1-3-5,1770,5,1=3=5,580,3
202512111711,2025-12-11,17,11R,,,2,610,2,100,1,120,,,2-1,640,3,1=2,270,1,1=2,130,1,2=3,170,3,1=3,160,2,2-1-3,1380,4,1=2=3,240,1
202512111712,2025-12-11,17,12R,,,1,170,1,110,5,330,,,1-5,1010,5,1=5,690,3,1=5,320,6,1=2,130,1,2=5,510,8,1-5-2,3310,10,1=2=5,850,5
202512111501,2025-12-11,15,01R,,,4,290,4,150,2,140,,,4-2,960,5,2=4,460,2,2=4,170,1,4=6,300,4,2=6,430,7,4-2-6,2720,9,2=4=6,890,2
202512111502,2025-12-11,15,02R,,,1,210,1,180,6,100,,,1-6,660,2,1=6,350,1,1=6,190,2,1=4,180,1,4=6,200,3,1-6-4,1730,2,1=4=6,670,2
202512111503,2025-12-11,15,03R,,,1,240,1,170,3,180,,,1-3,490,1,1=3,250,1,1=3,210,4,1=6,150,1,3=6,200,2,1-3-6,1260,1,1=3=6,420,1
202512111504,2025-12-11,15,04R,,,3,790,3,220,4,150,,,3-4,2190,9,3=4,1090,7,3=4,270,4,3=5,340,5,4=5,170,2,3-4-5,6630,24,3=4=5,1360,6
202512111505,2025-12-11,15,05R,,,1,110,1,100,2,150,,,1-2,320,1,1=2,250,1,1=2,150,1,1=5,210,2,2=5,260,4,1-2-5,840,1,1=2=5,440,1
202512111506,2025-12-11,15,06R,,,3,290,3,110,1,100,,,3-1,570,2,1=3,160,1,1=3,110,1,3=5,200,4,1=5,120,2,3-1-5,990,3,1=3=5,250,1
202512111507,2025-12-11,15,07R,,,3,290,3,200,2,170,,,3-2,1250,6,2=3,610,3,2=3,170,2,3=6,1500,13,2=6,510,6,3-2-6,9560,28,2=3=6,3200,9
