レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202512242001,2025-12-24,20,01R,,,4,290,4,280,2,240,,,4-2,1030,4,2=4,740,3,2=4,200,1,4=5,390,8,2=5,290,6,4-2-5,3250,12,2=4=5,900,5
202512242002,2025-12-24,20,02R,,,2,240,2,300,6,190,,,2-6,6180,24,2=6,3380,15,2=6,430,8,2=3,280,3,3=6,360,7,2-6-3,15780,58,2=3=6,1900,11
202512242003,2025-12-24,20,03R,,,1,670,1,260,3,120,,,1-3,2230,10,1=3,960,3,1=3,370,7,1=2,630,10,2=3,140,1,1-3-2,10310,41,1=2=3,1160,5
202512242004,2025-12-24,20,04R,,,2,920,2,370,5,310,,,2-5,5680,12,2=5,2100,7,2=5,260,4,2=6,720,7,5=6,530,6,2-5-6,16690,37,2=5=6,1900,9
202512242005,2025-12-24,20,05R,,,1,110,1,100,2,190,,,1-2,260,1,1=2,250,2,1=2,160,2,1=3,200,4,2=3,340,6,1-2-3,920,5,1=2=3,520,3
202512242006,2025-12-24,20,06R,,,4,840,4,140,2,340,,,4-2,3370,10,2=4,2380,7,2=4,300,6,1=4,150,1,1=2,260,4,4-2-1,8020,25,1=2=4,500,3
202512242007,2025-12-24,20,07R,,,1,160,1,170,2,490,,,1-2,900,3,1=2,680,2,1=2,250,4,1=3,110,1,2=3,300,7,1-2-3,1370,7,1=2=3,330,1
202512242008,2025-12-24,20,08R,,,4,600,4,420,1,130,,,4-1,3700,11,1=4,1400,6,1=4,260,4,3=4,590,9,1=3,160,1,4-1-3,20020,48,1=3=4,1130,4
202512242009,2025-12-24,20,09R,,,1,120,1,100,2,290,,,1-2,300,1,1=2,230,1,1=2,150,1,1=4,170,2,2=4,300,5,1-2-4,650,1,1=2=4,300,1
202512242010,2025-12-24,20,10R,,,1,100,1,100,3,260,,,1-3,830,3,1=3,760,3,1=3,240,3,1=2,110,1,2=3,630,10,1-3-2,1700,6,1=2=3,430,2
202512242011,2025-12-24,20,11R,,,1,100,1,100,3,200,,,1-3,260,2,1=3,280,2,1=3,130,2,1=4,220,3,3=4,510,7,1-3-4,1160,4,1=3=4,680,3
202512242012,2025-12-24,20,12R,,,1,110,1,110,3,270,,,1-3,490,3,1=3,420,2,1=3,170,2,1=2,280,4,2=3,380,6,1-3-2,1940,7,1=2=3,540,3
202512241901,2025-12-24,19,01R,,,2,740,2,240,3,100,,,2-3,1620,8,2=3,1190,4,2=3,440,6,2=5,480,8,3=5,460,7,2-3-5,6260,21,2=3=5,750,4
202512241902,2025-12-24,19,02R,,,1,110,1,100,3,150,,,1-3,260,1,1=3,220,1,1=3,160,1,1=5,180,3,3=5,310,5,1-3-5,800,1,1=3=5,380,1
202512241903,2025-12-24,19,03R,,,1,120,1,140,2,180,,,1-2,280,1,1=2,160,1,1=2,150,2,1=3,110,1,2=3,180,4,1-2-3,560,1,1=2=3,260,1
202512241904,2025-12-24,19,04R,,,1,130,1,100,6,110,,,1-6,800,3,1=6,420,3,1=6,210,2,1=2,210,3,2=6,370,8,1-6-2,2210,8,1=2=6,470,3
202512241905,2025-12-24,19,05R,,,1,100,1,100,3,180,,,1-3,320,1,1=3,360,2,1=3,150,1,1=4,160,2,3=4,250,6,1-3-4,660,1,1=3=4,310,1
