レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202512042401,2025-12-04,24,01R,,,1,330,1,120,3,100,,,1-3,460,1,1=3,190,1,1=3,120,1,1=2,210,5,2=3,160,3,1-3-2,1170,3,1=2=3,330,2
202512042402,2025-12-04,24,02R,,,1,160,1,150,5,210,,,1-5,360,2,1=5,300,2,1=5,120,1,1=2,130,2,2=5,140,3,1-5-2,610,2,1=2=5,180,1
202512042403,2025-12-04,24,03R,,,2,460,2,220,5,100,,,2-5,1720,9,2=5,1430,7,2=5,180,3,2=4,170,2,4=5,170,1,2-5-4,3020,12,2=4=5,310,1
202512042404,2025-12-04,24,04R,,,3,840,3,100,4,150,,,3-4,920,3,3=4,610,3,3=4,230,4,3=6,590,10,4=6,360,6,3-4-6,3650,16,3=4=6,1190,5
202512042405,2025-12-04,24,05R,,,2,400,2,240,3,210,,,2-3,1030,5,2=3,690,4,2=3,180,3,2=4,250,4,3=4,260,5,2-3-4,2800,11,2=3=4,950,4
202512042406,2025-12-04,24,06R,,,1,100,1,100,4,680,,,1-4,1760,6,1=4,600,4,1=4,640,8,1=3,230,3,3=4,1570,12,1-4-3,5170,16,1=3=4,1400,6
202512042407,2025-12-04,24,07R,,,1,180,1,100,3,340,,,1-3,350,2,1=3,460,2,1=3,190,3,1=5,1020,10,3=5,1580,13,1-3-5,7570,19,1=3=5,2410,7
202512042408,2025-12-04,24,08R,,,1,100,1,100,2,210,,,1-2,170,1,1=2,250,1,1=2,150,2,1=3,150,1,2=3,200,4,1-2-3,410,1,1=2=3,190,1
202512042409,2025-12-04,24,09R,,,4,560,4,160,6,590,,,4-6,3650,8,4=6,6070,10,4=6,370,6,1=4,130,1,1=6,360,5,4-6-1,8930,20,1=4=6,660,4
202512042410,2025-12-04,24,10R,,,1,130,1,110,2,100,,,1-2,450,2,1=2,390,2,1=2,220,3,1=4,180,2,2=4,370,6,1-2-4,1640,5,1=2=4,890,3
202512042411,2025-12-04,24,11R,,,2,570,2,140,3,210,,,2-3,1960,8,2=3,1190,6,2=3,340,7,1=2,130,1,1=3,230,3,2-3-1,6710,24,1=2=3,480,2
202512042412,2025-12-04,24,12R,,,3,820,3,350,2,120,,,3-2,6070,13,2=3,2510,5,2=3,270,4,3=5,540,8,2=5,490,7,3-2-5,30120,50,2=3=5,3600,8
202512042101,2025-12-04,21,01R,,,5,280,5,110,1,100,,,5-1,460,2,1=5,230,1,1=5,160,2,5=6,350,5,1=6,380,6,5-1-6,1580,6,1=5=6,620,2
202512042102,2025-12-04,21,02R,,,1,120,1,120,2,280,,,1-2,640,3,1=2,560,3,1=2,360,7,1=3,130,1,2=3,360,7,1-2-3,1510,5,1=2=3,470,2
202512042103,2025-12-04,21,03R,,,5,4580,5,880,3,240,,,5-3,16330,19,3=5,1590,7,3=5,430,6,4=5,450,8,3=4,450,8,5-3-4,39000,53,3=4=5,2830,7
202512042104,2025-12-04,21,04R,,,1,100,1,100,3,160,,,1-3,240,1,1=3,140,1,1=3,120,1,1=5,150,3,3=5,260,6,1-3-5,660,2,1=3=5,290,2
202512042105,2025-12-04,21,05R,,,1,100,1,130,3,230,,,1-3,210,1,1=3,270,2,1=3,150,1,1=5,310,7,3=5,840,11,1-3-5,2160,8,1=3=5,1350,6
202512042106,2025-12-04,21,06R,,,1,180,1,110,2,150,,,1-2,410,2,1=2,240,1,1=2,150,1,1=5,240,5,2=5,560,9,1-2-5,3600,13,1=2=5,1250,6
202512042107,2025-12-04,21,07R,,,6,210,6,160,2,210,,,6-2,810,4,2=6,410,3,2=6,230,4,1=6,200,3,1=2,190,2,6-2-1,1860,6,1=2=6,530,1
202512042108,2025-12-04,21,08R,,,2,420,2,230,4,520,,,2-4,7150,17,2=4,3060,8,2=4,710,8,1=2,150,2,1=4,710,8,2-4-1,17240,35,1=2=4,1100,4
202512042109,2025-12-04,21,09R,,,1,160,1,100,2,140,,,1-2,320,1,1=2,120,1,1=2,100,1,1=3,150,3,2=3,150,2,1-2-3,620,1,1=2=3,180,1
202512042110,2025-12-04,21,10R,,,6,4390,6,310,1,110,,,6-1,12940,26,1=6,1520,7,1=6,490,8,2=6,1080,14,1=2,210,2,6-1-2,59530,103,1=2=6,1760,8
202512042111,2025-12-04,21,11R,,,3,660,3,370,1,120,,,3-1,2800,8,1=3,450,2,1=3,220,3,3=5,820,10,1=5,290,5,3-1-5,9750,33,1=3=5,1470,6
202512042112,2025-12-04,21,12R,,,4,1700,4,610,3,340,,,4-3,12570,24,3=4,2830,8,3=4,670,11,1=4,280,4,1=3,170,2,4-3-1,34960,70,1=3=4,1370,7
202512041801,2025-12-04,18,01R,,,2,770,2,390,4,440,,,2-4,6650,15,2=4,1740,6,2=4,430,6,2=5,470,7,4=5,230,4,2-4-5,22170,38,2=4=5,1760,6
202512041802,2025-12-04,18,02R,,,1,110,1,110,3,170,,,1-3,550,3,1=3,400,3,1=3,190,3,1=4,130,1,3=4,240,5,1-3-4,810,3,1=3=4,260,2
202512041803,2025-12-04,18,03R,,,1,130,1,150,3,140,,,1-3,200,1,1=3,180,1,1=3,160,2,1=5,210,4,3=5,230,5,1-3-5,620,2,1=3=5,340,2
202512041804,2025-12-04,18,04R,,,1,100,1,100,2,110,,,1-2,230,1,1=2,130,1,1=2,150,2,1=3,210,5,2=3,430,6,1-2-3,670,2,1=2=3,310,1
202512041805,2025-12-04,18,05R,,,3,1250,3,180,2,250,,,3-2,4140,13,2=3,3200,7,2=3,700,7,3=5,930,10,2=5,2480,15,3-2-5,24590,59,2=3=5,11760,18
202512041806,2025-12-04,18,06R,,,4,460,4,370,3,370,,,4-3,6380,19,3=4,3880,10,3=4,860,9,4=5,310,7,3=5,270,6,4-3-5,14940,49,3=4=5,1600,9
202512041807,2025-12-04,18,07R,,,2,490,2,170,1,110,,,2-1,870,4,1=2,390,2,1=2,190,2,2=4,320,7,1=4,350,8,2-1-4,2440,7,1=2=4,540,3
202512041808,2025-12-04,18,08R,,,4,420,4,210,2,190,,,4-2,1010,5,2=4,380,3,2=4,180,3,4=6,350,4,2=6,380,5,4-2-6,3430,12,2=4=6,830,2
202512041809,2025-12-04,18,09R,,,1,130,1,180,4,230,,,1-4,800,3,1=4,950,3,1=4,180,2,1=3,280,5,3=4,930,10,1-4-3,4020,12,1=3=4,1430,6
202512041810,2025-12-04,18,10R,,,1,130,1,110,2,140,,,1-2,200,1,1=2,180,1,1=2,120,1,1=3,140,2,2=3,180,3,1-2-3,360,1,1=2=3,140,1
202512041811,2025-12-04,18,11R,,,1,100,1,150,5,210,,,1-5,560,3,1=5,400,2,1=5,180,4,1=4,160,2,4=5,280,5,1-5-4,1670,7,1=4=5,530,4
202512041812,2025-12-04,18,12R,,,1,100,1,110,2,150,,,1-2,240,1,1=2,240,1,1=2,180,1,1=6,370,7,2=6,1450,12,1-2-6,1360,5,1=2=6,950,4
202512041701,2025-12-04,17,01R,,,1,100,1,100,3,330,,,1-3,430,3,1=3,750,3,1=3,150,2,1=2,160,3,2=3,390,6,1-3-2,1110,6,1=2=3,410,3
202512041702,2025-12-04,17,02R,,,2,190,2,170,5,430,,,2-5,550,1,2=5,490,2,2=5,180,3,1=2,180,2,1=5,290,5,2-5-1,2870,8,1=2=5,480,1
202512041703,2025-12-04,17,03R,,,3,260,3,170,5,210,,,3-5,930,4,3=5,400,2,3=5,220,4,1=3,570,9,1=5,810,10,3-5-1,5530,25,1=3=5,1120,7
202512041704,2025-12-04,17,04R,,,1,160,1,130,5,410,,,1-5,3010,14,1=5,1550,7,1=5,410,8,1=2,220,3,2=5,430,10,1-5-2,12300,40,1=2=5,1730,7
202512041705,2025-12-04,17,05R,,,5,310,5,240,4,650,,,5-4,2380,9,4=5,1280,6,4=5,430,8,1=5,170,1,1=4,330,7,5-4-1,7160,24,1=4=5,700,4
202512041706,2025-12-04,17,06R,,,3,730,3,120,1,100,,,3-1,1410,5,1=3,230,1,1=3,150,2,3=6,270,5,1=6,200,4,3-1-6,3490,12,1=3=6,310,1
202512041707,2025-12-04,17,07R,,,4,480,4,160,1,150,,,4-1,2070,10,1=4,670,4,1=4,320,7,4=6,990,11,1=6,710,8,4-1-6,10050,38,1=4=6,4940,13
202512041708,2025-12-04,17,08R,,,4,160,4,160,3,170,,,4-3,490,2,3=4,380,2,3=4,210,3,1=4,220,4,1=3,240,6,4-3-1,1590,6,1=3=4,390,1
202512041709,2025-12-04,17,09R,,,2,540,2,150,1,130,,,2-1,1320,7,1=2,290,1,1=2,140,3,2=4,100,1,1=4,140,2,2-1-4,1860,7,1=2=4,190,1
