レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202512302401,2025-12-30,24,01R,,,3,760,3,320,5,300,,,3-5,2460,8,3=5,1250,5,3=5,220,4,1=3,150,1,1=5,210,3,3-5-1,6530,22,1=3=5,500,3
202512302402,2025-12-30,24,02R,,,1,130,1,120,2,230,,,1-2,360,1,1=2,320,2,1=2,150,1,1=4,220,3,2=4,270,5,1-2-4,1330,5,1=2=4,580,4
202512302403,2025-12-30,24,03R,,,1,150,1,130,3,160,,,1-3,380,1,1=3,370,2,1=3,170,3,1=2,150,1,2=3,280,6,1-3-2,1070,3,1=2=3,350,1
202512302404,2025-12-30,24,04R,,,1,260,1,140,2,220,,,1-2,530,3,1=2,530,3,1=2,250,3,1=5,300,4,2=5,780,11,1-2-5,3330,13,1=2=5,1870,7
202512302405,2025-12-30,24,05R,,,1,120,1,150,6,1470,,,1-6,2610,7,1=6,2260,5,1=6,350,5,1=4,200,2,4=6,630,11,1-6-4,7410,21,1=4=6,1340,7
202512302406,2025-12-30,24,06R,,,3,150,3,100,1,100,,,3-1,970,4,1=3,260,1,1=3,120,1,2=3,410,8,1=2,330,6,3-1-2,7330,25,1=2=3,700,4
202512302407,2025-12-30,24,07R,,,1,160,1,140,2,280,,,1-2,490,2,1=2,420,2,1=2,190,2,1=3,270,4,2=3,690,11,1-2-3,1730,5,1=2=3,710,4
202512302408,2025-12-30,24,08R,,,1,140,1,120,3,180,,,1-3,490,2,1=3,410,2,1=3,200,2,1=5,250,3,3=5,500,8,1-3-5,1290,4,1=3=5,660,4
202512302409,2025-12-30,24,09R,,,1,120,1,100,2,100,,,1-2,290,2,1=2,200,1,1=2,140,1,1=3,150,2,2=3,190,3,1-2-3,630,1,1=2=3,280,1
202512302410,2025-12-30,24,10R,,,1,110,1,110,2,190,,,1-2,280,1,1=2,240,1,1=2,130,1,1=3,150,2,2=3,330,6,1-2-3,810,1,1=2=3,380,1
202512302411,2025-12-30,24,11R,,,1,150,1,190,6,850,,,1-6,2760,8,1=6,2650,8,1=6,420,9,1=3,120,1,3=6,380,8,1-6-3,7770,22,1=3=6,750,4
202512302412,2025-12-30,24,12R,,,1,120,1,120,6,580,,,1-6,4030,15,1=6,2660,10,1=6,840,13,1=5,300,4,5=6,820,12,1-6-5,12310,44,1=5=6,2470,11
202512302301,2025-12-30,23,01R,,,1,100,1,120,3,210,,,1-3,180,1,1=3,150,1,1=3,120,1,1=5,190,3,3=5,290,7,1-3-5,660,2,1=3=5,460,2
202512302302,2025-12-30,23,02R,,,1,110,1,100,2,100,,,1-2,130,1,1=2,140,1,1=2,100,1,1=3,340,5,2=3,430,8,1-2-3,840,3,1=2=3,600,4
202512302304,2025-12-30,23,04R,,,1,1600,1,230,2,170,,,1-2,1830,9,1=2,1020,5,1=2,150,3,1=4,190,5,2=4,150,1,1-2-4,3750,23,1=2=4,460,3
202512302305,2025-12-30,23,05R,,,1,180,1,140,4,140,,,1-4,320,2,1=4,150,1,1=4,110,1,1=2,210,3,2=4,220,4,1-4-2,1040,4,1=2=4,400,2
202512302306,2025-12-30,23,06R,,,2,100,2,100,4,120,,,2-4,270,1,2=4,220,1,2=4,100,1,2=3,150,2,3=4,210,4,2-4-3,670,1,2=3=4,300,1
202512302307,2025-12-30,23,07R,,,4,130,4,110,6,590,,,4-6,2100,10,4=6,3060,7,4=6,700,8,3=4,340,4,3=6,2500,15,4-6-3,9660,35,3=4=6,2450,9
202512302309,2025-12-30,23,09R,,,2,590,2,700,1,550,,,2-1,1150,4,1=2,340,2,1=2,150,2,2=3,130,1,1=3,150,3,2-1-3,2240,8,1=2=3,230,1
202512302310,2025-12-30,23,10R,,,2,210,2,220,6,750,,,2-6,2510,7,2=6,1430,4,2=6,360,4,2=4,130,1,4=6,450,8,2-6-4,4600,15,2=4=6,510,2
202512302311,2025-12-30,23,11R,,,1,100,1,100,2,120,,,1-2,140,1,1=2,140,1,1=2,100,1,1=3,150,3,2=3,220,5,1-2-3,340,2,1=2=3,220,1
202512302312,2025-12-30,23,12R,,,1,120,1,100,5,190,,,1-5,820,4,1=5,480,3,1=5,170,3,1=4,140,1,4=5,400,8,1-5-4,2410,10,1=4=5,810,5
202512302201,2025-12-30,22,01R,,,1,150,1,100,2,210,,,1-2,300,1,1=2,270,1,1=2,190,3,1=3,220,4,2=3,350,6,1-2-3,900,3,1=2=3,350,1
202512302202,2025-12-30,22,02R,,,2,560,2,180,6,320,,,2-6,13040,17,2=6,7230,11,2=6,1490,12,2=4,870,7,4=6,1390,10,2-6-4,59790,74,2=4=6,6320,11
202512302203,2025-12-30,22,03R,,,3,150,3,100,4,510,,,3-4,1450,7,3=4,1070,4,3=4,390,5,3=5,320,4,4=5,2210,12,3-4-5,6630,23,3=4=5,4200,11
202512302204,2025-12-30,22,04R,,,1,130,1,110,2,230,,,1-2,260,1,1=2,300,2,1=2,130,1,1=4,270,3,2=4,800,11,1-2-4,1400,4,1=2=4,990,5
202512302205,2025-12-30,22,05R,,,1,110,1,100,3,1050,,,1-3,370,2,1=3,320,3,1=3,140,3,1=4,110,1,3=4,170,4,1-3-4,770,3,1=3=4,450,3
202512302206,2025-12-30,22,06R,,,1,130,1,130,5,370,,,1-5,1070,4,1=5,720,4,1=5,260,4,1=4,130,1,4=5,740,9,1-5-4,2300,10,1=4=5,650,4
202512302207,2025-12-30,22,07R,,,3,1220,3,320,4,100,,,3-4,4050,18,3=4,4120,10,3=4,660,10,2=3,420,8,2=4,400,7,3-4-2,19770,62,2=3=4,1710,8
202512302208,2025-12-30,22,08R,,,4,1630,4,190,3,600,,,4-3,6250,12,3=4,3220,7,3=4,460,6,2=4,380,5,2=3,470,7,4-3-2,40570,52,2=3=4,4380,11
202512302209,2025-12-30,22,09R,,,3,660,3,450,4,250,,,3-4,3850,12,3=4,1720,7,3=4,950,11,3=6,1320,13,4=6,2450,15,3-4-6,23110,60,3=4=6,7380,20
202512302210,2025-12-30,22,10R,,,2,630,2,100,3,210,,,2-3,1630,9,2=3,1000,7,2=3,170,1,1=2,230,3,1=3,250,5,2-3-1,6030,30,1=2=3,820,4
202512302211,2025-12-30,22,11R,,,1,110,1,100,3,100,,,1-3,260,1,1=3,210,1,1=3,150,1,1=2,170,2,2=3,260,5,1-3-2,600,1,1=2=3,250,1
202512302212,2025-12-30,22,12R,,,1,110,1,140,4,480,,,1-4,510,3,1=4,460,3,1=4,180,3,1=2,180,4,2=4,260,5,1-4-2,1230,5,1=2=4,330,1
202512302101,2025-12-30,21,01R,,,1,150,1,100,2,220,,,1-2,430,2,1=2,310,2,1=2,190,2,1=4,140,1,2=4,240,5,1-2-4,960,3,1=2=4,350,1
202512302102,2025-12-30,21,02R,,,1,140,1,130,3,120,,,1-3,520,2,1=3,310,1,1=3,240,3,1=5,350,5,3=5,400,6,1-3-5,1980,5,1=3=5,1200,5
202512302103,2025-12-30,21,03R,,,1,160,1,100,3,110,,,1-3,220,1,1=3,170,1,1=3,110,1,1=5,160,2,3=5,250,5,1-3-5,580,1,1=3=5,240,1
202512302104,2025-12-30,21,04R,,,1,120,1,100,4,120,,,1-4,270,2,1=4,200,1,1=4,120,1,1=3,130,2,3=4,160,3,1-4-3,570,2,1=3=4,220,1
202512302105,2025-12-30,21,05R,,,2,710,2,150,1,100,,,2-1,1420,6,1=2,260,1,1=2,120,1,2=5,230,5,1=5,150,2,2-1-5,4850,14,1=2=5,280,1
202512302106,2025-12-30,21,06R,,,6,560,6,150,1,210,,,6-1,2110,12,1=6,640,5,1=6,200,3,2=6,210,5,1=2,110,1,6-1-2,5620,24,1=2=6,470,3
202512302107,2025-12-30,21,07R,,,5,2700,5,760,2,370,,,5-2,4800,12,2=5,1140,4,2=5,290,6,1=5,180,3,1=2,140,1,5-2-1,9690,25,1=2=5,480,2
202512302108,2025-12-30,21,08R,,,2,110,2,100,4,200,,,2-4,550,2,2=4,450,2,2=4,200,2,2=5,780,8,4=5,1220,9,2-4-5,4980,18,2=4=5,1860,7
202512302109,2025-12-30,21,09R,,,1,150,1,100,3,140,,,1-3,310,1,1=3,180,1,1=3,130,1,1=6,150,2,3=6,230,5,1-3-6,540,1,1=3=6,250,1
202512302110,2025-12-30,21,10R,,,1,170,1,120,4,360,,,1-4,2300,7,1=4,1260,5,1=4,330,6,1=5,140,1,4=5,1010,12,1-4-5,9280,29,1=4=5,2140,6
202512302111,2025-12-30,21,11R,,,1,120,1,100,5,360,,,1-5,1260,5,1=5,950,3,1=5,240,3,1=3,150,1,3=5,370,7,1-5-3,3710,13,1=3=5,860,6
202512302112,2025-12-30,21,12R,,,1,110,1,100,6,500,,,1-6,940,4,1=6,940,4,1=6,250,4,1=4,140,1,4=6,500,8,1-6-4,3860,14,1=4=6,790,4
202512301901,2025-12-30,19,01R,,,1,300,1,200,5,230,,,1-5,1650,11,1=5,590,4,1=5,140,1,1=2,200,3,2=5,180,2,1-5-2,2270,8,1=2=5,340,1
202512301902,2025-12-30,19,02R,,,1,100,1,100,3,100,,,1-3,250,1,1=3,290,1,1=3,150,1,1=5,170,3,3=5,330,7,1-3-5,900,2,1=3=5,420,2
202512301903,2025-12-30,19,03R,,,5,1440,5,440,4,250,,,5-4,1910,9,4=5,430,1,4=5,180,3,1=5,650,11,1=4,160,1,5-4-1,12780,57,1=4=5,840,4
202512301904,2025-12-30,19,04R,,,6,190,6,100,5,150,,,6-5,590,1,5=6,570,2,5=6,200,2,4=6,290,6,4=5,1010,13,6-5-4,3960,16,4=5=6,1090,6
202512301905,2025-12-30,19,05R,,,3,180,3,100,1,100,,,3-1,320,1,1=3,180,1,1=3,130,1,2=3,240,6,1=2,220,5,3-1-2,1130,4,1=2=3,280,1
202512301906,2025-12-30,19,06R,,,4,140,4,100,5,200,,,4-5,340,1,4=5,200,1,4=5,160,3,3=4,130,2,3=5,250,5,4-5-3,840,3,3=4=5,280,1
202512301907,2025-12-30,19,07R,,,4,130,4,100,2,180,,,4-2,410,2,2=4,280,1,2=4,140,1,3=4,200,3,2=3,760,10,4-2-3,2200,9,2=3=4,1820,6
202512301908,2025-12-30,19,08R,,,1,300,1,100,3,120,,,1-3,160,1,1=3,120,1,1=3,100,1,1=4,310,5,3=4,180,4,1-3-4,510,2,1=3=4,390,2
202512301909,2025-12-30,19,09R,,,6,280,6,130,2,250,,,6-2,1450,5,2=6,780,3,2=6,330,5,3=6,610,7,2=3,1200,9,6-2-3,8720,24,2=3=6,5920,9
202512301910,2025-12-30,19,10R,,,1,190,1,110,2,100,,,1-2,260,2,1=2,180,1,1=2,150,2,1=4,300,5,2=4,180,3,1-2-4,940,4,1=2=4,350,2
202512301911,2025-12-30,19,11R,,,1,130,1,100,6,190,,,1-6,270,2,1=6,210,1,1=6,140,1,1=5,330,5,5=6,1100,11,1-6-5,1970,7,1=5=6,1160,4
202512301912,2025-12-30,19,12R,,,1,100,1,100,5,190,,,1-5,560,4,1=5,490,4,1=5,240,4,1=2,200,2,2=5,390,6,1-5-2,2270,11,1=2=5,870,5
202512301701,2025-12-30,17,01R,,,3,1220,3,120,1,100,,,3-1,1790,4,1=3,180,2,1=3,110,2,3=6,1090,6,1=6,460,4,3-1-6,11150,11,1=3=6,1120,3
202512301702,2025-12-30,17,02R,,,2,180,2,100,3,380,,,2-3,660,3,2=3,410,2,2=3,160,3,1=2,160,4,1=3,150,1,2-3-1,1390,5,1=2=3,220,1
202512301703,2025-12-30,17,03R,,,1,220,1,100,4,120,,,1-4,760,4,1=4,740,3,1=4,110,3,1=2,110,2,2=4,100,1,1-4-2,950,3,1=2=4,180,1
202512301704,2025-12-30,17,04R,,,3,300,3,230,1,120,,,3-1,1680,5,1=3,280,2,1=3,200,2,3=4,520,9,1=4,410,7,3-1-4,6730,21,1=3=4,1610,4
202512301705,2025-12-30,17,05R,,,2,350,2,140,1,100,,,2-1,760,6,1=2,360,2,1=2,100,2,2=3,100,1,1=3,110,3,2-1-3,1120,3,1=2=3,200,1
202512301706,2025-12-30,17,06R,,,1,120,1,100,6,220,,,1-6,770,4,1=6,430,3,1=6,170,3,1=3,150,1,3=6,350,6,1-6-3,1850,9,1=3=6,490,2
202512301707,2025-12-30,17,07R,,,4,100,4,130,2,180,,,4-2,1910,6,2=4,1110,4,2=4,280,4,4=5,320,5,2=5,1330,11,4-2-5,4770,15,2=4=5,1720,5
202512301708,2025-12-30,17,08R,,,1,200,1,100,4,250,,,1-4,980,4,1=4,710,2,1=4,170,3,1=3,160,1,3=4,180,4,1-4-3,2020,7,1=3=4,290,1
202512301709,2025-12-30,17,09R,,,3,250,3,310,2,470,,,3-2,1660,6,2=3,830,4,2=3,210,4,1=3,110,1,1=2,180,3,3-2-1,4110,15,1=2=3,330,2
202512301710,2025-12-30,17,10R,,,1,150,1,120,5,570,,,1-5,830,4,1=5,630,4,1=5,120,1,1=2,190,4,2=5,760,10,1-5-2,2420,12,1=2=5,1080,5
202512301711,2025-12-30,17,11R,,,1,190,1,120,2,270,,,1-2,580,3,1=2,280,2,1=2,170,2,1=3,150,1,2=3,460,9,1-2-3,1100,5,1=2=3,390,2
202512301712,2025-12-30,17,12R,,,1,100,1,100,2,200,,,1-2,230,1,1=2,240,2,1=2,120,1,1=3,130,2,2=3,250,6,1-2-3,500,1,1=2=3,340,1
202512301601,2025-12-30,16,01R,,,3,220,3,110,1,120,,,3-1,800,4,1=3,390,2,1=3,110,1,3=6,310,6,1=6,500,12,3-1-6,2840,9,1=3=6,950,4
202512301602,2025-12-30,16,02R,,,1,240,1,270,2,130,,,1-2,540,1,1=2,470,1,1=2,190,2,1=5,190,3,2=5,240,4,1-2-5,1460,1,1=2=5,540,1
202512301603,2025-12-30,16,03R,,,1,290,1,100,3,100,,,1-3,310,1,1=3,190,1,1=3,130,1,1=2,330,8,2=3,160,2,1-3-2,1280,5,1=2=3,330,2
202512301604,2025-12-30,16,04R,,,5,2950,5,210,1,130,,,5-1,6970,15,1=5,1320,5,1=5,550,9,4=5,260,5,1=4,130,1,5-1-4,16590,41,1=4=5,710,3
202512301605,2025-12-30,16,05R,,,1,150,1,100,3,140,,,1-3,210,1,1=3,160,1,1=3,100,1,1=5,310,8,3=5,240,3,1-3-5,690,2,1=3=5,310,1
202512301606,2025-12-30,16,06R,,,2,1010,2,140,4,210,,,2-4,7930,19,2=4,3720,11,2=4,730,12,2=3,360,7,3=4,220,2,2-4-3,17310,50,2=3=4,1140,5
202512301607,2025-12-30,16,07R,,,1,270,1,140,3,120,,,1-3,610,4,1=3,260,1,1=3,120,1,1=4,130,2,3=4,180,4,1-3-4,1120,2,1=3=4,350,1
202512301608,2025-12-30,16,08R,,,2,160,2,160,4,210,,,2-4,820,4,2=4,520,2,2=4,160,2,2=6,260,4,4=6,530,7,2-4-6,1650,6,2=4=6,770,4
202512301609,2025-12-30,16,09R,,,1,240,1,240,3,160,,,1-3,370,1,1=3,220,1,1=3,160,1,1=2,430,8,2=3,350,6,1-3-2,1660,3,1=2=3,740,2
202512301610,2025-12-30,16,10R,,,3,250,3,100,1,100,,,3-1,670,3,1=3,210,1,1=3,110,1,3=4,170,3,1=4,110,2,3-1-4,1830,6,1=3=4,350,2
202512301611,2025-12-30,16,11R,,,1,100,1,100,2,260,,,1-2,330,2,1=2,220,1,1=2,150,2,1=4,160,3,2=4,440,6,1-2-4,720,1,1=2=4,290,1
202512301612,2025-12-30,16,12R,,,1,100,1,100,4,110,,,1-4,310,1,1=4,200,1,1=4,140,2,1=2,250,3,2=4,400,6,1-4-2,1050,3,1=2=4,440,2
202512301301,2025-12-30,13,01R,,,3,270,3,100,1,130,,,3-1,600,2,1=3,180,1,1=3,120,1,2=3,210,4,1=2,170,2,3-1-2,1790,6,1=2=3,280,1
202512301302,2025-12-30,13,02R,,,2,240,2,150,4,240,,,2-4,770,3,2=4,770,2,2=4,420,6,2=5,370,5,4=5,800,9,2-4-5,3030,12,2=4=5,1370,9
202512301303,2025-12-30,13,03R,,,1,170,1,100,6,210,,,1-6,4240,9,1=6,2890,9,1=6,530,9,1=2,140,1,2=6,380,8,1-6-2,11090,31,1=2=6,1540,6
202512301304,2025-12-30,13,04R,,,1,130,1,130,2,270,,,1-2,360,1,1=2,370,1,1=2,140,1,1=3,240,5,2=3,280,6,1-2-3,980,1,1=2=3,380,2
202512301305,2025-12-30,13,05R,,,5,2640,5,1910,4,730,,,5-4,10930,20,4=5,11850,12,4=5,1340,13,1=5,260,3,1=4,360,5,5-4-1,53580,68,1=4=5,2290,7
202512301306,2025-12-30,13,06R,,,4,330,4,120,1,100,,,4-1,860,4,1=4,170,1,1=4,120,1,4=5,420,8,1=5,360,6,4-1-5,2330,8,1=4=5,540,3
202512301307,2025-12-30,13,07R,,,1,110,1,150,5,180,,,1-5,990,5,1=5,730,4,1=5,290,4,1=3,160,2,3=5,590,9,1-5-3,2960,12,1=3=5,1020,5
202512301308,2025-12-30,13,08R,,,1,100,1,100,2,220,,,1-2,470,2,1=2,420,2,1=2,200,2,1=5,150,1,2=5,280,6,1-2-5,1190,1,1=2=5,430,1
202512301309,2025-12-30,13,09R,,,4,1350,4,390,5,330,,,4-5,6960,10,4=5,3460,7,4=5,720,11,1=4,170,2,1=5,380,4,4-5-1,18480,31,1=4=5,1220,6
202512301310,2025-12-30,13,10R,,,1,100,1,120,3,100,,,1-3,340,1,1=3,200,1,1=3,130,1,1=4,280,4,3=4,290,5,1-3-4,980,3,1=3=4,450,2
202512301311,2025-12-30,13,11R,,,1,100,1,140,4,700,,,1-4,370,2,1=4,510,2,1=4,180,3,1=2,110,1,2=4,130,2,1-4-2,990,3,1=2=4,280,1
202512301312,2025-12-30,13,12R,,,1,110,1,100,2,100,,,1-2,240,1,1=2,160,1,1=2,130,1,1=4,130,2,2=4,310,7,1-2-4,600,1,1=2=4,350,1
202512301201,2025-12-30,12,01R,,,1,190,1,120,2,110,,,1-2,300,1,1=2,200,1,1=2,140,1,1=5,350,6,2=5,460,9,1-2-5,1620,5,1=2=5,750,2
202512301202,2025-12-30,12,02R,,,1,160,1,100,3,200,,,1-3,590,2,1=3,600,2,1=3,550,8,1=5,1280,13,3=5,1350,15,1-3-5,3690,11,1=3=5,1890,8
202512301203,2025-12-30,12,03R,,,1,120,1,100,3,430,,,1-3,560,2,1=3,450,2,1=3,310,4,1=5,470,7,3=5,760,11,1-3-5,2660,12,1=3=5,1380,7
202512301204,2025-12-30,12,04R,,,1,150,1,100,4,130,,,1-4,440,2,1=4,390,2,1=4,140,1,1=6,160,2,4=6,280,6,1-4-6,1320,3,1=4=6,490,2
202512301205,2025-12-30,12,05R,,,6,1030,6,240,2,590,,,6-2,10910,18,2=6,4820,8,2=6,420,8,1=6,200,3,1=2,130,1,6-2-1,26280,39,1=2=6,360,1
202512301206,2025-12-30,12,06R,,,1,220,1,120,2,130,,,1-2,340,1,1=2,160,1,1=2,120,1,1=4,200,3,2=4,150,2,1-2-4,760,1,1=2=4,310,1
202512301207,2025-12-30,12,07R,,,4,330,4,180,6,320,,,4-6,2500,9,4=6,1890,7,4=6,450,7,4=5,520,8,5=6,800,12,4-6-5,7210,24,4=5=6,1550,9
202512301208,2025-12-30,12,08R,,,2,300,2,170,4,180,,,2-4,1570,6,2=4,830,4,2=4,210,4,1=2,140,1,1=4,150,2,2-4-1,3930,13,1=2=4,330,1
202512301209,2025-12-30,12,09R,,,1,130,1,120,4,360,,,1-4,640,4,1=4,550,4,1=4,190,3,1=5,210,4,4=5,650,9,1-4-5,1820,9,1=4=5,790,5
202512301210,2025-12-30,12,10R,,,1,190,1,100,4,110,,,1-4,700,3,1=4,390,3,1=4,160,2,1=2,210,5,2=4,200,4,1-4-2,1720,6,1=2=4,460,3
202512301211,2025-12-30,12,11R,,,1,160,1,210,2,490,,,1-2,270,1,1=2,220,1,1=2,140,2,1=3,140,3,2=3,200,4,1-2-3,600,1,1=2=3,230,1
