レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202608170201,2026-08-17,02,1R,daily,67.93,19.08,44.79,11.94,61.42,7.88,50.0,11.48,50.0,4.74,55.11,53.36,14.99,40.82,10.88,53.79,6.9,50.0,11.48,50.0,4.74,48.98,50.3,14.13,46.78,12.47,63.14,8.1,50.0,11.48,50.0,4.74,50.91,49.65,13.94,42.8,11.41,48.43,6.21,50.0,11.48,50.0,4.74,47.78,44.78,12.58,46.78,12.47,63.11,8.09,50.0,11.48,50.0,4.74,49.36,33.35,9.37,42.8,11.41,41.15,5.28,50.0,11.48,50.0,4.74,42.27
202608170201,2026-08-17,02,1R,realtime,67.93,19.08,44.79,11.94,61.72,7.92,63.85,14.66,48.96,4.64,58.23,53.36,14.99,40.82,10.88,54.64,7.01,66.53,15.27,51.18,4.85,53.0,50.3,14.13,46.78,12.47,63.31,8.12,43.35,9.95,47.86,4.54,49.2,49.65,13.94,42.8,11.41,49.1,6.3,36.87,8.47,48.54,4.6,44.72,44.78,12.58,46.78,12.47,63.51,8.15,52.13,11.97,51.75,4.9,50.06,33.35,9.37,42.8,11.41,41.52,5.33,37.24,8.55,51.57,4.89,39.54
202608170202,2026-08-17,02,2R,daily,67.93,19.08,46.78,12.47,53.65,6.88,50.0,11.48,50.0,4.74,54.64,53.36,14.99,46.78,12.47,51.51,6.61,50.0,11.48,50.0,4.74,50.28,50.3,14.13,42.8,11.41,68.29,8.76,50.0,11.48,50.0,4.74,50.51,49.65,13.94,46.78,12.47,39.77,5.1,50.0,11.48,50.0,4.74,47.73,44.78,12.58,46.78,12.47,49.86,6.39,50.0,11.48,50.0,4.74,47.66,33.35,9.37,52.73,14.06,39.11,5.02,50.0,11.48,50.0,4.74,44.66
202608170202,2026-08-17,02,2R,realtime,67.93,19.08,46.78,12.47,53.81,6.9,62.8,14.42,49.32,4.67,57.54,53.36,14.99,46.78,12.47,52.09,6.68,55.85,12.82,50.77,4.81,51.77,50.3,14.13,42.8,11.41,51.34,6.58,40.9,9.39,48.09,4.56,46.07,49.65,13.94,46.78,12.47,44.21,5.67,47.36,10.87,48.63,4.61,47.56,44.78,12.58,46.78,12.47,50.0,6.41,46.7,10.72,52.58,4.98,47.16,33.35,9.37,52.73,14.06,37.89,4.86,46.36,10.64,50.47,4.78,43.71
202608170203,2026-08-17,02,3R,daily,67.93,19.08,48.76,13.0,43.36,5.56,50.0,11.48,50.0,4.74,53.85,53.36,14.99,54.72,14.59,40.94,5.25,50.0,11.48,50.0,4.74,51.04,50.3,14.13,50.75,13.53,33.54,4.3,50.0,11.48,50.0,4.74,48.17,49.65,13.94,40.82,10.88,55.68,7.14,50.0,11.48,50.0,4.74,48.18,44.78,12.58,44.79,11.94,37.91,4.86,50.0,11.48,50.0,4.74,45.6,33.35,9.37,48.76,13.0,41.56,5.33,50.0,11.48,50.0,4.74,43.91
202608170203,2026-08-17,02,3R,realtime,67.93,19.08,48.76,13.0,44.0,5.64,64.44,14.8,49.32,4.67,57.19,53.36,14.99,54.72,14.59,44.22,5.67,62.07,14.25,50.77,4.81,54.3,50.3,14.13,50.75,13.53,41.07,5.27,42.04,9.65,48.09,4.56,47.13,49.65,13.94,40.82,10.88,54.37,6.97,35.73,8.2,48.63,4.61,44.61,44.78,12.58,44.79,11.94,38.83,4.98,44.53,10.22,52.58,4.98,44.7,33.35,9.37,48.76,13.0,41.94,5.38,51.16,11.75,50.47,4.78,44.27
202608170204,2026-08-17,02,4R,daily,67.93,19.08,44.79,11.94,37.43,4.8,50.0,11.48,50.0,4.74,52.03,53.36,14.99,58.69,15.64,56.49,7.24,50.0,11.48,50.0,4.74,54.09,50.3,14.13,44.79,11.94,45.78,5.87,50.0,11.48,50.0,4.74,48.15,49.65,13.94,50.75,13.53,54.79,7.03,50.0,11.48,50.0,4.74,50.71,44.78,12.58,64.65,17.23,27.33,3.51,50.0,11.48,50.0,4.74,49.53,33.35,9.37,46.78,12.47,64.57,8.28,50.0,11.48,50.0,4.74,46.33
202608170204,2026-08-17,02,4R,realtime,67.93,19.08,44.79,11.94,38.21,4.9,65.67,15.08,50.56,4.79,55.79,53.36,14.99,58.69,15.64,57.32,7.35,56.98,13.08,49.84,4.72,55.79,50.3,14.13,44.79,11.94,46.18,5.92,28.62,6.57,50.09,4.75,43.3,49.65,13.94,50.75,13.53,55.55,7.12,58.32,13.39,49.62,4.7,52.69,44.78,12.58,64.65,17.23,30.53,3.92,47.07,10.81,49.87,4.73,49.26,33.35,9.37,46.78,12.47,65.13,8.35,43.32,9.95,49.88,4.73,44.86
202608170205,2026-08-17,02,5R,daily,67.93,19.08,48.76,13.0,20.38,2.61,50.0,11.48,50.0,4.74,50.91,53.36,14.99,48.76,13.0,54.57,7.0,50.0,11.48,50.0,4.74,51.2,50.3,14.13,42.8,11.41,48.43,6.21,50.0,11.48,50.0,4.74,47.97,49.65,13.94,52.73,14.06,60.08,7.71,50.0,11.48,50.0,4.74,51.92,44.78,12.58,46.78,12.47,56.71,7.27,50.0,11.48,50.0,4.74,48.54,33.35,9.37,44.79,11.94,61.42,7.88,50.0,11.48,50.0,4.74,45.4
202608170205,2026-08-17,02,5R,realtime,67.93,19.08,48.76,13.0,46.86,6.01,63.99,14.69,49.54,4.69,57.47,53.36,14.99,48.76,13.0,54.83,7.03,61.86,14.2,51.05,4.84,54.05,50.3,14.13,42.8,11.41,49.1,6.3,42.55,9.77,47.98,4.55,46.15,49.65,13.94,52.73,14.06,59.89,7.68,44.68,10.26,48.18,4.57,50.5,44.78,12.58,46.78,12.47,57.04,7.32,44.23,10.15,51.64,4.89,47.41,33.35,9.37,44.79,11.94,61.72,7.92,42.67,9.8,51.47,4.88,43.9
202608170206,2026-08-17,02,6R,daily,67.93,19.08,40.82,10.88,53.79,6.9,50.0,11.48,50.0,4.74,53.07,53.36,14.99,48.76,13.0,65.64,8.42,50.0,11.48,50.0,4.74,52.62,50.3,14.13,54.72,14.59,30.22,3.88,50.0,11.48,50.0,4.74,48.81,49.65,13.94,46.78,12.47,63.14,8.1,50.0,11.48,50.0,4.74,50.73,44.78,12.58,54.72,14.59,69.4,8.9,50.0,11.48,50.0,4.74,52.28,33.35,9.37,46.78,12.47,53.65,6.88,50.0,11.48,50.0,4.74,44.93
202608170206,2026-08-17,02,6R,realtime,67.93,19.08,40.82,10.88,54.64,7.01,68.16,15.65,50.2,4.76,57.37,53.36,14.99,48.76,13.0,66.47,8.52,50.77,11.66,50.25,4.76,52.93,50.3,14.13,54.72,14.59,40.76,5.23,39.41,9.05,49.86,4.72,47.71,49.65,13.94,46.78,12.47,63.31,8.12,45.16,10.37,49.53,4.69,49.59,44.78,12.58,54.72,14.59,69.65,8.93,52.81,12.12,49.04,4.65,52.87,33.35,9.37,46.78,12.47,53.81,6.9,43.66,10.02,50.97,4.83,43.59
202608170207,2026-08-17,02,7R,daily,67.93,19.08,54.72,14.59,51.71,6.63,50.0,11.48,50.0,4.74,56.51,53.36,14.99,40.82,10.88,55.68,7.14,50.0,11.48,50.0,4.74,49.22,50.3,14.13,42.8,11.41,38.88,4.99,50.0,11.48,50.0,4.74,46.74,49.65,13.94,48.76,13.0,43.36,5.56,50.0,11.48,50.0,4.74,48.72,44.78,12.58,42.8,11.41,68.29,8.76,50.0,11.48,50.0,4.74,48.96,33.35,9.37,46.78,12.47,39.77,5.1,50.0,11.48,50.0,4.74,43.15
202608170207,2026-08-17,02,7R,realtime,67.93,19.08,54.72,14.59,52.94,6.79,75.48,17.33,49.54,4.69,62.48,53.36,14.99,40.82,10.88,54.37,6.97,51.43,11.81,51.05,4.84,49.48,50.3,14.13,42.8,11.41,37.15,4.76,42.67,9.8,47.98,4.55,44.65,49.65,13.94,48.76,13.0,44.0,5.64,41.61,9.55,48.18,4.57,46.7,44.78,12.58,42.8,11.41,51.34,6.58,49.41,11.35,51.64,4.89,46.81,33.35,9.37,46.78,12.47,44.21,5.67,39.36,9.04,51.47,4.88,41.42
202608170208,2026-08-17,02,8R,daily,67.93,19.08,48.76,13.0,41.56,5.33,50.0,11.48,50.0,4.74,53.62,53.36,14.99,46.78,12.47,34.62,4.44,50.0,11.48,50.0,4.74,48.11,50.3,14.13,32.87,8.76,46.31,5.94,50.0,11.48,50.0,4.74,45.05,49.65,13.94,44.79,11.94,37.91,4.86,50.0,11.48,50.0,4.74,46.96,44.78,12.58,40.82,10.88,47.91,6.14,50.0,11.48,50.0,4.74,45.82,33.35,9.37,34.86,9.29,48.34,6.2,50.0,11.48,50.0,4.74,41.07
202608170208,2026-08-17,02,8R,realtime,67.93,19.08,48.76,13.0,41.94,5.38,63.78,14.64,49.54,4.69,56.79,53.36,14.99,46.78,12.47,27.43,3.52,55.28,12.69,51.05,4.84,48.5,50.3,14.13,32.87,8.76,32.82,4.21,41.32,9.49,47.98,4.55,41.13,49.65,13.94,44.79,11.94,38.83,4.98,51.89,11.91,48.18,4.57,47.34,44.78,12.58,40.82,10.88,40.01,5.13,45.13,10.36,51.64,4.89,43.84,33.35,9.37,34.86,9.29,47.82,6.13,42.59,9.78,51.47,4.88,39.45
202608170209,2026-08-17,02,9R,daily,67.93,19.08,46.78,12.47,49.86,6.39,50.0,11.48,50.0,4.74,54.16,53.36,14.99,42.8,11.41,41.15,5.28,50.0,11.48,50.0,4.74,47.89,50.3,14.13,62.66,16.7,55.68,7.14,50.0,11.48,50.0,4.74,54.19,49.65,13.94,46.78,12.47,63.11,8.09,50.0,11.48,50.0,4.74,50.72,44.78,12.58,50.75,13.53,33.54,4.3,50.0,11.48,50.0,4.74,46.62,33.35,9.37,46.78,12.47,56.71,7.27,50.0,11.48,50.0,4.74,45.32
202608170209,2026-08-17,02,9R,realtime,67.93,19.08,46.78,12.47,50.0,6.41,51.92,11.92,50.13,4.75,54.63,53.36,14.99,42.8,11.41,41.52,5.33,50.29,11.55,50.91,4.82,48.09,50.3,14.13,62.66,16.7,52.58,6.74,40.04,9.19,48.1,4.56,51.32,49.65,13.94,46.78,12.47,63.51,8.15,59.26,13.6,47.82,4.53,52.69,44.78,12.58,50.75,13.53,41.07,5.27,51.47,11.82,51.53,4.88,48.07,33.35,9.37,46.78,12.47,57.04,7.32,47.02,10.8,51.36,4.87,44.81
202608170210,2026-08-17,02,10R,daily,67.93,19.08,54.72,14.59,69.4,8.9,50.0,11.48,50.0,4.74,58.78,53.36,14.99,50.75,13.53,54.79,7.03,50.0,11.48,50.0,4.74,51.76,50.3,14.13,58.69,15.64,56.49,7.24,50.0,11.48,50.0,4.74,53.23,49.65,13.94,46.78,12.47,51.51,6.61,50.0,11.48,50.0,4.74,49.24,44.78,12.58,48.76,13.0,20.38,2.61,50.0,11.48,50.0,4.74,44.41,33.35,9.37,48.76,13.0,54.57,7.0,50.0,11.48,50.0,4.74,45.58
