レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202608140101,2026-08-14,01,1R,daily,67.48,24.37,38.32,8.61,44.97,5.39,50.0,10.57,50.0,4.15,53.09,48.7,17.59,48.41,10.87,55.83,6.69,50.0,10.57,50.0,4.15,49.87,50.93,18.39,46.39,10.42,56.69,6.79,50.0,10.57,50.0,4.15,50.33,50.24,18.14,52.44,11.78,47.42,5.68,50.0,10.57,50.0,4.15,50.33,46.87,16.93,48.41,10.87,40.57,4.86,50.0,10.57,50.0,4.15,47.38,35.31,12.75,48.41,10.87,58.71,7.03,50.0,10.57,50.0,4.15,45.38
202608140102,2026-08-14,01,2R,daily,67.48,24.37,38.32,8.61,43.86,5.25,50.0,10.57,50.0,4.15,52.96,48.7,17.59,42.36,9.51,44.8,5.37,50.0,10.57,50.0,4.15,47.19,50.93,18.39,44.38,9.97,52.52,6.29,50.0,10.57,50.0,4.15,49.37,50.24,18.14,58.5,13.14,45.61,5.46,50.0,10.57,50.0,4.15,51.47,46.87,16.93,48.41,10.87,60.31,7.22,50.0,10.57,50.0,4.15,49.75,35.31,12.75,46.39,10.42,46.55,5.58,50.0,10.57,50.0,4.15,43.47
202608140103,2026-08-14,01,3R,daily,67.48,24.37,40.34,9.06,61.13,7.32,50.0,10.57,50.0,4.15,55.48,48.7,17.59,46.39,10.42,40.43,4.84,50.0,10.57,50.0,4.15,47.57,50.93,18.39,46.39,10.42,65.15,7.8,50.0,10.57,50.0,4.15,51.34,50.24,18.14,64.55,14.5,73.88,8.85,50.0,10.57,50.0,4.15,56.21,46.87,16.93,46.39,10.42,67.24,8.05,50.0,10.57,50.0,4.15,50.12,35.31,12.75,46.39,10.42,61.85,7.41,50.0,10.57,50.0,4.15,45.3
202608140104,2026-08-14,01,4R,daily,67.48,24.37,44.38,9.97,47.43,5.68,50.0,10.57,50.0,4.15,54.74,48.7,17.59,80.68,18.12,63.84,7.65,50.0,10.57,50.0,4.15,58.08,50.93,18.39,48.41,10.87,31.68,3.8,50.0,10.57,50.0,4.15,47.78,50.24,18.14,52.44,11.78,51.74,6.2,50.0,10.57,50.0,4.15,50.84,46.87,16.93,50.43,11.33,57.46,6.88,50.0,10.57,50.0,4.15,49.86,35.31,12.75,42.36,9.51,47.57,5.7,50.0,10.57,50.0,4.15,42.69
202608140105,2026-08-14,01,5R,daily,67.48,24.37,42.36,9.51,61.81,7.4,50.0,10.57,50.0,4.15,56.01,48.7,17.59,64.55,14.5,54.65,6.55,50.0,10.57,50.0,4.15,53.36,50.93,18.39,48.41,10.87,31.89,3.82,50.0,10.57,50.0,4.15,47.81,50.24,18.14,44.38,9.97,40.44,4.84,50.0,10.57,50.0,4.15,47.68,46.87,16.93,44.38,9.97,44.79,5.36,50.0,10.57,50.0,4.15,46.98,35.31,12.75,34.29,7.7,54.08,6.48,50.0,10.57,50.0,4.15,41.65
202608140106,2026-08-14,01,6R,daily,67.48,24.37,52.44,11.78,37.68,4.51,50.0,10.57,50.0,4.15,55.39,48.7,17.59,40.34,9.06,48.64,5.83,50.0,10.57,50.0,4.15,47.2,50.93,18.39,44.38,9.97,57.85,6.93,50.0,10.57,50.0,4.15,50.01,50.24,18.14,38.32,8.61,50.59,6.06,50.0,10.57,50.0,4.15,47.54,46.87,16.93,36.31,8.15,53.57,6.42,50.0,10.57,50.0,4.15,46.22,35.31,12.75,48.41,10.87,49.75,5.96,50.0,10.57,50.0,4.15,44.31
202608140107,2026-08-14,01,7R,daily,67.48,24.37,44.38,9.97,51.66,6.19,50.0,10.57,50.0,4.15,55.25,48.7,17.59,46.39,10.42,56.69,6.79,50.0,10.57,50.0,4.15,49.52,50.93,18.39,56.48,12.69,54.93,6.58,50.0,10.57,50.0,4.15,52.38,50.24,18.14,46.39,10.42,67.24,8.05,50.0,10.57,50.0,4.15,51.34,46.87,16.93,46.39,10.42,46.55,5.58,50.0,10.57,50.0,4.15,47.65,35.31,12.75,44.38,9.97,47.89,5.74,50.0,10.57,50.0,4.15,43.18
202608140108,2026-08-14,01,8R,daily,67.48,24.37,52.44,11.78,39.42,4.72,50.0,10.57,50.0,4.15,55.6,48.7,17.59,48.41,10.87,51.7,6.19,50.0,10.57,50.0,4.15,49.38,50.93,18.39,46.39,10.42,66.37,7.95,50.0,10.57,50.0,4.15,51.49,50.24,18.14,48.41,10.87,55.83,6.69,50.0,10.57,50.0,4.15,50.43,46.87,16.93,50.43,11.33,58.42,7.0,50.0,10.57,50.0,4.15,49.97,35.31,12.75,44.38,9.97,52.52,6.29,50.0,10.57,50.0,4.15,43.73
202608140109,2026-08-14,01,9R,daily,67.48,24.37,46.39,10.42,63.38,7.59,50.0,10.57,50.0,4.15,57.11,48.7,17.59,48.41,10.87,58.71,7.03,50.0,10.57,50.0,4.15,50.22,50.93,18.39,52.44,11.78,51.74,6.2,50.0,10.57,50.0,4.15,51.09,50.24,18.14,60.51,13.59,50.21,6.02,50.0,10.57,50.0,4.15,52.47,46.87,16.93,54.46,12.23,39.2,4.7,50.0,10.57,50.0,4.15,48.58,35.31,12.75,50.43,11.33,48.69,5.83,50.0,10.57,50.0,4.15,44.63
202608140110,2026-08-14,01,10R,daily,67.48,24.37,48.41,10.87,31.68,3.8,50.0,10.57,50.0,4.15,53.76,48.7,17.59,70.6,15.86,40.01,4.79,50.0,10.57,50.0,4.15,52.96,50.93,18.39,58.5,13.14,45.61,5.46,50.0,10.57,50.0,4.15,51.72,50.24,18.14,48.41,10.87,40.57,4.86,50.0,10.57,50.0,4.15,48.6,46.87,16.93,48.41,10.87,49.75,5.96,50.0,10.57,50.0,4.15,48.48,35.31,12.75,46.39,10.42,65.15,7.8,50.0,10.57,50.0,4.15,45.7
