レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
202502190112,第１９回競艇タイムス杯,2025-02-19,1,12R,2.0,3,1.0,1,1.0,5.0,1,1,52.2,0.0,6.79,0.0,0.14,2,2,53.9,0.0,6.79,0.0,0.02,3,3,52.0,0.0,6.78,0.0,0.06,4,4,52.0,0.0,6.71,0.0,0.05,5,5,51.0,1.0,6.77,0.0,0.08,6,6,50.0,2.0,6.77,0.0,0.11
202502190201,ＢＰ栗橋カップ・ファイティングボートガイド記念,2025-02-19,2,01R,10.0,,7.0,1,7.0,7.0,1,1,51.0,1.0,7.08,0.0,0.03,2,2,55.6,0.0,7.11,-0.5,0.09,3,3,59.3,0.0,7.18,0.0,0.03,4,6,55.6,0.0,7.0,-0.5,0.02,5,4,45.0,2.0,7.08,-0.5,0.22,6,5,52.0,0.0,7.18,-0.5,0.06
202502190202,ＢＰ栗橋カップ・ファイティングボートガイド記念,2025-02-19,2,02R,10.0,,8.0,1,5.0,6.0,1,1,52.0,0.0,7.01,-0.5,-0.01,2,2,52.0,0.0,6.96,0.0,-0.05,3,3,52.0,0.0,7.02,0.0,-0.03,4,4,48.4,0.0,7.06,0.0,-0.01,5,5,52.0,0.0,6.9,0.5,-0.11,6,6,52.0,0.0,6.94,0.5,-0.03
202502190203,ＢＰ栗橋カップ・ファイティングボートガイド記念,2025-02-19,2,03R,10.0,,8.0,1,5.0,6.0,1,1,52.3,0.0,7.07,-0.5,0.13,2,2,52.0,0.0,6.9,-0.5,0.23,3,3,47.0,0.0,6.98,0.0,0.14,4,4,52.5,0.0,6.96,0.0,0.02,5,5,52.0,0.0,6.97,0.0,0.04,6,6,50.5,1.5,6.81,0.0,0.1
202502190204,ＢＰ栗橋カップ・ファイティングボートガイド記念,2025-02-19,2,04R,12.0,,9.0,1,6.0,6.0,1,1,53.3,0.0,7.06,0.0,0.01,2,2,52.2,0.0,6.86,-0.5,0.05,3,3,49.1,0.0,7.02,-0.5,0.02,4,4,52.0,0.0,6.98,0.0,0.05,5,5,51.0,1.0,6.99,-0.5,0.04,6,6,52.0,0.0,7.09,-0.5,0.04
202502190205,ＢＰ栗橋カップ・ファイティングボートガイド記念,2025-02-19,2,05R,10.0,,8.0,1,6.0,6.0,1,1,52.0,0.0,6.9,0.0,0.23,2,2,55.7,0.0,6.91,0.0,0.26,3,3,52.0,0.0,6.85,0.0,0.11,4,4,52.0,0.0,7.1,-0.5,0.01,5,5,52.7,0.0,7.0,-0.5,-0.13,6,6,55.6,0.0,7.02,-0.5,0.07
202502190206,ＢＰ栗橋カップ・ファイティングボートガイド記念,2025-02-19,2,06R,10.0,,8.0,1,6.0,6.0,1,1,52.1,0.0,7.09,-0.5,0.04,2,2,52.0,0.0,6.86,0.0,0.03,3,3,51.0,1.0,6.86,0.0,0.01,4,4,52.4,0.0,6.9,0.0,0.11,5,5,55.6,0.0,7.06,-0.5,0.15,6,6,47.0,0.0,6.88,-0.5,0.23
202502190207,ＢＰ栗橋カップ・ファイティングボートガイド記念,2025-02-19,2,07R,9.0,,7.0,1,6.0,7.0,1,1,51.5,0.5,7.01,-0.5,0.25,2,2,54.4,0.0,6.98,0.0,0.22,3,3,51.0,1.0,6.95,0.0,0.22,4,4,52.0,0.0,6.92,-0.5,0.13,5,5,52.5,0.0,6.92,0.0,0.14,6,6,48.0,0.0,6.82,0.0,0.06
202502190208,ＢＰ栗橋カップ・ファイティングボートガイド記念,2025-02-19,2,08R,9.0,,6.0,1,6.0,7.0,1,1,51.5,0.5,7.02,0.0,0.06,2,2,52.0,0.0,7.1,-0.5,0.14,3,3,51.0,1.0,7.01,0.0,0.09,4,4,55.8,0.0,7.04,0.0,0.08,5,5,46.5,0.5,6.92,0.0,0.24,6,6,52.9,0.0,6.94,0.0,0.08
202502190209,ＢＰ栗橋カップ・ファイティングボートガイド記念,2025-02-19,2,09R,9.0,,6.0,1,7.0,7.0,1,1,57.5,0.0,6.93,0.0,-0.09,2,2,55.6,0.0,7.06,0.0,-0.02,3,3,50.5,1.5,6.93,0.0,0.07,4,4,53.3,0.0,6.96,-0.5,-0.13,5,5,52.0,0.0,7.01,0.0,-0.06,6,6,55.7,0.0,6.91,0.0,-0.07
202502190210,ＢＰ栗橋カップ・ファイティングボートガイド記念,2025-02-19,2,10R,11.0,,8.0,1,7.0,7.0,1,1,52.0,0.0,7.01,0.0,0.13,2,2,52.0,0.0,7.01,-0.5,0.03,3,3,52.0,0.0,7.04,0.0,0.1,4,4,52.0,0.0,6.98,0.0,-0.02,5,5,51.0,1.0,7.07,0.5,-0.15,6,6,49.1,0.0,6.95,-0.5,-0.04
202502190211,ＢＰ栗橋カップ・ファイティングボートガイド記念,2025-02-19,2,11R,12.0,,10.0,1,7.0,7.0,1,1,52.0,0.0,7.15,0.0,0.16,2,2,51.0,1.0,6.99,-0.5,0.22,3,3,52.0,0.0,7.02,0.0,0.16,4,4,51.5,0.5,7.12,0.0,0.35,5,5,59.3,0.0,7.16,0.0,0.29,6,6,47.1,0.0,7.12,-0.5,0.14
202502190212,ＢＰ栗橋カップ・ファイティングボートガイド記念,2025-02-19,2,12R,11.0,,8.0,1,7.0,7.0,1,1,52.0,0.0,7.04,0.0,0.04,2,2,52.4,0.0,6.98,0.0,0.09,3,3,52.9,0.0,6.96,0.0,0.05,4,4,52.3,0.0,7.01,-0.5,-0.01,5,5,52.2,0.0,6.93,-0.5,-0.01,6,6,58.4,0.0,7.11,-0.5,0.09
202502190301,第２３回日本モーターボート選手会会長賞,2025-02-19,3,01R,8.0,1,20.0,1,7.0,11.0,1,1,52.4,0.0,6.61,0.5,0.09,2,2,53.8,0.0,6.53,0.5,0.06,3,3,52.0,0.0,6.63,0.5,0.15,4,4,54.3,0.0,6.6,1.0,0.11,5,5,53.1,0.0,6.68,0.5,-0.06,6,6,52.0,0.0,6.59,0.5,-0.12
202502190302,第２３回日本モーターボート選手会会長賞,2025-02-19,3,02R,7.0,1,15.0,1,6.0,11.0,1,1,52.0,0.0,6.53,0.5,0.2,2,2,52.1,0.0,6.61,0.0,0.37,3,3,53.0,0.0,6.52,1.0,0.26,4,4,51.5,0.5,6.58,1.0,0.28,5,5,52.3,0.0,6.58,0.5,0.27,6,6,52.0,0.0,6.53,0.5,0.27
202502190303,第２３回日本モーターボート選手会会長賞,2025-02-19,3,03R,7.0,1,15.0,1,6.0,11.0,1,1,53.4,0.0,6.57,0.0,0.12,2,2,53.9,0.0,6.58,0.5,0.2,3,3,57.2,0.0,6.7,0.5,0.07,4,4,52.0,0.0,6.53,0.5,0.05,5,5,52.2,0.0,6.56,1.0,0.13,6,6,54.4,0.0,6.6,0.5,0.11
202502190304,第２３回日本モーターボート選手会会長賞,2025-02-19,3,04R,6.0,1,15.0,1,6.0,11.0,1,1,58.0,0.0,6.77,0.5,0.41,2,2,54.7,0.0,6.54,0.5,0.22,3,3,52.6,0.0,6.57,0.5,0.21,4,4,52.0,0.0,6.57,0.5,0.16,5,5,51.0,1.0,6.57,0.5,0.17,6,6,51.5,0.5,6.53,1.0,0.22
202502190305,第２３回日本モーターボート選手会会長賞,2025-02-19,3,05R,8.0,1,20.0,1,6.0,11.0,1,1,54.3,0.0,6.62,1.0,0.16,2,2,52.0,0.0,6.54,0.5,0.28,3,3,52.4,0.0,6.48,0.0,0.09,4,4,52.5,0.0,6.62,0.5,0.17,5,5,54.5,0.0,6.54,0.5,0.13,6,6,51.0,1.0,6.51,1.0,0.31
202502190306,第２３回日本モーターボート選手会会長賞,2025-02-19,3,06R,7.0,1,20.0,1,7.0,11.0,1,1,52.4,0.0,6.59,1.0,0.09,2,2,53.0,0.0,6.59,1.0,0.19,3,3,51.5,0.5,6.54,1.0,0.13,4,4,52.0,0.0,6.57,0.5,-0.05,5,5,52.0,0.0,6.52,1.0,-0.03,6,6,52.6,0.0,6.53,0.5,0.1
202502190307,第２３回日本モーターボート選手会会長賞,2025-02-19,3,07R,8.0,1,20.0,1,7.0,11.0,1,1,54.4,0.0,6.6,0.5,0.09,2,2,52.0,0.0,6.74,0.5,0.18,3,3,52.4,0.0,6.58,0.5,0.08,4,4,54.9,0.0,6.51,0.5,0.05,5,5,52.0,0.0,6.55,0.5,0.03,6,6,52.0,0.0,6.47,0.5,-0.01
202502190308,第２３回日本モーターボート選手会会長賞,2025-02-19,3,08R,7.0,1,20.0,1,7.0,11.0,1,1,52.2,0.0,6.53,1.0,0.02,2,2,51.0,1.0,6.57,0.5,0.23,3,3,53.8,0.0,6.44,0.5,0.05,4,4,52.4,0.0,6.63,0.5,0.11,5,5,53.9,0.0,6.62,0.5,0.33,6,6,52.3,0.0,6.64,1.0,0.26
202502190309,第２３回日本モーターボート選手会会長賞,2025-02-19,3,09R,8.0,1,20.0,1,7.0,11.0,1,1,52.5,0.0,6.56,0.5,0.07,2,2,54.5,0.0,6.55,0.5,0.06,3,3,54.7,0.0,6.55,0.5,0.01,4,4,53.1,0.0,6.58,0.5,0.09,5,5,51.5,0.5,6.5,1.0,0.13,6,6,57.2,0.0,6.63,0.5,0.16
202502190310,第２３回日本モーターボート選手会会長賞,2025-02-19,3,10R,7.0,1,20.0,1,7.0,11.0,1,1,51.0,1.0,6.61,1.0,0.06,2,2,52.6,0.0,6.65,0.5,0.11,3,3,52.0,0.0,6.55,1.0,0.14,4,4,52.4,0.0,6.59,0.5,0.15,5,5,52.1,0.0,6.59,0.0,0.31,6,6,52.4,0.0,6.66,1.0,0.29
202502190311,第２３回日本モーターボート選手会会長賞,2025-02-19,3,11R,7.0,1,20.0,1,7.0,11.0,1,1,52.0,0.0,6.62,0.5,0.05,2,2,52.0,0.0,6.64,1.0,0.1,3,3,54.9,0.0,6.65,0.5,0.14,4,4,52.6,0.0,6.68,0.5,0.18,5,5,52.0,0.0,6.67,0.5,0.12,6,6,53.4,0.0,6.63,0.5,0.24
202502190312,第２３回日本モーターボート選手会会長賞,2025-02-19,3,12R,7.0,1,20.0,1,7.0,11.0,1,1,53.7,0.0,6.6,1.0,0.14,2,2,52.1,0.0,6.62,1.0,0.21,3,3,52.4,0.0,6.6,0.0,0.26,4,4,52.0,0.0,6.56,1.5,0.27,5,5,52.6,0.0,6.56,2.0,0.25,6,6,54.6,0.0,6.51,1.5,0.28
