レースコード,レース日,レース場コード,レース回,状態,1枠_コースpt,1枠_寄与_コースpt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_コースpt,2枠_寄与_コースpt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_コースpt,3枠_寄与_コースpt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_コースpt,4枠_寄与_コースpt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_コースpt,5枠_寄与_コースpt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_コースpt,6枠_寄与_コースpt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202608060201,2026-08-06,02,1R,daily,68.9,19.09,46.78,12.45,35.27,4.92,50.0,11.41,50.0,4.44,52.32,51.16,14.18,48.76,12.98,39.5,5.51,50.0,11.41,50.0,4.44,48.53,48.07,13.32,40.82,10.87,31.4,4.38,50.0,11.41,50.0,4.44,44.43,49.45,13.7,42.8,11.4,79.59,11.11,50.0,11.41,50.0,4.44,52.06,43.05,11.93,44.79,11.92,42.54,5.94,50.0,11.41,50.0,4.44,45.64,39.22,10.87,48.76,12.98,36.89,5.15,50.0,11.41,50.0,4.44,44.85
202608060201,2026-08-06,02,1R,realtime,68.9,19.09,46.78,12.45,50.0,6.98,75.85,17.31,48.74,4.33,60.17,51.16,14.18,48.76,12.98,50.0,6.98,54.68,12.48,50.91,4.52,51.14,48.07,13.32,40.82,10.87,50.0,6.98,45.96,10.49,47.98,4.26,45.92,49.45,13.7,42.8,11.4,50.0,6.98,42.56,9.71,48.99,4.35,46.14,43.05,11.93,44.79,11.92,50.0,6.98,48.44,11.06,52.68,4.68,46.57,39.22,10.87,48.76,12.98,50.0,6.98,32.49,7.42,50.57,4.49,42.74
202608060202,2026-08-06,02,2R,daily,65.73,18.22,42.8,11.4,61.66,8.61,50.0,11.41,50.0,4.44,54.07,54.32,15.05,56.71,15.1,34.55,4.82,50.0,11.41,50.0,4.44,50.83,50.44,13.98,48.76,12.98,50.0,6.98,50.0,11.41,50.0,4.44,49.79,46.69,12.94,46.78,12.45,39.48,5.51,50.0,11.41,50.0,4.44,46.75,43.44,12.04,46.78,12.45,50.42,7.04,50.0,11.41,50.0,4.44,47.38,39.22,10.87,48.76,12.98,45.28,6.32,50.0,11.41,50.0,4.44,46.02
202608060202,2026-08-06,02,2R,realtime,65.73,18.22,42.8,11.4,50.0,6.98,55.85,12.75,49.62,4.41,53.74,54.32,15.05,56.71,15.1,50.0,6.98,59.4,13.56,50.38,4.47,55.16,50.44,13.98,48.76,12.98,50.0,6.98,47.46,10.83,49.75,4.42,49.19,46.69,12.94,46.78,12.45,50.0,6.98,60.79,13.88,49.88,4.43,50.68,43.44,12.04,46.78,12.45,50.0,6.98,41.71,9.52,49.15,4.37,45.36,39.22,10.87,48.76,12.98,50.0,6.98,34.77,7.94,51.08,4.54,43.3
202608060203,2026-08-06,02,3R,daily,61.92,17.16,46.78,12.45,32.5,4.54,50.0,11.41,50.0,4.44,50.0,50.84,14.09,40.82,10.87,47.45,6.62,50.0,11.41,50.0,4.44,47.43,52.89,14.66,52.73,14.04,50.0,6.98,50.0,11.41,50.0,4.44,51.53,51.1,14.16,50.75,13.51,24.54,3.43,50.0,11.41,50.0,4.44,46.95,43.87,12.16,44.79,11.92,30.07,4.2,50.0,11.41,50.0,4.44,44.13,39.22,10.87,76.56,20.38,48.62,6.79,50.0,11.41,50.0,4.44,53.89
202608060203,2026-08-06,02,3R,realtime,61.92,17.16,46.78,12.45,50.0,6.98,60.58,13.83,49.62,4.41,54.83,52.89,14.66,40.82,10.87,50.0,6.98,36.73,8.38,49.75,4.42,45.31,50.84,14.09,52.73,14.04,50.0,6.98,66.25,15.12,50.38,4.47,54.7,51.1,14.16,50.75,13.51,50.0,6.98,42.14,9.62,49.88,4.43,48.7,43.87,12.16,44.79,11.92,50.0,6.98,46.23,10.55,49.15,4.37,45.98,39.22,10.87,76.56,20.38,50.0,6.98,48.06,10.97,51.08,4.54,53.74
202608060204,2026-08-06,02,4R,daily,61.52,17.05,48.76,12.98,46.15,6.44,50.0,11.41,50.0,4.44,52.32,54.02,14.97,66.63,17.74,46.16,6.44,50.0,11.41,50.0,4.44,55.01,52.5,14.55,44.79,11.92,28.2,3.94,50.0,11.41,50.0,4.44,46.26,52.29,14.49,42.8,11.4,39.22,5.48,50.0,11.41,50.0,4.44,47.22,41.09,11.39,42.8,11.4,24.49,3.42,50.0,11.41,50.0,4.44,42.05,38.43,10.65,52.73,14.04,30.97,4.32,50.0,11.41,50.0,4.44,44.87
202608060204,2026-08-06,02,4R,realtime,61.52,17.05,48.76,12.98,50.0,6.98,49.46,11.29,50.56,4.49,52.79,54.02,14.97,66.63,17.74,50.0,6.98,61.78,14.1,49.84,4.43,58.22,52.5,14.55,44.79,11.92,50.0,6.98,40.4,9.22,50.09,4.45,47.12,52.29,14.49,42.8,11.4,50.0,6.98,59.56,13.59,49.62,4.41,50.87,41.09,11.39,42.8,11.4,50.0,6.98,38.96,8.89,49.87,4.43,43.08,38.43,10.65,52.73,14.04,50.0,6.98,49.82,11.37,49.88,4.43,47.47
202608060205,2026-08-06,02,5R,daily,69.06,19.14,46.78,12.45,59.1,8.25,50.0,11.41,50.0,4.44,55.69,47.66,13.21,48.76,12.98,58.06,8.1,50.0,11.41,50.0,4.44,50.15,50.51,14.0,42.8,11.4,38.34,5.35,50.0,11.41,50.0,4.44,46.6,52.69,14.6,80.54,21.44,31.5,4.4,50.0,11.41,50.0,4.44,56.29,41.49,11.5,44.79,11.92,55.23,7.71,50.0,11.41,50.0,4.44,46.98,38.43,10.65,46.78,12.45,49.32,6.88,50.0,11.41,50.0,4.44,45.84
202608060205,2026-08-06,02,5R,realtime,69.06,19.14,46.78,12.45,50.0,6.98,65.04,14.85,51.57,4.58,58.0,47.66,13.21,48.76,12.98,50.0,6.98,40.91,9.34,34.89,3.1,45.61,50.51,14.0,42.8,11.4,50.0,6.98,41.72,9.52,46.18,4.1,46.0,52.69,14.6,80.54,21.44,50.0,6.98,48.96,11.18,62.57,5.56,59.76,41.49,11.5,44.79,11.92,50.0,6.98,53.08,12.12,52.32,4.65,47.16,38.43,10.65,46.78,12.45,50.0,6.98,50.27,11.47,52.33,4.65,46.2
