レースコード,レース日,レース場コード,レース回,状態,1枠_コースpt,1枠_寄与_コースpt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_コースpt,2枠_寄与_コースpt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_コースpt,3枠_寄与_コースpt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_コースpt,4枠_寄与_コースpt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_コースpt,5枠_寄与_コースpt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_コースpt,6枠_寄与_コースpt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202608040101,2026-08-04,01,1R,daily,61.77,22.29,42.36,9.01,46.04,6.15,50.0,10.96,50.0,3.69,52.09,50.48,18.22,38.32,8.15,36.71,4.9,50.0,10.96,50.0,3.69,45.92,50.72,18.3,38.32,8.15,70.09,9.36,50.0,10.96,50.0,3.69,50.46,49.77,17.96,40.34,8.58,42.09,5.62,50.0,10.96,50.0,3.69,46.81,46.27,16.7,40.34,8.58,40.9,5.46,50.0,10.96,50.0,3.69,45.39,40.89,14.76,36.31,7.72,50.15,6.69,50.0,10.96,50.0,3.69,43.82
202608040101,2026-08-04,01,1R,realtime,61.77,22.29,42.36,9.01,45.89,6.13,77.52,17.0,53.51,3.95,58.37,50.48,18.22,38.32,8.15,39.37,5.25,45.3,9.93,58.52,4.32,45.87,50.72,18.3,38.32,8.15,62.83,8.39,55.5,12.17,43.95,3.24,50.25,49.77,17.96,40.34,8.58,41.9,5.59,41.78,9.16,54.71,4.04,45.33,46.27,16.7,40.34,8.58,51.16,6.83,35.73,7.83,45.17,3.33,43.27,40.89,14.76,36.31,7.72,52.44,7.0,44.15,9.68,44.18,3.26,42.41
202608040102,2026-08-04,01,2R,daily,61.18,22.08,42.36,9.01,54.99,7.34,50.0,10.96,50.0,3.69,53.08,49.6,17.9,46.39,9.86,52.36,6.99,50.0,10.96,50.0,3.69,49.4,51.31,18.52,52.44,11.15,36.45,4.87,50.0,10.96,50.0,3.69,49.19,48.0,17.32,44.38,9.43,62.72,8.37,50.0,10.96,50.0,3.69,49.78,47.45,17.12,48.41,10.29,49.83,6.65,50.0,10.96,50.0,3.69,48.72,42.36,15.29,40.34,8.58,40.18,5.36,50.0,10.96,50.0,3.69,43.88
202608040102,2026-08-04,01,2R,realtime,61.18,22.08,42.36,9.01,55.75,7.44,61.97,13.59,53.51,3.95,56.06,49.6,17.9,46.39,9.86,44.66,5.96,30.89,6.77,58.52,4.32,44.81,51.31,18.52,52.44,11.15,45.24,6.04,58.1,12.74,43.95,3.24,51.69,47.45,17.12,44.38,9.43,58.11,7.76,63.91,14.01,45.17,3.33,51.66,48.0,17.32,48.41,10.29,47.97,6.4,60.04,13.16,54.71,4.04,51.22,42.36,15.29,40.34,8.58,46.83,6.25,25.06,5.49,44.18,3.26,38.87
202608040103,2026-08-04,01,3R,daily,61.88,22.33,44.38,9.43,51.7,6.9,50.0,10.96,50.0,3.69,53.32,48.46,17.49,46.39,9.86,56.39,7.53,50.0,10.96,50.0,3.69,49.53,51.37,18.54,42.36,9.01,52.41,7.0,50.0,10.96,50.0,3.69,49.19,48.34,17.44,46.39,9.86,47.28,6.31,50.0,10.96,50.0,3.69,48.27,47.49,17.14,44.38,9.43,46.2,6.17,50.0,10.96,50.0,3.69,47.39,42.38,15.29,48.41,10.29,56.6,7.55,50.0,10.96,50.0,3.69,47.79
202608040103,2026-08-04,01,3R,realtime,61.88,22.33,44.38,9.43,57.19,7.63,55.2,12.1,37.34,2.76,54.26,48.46,17.49,46.39,9.86,60.59,8.09,56.98,12.49,48.4,3.57,51.5,51.37,18.54,42.36,9.01,60.62,8.09,57.67,12.64,46.13,3.4,51.68,48.34,17.44,46.39,9.86,65.83,8.79,48.04,10.53,56.85,4.2,50.82,47.49,17.14,44.38,9.43,46.58,6.22,45.05,9.88,52.9,3.9,46.57,42.38,15.29,48.41,10.29,55.22,7.37,37.05,8.12,58.41,4.31,45.39
202608040104,2026-08-04,01,4R,daily,63.24,22.82,48.41,10.29,54.1,7.22,50.0,10.96,50.0,3.69,54.99,49.89,18.0,52.44,11.15,51.1,6.82,50.0,10.96,50.0,3.69,50.63,47.78,17.24,44.38,9.43,67.98,9.07,50.0,10.96,50.0,3.69,50.4,51.24,18.49,52.44,11.15,61.2,8.17,50.0,10.96,50.0,3.69,52.46,44.8,16.17,48.41,10.29,50.64,6.76,50.0,10.96,50.0,3.69,47.87,42.95,15.5,48.41,10.29,38.7,5.17,50.0,10.96,50.0,3.69,45.61
202608040104,2026-08-04,01,4R,realtime,63.24,22.82,48.41,10.29,62.59,8.35,69.32,15.2,37.34,2.76,59.42,49.89,18.0,52.44,11.15,56.71,7.57,50.63,11.1,48.4,3.57,51.4,47.78,17.24,44.38,9.43,58.58,7.82,54.08,11.86,46.13,3.4,49.76,51.24,18.49,52.44,11.15,61.26,8.18,48.92,10.73,56.85,4.2,52.74,44.8,16.17,48.41,10.29,48.78,6.51,41.17,9.03,52.9,3.9,45.9,42.95,15.5,48.41,10.29,50.6,6.75,35.86,7.86,58.41,4.31,44.72
202608040105,2026-08-04,01,5R,daily,63.83,23.04,40.34,8.58,52.14,6.96,50.0,10.96,50.0,3.69,53.22,49.3,17.79,42.36,9.01,59.42,7.93,50.0,10.96,50.0,3.69,49.38,49.25,17.77,38.32,8.15,49.64,6.63,50.0,10.96,50.0,3.69,47.2,50.35,18.17,44.38,9.43,47.23,6.3,50.0,10.96,50.0,3.69,48.56,45.39,16.38,46.39,9.86,56.21,7.5,50.0,10.96,50.0,3.69,48.4,41.78,15.08,56.48,12.01,47.88,6.39,50.0,10.96,50.0,3.69,48.13
202608040105,2026-08-04,01,5R,realtime,63.83,23.04,40.34,8.58,52.66,7.03,50.55,11.08,37.34,2.76,52.48,49.3,17.79,42.36,9.01,56.21,7.5,57.04,12.51,48.4,3.57,50.38,49.25,17.77,38.32,8.15,47.32,6.32,41.37,9.07,46.13,3.4,44.71,50.35,18.17,44.38,9.43,54.93,7.33,44.89,9.84,56.85,4.2,48.97,45.39,16.38,46.39,9.86,51.26,6.84,53.32,11.69,52.9,3.9,48.68,41.78,15.08,56.48,12.01,50.96,6.8,52.82,11.58,58.41,4.31,49.78
202608040106,2026-08-04,01,6R,daily,80.52,29.06,50.43,10.72,45.87,6.12,50.0,10.96,50.0,3.69,60.55,43.43,15.67,52.44,11.15,36.45,4.87,50.0,10.96,50.0,3.69,46.34,43.97,15.87,44.38,9.43,51.46,6.87,50.0,10.96,50.0,3.69,46.82,45.97,16.59,42.36,9.01,48.29,6.45,50.0,10.96,50.0,3.69,46.69,44.23,15.96,38.32,8.15,70.09,9.36,50.0,10.96,50.0,3.69,48.12,41.78,15.08,38.32,8.15,44.87,5.99,50.0,10.96,50.0,3.69,43.87
