レースコード,レース日,レース場コード,レース回,状態,1枠_コースpt,1枠_寄与_コースpt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_コースpt,2枠_寄与_コースpt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_コースpt,3枠_寄与_コースpt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_コースpt,4枠_寄与_コースpt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_コースpt,5枠_寄与_コースpt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_コースpt,6枠_寄与_コースpt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202608020101,2026-08-02,01,1R,daily,61.77,22.29,38.32,8.15,41.64,5.56,50.0,10.96,50.0,3.69,50.65,50.48,18.22,46.39,9.86,52.55,7.01,50.0,10.96,50.0,3.69,49.75,50.72,18.3,42.36,9.01,44.07,5.88,50.0,10.96,50.0,3.69,47.85,49.77,17.96,44.38,9.43,49.82,6.65,50.0,10.96,50.0,3.69,48.7,46.27,16.7,44.38,9.43,43.8,5.85,50.0,10.96,50.0,3.69,46.63,40.89,14.76,44.38,9.43,53.8,7.18,50.0,10.96,50.0,3.69,46.02
202608020102,2026-08-02,01,2R,daily,61.18,22.08,42.36,9.01,53.3,7.11,50.0,10.96,50.0,3.69,52.85,49.6,17.9,48.41,10.29,47.29,6.31,50.0,10.96,50.0,3.69,49.16,51.31,18.52,38.32,8.15,48.41,6.46,50.0,10.96,50.0,3.69,47.78,48.0,17.32,42.36,9.01,52.89,7.06,50.0,10.96,50.0,3.69,48.04,47.45,17.12,40.34,8.58,55.09,7.35,50.0,10.96,50.0,3.69,47.71,42.36,15.29,40.34,8.58,45.71,6.1,50.0,10.96,50.0,3.69,44.62
202608020103,2026-08-02,01,3R,daily,61.88,22.33,44.38,9.43,59.07,7.88,50.0,10.96,50.0,3.69,54.3,48.46,17.49,52.44,11.15,33.35,4.45,50.0,10.96,50.0,3.69,47.74,51.37,18.54,46.39,9.86,50.29,6.71,50.0,10.96,50.0,3.69,49.77,48.34,17.44,46.39,9.86,64.77,8.65,50.0,10.96,50.0,3.69,50.6,47.49,17.14,38.32,8.15,39.6,5.29,50.0,10.96,50.0,3.69,45.22,42.38,15.29,48.41,10.29,58.35,7.79,50.0,10.96,50.0,3.69,48.03
202608020104,2026-08-02,01,4R,daily,63.24,22.82,40.34,8.58,34.7,4.63,50.0,10.96,50.0,3.69,50.68,49.89,18.0,42.36,9.01,46.13,6.16,50.0,10.96,50.0,3.69,47.82,47.78,17.24,46.39,9.86,57.95,7.74,50.0,10.96,50.0,3.69,49.49,51.24,18.49,52.44,11.15,51.2,6.83,50.0,10.96,50.0,3.69,51.13,44.8,16.17,50.43,10.72,48.62,6.49,50.0,10.96,50.0,3.69,48.03,42.95,15.5,54.46,11.58,36.2,4.83,50.0,10.96,50.0,3.69,46.56
202608020105,2026-08-02,01,5R,daily,63.83,23.04,48.41,10.29,35.85,4.79,50.0,10.96,50.0,3.69,52.77,49.3,17.79,48.41,10.29,46.26,6.17,50.0,10.96,50.0,3.69,48.91,49.25,17.77,50.43,10.72,43.63,5.82,50.0,10.96,50.0,3.69,48.97,50.35,18.17,42.36,9.01,58.26,7.78,50.0,10.96,50.0,3.69,49.61,45.39,16.38,46.39,9.86,48.75,6.51,50.0,10.96,50.0,3.69,47.4,41.78,15.08,36.31,7.72,49.9,6.66,50.0,10.96,50.0,3.69,44.11
202608020106,2026-08-02,01,6R,daily,80.52,29.06,44.38,9.43,64.57,8.62,50.0,10.96,50.0,3.69,61.76,43.43,15.67,42.36,9.01,44.07,5.88,50.0,10.96,50.0,3.69,45.21,43.97,15.87,42.36,9.01,58.92,7.86,50.0,10.96,50.0,3.69,47.39,45.97,16.59,38.32,8.15,48.41,6.46,50.0,10.96,50.0,3.69,45.85,44.23,15.96,38.32,8.15,37.93,5.06,50.0,10.96,50.0,3.69,43.83,41.78,15.08,42.36,9.01,49.59,6.62,50.0,10.96,50.0,3.69,45.36
202608020107,2026-08-02,01,7R,daily,77.63,28.02,48.41,10.29,46.42,6.2,50.0,10.96,50.0,3.69,59.16,43.76,15.79,52.44,11.15,57.36,7.66,50.0,10.96,50.0,3.69,49.25,50.58,18.25,48.41,10.29,58.35,7.79,50.0,10.96,50.0,3.69,50.99,44.83,16.18,40.34,8.58,44.02,5.88,50.0,10.96,50.0,3.69,45.28,42.79,15.44,46.39,9.86,52.55,7.01,50.0,10.96,50.0,3.69,46.97,40.31,14.55,36.31,7.72,48.16,6.43,50.0,10.96,50.0,3.69,43.35
202608020108,2026-08-02,01,8R,daily,70.61,25.48,48.41,10.29,47.29,6.31,50.0,10.96,50.0,3.69,56.74,43.49,15.69,38.32,8.15,75.07,10.02,50.0,10.96,50.0,3.69,48.51,46.14,16.65,44.38,9.43,43.8,5.85,50.0,10.96,50.0,3.69,46.58,47.26,17.05,46.39,9.86,50.29,6.71,50.0,10.96,50.0,3.69,48.28,50.9,18.37,46.39,9.86,38.57,5.15,50.0,10.96,50.0,3.69,48.03,41.51,14.98,52.44,11.15,51.2,6.83,50.0,10.96,50.0,3.69,47.62
202608020109,2026-08-02,01,9R,daily,70.77,25.54,44.38,9.43,49.39,6.59,50.0,10.96,50.0,3.69,56.22,47.43,17.12,46.39,9.86,57.95,7.74,50.0,10.96,50.0,3.69,49.37,47.98,17.31,38.32,8.15,39.6,5.29,50.0,10.96,50.0,3.69,45.4,47.29,17.07,44.38,9.43,64.47,8.61,50.0,10.96,50.0,3.69,49.76,45.22,16.32,42.36,9.01,58.26,7.78,50.0,10.96,50.0,3.69,47.75,41.22,14.87,48.41,10.29,53.32,7.12,50.0,10.96,50.0,3.69,46.94
202608020110,2026-08-02,01,10R,daily,76.08,27.46,46.39,9.86,64.77,8.65,50.0,10.96,50.0,3.69,60.62,46.85,16.91,50.43,10.72,43.63,5.82,50.0,10.96,50.0,3.69,48.11,44.98,16.23,40.34,8.58,37.5,5.01,50.0,10.96,50.0,3.69,44.47,47.34,17.08,50.43,10.72,48.62,6.49,50.0,10.96,50.0,3.69,48.94,43.74,15.78,44.38,9.43,64.57,8.62,50.0,10.96,50.0,3.69,48.49,40.92,14.77,42.36,9.01,52.89,7.06,50.0,10.96,50.0,3.69,45.48
202608020111,2026-08-02,01,11R,daily,78.51,28.33,48.41,10.29,46.26,6.17,50.0,10.96,50.0,3.69,59.45,45.95,16.58,44.38,9.43,49.82,6.65,50.0,10.96,50.0,3.69,47.32,45.28,16.34,46.39,9.86,45.84,6.12,50.0,10.96,50.0,3.69,46.98,46.73,16.86,54.46,11.58,36.2,4.83,50.0,10.96,50.0,3.69,47.92,42.53,15.35,42.36,9.01,53.3,7.11,50.0,10.96,50.0,3.69,46.12,40.92,14.77,52.44,11.15,33.35,4.45,50.0,10.96,50.0,3.69,45.02
202608020112,2026-08-02,01,12R,daily,78.81,28.44,56.48,12.01,46.24,6.17,50.0,10.96,50.0,3.69,61.27,45.04,16.25,46.39,9.86,38.57,5.15,50.0,10.96,50.0,3.69,45.92,46.2,16.67,46.39,9.86,48.75,6.51,50.0,10.96,50.0,3.69,47.69,44.91,16.21,42.36,9.01,46.13,6.16,50.0,10.96,50.0,3.69,46.02,44.34,16.0,44.38,9.43,59.07,7.88,50.0,10.96,50.0,3.69,47.97,40.62,14.66,52.44,11.15,57.36,7.66,50.0,10.96,50.0,3.69,48.12
202608020501,2026-08-02,05,1R,daily,68.38,24.19,37.23,8.49,53.14,4.48,50.0,9.54,50.0,7.14,53.85,48.89,17.3,49.09,11.2,49.42,4.17,50.0,9.54,50.0,7.14,49.35,48.63,17.21,44.34,10.11,80.28,6.77,50.0,9.54,50.0,7.14,50.78,46.16,16.33,41.97,9.57,57.4,4.84,50.0,9.54,50.0,7.14,47.43,45.98,16.27,51.46,11.74,52.9,4.46,50.0,9.54,50.0,7.14,49.16,41.8,14.79,34.86,7.95,48.57,4.1,50.0,9.54,50.0,7.14,43.52
202608020502,2026-08-02,05,2R,daily,70.46,24.93,37.23,8.49,64.62,5.45,50.0,9.54,50.0,7.14,55.56,49.49,17.51,49.09,11.2,57.69,4.87,50.0,9.54,50.0,7.14,50.26,47.73,16.89,49.09,11.2,39.46,3.33,50.0,9.54,50.0,7.14,48.1,45.86,16.23,58.58,13.36,49.41,4.17,50.0,9.54,50.0,7.14,50.44,44.19,15.64,30.11,6.87,57.55,4.86,50.0,9.54,50.0,7.14,44.05,42.1,14.9,44.34,10.11,58.19,4.91,50.0,9.54,50.0,7.14,46.6
202608020503,2026-08-02,05,3R,daily,67.18,23.77,46.72,10.65,53.06,4.48,50.0,9.54,50.0,7.14,55.59,50.98,18.04,51.46,11.74,37.01,3.12,50.0,9.54,50.0,7.14,49.58,46.53,16.47,68.07,15.52,37.87,3.2,50.0,9.54,50.0,7.14,51.87,49.14,17.39,49.09,11.2,58.93,4.97,50.0,9.54,50.0,7.14,50.24,43.59,15.42,49.09,11.2,37.83,3.19,50.0,9.54,50.0,7.14,46.5,42.39,15.0,44.34,10.11,49.44,4.17,50.0,9.54,50.0,7.14,45.97
202608020504,2026-08-02,05,4R,daily,63.59,22.5,44.34,10.11,61.22,5.16,50.0,9.54,50.0,7.14,54.47,51.28,18.14,77.56,17.69,29.17,2.46,50.0,9.54,50.0,7.14,54.98,49.52,17.52,49.09,11.2,48.23,4.07,50.0,9.54,50.0,7.14,49.47,47.65,16.86,46.72,10.65,37.54,3.17,50.0,9.54,50.0,7.14,47.37,45.68,16.16,44.34,10.11,42.16,3.56,50.0,9.54,50.0,7.14,46.52,42.1,14.9,32.48,7.41,45.31,3.82,50.0,9.54,50.0,7.14,42.81
202608020505,2026-08-02,05,5R,daily,65.95,23.34,49.09,11.2,48.67,4.11,50.0,9.54,50.0,7.14,55.33,51.09,18.08,46.72,10.65,56.96,4.81,50.0,9.54,50.0,7.14,50.22,49.01,17.34,46.72,10.65,40.38,3.41,50.0,9.54,50.0,7.14,48.09,48.33,17.1,49.09,11.2,48.09,4.06,50.0,9.54,50.0,7.14,49.04,43.63,15.44,60.95,13.9,51.99,4.39,50.0,9.54,50.0,7.14,50.41,41.81,14.79,49.09,11.2,38.93,3.28,50.0,9.54,50.0,7.14,45.96
202608020506,2026-08-02,05,6R,daily,69.42,24.56,44.34,10.11,80.28,6.77,50.0,9.54,50.0,7.14,58.14,45.87,16.23,56.21,12.82,46.75,3.94,50.0,9.54,50.0,7.14,49.68,47.99,16.98,41.97,9.57,64.04,5.4,50.0,9.54,50.0,7.14,48.64,50.29,17.79,49.09,11.2,50.86,4.29,50.0,9.54,50.0,7.14,49.97,44.77,15.84,106.02,24.18,39.97,3.37,50.0,9.54,50.0,7.14,60.08,41.49,14.68,41.97,9.57,26.36,2.22,50.0,9.54,50.0,7.14,43.16
202608020507,2026-08-02,05,7R,daily,70.17,24.83,49.09,11.2,57.69,4.87,50.0,9.54,50.0,7.14,57.58,46.79,16.56,49.09,11.2,44.78,3.78,50.0,9.54,50.0,7.14,48.22,47.13,16.68,49.09,11.2,50.77,4.28,50.0,9.54,50.0,7.14,48.84,48.54,17.18,37.23,8.49,53.14,4.48,50.0,9.54,50.0,7.14,46.84,44.79,15.85,68.07,15.52,47.51,4.01,50.0,9.54,50.0,7.14,52.07,42.39,15.0,34.86,7.95,43.16,3.64,50.0,9.54,50.0,7.14,43.28
202608020508,2026-08-02,05,8R,daily,73.45,25.99,68.07,15.52,54.15,4.57,50.0,9.54,50.0,7.14,62.77,48.89,17.3,49.09,11.2,52.49,4.43,50.0,9.54,50.0,7.14,49.61,46.23,16.36,41.97,9.57,44.52,3.76,50.0,9.54,50.0,7.14,46.38,44.96,15.91,37.23,8.49,64.62,5.45,50.0,9.54,50.0,7.14,46.54,43.29,15.32,49.09,11.2,62.48,5.27,50.0,9.54,50.0,7.14,48.47,42.99,15.21,68.07,15.52,37.87,3.2,50.0,9.54,50.0,7.14,50.62
202608020509,2026-08-02,05,9R,daily,73.75,26.1,60.95,13.9,51.99,4.39,50.0,9.54,50.0,7.14,61.07,47.99,16.98,44.34,10.11,58.19,4.91,50.0,9.54,50.0,7.14,48.69,46.83,16.57,49.09,11.2,49.42,4.17,50.0,9.54,50.0,7.14,48.62,46.75,16.54,49.09,11.2,43.7,3.69,50.0,9.54,50.0,7.14,48.11,43.29,15.32,44.34,10.11,49.44,4.17,50.0,9.54,50.0,7.14,46.29,41.2,14.58,77.56,17.69,29.17,2.46,50.0,9.54,50.0,7.14,51.41
202608020510,2026-08-02,05,10R,daily,76.33,27.01,46.72,10.65,43.41,3.66,50.0,9.54,50.0,7.14,58.01,46.83,16.57,49.09,11.2,58.93,4.97,50.0,9.54,50.0,7.14,49.42,46.27,16.37,46.72,10.65,40.56,3.42,50.0,9.54,50.0,7.14,47.13,45.59,16.13,49.09,11.2,48.23,4.07,50.0,9.54,50.0,7.14,48.08,43.61,15.43,41.97,9.57,57.4,4.84,50.0,9.54,50.0,7.14,46.53,41.2,14.58,46.72,10.65,56.96,4.81,50.0,9.54,50.0,7.14,46.73
202608020511,2026-08-02,05,11R,daily,78.83,27.89,58.58,13.36,49.41,4.17,50.0,9.54,50.0,7.14,62.11,45.9,16.24,51.46,11.74,52.9,4.46,50.0,9.54,50.0,7.14,49.13,45.64,16.15,51.46,11.74,37.01,3.12,50.0,9.54,50.0,7.14,47.7,44.37,15.7,41.97,9.57,26.36,2.22,50.0,9.54,50.0,7.14,44.18,43.29,15.32,44.34,10.11,61.22,5.16,50.0,9.54,50.0,7.14,47.28,41.8,14.79,49.09,11.2,48.09,4.06,50.0,9.54,50.0,7.14,46.73
202608020512,2026-08-02,05,12R,daily,76.44,27.05,68.07,15.52,47.51,4.01,50.0,9.54,50.0,7.14,63.27,45.9,16.24,106.02,24.18,39.97,3.37,50.0,9.54,50.0,7.14,60.48,46.53,16.47,44.34,10.11,42.16,3.56,50.0,9.54,50.0,7.14,46.82,46.75,16.54,49.09,11.2,39.46,3.33,50.0,9.54,50.0,7.14,47.75,43.29,15.32,46.72,10.65,40.38,3.41,50.0,9.54,50.0,7.14,46.07,40.9,14.47,49.09,11.2,52.49,4.43,50.0,9.54,50.0,7.14,46.78
202608020601,2026-08-02,06,1R,daily,70.91,25.8,50.41,10.26,53.21,5.04,50.0,12.28,50.0,4.62,57.99,47.48,17.27,44.35,9.02,58.29,5.52,50.0,12.28,50.0,4.62,48.72,49.26,17.92,50.41,10.26,65.46,6.2,50.0,12.28,50.0,4.62,51.28,44.87,16.32,54.45,11.08,42.28,4.01,50.0,12.28,50.0,4.62,48.31,45.24,16.46,44.35,9.02,56.6,5.36,50.0,12.28,50.0,4.62,47.74,42.13,15.33,46.37,9.43,57.97,5.49,50.0,12.28,50.0,4.62,47.15
202608020602,2026-08-02,06,2R,daily,62.28,22.66,46.37,9.43,34.84,3.3,50.0,12.28,50.0,4.62,52.29,50.26,18.29,58.49,11.9,65.84,6.24,50.0,12.28,50.0,4.62,53.32,49.82,18.13,48.39,9.85,59.0,5.59,50.0,12.28,50.0,4.62,50.46,49.05,17.84,48.39,9.85,47.65,4.52,50.0,12.28,50.0,4.62,49.1,45.8,16.66,44.35,9.02,66.82,6.33,50.0,12.28,50.0,4.62,48.91,42.68,15.53,56.47,11.49,63.0,5.97,50.0,12.28,50.0,4.62,49.89
202608020603,2026-08-02,06,3R,daily,67.01,24.38,46.37,9.43,66.83,6.33,50.0,12.28,50.0,4.62,57.05,51.65,18.79,50.41,10.26,58.81,5.57,50.0,12.28,50.0,4.62,51.52,47.04,17.11,56.47,11.49,48.58,4.6,50.0,12.28,50.0,4.62,50.1,47.93,17.44,54.45,11.08,73.31,6.95,50.0,12.28,50.0,4.62,52.36,44.4,16.15,46.37,9.43,68.97,6.54,50.0,12.28,50.0,4.62,49.02,41.85,15.22,46.37,9.43,49.28,4.67,50.0,12.28,50.0,4.62,46.23
202608020604,2026-08-02,06,4R,daily,73.97,26.91,54.45,11.08,38.94,3.69,50.0,12.28,50.0,4.62,58.58,46.64,16.97,44.35,9.02,60.59,5.74,50.0,12.28,50.0,4.62,48.63,47.59,17.32,44.35,9.02,46.59,4.42,50.0,12.28,50.0,4.62,47.65,46.54,16.93,44.35,9.02,49.61,4.7,50.0,12.28,50.0,4.62,47.55,43.29,15.75,44.35,9.02,53.53,5.07,50.0,12.28,50.0,4.62,46.74,41.85,15.22,40.31,8.2,62.58,5.93,50.0,12.28,50.0,4.62,46.25
